"SandSavesfrom30yards_RANKTHISWEEK_2012","SandSavesfrom30yards_RANKLASTWEEK_2012","SandSavesfrom30yards_PLAYERNAME_2012","SandSavesfrom30yards_ROUNDS_2012","SandSavesfrom30yards_Pct_2012","SandSavesfrom30yards_OFSAVES_2012","SandSavesfrom30yards_OFBUNKERS_2012","stat_name","year"
102,102,"Lee Westwood",60,30.77,4,13,"SandSavesfrom30yards",2012
104,104,"Graham DeLaet",79,30,3,10,"SandSavesfrom30yards",2012
104,104,"Ernie Els",80,30,3,10,"SandSavesfrom30yards",2012
104,104,"Russell Knox",72,30,3,10,"SandSavesfrom30yards",2012
104,104,"Ian Poulter",57,30,3,10,"SandSavesfrom30yards",2012
104,104,"Bo Van Pelt",84,30,3,10,"SandSavesfrom30yards",2012
104,104,"Jhonattan Vegas",77,30,6,20,"SandSavesfrom30yards",2012
110,110,"Seung Yul Noh",105,29.41,5,17,"SandSavesfrom30yards",2012
111,111,"Miguel Angel Carballo",73,28.57,2,7,"SandSavesfrom30yards",2012
111,111,"Will Claxton",99,28.57,4,14,"SandSavesfrom30yards",2012
111,111,"Rickie Fowler",84,28.57,4,14,"SandSavesfrom30yards",2012
111,111,"Brian Gay",91,28.57,4,14,"SandSavesfrom30yards",2012
111,111,"Matt Kuchar",86,28.57,4,14,"SandSavesfrom30yards",2012
111,111,"Edward Loar",59,28.57,2,7,"SandSavesfrom30yards",2012
111,111,"Rocco Mediate",70,28.57,4,14,"SandSavesfrom30yards",2012
111,111,"Adam Scott",59,28.57,2,7,"SandSavesfrom30yards",2012
119,119,"Mark Anderson",75,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"Stephen Gangluff",57,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"Mathew Goggin",65,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"Hunter Haas",69,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"Patrick Sheehan",58,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"Chris Stroud",86,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"David Toms",60,27.27,3,11,"SandSavesfrom30yards",2012
119,119,"DJ Trahan",73,27.27,3,11,"SandSavesfrom30yards",2012
127,127,"Arjun Atwal",79,26.67,4,15,"SandSavesfrom30yards",2012
127,127,"Ryan Moore",89,26.67,4,15,"SandSavesfrom30yards",2012
127,127,"Ryan Palmer",81,26.67,4,15,"SandSavesfrom30yards",2012
127,127,"Scott Piercy",95,26.67,4,15,"SandSavesfrom30yards",2012
131,131,"Jerry Kelly",84,26.32,5,19,"SandSavesfrom30yards",2012
132,132,"Daniel Chopra",55,25,2,8,"SandSavesfrom30yards",2012
132,132,"Chris DiMarco",83,25,3,12,"SandSavesfrom30yards",2012
132,132,"Robert Garrigus",89,25,3,12,"SandSavesfrom30yards",2012
132,132,"Brandt Jobe",57,25,2,8,"SandSavesfrom30yards",2012
132,132,"Marc Leishman",84,25,3,12,"SandSavesfrom30yards",2012
132,132,"Sean OHair",84,25,3,12,"SandSavesfrom30yards",2012
132,132,"Jeff Overton",101,25,5,20,"SandSavesfrom30yards",2012
132,132,"Kyle Stanley",86,25,4,16,"SandSavesfrom30yards",2012
132,132,"Cameron Tringale",88,25,5,20,"SandSavesfrom30yards",2012
141,141,"Chris Kirk",93,23.53,4,17,"SandSavesfrom30yards",2012
142,142,"Brian Harman",101,23.08,3,13,"SandSavesfrom30yards",2012
142,142,"Justin Leonard",79,23.08,3,13,"SandSavesfrom30yards",2012
142,142,"William McGirt",96,23.08,3,13,"SandSavesfrom30yards",2012
145,145,"Billy Mayfair",90,22.73,5,22,"SandSavesfrom30yards",2012
146,146,"Richard Lee",71,21.43,3,14,"SandSavesfrom30yards",2012
146,146,"Brendan Steele",77,21.43,3,14,"SandSavesfrom30yards",2012
146,146,"Mark Wilson",84,21.43,3,14,"SandSavesfrom30yards",2012
149,149,"Ryo Ishikawa",54,20,1,5,"SandSavesfrom30yards",2012
149,149,"DA Points",88,20,3,15,"SandSavesfrom30yards",2012
149,149,"Camilo Villegas",79,20,2,10,"SandSavesfrom30yards",2012
149,149,"YE Yang",64,20,3,15,"SandSavesfrom30yards",2012
153,153,"Spencer Levin",81,19.05,4,21,"SandSavesfrom30yards",2012
154,154,"Derek Lamely",64,18.75,3,16,"SandSavesfrom30yards",2012
155,155,"Keegan Bradley",90,18.18,2,11,"SandSavesfrom30yards",2012
155,155,"Brendon de Jonge",115,18.18,2,11,"SandSavesfrom30yards",2012
155,155,"Kevin Na",80,18.18,2,11,"SandSavesfrom30yards",2012
158,158,"Stephen Ames",54,16.67,1,6,"SandSavesfrom30yards",2012
158,158,"Ben Curtis",62,16.67,1,6,"SandSavesfrom30yards",2012
158,158,"Tom Gillis",75,16.67,2,12,"SandSavesfrom30yards",2012
158,158,"Dustin Johnson",70,16.67,1,6,"SandSavesfrom30yards",2012
158,158,"Martin Laird",77,16.67,2,12,"SandSavesfrom30yards",2012
158,158,"John Rollins",81,16.67,2,12,"SandSavesfrom30yards",2012
164,164,"KJ Choi",71,15.38,2,13,"SandSavesfrom30yards",2012
164,164,"Vaughn Taylor",81,15.38,2,13,"SandSavesfrom30yards",2012
166,166,"Chad Campbell",84,14.29,2,14,"SandSavesfrom30yards",2012
166,166,"JJ Henry",93,14.29,2,14,"SandSavesfrom30yards",2012
166,166,"Charles Howell III",98,14.29,1,7,"SandSavesfrom30yards",2012
166,166,"Kevin Kisner",69,14.29,1,7,"SandSavesfrom30yards",2012
166,166,"Garth Mulroy",59,14.29,1,7,"SandSavesfrom30yards",2012
166,166,"Tom Pernice Jr",62,14.29,2,14,"SandSavesfrom30yards",2012
172,172,"Kyle Reifers",86,13.33,2,15,"SandSavesfrom30yards",2012
172,172,"Josh Teater",97,13.33,2,15,"SandSavesfrom30yards",2012
174,174,"Billy Horschel",63,12.5,1,8,"SandSavesfrom30yards",2012
174,174,"Alexandre Rocha",62,12.5,1,8,"SandSavesfrom30yards",2012
176,176,"Danny Lee",74,11.76,2,17,"SandSavesfrom30yards",2012
177,177,"Hunter Mahan",88,11.11,1,9,"SandSavesfrom30yards",2012
177,177,"Graeme McDowell",55,11.11,1,9,"SandSavesfrom30yards",2012
177,177,"Steve Wheatcroft",56,11.11,1,9,"SandSavesfrom30yards",2012
180,180,"Michael Bradley",63,10,1,10,"SandSavesfrom30yards",2012
181,181,"Nathan Green",73,9.09,1,11,"SandSavesfrom30yards",2012
181,181,"Kevin Stadler",85,9.09,1,11,"SandSavesfrom30yards",2012
183,183,"Blake Adams",107,8.7,2,23,"SandSavesfrom30yards",2012
184,184,"Marco Dawson",60,8.33,1,12,"SandSavesfrom30yards",2012
184,184,"Ted Potter Jr",77,8.33,1,12,"SandSavesfrom30yards",2012
186,186,"Harris English",98,7.69,1,13,"SandSavesfrom30yards",2012
187,187,"Chris Couch",61,0,NA,4,"SandSavesfrom30yards",2012
187,187,"Roland Thatcher",55,0,NA,8,"SandSavesfrom30yards",2012
187,187,"Kyle Thompson",51,0,NA,7,"SandSavesfrom30yards",2012
187,187,"Charlie Wi",86,0,NA,9,"SandSavesfrom30yards",2012
187,187,"Gary Woodland",70,0,NA,11,"SandSavesfrom30yards",2012
