"Total1Putts510_RANKTHISWEEK_2006","Total1Putts510_RANKLASTWEEK_2006","Total1Putts510_PLAYERNAME_2006","Total1Putts510_ROUNDS_2006","Total1Putts510_TOTAL_2006","Total1Putts510_TOTALFORALLDISTANCES_2006","Total1Putts510_PCTOFALL1PUTTS_2006","stat_name","year"
38,38,"Bill Haas",99,156,608,25.7,"Total1Putts510",2006
38,38,"Wes Short Jr",96,156,585,26.7,"Total1Putts510",2006
38,38,"Vijay Singh",103,156,617,25.3,"Total1Putts510",2006
38,38,"Nick Watney",97,156,612,25.5,"Total1Putts510",2006
44,44,"Robert Damron",91,155,589,26.3,"Total1Putts510",2006
45,45,"Kris Cox",83,154,492,31.3,"Total1Putts510",2006
45,45,"Harrison Frazar",95,154,562,27.4,"Total1Putts510",2006
45,45,"Ted Purdy",103,154,530,29.1,"Total1Putts510",2006
48,48,"Ryan Palmer",101,153,572,26.7,"Total1Putts510",2006
49,49,"James Driscoll",80,152,540,28.1,"Total1Putts510",2006
49,49,"Vaughn Taylor",88,152,579,26.3,"Total1Putts510",2006
51,51,"Brian Davis",92,151,552,27.4,"Total1Putts510",2006
51,51,"Jason Gore",86,151,502,30.1,"Total1Putts510",2006
51,51,"Steve Lowery",99,151,576,26.2,"Total1Putts510",2006
54,54,"David Branshaw",98,150,573,26.2,"Total1Putts510",2006
54,54,"Kevin Sutherland",100,150,583,25.7,"Total1Putts510",2006
56,56,"Zach Johnson",98,149,528,28.2,"Total1Putts510",2006
57,57,"Arjun Atwal",97,148,592,25,"Total1Putts510",2006
58,58,"Stewart Cink",93,146,541,27,"Total1Putts510",2006
59,59,"John Senden",96,145,505,28.7,"Total1Putts510",2006
59,59,"DJ Trahan",92,145,533,27.2,"Total1Putts510",2006
61,61,"Jerry Smith",94,144,585,24.6,"Total1Putts510",2006
62,62,"Michael Allen",84,143,540,26.5,"Total1Putts510",2006
62,62,"Aaron Baddeley",78,143,533,26.8,"Total1Putts510",2006
64,64,"Marco Dawson",87,142,567,25,"Total1Putts510",2006
64,64,"Jesper Parnevik",84,142,533,26.6,"Total1Putts510",2006
64,64,"Carl Pettersson",95,142,547,26,"Total1Putts510",2006
64,64,"Charles Warren",93,142,517,27.5,"Total1Putts510",2006
68,68,"Alex Cejka",93,141,533,26.5,"Total1Putts510",2006
68,68,"Patrick Sheehan",104,141,602,23.4,"Total1Putts510",2006
70,70,"Doug Barron",74,140,513,27.3,"Total1Putts510",2006
71,71,"Mark Calcavecchia",94,139,567,24.5,"Total1Putts510",2006
71,71,"Skip Kendall",72,139,416,33.4,"Total1Putts510",2006
71,71,"Duffy Waldorf",96,139,554,25.1,"Total1Putts510",2006
74,74,"Brandt Jobe",91,138,458,30.1,"Total1Putts510",2006
75,75,"Bob Estes",85,137,514,26.7,"Total1Putts510",2006
75,75,"Stephen Leaney",84,137,554,24.7,"Total1Putts510",2006
75,75,"Joey Sindelar",90,137,492,27.8,"Total1Putts510",2006
78,78,"Jeff Gove",91,135,502,26.9,"Total1Putts510",2006
78,78,"Shaun Micheel",96,135,518,26.1,"Total1Putts510",2006
78,78,"Sean OHair",100,135,525,25.7,"Total1Putts510",2006
78,78,"John Rollins",93,135,508,26.6,"Total1Putts510",2006
78,78,"Mike Weir",88,135,456,29.6,"Total1Putts510",2006
83,83,"Mathias Gronberg",92,134,534,25.1,"Total1Putts510",2006
83,83,"Nicholas Thompson",96,134,500,26.8,"Total1Putts510",2006
85,85,"KJ Choi",93,133,522,25.5,"Total1Putts510",2006
85,85,"Charles Howell III",96,133,523,25.4,"Total1Putts510",2006
85,85,"Rod Pampling",89,133,510,26.1,"Total1Putts510",2006
88,88,"Jim Furyk",89,132,485,27.2,"Total1Putts510",2006
89,89,"Greg Chalmers",71,131,425,30.8,"Total1Putts510",2006
89,89,"Jeff Maggert",81,131,441,29.7,"Total1Putts510",2006
89,89,"Camilo Villegas",95,131,574,22.8,"Total1Putts510",2006
92,92,"JJ Henry",96,130,503,25.8,"Total1Putts510",2006
92,92,"Trevor Immelman",86,130,505,25.7,"Total1Putts510",2006
92,92,"Greg Kraft",79,130,470,27.7,"Total1Putts510",2006
92,92,"Ian Leggatt",80,130,482,27,"Total1Putts510",2006
92,92,"Brett Wetterich",82,130,497,26.2,"Total1Putts510",2006
97,97,"Carlos Franco",86,129,512,25.2,"Total1Putts510",2006
97,97,"Robert Garrigus",85,129,495,26.1,"Total1Putts510",2006
97,97,"Will Ma Kenzie",91,129,472,27.3,"Total1Putts510",2006
97,97,"DA Points",82,129,515,25,"Total1Putts510",2006
97,97,"Heath Slocum",96,129,527,24.5,"Total1Putts510",2006
97,97,"David Toms",76,129,448,28.8,"Total1Putts510",2006
97,97,"Ron Whittaker",81,129,474,27.2,"Total1Putts510",2006
104,104,"Dudley Hart",83,128,501,25.5,"Total1Putts510",2006
104,104,"Billy Mayfair",94,128,509,25.1,"Total1Putts510",2006
104,104,"Chris Riley",86,128,527,24.3,"Total1Putts510",2006
107,107,"Rich Beem",85,127,446,28.5,"Total1Putts510",2006
107,107,"Tim Clark",80,127,421,30.2,"Total1Putts510",2006
107,107,"John Huston",74,127,467,27.2,"Total1Putts510",2006
107,107,"Bubba Watson",83,127,482,26.3,"Total1Putts510",2006
107,107,"Mark Wilson",79,127,510,24.9,"Total1Putts510",2006
112,112,"Stuart Appleby",83,126,465,27.1,"Total1Putts510",2006
113,113,"Ben Crane",85,124,461,26.9,"Total1Putts510",2006
113,113,"Jonathan Kaye",95,124,538,23,"Total1Putts510",2006
113,113,"Bob Tway",81,124,460,27,"Total1Putts510",2006
116,116,"Chris Couch",75,121,418,28.9,"Total1Putts510",2006
116,116,"Danny Ellis",68,121,438,27.6,"Total1Putts510",2006
116,116,"David McKenzie",82,121,480,25.2,"Total1Putts510",2006
116,116,"Scott Verplank",88,121,496,24.4,"Total1Putts510",2006
120,120,"Briny Baird",81,120,457,26.3,"Total1Putts510",2006
120,120,"Bart Bryant",87,120,455,26.4,"Total1Putts510",2006
120,120,"Davis Love III",85,120,407,29.5,"Total1Putts510",2006
123,123,"Tim Herron",82,119,415,28.7,"Total1Putts510",2006
123,123,"Arron Oberholser",82,119,429,27.7,"Total1Putts510",2006
123,123,"Mike Sposa",68,119,416,28.6,"Total1Putts510",2006
126,126,"Mark Brooks",90,118,496,23.8,"Total1Putts510",2006
126,126,"Paul Goydos",72,118,443,26.6,"Total1Putts510",2006
126,126,"Daisuke Maruyama",83,118,478,24.7,"Total1Putts510",2006
126,126,"Rory Sabbatini",84,118,456,25.9,"Total1Putts510",2006
130,130,"Chris DiMarco",83,116,429,27,"Total1Putts510",2006
131,131,"Tommy Armour III",65,115,379,30.3,"Total1Putts510",2006
131,131,"Chad Campbell",91,115,453,25.4,"Total1Putts510",2006
131,131,"Steve Jones",83,115,474,24.3,"Total1Putts510",2006
131,131,"Bernhard Langer",77,115,428,26.9,"Total1Putts510",2006
135,135,"John Cook",67,114,394,28.9,"Total1Putts510",2006
136,136,"Alex Aragon",63,113,396,28.5,"Total1Putts510",2006
136,136,"Lee Janzen",79,113,489,23.1,"Total1Putts510",2006
138,138,"Billy Andrade",78,112,415,27,"Total1Putts510",2006
138,138,"Jonathan Byrd",66,112,386,29,"Total1Putts510",2006
138,138,"Ben Curtis",86,112,458,24.5,"Total1Putts510",2006
138,138,"Jimmy Walker",60,112,395,28.4,"Total1Putts510",2006
142,142,"JB Holmes",81,111,438,25.3,"Total1Putts510",2006
142,142,"Justin Leonard",83,111,453,24.5,"Total1Putts510",2006
144,144,"JP Hayes",55,110,382,28.8,"Total1Putts510",2006
145,145,"John Engler Jr",69,109,429,25.4,"Total1Putts510",2006
145,145,"Peter Lonard",77,109,437,24.9,"Total1Putts510",2006
145,145,"Ryan Moore",68,109,420,26,"Total1Putts510",2006
145,145,"Vance Veazey",59,109,374,29.1,"Total1Putts510",2006
149,149,"Paul Stankowski",70,108,423,25.5,"Total1Putts510",2006
150,150,"Ryan Hietala",61,106,350,30.3,"Total1Putts510",2006
150,150,"Greg Owen",79,106,416,25.5,"Total1Putts510",2006
152,152,"Bob May",65,105,357,29.4,"Total1Putts510",2006
153,153,"Geoff Ogilvy",76,104,384,27.1,"Total1Putts510",2006
154,154,"Brian Bateman",69,102,402,25.4,"Total1Putts510",2006
154,154,"Freddie Jacobson",56,102,385,26.5,"Total1Putts510",2006
156,156,"Craig Barlow",77,100,395,25.3,"Total1Putts510",2006
156,156,"David Duval",71,100,381,26.2,"Total1Putts510",2006
156,156,"Kenny Perry",73,100,371,27,"Total1Putts510",2006
156,156,"Kirk Triplett",58,100,356,28.1,"Total1Putts510",2006
160,160,"Steve Stricker",64,99,397,24.9,"Total1Putts510",2006
161,161,"Robert Allenby",79,98,426,23,"Total1Putts510",2006
161,161,"Hidemichi Tanaka",74,98,444,22.1,"Total1Putts510",2006
163,163,"Todd Hamilton",72,97,408,23.8,"Total1Putts510",2006
163,163,"JL Lewis",57,97,356,27.2,"Total1Putts510",2006
165,165,"Omar Uresti",61,95,339,28,"Total1Putts510",2006
166,166,"Retief Goosen",68,94,330,28.5,"Total1Putts510",2006
166,166,"Len Mattiace",59,94,388,24.2,"Total1Putts510",2006
168,168,"Ernie Els",69,93,348,26.7,"Total1Putts510",2006
169,169,"Matt Hansen",68,92,391,23.5,"Total1Putts510",2006
170,170,"Stephen Ames",63,91,318,28.6,"Total1Putts510",2006
170,170,"Luke Donald",66,91,324,28.1,"Total1Putts510",2006
170,170,"Corey Pavin",74,91,390,23.3,"Total1Putts510",2006
170,170,"Jason Schultz",77,91,439,20.7,"Total1Putts510",2006
170,170,"Adam Scott",70,91,348,26.1,"Total1Putts510",2006
175,175,"Jon Mills",68,89,353,25.2,"Total1Putts510",2006
175,175,"Tjaart van der Walt",60,89,370,24.1,"Total1Putts510",2006
177,177,"Mathew Goggin",72,88,378,23.3,"Total1Putts510",2006
177,177,"Phil Mickelson",74,88,346,25.4,"Total1Putts510",2006
177,177,"Ian Poulter",53,88,305,28.9,"Total1Putts510",2006
180,180,"Padraig Harrington",54,87,282,30.9,"Total1Putts510",2006
180,180,"Tom Lehman",70,87,299,29.1,"Total1Putts510",2006
182,182,"Pat Perez",50,86,285,30.2,"Total1Putts510",2006
183,183,"Roger Tambellini",64,84,334,25.1,"Total1Putts510",2006
184,184,"Sergio Garcia",59,82,260,31.5,"Total1Putts510",2006
184,184,"Chris Smith",67,82,361,22.7,"Total1Putts510",2006
186,186,"Scott Gutschewski",53,80,294,27.2,"Total1Putts510",2006
187,187,"Thomas Levet",53,78,307,25.4,"Total1Putts510",2006
188,188,"John Daly",51,77,298,25.8,"Total1Putts510",2006
188,188,"Mark OMeara",52,77,274,28.1,"Total1Putts510",2006
190,190,"Larry Mize",53,74,281,26.3,"Total1Putts510",2006
191,191,"Michael Connell",51,73,274,26.6,"Total1Putts510",2006
192,192,"Fred Couples",52,69,217,31.8,"Total1Putts510",2006
193,193,"Steve Elkington",52,67,295,22.7,"Total1Putts510",2006
194,194,"David Howell",52,63,219,28.8,"Total1Putts510",2006
195,195,"Jose Maria Olazabal",62,62,266,23.3,"Total1Putts510",2006
196,196,"Tiger Woods",55,61,252,24.2,"Total1Putts510",2006
