"ConsecutiveSandSaves_RANKTHISWEEK_2012","ConsecutiveSandSaves_RANKLASTWEEK_2012","ConsecutiveSandSaves_PLAYERNAME_2012","ConsecutiveSandSaves_EVENTS_2012","ConsecutiveSandSaves_STREAK_2012","ConsecutiveSandSaves_CURRENTSTREAK_2012","ConsecutiveSandSaves_ROUND_2012","ConsecutiveSandSaves_HOLE_2012","ConsecutiveSandSaves_YEARTOURN_2012","stat_name","year"
260,260,"Joey Snyder III",8,3,NA,2,8,2012220,"ConsecutiveSandSaves",2012
260,260,"Paul Stankowski",8,3,1,3,16,2012250,"ConsecutiveSandSaves",2012
260,260,"Darron Stiles",1,3,1,2,18,2012260,"ConsecutiveSandSaves",2012
260,260,"Miguel Tabuena",1,3,NA,1,13,2012020,"ConsecutiveSandSaves",2012
260,260,"Roland Thatcher",21,3,NA,1,11,2012480,"ConsecutiveSandSaves",2012
260,260,"Marc Turnesa",11,3,NA,2,9,2012430,"ConsecutiveSandSaves",2012
260,260,"Diego Velasquez",1,3,3,3,17,2012180,"ConsecutiveSandSaves",2012
260,260,"Camilo Villegas",25,3,NA,4,15,2012430,"ConsecutiveSandSaves",2012
260,260,"Tim Weinhart",2,3,NA,1,3,2012260,"ConsecutiveSandSaves",2012
260,260,"Brett Wetterich",7,3,NA,3,5,2012250,"ConsecutiveSandSaves",2012
260,260,"Bernd Wiesberger",2,3,1,2,16,2012350,"ConsecutiveSandSaves",2012
260,260,"Garrett Willis",15,3,NA,1,13,2012250,"ConsecutiveSandSaves",2012
315,315,"Lonny Alexander",2,2,NA,1,17,2012150,"ConsecutiveSandSaves",2012
315,315,"Brian Bateman",4,2,NA,1,18,2012180,"ConsecutiveSandSaves",2012
315,315,"Oliver Bekker",1,2,NA,4,18,2012350,"ConsecutiveSandSaves",2012
315,315,"Warren Bennett",1,2,NA,1,1,2012320,"ConsecutiveSandSaves",2012
315,315,"Chris Black",1,2,2,2,8,2012300,"ConsecutiveSandSaves",2012
315,315,"Joseph Bramlett",1,2,NA,2,18,2012060,"ConsecutiveSandSaves",2012
315,315,"Olin Browne",1,2,NA,1,2,2012260,"ConsecutiveSandSaves",2012
315,315,"Rafa Cabrera Bello",6,2,NA,4,1,2012120,"ConsecutiveSandSaves",2012
315,315,"Mark Calcavecchia",3,2,1,2,9,2012320,"ConsecutiveSandSaves",2012
315,315,"Keith Clearwater",1,2,NA,2,7,2012230,"ConsecutiveSandSaves",2012
315,315,"Nick Cullen",1,2,NA,1,11,2012320,"ConsecutiveSandSaves",2012
315,315,"Adilson da Silva",1,2,NA,3,2,2012320,"ConsecutiveSandSaves",2012
315,315,"Casey DeVoll",1,2,NA,1,4,2012180,"ConsecutiveSandSaves",2012
315,315,"Greg Doherty",1,2,2,1,11,2012330,"ConsecutiveSandSaves",2012
315,315,"Eric Dugas",1,2,2,2,1,2012020,"ConsecutiveSandSaves",2012
315,315,"Robin Freeman",1,2,2,1,6,2012310,"ConsecutiveSandSaves",2012
315,315,"Tadd Fujikawa",1,2,NA,1,6,2012020,"ConsecutiveSandSaves",2012
315,315,"Yoshinori Fujimoto",2,2,NA,3,8,2012350,"ConsecutiveSandSaves",2012
315,315,"Hiroyuki Fujita",3,2,1,2,3,2012320,"ConsecutiveSandSaves",2012
315,315,"Brian Gaffney",2,2,1,2,9,2012260,"ConsecutiveSandSaves",2012
315,315,"Robert Gamez",8,2,1,4,4,2012250,"ConsecutiveSandSaves",2012
315,315,"Matthew Giles",1,2,NA,1,5,2012040,"ConsecutiveSandSaves",2012
315,315,"Jason Gore",8,2,1,1,15,2012290,"ConsecutiveSandSaves",2012
315,315,"Branden Grace",6,2,NA,1,4,2012350,"ConsecutiveSandSaves",2012
315,315,"Adam Hadwin",1,2,NA,1,9,2012330,"ConsecutiveSandSaves",2012
315,315,"Ashley Hall",1,2,NA,2,5,2012320,"ConsecutiveSandSaves",2012
315,315,"Todd Hamilton",10,2,NA,2,11,2012440,"ConsecutiveSandSaves",2012
315,315,"Anders Hansen",7,2,1,1,4,2012260,"ConsecutiveSandSaves",2012
315,315,"Dudley Hart",1,2,NA,3,11,2012060,"ConsecutiveSandSaves",2012
315,315,"Gregory Havret",1,2,NA,1,11,2012320,"ConsecutiveSandSaves",2012
315,315,"Jim Herman",2,2,NA,1,4,2012150,"ConsecutiveSandSaves",2012
315,315,"Matt Hill",2,2,NA,3,6,2012330,"ConsecutiveSandSaves",2012
315,315,"David Hutsell",6,2,NA,2,12,2012480,"ConsecutiveSandSaves",2012
315,315,"Jay Hwang",1,2,2,1,16,2012040,"ConsecutiveSandSaves",2012
315,315,"Mikko Ilonen",1,2,1,2,14,2012260,"ConsecutiveSandSaves",2012
315,315,"John Inman",2,2,NA,1,6,2012310,"ConsecutiveSandSaves",2012
315,315,"Richard Johnson",7,2,1,1,2,2012300,"ConsecutiveSandSaves",2012
315,315,"Brendan Jones",3,2,NA,2,18,2012260,"ConsecutiveSandSaves",2012
315,315,"Brooks Koepka",1,2,NA,1,12,2012260,"ConsecutiveSandSaves",2012
315,315,"Jbe Kruger",2,2,NA,2,13,2012120,"ConsecutiveSandSaves",2012
315,315,"Anirban Lahiri",1,2,NA,3,5,2012320,"ConsecutiveSandSaves",2012
315,315,"Steve Lamontagne",1,2,NA,1,4,2012130,"ConsecutiveSandSaves",2012
315,315,"Barry Lane",1,2,2,1,12,2012320,"ConsecutiveSandSaves",2012
315,315,"Jose Manuel Lara",1,2,2,2,3,2012080,"ConsecutiveSandSaves",2012
315,315,"Peter Lawrie",1,2,NA,1,16,2012260,"ConsecutiveSandSaves",2012
315,315,"Tom Lehman",2,2,1,3,16,2012080,"ConsecutiveSandSaves",2012
315,315,"Rick Lewallen",1,2,2,2,15,2012200,"ConsecutiveSandSaves",2012
315,315,"Steve Lowery",1,2,2,4,12,2012310,"ConsecutiveSandSaves",2012
315,315,"Morten Orum Madsen",1,2,1,1,1,2012320,"ConsecutiveSandSaves",2012
315,315,"Nick Mason",1,2,2,2,17,2012020,"ConsecutiveSandSaves",2012
315,315,"Hideki Matsuyama",2,2,NA,1,7,2012160,"ConsecutiveSandSaves",2012
315,315,"Robert McClellan",1,2,NA,1,15,2012290,"ConsecutiveSandSaves",2012
315,315,"Graeme McDowell",16,2,NA,2,3,2012390,"ConsecutiveSandSaves",2012
315,315,"Matt McQuillan",11,2,NA,1,2,2012310,"ConsecutiveSandSaves",2012
315,315,"Mike Miles",1,2,2,3,6,2012030,"ConsecutiveSandSaves",2012
315,315,"Jon Mills",2,2,NA,2,17,2012290,"ConsecutiveSandSaves",2012
315,315,"Alan Morin",2,2,NA,1,4,2012100,"ConsecutiveSandSaves",2012
315,315,"James Morrison",1,2,NA,1,15,2012320,"ConsecutiveSandSaves",2012
315,315,"Alexander Noren",4,2,NA,3,8,2012120,"ConsecutiveSandSaves",2012
315,315,"Steven OHara",1,2,NA,2,1,2012320,"ConsecutiveSandSaves",2012
315,315,"Koumei Oda",2,2,1,2,17,2012020,"ConsecutiveSandSaves",2012
315,315,"Thorbjorn Olesen",2,2,1,3,1,2012320,"ConsecutiveSandSaves",2012
315,315,"Jaebum Park",1,2,2,4,2,2012260,"ConsecutiveSandSaves",2012
315,315,"Chad Proehl",1,2,2,2,18,2012300,"ConsecutiveSandSaves",2012
315,315,"Fran Quinn",5,2,1,2,11,2012220,"ConsecutiveSandSaves",2012
315,315,"Alvaro Quiros",8,2,NA,1,8,2012350,"ConsecutiveSandSaves",2012
315,315,"Alexandre Rocha",21,2,1,3,14,2012480,"ConsecutiveSandSaves",2012
315,315,"Christopher Ross",1,2,NA,1,3,2012330,"ConsecutiveSandSaves",2012
315,315,"Gene Sauers",2,2,2,2,13,2012310,"ConsecutiveSandSaves",2012
315,315,"Sam Saunders",4,2,NA,3,16,2012060,"ConsecutiveSandSaves",2012
315,315,"Jeev Milkha Singh",3,2,1,3,7,2012350,"ConsecutiveSandSaves",2012
315,315,"Jordan Spieth",5,2,NA,1,2,2012300,"ConsecutiveSandSaves",2012
315,315,"Jon Stanley",1,2,NA,1,6,2012050,"ConsecutiveSandSaves",2012
315,315,"Shawn Stefani",1,2,1,1,5,2012150,"ConsecutiveSandSaves",2012
315,315,"Richard Sterne",1,2,2,3,6,2012320,"ConsecutiveSandSaves",2012
315,315,"Anthony Summers",1,2,NA,1,5,2012260,"ConsecutiveSandSaves",2012
315,315,"Russell Surber",1,2,2,1,10,2012080,"ConsecutiveSandSaves",2012
315,315,"Nicholas Thompson",2,2,NA,2,7,2012260,"ConsecutiveSandSaves",2012
315,315,"Esteban Toledo",1,2,NA,1,14,2012080,"ConsecutiveSandSaves",2012
315,315,"Travis Wadkins",1,2,2,2,11,2012220,"ConsecutiveSandSaves",2012
315,315,"Marc Warren",1,2,1,2,8,2012260,"ConsecutiveSandSaves",2012
315,315,"Aaron Watkins",2,2,1,3,5,2012260,"ConsecutiveSandSaves",2012
315,315,"Dale Whitnell",1,2,2,3,11,2012320,"ConsecutiveSandSaves",2012
315,315,"Dean Wilson",4,2,2,1,1,2012480,"ConsecutiveSandSaves",2012
315,315,"Chris Wilson",1,2,2,1,2,2012290,"ConsecutiveSandSaves",2012
315,315,"Willie Wood",1,2,2,4,2,2012310,"ConsecutiveSandSaves",2012
315,315,"Ian Woosnam",1,2,1,1,2,2012160,"ConsecutiveSandSaves",2012
315,315,"Andy Zhang",1,2,NA,2,13,2012260,"ConsecutiveSandSaves",2012
403,403,"Frank Adams III",1,1,NA,2,1,2012200,"ConsecutiveSandSaves",2012
403,403,"Billy Andrade",1,1,NA,1,1,2012330,"ConsecutiveSandSaves",2012
403,403,"Paul Broadhurst",1,1,1,2,18,2012320,"ConsecutiveSandSaves",2012
403,403,"Mark Brooks",3,1,NA,2,16,2012030,"ConsecutiveSandSaves",2012
403,403,"David Byrne",1,1,1,2,7,2012190,"ConsecutiveSandSaves",2012
403,403,"Todd Camplin",1,1,1,2,17,2012170,"ConsecutiveSandSaves",2012
403,403,"Michael Carbone",1,1,1,2,8,2012270,"ConsecutiveSandSaves",2012
403,403,"Mark Carnevale",1,1,1,1,8,2012310,"ConsecutiveSandSaves",2012
403,403,"Greg Casagranda",1,1,1,2,16,2012040,"ConsecutiveSandSaves",2012
403,403,"Albin Choi",1,1,NA,4,4,2012330,"ConsecutiveSandSaves",2012
403,403,"Victor Ciesielski",1,1,NA,1,12,2012330,"ConsecutiveSandSaves",2012
403,403,"John Cook",1,1,1,2,2,2012080,"ConsecutiveSandSaves",2012
403,403,"Ben Crenshaw",1,1,NA,2,4,2012160,"ConsecutiveSandSaves",2012
403,403,"Jeff Curl",3,1,1,4,16,2012260,"ConsecutiveSandSaves",2012
403,403,"David Damesworth",1,1,NA,2,14,2012140,"ConsecutiveSandSaves",2012
403,403,"Todd Demsey",1,1,NA,2,15,2012220,"ConsecutiveSandSaves",2012
403,403,"Alan Dunbar",1,1,NA,2,5,2012320,"ConsecutiveSandSaves",2012
403,403,"Derek Ernst",1,1,NA,3,11,2012440,"ConsecutiveSandSaves",2012
403,403,"Keith Fergus",1,1,1,3,17,2012030,"ConsecutiveSandSaves",2012
403,403,"Jess Ferrell",1,1,NA,1,10,2012290,"ConsecutiveSandSaves",2012
403,403,"Richard Finch",1,1,1,2,3,2012320,"ConsecutiveSandSaves",2012
403,403,"Jonathan Fly",1,1,NA,3,6,2012250,"ConsecutiveSandSaves",2012
403,403,"Brad Fritsch",1,1,1,2,17,2012330,"ConsecutiveSandSaves",2012
403,403,"Jim Gallagher Jr",1,1,NA,2,11,2012310,"ConsecutiveSandSaves",2012
403,403,"Tom Gardner",1,1,NA,1,16,2012070,"ConsecutiveSandSaves",2012
403,403,"Brice Garnett",1,1,NA,1,11,2012260,"ConsecutiveSandSaves",2012
403,403,"Michael Gligic",1,1,1,1,6,2012330,"ConsecutiveSandSaves",2012
403,403,"Andres Gonzales",1,1,NA,3,7,2012220,"ConsecutiveSandSaves",2012
403,403,"Austin Graham",1,1,1,2,2,2012070,"ConsecutiveSandSaves",2012
403,403,"Mathias Gronberg",1,1,NA,4,6,2012300,"ConsecutiveSandSaves",2012
403,403,"Chesson Hadley",1,1,1,1,5,2012370,"ConsecutiveSandSaves",2012
403,403,"Mike Heinen",1,1,NA,2,11,2012310,"ConsecutiveSandSaves",2012
403,403,"Mark Hensby",2,1,1,2,8,2012180,"ConsecutiveSandSaves",2012
403,403,"Justin Hicks",2,1,NA,1,7,2012320,"ConsecutiveSandSaves",2012
403,403,"Bo Hoag",2,1,NA,1,18,2012240,"ConsecutiveSandSaves",2012
403,403,"Michael Hoey",3,1,1,4,18,2012350,"ConsecutiveSandSaves",2012
403,403,"Morgan Hoffmann",1,1,NA,4,7,2012260,"ConsecutiveSandSaves",2012
403,403,"Beau Hossler",2,1,1,3,2,2012280,"ConsecutiveSandSaves",2012
403,403,"Phillip Hui",1,1,1,2,3,2012190,"ConsecutiveSandSaves",2012
403,403,"John Hurley",1,1,NA,1,9,2012300,"ConsecutiveSandSaves",2012
403,403,"Randall Hutchison",1,1,NA,4,9,2012300,"ConsecutiveSandSaves",2012
403,403,"Kodai Ichihara",1,1,NA,1,12,2012320,"ConsecutiveSandSaves",2012
403,403,"Justin Itzen",1,1,NA,1,6,2012070,"ConsecutiveSandSaves",2012
403,403,"Steve Jones",2,1,NA,2,5,2012060,"ConsecutiveSandSaves",2012
403,403,"Erick Justesen",1,1,NA,1,12,2012070,"ConsecutiveSandSaves",2012
403,403,"Ian Keenan",1,1,NA,1,6,2012320,"ConsecutiveSandSaves",2012
403,403,"Simon Khan",1,1,NA,3,17,2012320,"ConsecutiveSandSaves",2012
403,403,"Bio Kim",1,1,1,2,16,2012040,"ConsecutiveSandSaves",2012
403,403,"Soren Kjeldsen",1,1,NA,2,11,2012260,"ConsecutiveSandSaves",2012
403,403,"Ben Kohles",1,1,NA,4,6,2012370,"ConsecutiveSandSaves",2012
403,403,"Bernhard Langer",1,1,NA,2,7,2012160,"ConsecutiveSandSaves",2012
403,403,"DH Lee",1,1,1,2,7,2012260,"ConsecutiveSandSaves",2012
403,403,"Tom Lewis",2,1,NA,3,4,2012350,"ConsecutiveSandSaves",2012
403,403,"WC Liang",1,1,1,1,17,2012020,"ConsecutiveSandSaves",2012
403,403,"Frank Lickliter II",9,1,NA,1,7,2012310,"ConsecutiveSandSaves",2012
403,403,"Mitch Lowe",3,1,NA,2,11,2012440,"ConsecutiveSandSaves",2012
403,403,"Joost Luiten",3,1,NA,3,17,2012320,"ConsecutiveSandSaves",2012
403,403,"Sandy Lyle",2,1,NA,2,3,2012320,"ConsecutiveSandSaves",2012
403,403,"Mardan Mamat",1,1,NA,1,1,2012320,"ConsecutiveSandSaves",2012
403,403,"Michael Maness",1,1,NA,1,4,2012290,"ConsecutiveSandSaves",2012
403,403,"David Markle",1,1,1,2,17,2012330,"ConsecutiveSandSaves",2012
403,403,"Prayad Marksaeng",1,1,NA,2,1,2012320,"ConsecutiveSandSaves",2012
403,403,"Matt Marshall",1,1,1,2,2,2012440,"ConsecutiveSandSaves",2012
403,403,"Ian Marshall",1,1,1,2,1,2012270,"ConsecutiveSandSaves",2012
403,403,"Casey Martin",2,1,NA,2,18,2012260,"ConsecutiveSandSaves",2012
403,403,"Brian McCann",1,1,NA,1,9,2012330,"ConsecutiveSandSaves",2012
403,403,"Mark McCormick",1,1,1,2,2,2012260,"ConsecutiveSandSaves",2012
403,403,"Jim McGovern",1,1,NA,1,2,2012310,"ConsecutiveSandSaves",2012
403,403,"Spike McRoy",1,1,1,2,11,2012310,"ConsecutiveSandSaves",2012
403,403,"Daniel Miernicki",2,1,1,1,15,2012290,"ConsecutiveSandSaves",2012
403,403,"Jordan Mitchell",1,1,NA,2,10,2012450,"ConsecutiveSandSaves",2012
403,403,"Larry Mize",1,1,NA,2,4,2012160,"ConsecutiveSandSaves",2012
403,403,"Dustin Morris",1,1,NA,4,5,2012250,"ConsecutiveSandSaves",2012
403,403,"Jesse Mueller",1,1,NA,3,2,2012260,"ConsecutiveSandSaves",2012
403,403,"Toshinori Muto",3,1,NA,4,7,2012350,"ConsecutiveSandSaves",2012
403,403,"Matthew NeSmith",1,1,1,2,15,2012370,"ConsecutiveSandSaves",2012
403,403,"Greg Norman",2,1,1,2,16,2012080,"ConsecutiveSandSaves",2012
403,403,"Paul Norris",1,1,NA,2,7,2012180,"ConsecutiveSandSaves",2012
403,403,"John Oda",1,1,1,2,17,2012020,"ConsecutiveSandSaves",2012
403,403,"Hennie Otto",1,1,1,4,5,2012120,"ConsecutiveSandSaves",2012
403,403,"Rod Perry",2,1,NA,1,2,2012480,"ConsecutiveSandSaves",2012
403,403,"Scott Pinckney",1,1,NA,1,11,2012320,"ConsecutiveSandSaves",2012
403,403,"Anthony Price",1,1,1,2,12,2012310,"ConsecutiveSandSaves",2012
403,403,"Cody Proveaux",1,1,NA,1,5,2012250,"ConsecutiveSandSaves",2012
403,403,"Jeff Quinney",1,1,NA,2,6,2012050,"ConsecutiveSandSaves",2012
403,403,"Zack Reeves",1,1,1,2,7,2012310,"ConsecutiveSandSaves",2012
403,403,"Cory Renfrew",1,1,1,1,3,2012330,"ConsecutiveSandSaves",2012
403,403,"Brian Ricketts",1,1,NA,1,6,2012220,"ConsecutiveSandSaves",2012
403,403,"Patrick Rodgers",2,1,NA,1,11,2012270,"ConsecutiveSandSaves",2012
403,403,"Jose de Jesus Rodriguez",1,1,1,2,6,2012080,"ConsecutiveSandSaves",2012
403,403,"Tyler Rody",1,1,1,1,18,2012370,"ConsecutiveSandSaves",2012
403,403,"Brian Rowell",1,1,NA,1,16,2012260,"ConsecutiveSandSaves",2012
403,403,"Elliot Saltman",1,1,NA,2,6,2012320,"ConsecutiveSandSaves",2012
403,403,"Alberto Sanchez",1,1,NA,1,17,2012260,"ConsecutiveSandSaves",2012
403,403,"Oscar Serna",1,1,NA,2,14,2012080,"ConsecutiveSandSaves",2012
403,403,"Nick Sherwood",1,1,1,2,7,2012260,"ConsecutiveSandSaves",2012
403,403,"Cody Slover",1,1,1,2,18,2012040,"ConsecutiveSandSaves",2012
403,403,"Chris Smith",3,1,NA,1,5,2012310,"ConsecutiveSandSaves",2012
403,403,"Craig Stadler",1,1,NA,1,12,2012160,"ConsecutiveSandSaves",2012
403,403,"Toru Taniguchi",4,1,NA,2,3,2012320,"ConsecutiveSandSaves",2012
403,403,"Nick Taylor",1,1,1,2,6,2012330,"ConsecutiveSandSaves",2012
403,403,"Justin Thomas",1,1,1,4,17,2012290,"ConsecutiveSandSaves",2012
403,403,"Steven Tiley",1,1,NA,2,5,2012320,"ConsecutiveSandSaves",2012
403,403,"Peter Tomasulo",4,1,NA,3,15,2012450,"ConsecutiveSandSaves",2012
403,403,"Aaron Townsend",1,1,NA,1,6,2012320,"ConsecutiveSandSaves",2012
403,403,"Manuel Trappel",1,1,NA,1,4,2012320,"ConsecutiveSandSaves",2012
403,403,"Jose Trauwitz",1,1,1,2,16,2012080,"ConsecutiveSandSaves",2012
403,403,"Kirk Triplett",3,1,NA,1,16,2012180,"ConsecutiveSandSaves",2012
403,403,"Kevin Tway",2,1,NA,1,15,2012060,"ConsecutiveSandSaves",2012
403,403,"Peter Uihlein",2,1,NA,2,6,2012230,"ConsecutiveSandSaves",2012
403,403,"Gus Ulrich",1,1,1,2,14,2012370,"ConsecutiveSandSaves",2012
403,403,"Sam Walker",1,1,NA,2,3,2012320,"ConsecutiveSandSaves",2012
403,403,"Andy Walker",1,1,NA,2,10,2012070,"ConsecutiveSandSaves",2012
403,403,"Danny Willett",1,1,NA,3,7,2012350,"ConsecutiveSandSaves",2012
403,403,"Cameron Wilson",1,1,NA,1,15,2012260,"ConsecutiveSandSaves",2012
403,403,"Casey Wittenberg",1,1,1,4,6,2012260,"ConsecutiveSandSaves",2012
