"ConsecutiveBirdiesEaglesstreak_RANKTHISWEEK_2008","ConsecutiveBirdiesEaglesstreak_RANKLASTWEEK_2008","ConsecutiveBirdiesEaglesstreak_PLAYERNAME_2008","ConsecutiveBirdiesEaglesstreak_EVENTS_2008","ConsecutiveBirdiesEaglesstreak_NUMBEROFHOLES_2008","stat_name","year"
20,20,"Tim Herron",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Charley Hoffman",29,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"David Horsey",1,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Anthony Kim",22,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Martin Laird",29,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"WC Liang",6,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Frank Lickliter II",32,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Peter Lonard",30,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Jeff Maggert",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"John Mallinger",29,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Troy Matteson",30,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Billy Mayfair",29,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Parker McLachlin",27,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Rocco Mediate",27,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"John Merrick",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Ryan Moore",24,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Sean OHair",25,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Rod Pampling",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Jin Park",30,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Pat Perez",27,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Tom Pernice Jr",30,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Kenny Perry",26,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Dicky Pride",14,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Brett Quigley",25,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Tag Ridings",29,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Brett Rumford",26,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"John Senden",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Vijay Singh",23,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Bob Sowards",22,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Kevin Stadler",30,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Scott Sterling",28,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Graeme Storm",3,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Omar Uresti",24,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Johnson Wagner",26,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Mike Weir",26,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Charlie Wi",27,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Jay Williamson",33,3,"ConsecutiveBirdiesEaglesstreak",2008
20,20,"Dean Wilson",32,3,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Brad Adamonis",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Steve Allan",21,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Robert Allenby",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Stephen Ames",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Tommy Armour III",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Briny Baird",30,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Cameron Beckman",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jason Bohn",15,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Mark Brooks",17,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Bart Bryant",23,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Andrew Buckle",15,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jonathan Byrd",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Angel Cabrera",17,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Daniel Chopra",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Chad Collins",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Erik Compton",1,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Fred Couples",18,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ben Crane",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ben Curtis",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"John Daly",17,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Brian Davis",34,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jason Day",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Nick Dougherty",8,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"James Driscoll",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Joe Durant",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"David Duval",20,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Bob Estes",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Nick Flanagan",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Steve Flesch",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Carlos Franco",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Harrison Frazar",23,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jim Furyk",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Sergio Garcia",19,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Robert Garrigus",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Mathew Goggin",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jason Gore",33,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Nathan Green",30,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Bill Haas",31,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Todd Hamilton",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"JJ Henry",34,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Mark Hensby",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"JB Holmes",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"John Huston",18,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Freddie Jacobson",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Brandt Jobe",19,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Zach Johnson",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Dustin Johnson",30,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Matt Jones",31,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Cliff Kresge",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Matt Kuchar",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Doug LaBelle II",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Justin Leonard",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Michael Letzig",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Steve Lowery",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Will Ma Kenzie",21,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Len Mattiace",11,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Graeme McDowell",4,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Paul McGinley",1,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jim McGovern",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Andrew McLardy",2,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"George McNeill",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jon Mills",32,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Kevin Na",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Joe Ogilvie",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jeff Overton",32,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ryan Palmer",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jesper Parnevik",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Corey Pavin",20,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Stephen Poole",1,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ian Poulter",15,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Chad Proehl",1,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ted Purdy",25,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jeff Quinney",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"John Riegger",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"John Rollins",28,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Andres Romero",20,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Justin Rose",15,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Rory Sabbatini",23,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Tom Scherrer",20,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Adam Scott",15,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Patrick Sheehan",35,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Thomas Sherreard",1,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Michael Sim",7,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jeev Milkha Singh",5,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Heath Slocum",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jeff Sluman",2,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Brandt Snedeker",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Paul Stankowski",13,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Richard Sterne",8,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Steve Stricker",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Chris Stroud",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Kevin Sutherland",26,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"David Toms",20,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"DJ Trahan",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Bo Van Pelt",32,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Camilo Villegas",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Jimmy Walker",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Nick Watney",27,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Boo Weekley",24,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Ron Whittaker",22,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Tim Wilkinson",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Garrett Willis",11,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Mark Wilson",29,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"Tiger Woods",6,2,"ConsecutiveBirdiesEaglesstreak",2008
76,76,"YE Yang",29,2,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Billy Andrade",24,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Stuart Appleby",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Ryan Armour",32,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Paul Azinger",9,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Aaron Baddeley",22,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Craig Barlow",15,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Notah Begay III",9,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Shane Bertsch",29,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Michael Bradley",14,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Olin Browne",27,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Tom Byrum",12,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Paul Casey",16,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Kevin Chappell",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Paul Claxton",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jose Coceres",13,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Gavin Coles",16,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Marco Dawson",21,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Glen Day",19,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bryan DeCorso",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Trevor Dodds",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jason Dufner",16,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Steve Elkington",25,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Kenneth Ferrie",25,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Ross Fisher",6,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Robert Floyd",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Cody Freeman",26,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jim Gallagher Jr",7,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Robert Gamez",26,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Brian Gay",31,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Retief Goosen",18,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jeff Gove",18,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Paul Goydos",25,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Richard Green",9,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jay Haas",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Todd Halpen",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Anders Hansen",6,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Soren Hansen",9,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Matt Harmon",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Dudley Hart",22,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Gregory Havret",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"JP Hayes",26,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bob Heintz",17,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"David Howell",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Charles Howell III",31,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Ryuji Imada",25,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Trevor Immelman",22,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Lee Janzen",28,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Miguel Angel Jimenez",8,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Mike Johnston",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Kent Jones",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Craig Kanada",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Robert Karlsson",8,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jerry Kelly",31,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Skip Kendall",6,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Greg Kraft",21,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Trip Kuehne",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Neal Lancaster",9,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bernhard Langer",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Pablo Larrazabal",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Stephen Leaney",17,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Ian Leggatt",5,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Tom Lehman",17,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"JL Lewis",16,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jamie Lovemark",5,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"David Lutterus",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Hunter Mahan",27,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Shigeki Maruyama",18,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bob May",4,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Scott McCarron",22,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Shaun Micheel",16,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Savio Nazareth",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Chapchai Nirat",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Arron Oberholser",10,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Geoff Ogilvy",20,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Greg Owen",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Deane Pappas",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Brenden Pappas",24,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Andrew Parr",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Dennis Paulson",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Travis Perkins",23,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Tim Petrovic",32,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Scott Piercy",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"DA Points",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Chris Riley",17,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Curt Sanders",3,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Webb Simpson",6,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bruce Smith",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Craig Stadler",2,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Chip Sullivan",6,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Toru Taniguchi",7,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Mitsuhiro Tateyama",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Kyle Thompson",26,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Michael Thompson",4,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Marc Turnesa",29,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Bob Tway",20,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Jean Van de Velde",1,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Grant Waite",8,1,"ConsecutiveBirdiesEaglesstreak",2008
181,181,"Brett Wetterich",11,1,"ConsecutiveBirdiesEaglesstreak",2008
