"PuttsperRoundRound4_RANKTHISWEEK_2005","PuttsperRoundRound4_RANKLASTWEEK_2005","PuttsperRoundRound4_PLAYERNAME_2005","PuttsperRoundRound4__2005","PuttsperRoundRound4_AVG_2005","PuttsperRoundRound4_TOTALPUTTS_2005","PuttsperRoundRound4_TOTALROUNDS_2005","stat_name","year"
28,28,"Hideto Tanihara",NA,28.25,113,4,"PuttsperRoundRound4",2005
29,29,"Rob Rashell",NA,28.29,198,7,"PuttsperRoundRound4",2005
30,30,"Brad Faxon",NA,28.31,368,13,"PuttsperRoundRound4",2005
31,31,"Doug Barron",NA,28.36,312,11,"PuttsperRoundRound4",2005
32,32,"Kirk Triplett",NA,28.44,256,9,"PuttsperRoundRound4",2005
33,33,"Olin Browne",NA,28.53,542,19,"PuttsperRoundRound4",2005
34,34,"Paul Azinger",NA,28.55,314,11,"PuttsperRoundRound4",2005
34,34,"Stewart Cink",NA,28.55,571,20,"PuttsperRoundRound4",2005
36,36,"Omar Uresti",NA,28.57,400,14,"PuttsperRoundRound4",2005
37,37,"Hunter Haas",NA,28.58,343,12,"PuttsperRoundRound4",2005
37,37,"Darron Stiles",NA,28.58,343,12,"PuttsperRoundRound4",2005
39,39,"Ryan Palmer",NA,28.61,515,18,"PuttsperRoundRound4",2005
40,40,"Fred Couples",NA,28.62,372,13,"PuttsperRoundRound4",2005
40,40,"Heath Slocum",NA,28.62,601,21,"PuttsperRoundRound4",2005
42,42,"Ben Curtis",NA,28.63,229,8,"PuttsperRoundRound4",2005
42,42,"Len Mattiace",NA,28.63,229,8,"PuttsperRoundRound4",2005
44,44,"Gavin Coles",NA,28.67,344,12,"PuttsperRoundRound4",2005
44,44,"Matt Davidson",NA,28.67,172,6,"PuttsperRoundRound4",2005
44,44,"Arron Oberholser",NA,28.67,344,12,"PuttsperRoundRound4",2005
44,44,"Tag Ridings",NA,28.67,430,15,"PuttsperRoundRound4",2005
48,48,"Jerry Kelly",NA,28.68,545,19,"PuttsperRoundRound4",2005
49,49,"Chris Anderson",NA,28.71,201,7,"PuttsperRoundRound4",2005
50,50,"Tim Clark",NA,28.74,546,19,"PuttsperRoundRound4",2005
51,51,"Cameron Beckman",NA,28.75,460,16,"PuttsperRoundRound4",2005
51,51,"John Elliott",NA,28.75,115,4,"PuttsperRoundRound4",2005
51,51,"Bob Tway",NA,28.75,460,16,"PuttsperRoundRound4",2005
54,54,"Tiger Woods",NA,28.76,489,17,"PuttsperRoundRound4",2005
55,55,"Marco Dawson",NA,28.78,518,18,"PuttsperRoundRound4",2005
55,55,"Brent Geiberger",NA,28.78,259,9,"PuttsperRoundRound4",2005
57,57,"Mark Brooks",NA,28.8,288,10,"PuttsperRoundRound4",2005
58,58,"Bob Estes",NA,28.81,605,21,"PuttsperRoundRound4",2005
58,58,"Jim Furyk",NA,28.81,605,21,"PuttsperRoundRound4",2005
58,58,"Jonathan Kaye",NA,28.81,461,16,"PuttsperRoundRound4",2005
61,61,"Jason Bohn",NA,28.82,490,17,"PuttsperRoundRound4",2005
61,61,"Andrew Magee",NA,28.82,317,11,"PuttsperRoundRound4",2005
61,61,"Charlie Wi",NA,28.82,317,11,"PuttsperRoundRound4",2005
61,61,"Mark Wilson",NA,28.82,317,11,"PuttsperRoundRound4",2005
65,65,"Zach Johnson",NA,28.83,519,18,"PuttsperRoundRound4",2005
66,66,"Jeff Sluman",NA,28.84,548,19,"PuttsperRoundRound4",2005
67,67,"Tom Lehman",NA,28.86,404,14,"PuttsperRoundRound4",2005
67,67,"Corey Pavin",NA,28.86,404,14,"PuttsperRoundRound4",2005
69,69,"Stephen Ames",NA,28.88,491,17,"PuttsperRoundRound4",2005
70,70,"Dudley Hart",NA,28.89,520,18,"PuttsperRoundRound4",2005
70,70,"Ian Poulter",NA,28.89,260,9,"PuttsperRoundRound4",2005
70,70,"Vaughn Taylor",NA,28.89,549,19,"PuttsperRoundRound4",2005
73,73,"Ryuji Imada",NA,28.92,376,13,"PuttsperRoundRound4",2005
73,73,"Phillip Price",NA,28.92,347,12,"PuttsperRoundRound4",2005
75,75,"Brian Davis",NA,28.93,405,14,"PuttsperRoundRound4",2005
75,75,"Carlos Franco",NA,28.93,405,14,"PuttsperRoundRound4",2005
75,75,"Duffy Waldorf",NA,28.93,405,14,"PuttsperRoundRound4",2005
78,78,"Shigeki Maruyama",NA,28.95,608,21,"PuttsperRoundRound4",2005
79,79,"Alex Cejka",NA,29,348,12,"PuttsperRoundRound4",2005
79,79,"Dan Forsman",NA,29,232,8,"PuttsperRoundRound4",2005
79,79,"Robert Gamez",NA,29,493,17,"PuttsperRoundRound4",2005
79,79,"Davis Love III",NA,29,435,15,"PuttsperRoundRound4",2005
79,79,"Scott McCarron",NA,29,406,14,"PuttsperRoundRound4",2005
79,79,"Jose Maria Olazabal",NA,29,319,11,"PuttsperRoundRound4",2005
79,79,"Chris Riley",NA,29,261,9,"PuttsperRoundRound4",2005
79,79,"Kevin Stadler",NA,29,348,12,"PuttsperRoundRound4",2005
79,79,"Nick Watney",NA,29,377,13,"PuttsperRoundRound4",2005
79,79,"Brett Wetterich",NA,29,290,10,"PuttsperRoundRound4",2005
89,89,"Arjun Atwal",NA,29.07,436,15,"PuttsperRoundRound4",2005
89,89,"Brian Bateman",NA,29.07,436,15,"PuttsperRoundRound4",2005
89,89,"Justin Leonard",NA,29.07,436,15,"PuttsperRoundRound4",2005
89,89,"Rocco Mediate",NA,29.07,407,14,"PuttsperRoundRound4",2005
93,93,"Charles Warren",NA,29.08,378,13,"PuttsperRoundRound4",2005
94,94,"Matt Gogel",NA,29.09,320,11,"PuttsperRoundRound4",2005
95,95,"James Driscoll",NA,29.1,291,10,"PuttsperRoundRound4",2005
95,95,"Tom Gillis",NA,29.1,291,10,"PuttsperRoundRound4",2005
95,95,"Padraig Harrington",NA,29.1,291,10,"PuttsperRoundRound4",2005
98,98,"Jay Williamson",NA,29.11,262,9,"PuttsperRoundRound4",2005
99,99,"KJ Choi",NA,29.13,437,15,"PuttsperRoundRound4",2005
99,99,"Robert Damron",NA,29.13,466,16,"PuttsperRoundRound4",2005
99,99,"Neal Lancaster",NA,29.13,466,16,"PuttsperRoundRound4",2005
102,102,"John Daly",NA,29.14,408,14,"PuttsperRoundRound4",2005
102,102,"Luke Donald",NA,29.14,408,14,"PuttsperRoundRound4",2005
104,104,"DA Points",NA,29.15,379,13,"PuttsperRoundRound4",2005
104,104,"Justin Rose",NA,29.15,583,20,"PuttsperRoundRound4",2005
106,106,"Mark Calcavecchia",NA,29.16,554,19,"PuttsperRoundRound4",2005
106,106,"Brandt Jobe",NA,29.16,554,19,"PuttsperRoundRound4",2005
108,108,"Mike Weir",NA,29.17,350,12,"PuttsperRoundRound4",2005
109,109,"DJ Brigman",NA,29.2,292,10,"PuttsperRoundRound4",2005
109,109,"Mathias Gronberg",NA,29.2,292,10,"PuttsperRoundRound4",2005
109,109,"JP Hayes",NA,29.2,292,10,"PuttsperRoundRound4",2005
112,112,"Richard Johnson",NA,29.22,263,9,"PuttsperRoundRound4",2005
113,113,"Larry Mize",NA,29.25,234,8,"PuttsperRoundRound4",2005
114,114,"Carl Pettersson",NA,29.26,556,19,"PuttsperRoundRound4",2005
115,115,"Sean OHair",NA,29.27,644,22,"PuttsperRoundRound4",2005
115,115,"Mario Tiziani",NA,29.27,322,11,"PuttsperRoundRound4",2005
117,117,"Vijay Singh",NA,29.28,732,25,"PuttsperRoundRound4",2005
118,118,"Patrick Sheehan",NA,29.3,586,20,"PuttsperRoundRound4",2005
119,119,"Steve Elkington",NA,29.31,381,13,"PuttsperRoundRound4",2005
119,119,"Dean Wilson",NA,29.31,469,16,"PuttsperRoundRound4",2005
121,121,"Jeff Hart",NA,29.33,264,9,"PuttsperRoundRound4",2005
122,122,"Chad Campbell",NA,29.35,587,20,"PuttsperRoundRound4",2005
123,123,"Chris Smith",NA,29.36,411,14,"PuttsperRoundRound4",2005
124,124,"Bart Bryant",NA,29.37,558,19,"PuttsperRoundRound4",2005
125,125,"Harrison Frazar",NA,29.4,588,20,"PuttsperRoundRound4",2005
126,126,"Frank Lickliter II",NA,29.41,500,17,"PuttsperRoundRound4",2005
126,126,"Greg Owen",NA,29.41,500,17,"PuttsperRoundRound4",2005
126,126,"Jesper Parnevik",NA,29.41,500,17,"PuttsperRoundRound4",2005
126,126,"Pat Perez",NA,29.41,500,17,"PuttsperRoundRound4",2005
130,130,"Glen Hnatiuk",NA,29.43,206,7,"PuttsperRoundRound4",2005
131,131,"Steve Allan",NA,29.44,530,18,"PuttsperRoundRound4",2005
131,131,"Scott Hend",NA,29.44,265,9,"PuttsperRoundRound4",2005
131,131,"Matt Kuchar",NA,29.44,265,9,"PuttsperRoundRound4",2005
131,131,"JL Lewis",NA,29.44,530,18,"PuttsperRoundRound4",2005
135,135,"Woody Austin",NA,29.45,589,20,"PuttsperRoundRound4",2005
135,135,"Joey Sindelar",NA,29.45,648,22,"PuttsperRoundRound4",2005
137,137,"Franklin Langham",NA,29.46,383,13,"PuttsperRoundRound4",2005
138,138,"Steve Lowery",NA,29.47,501,17,"PuttsperRoundRound4",2005
139,139,"Hidemichi Tanaka",NA,29.5,531,18,"PuttsperRoundRound4",2005
140,140,"DJ Trahan",NA,29.54,384,13,"PuttsperRoundRound4",2005
141,141,"Todd Hamilton",NA,29.56,473,16,"PuttsperRoundRound4",2005
141,141,"JJ Henry",NA,29.56,532,18,"PuttsperRoundRound4",2005
141,141,"Charles Howell III",NA,29.56,532,18,"PuttsperRoundRound4",2005
141,141,"Joey Snyder III",NA,29.56,532,18,"PuttsperRoundRound4",2005
145,145,"Tommy Armour III",NA,29.59,651,22,"PuttsperRoundRound4",2005
146,146,"Robert Allenby",NA,29.6,444,15,"PuttsperRoundRound4",2005
146,146,"Chris DiMarco",NA,29.6,444,15,"PuttsperRoundRound4",2005
146,146,"Jay Haas",NA,29.6,296,10,"PuttsperRoundRound4",2005
149,149,"Lee Janzen",NA,29.64,326,11,"PuttsperRoundRound4",2005
149,149,"Bernhard Langer",NA,29.64,415,14,"PuttsperRoundRound4",2005
151,151,"Phil Mickelson",NA,29.65,504,17,"PuttsperRoundRound4",2005
152,152,"Billy Andrade",NA,29.67,445,15,"PuttsperRoundRound4",2005
152,152,"Peter Lonard",NA,29.67,445,15,"PuttsperRoundRound4",2005
152,152,"Billy Mayfair",NA,29.67,712,24,"PuttsperRoundRound4",2005
152,152,"Craig Perks",NA,29.67,178,6,"PuttsperRoundRound4",2005
152,152,"Tim Petrovic",NA,29.67,445,15,"PuttsperRoundRound4",2005
152,152,"Tjaart van der Walt",NA,29.67,267,9,"PuttsperRoundRound4",2005
158,158,"Kent Jones",NA,29.71,505,17,"PuttsperRoundRound4",2005
158,158,"Hunter Mahan",NA,29.71,505,17,"PuttsperRoundRound4",2005
160,160,"Fred Funk",NA,29.76,625,21,"PuttsperRoundRound4",2005
161,161,"Tom Byrum",NA,29.79,417,14,"PuttsperRoundRound4",2005
162,162,"Scott Gutschewski",NA,29.8,447,15,"PuttsperRoundRound4",2005
162,162,"Brett Quigley",NA,29.8,447,15,"PuttsperRoundRound4",2005
164,164,"Paul Gow",NA,29.83,358,12,"PuttsperRoundRound4",2005
165,165,"Jonathan Byrd",NA,29.84,567,19,"PuttsperRoundRound4",2005
166,166,"Freddie Jacobson",NA,29.85,388,13,"PuttsperRoundRound4",2005
167,167,"Geoff Ogilvy",NA,29.86,627,21,"PuttsperRoundRound4",2005
168,168,"Stuart Appleby",NA,29.88,508,17,"PuttsperRoundRound4",2005
169,169,"Bo Van Pelt",NA,29.91,658,22,"PuttsperRoundRound4",2005
170,170,"Craig Barlow",NA,29.92,389,13,"PuttsperRoundRound4",2005
170,170,"Will Ma Kenzie",NA,29.92,359,12,"PuttsperRoundRound4",2005
172,172,"Joe Durant",NA,30,450,15,"PuttsperRoundRound4",2005
172,172,"Mark Hensby",NA,30,450,15,"PuttsperRoundRound4",2005
172,172,"John Rollins",NA,30,540,18,"PuttsperRoundRound4",2005
175,175,"Ted Purdy",NA,30.04,781,26,"PuttsperRoundRound4",2005
176,176,"Rod Pampling",NA,30.06,541,18,"PuttsperRoundRound4",2005
176,176,"Adam Scott",NA,30.06,481,16,"PuttsperRoundRound4",2005
178,178,"Roland Thatcher",NA,30.08,361,12,"PuttsperRoundRound4",2005
179,179,"John Senden",NA,30.1,632,21,"PuttsperRoundRound4",2005
180,180,"Kenny Perry",NA,30.11,542,18,"PuttsperRoundRound4",2005
181,181,"Bradley Hughes",NA,30.17,181,6,"PuttsperRoundRound4",2005
182,182,"Jeff Maggert",NA,30.21,423,14,"PuttsperRoundRound4",2005
183,183,"Danny Briggs",NA,30.25,242,8,"PuttsperRoundRound4",2005
183,183,"Sergio Garcia",NA,30.25,484,16,"PuttsperRoundRound4",2005
183,183,"Steve Jones",NA,30.25,242,8,"PuttsperRoundRound4",2005
183,183,"Thomas Levet",NA,30.25,242,8,"PuttsperRoundRound4",2005
187,187,"Kevin Sutherland",NA,30.28,545,18,"PuttsperRoundRound4",2005
188,188,"Jason Allred",NA,30.29,212,7,"PuttsperRoundRound4",2005
188,188,"Bill Glasson",NA,30.29,212,7,"PuttsperRoundRound4",2005
190,190,"Jim Carter",NA,30.33,182,6,"PuttsperRoundRound4",2005
191,191,"Briny Baird",NA,30.47,518,17,"PuttsperRoundRound4",2005
192,192,"Paul Claxton",NA,30.6,306,10,"PuttsperRoundRound4",2005
193,193,"Steve Flesch",NA,30.67,460,15,"PuttsperRoundRound4",2005
193,193,"Stephen Leaney",NA,30.67,460,15,"PuttsperRoundRound4",2005
195,195,"Retief Goosen",NA,30.79,431,14,"PuttsperRoundRound4",2005
196,196,"Dennis Paulson",NA,30.88,247,8,"PuttsperRoundRound4",2005
197,197,"Michael Long",NA,30.89,278,9,"PuttsperRoundRound4",2005
198,198,"Jeff Brehaut",NA,30.91,340,11,"PuttsperRoundRound4",2005
199,199,"Brendan Jones",NA,30.92,371,12,"PuttsperRoundRound4",2005
200,200,"David Hearn",NA,31,279,9,"PuttsperRoundRound4",2005
200,200,"Shaun Micheel",NA,31,341,11,"PuttsperRoundRound4",2005
200,200,"Lee Westwood",NA,31,310,10,"PuttsperRoundRound4",2005
