"ConsecutiveFairwaysHit_RANKTHISWEEK_2012","ConsecutiveFairwaysHit_RANKLASTWEEK_2012","ConsecutiveFairwaysHit_PLAYERNAME_2012","ConsecutiveFairwaysHit_EVENTS_2012","ConsecutiveFairwaysHit_BESTSTREAK_2012","ConsecutiveFairwaysHit_CURRENTSTREAK_2012","stat_name","year"
55,55,"Chris Riley",12,17,1,"ConsecutiveFairwaysHit",2012
55,55,"Ian Woosnam",1,17,17,"ConsecutiveFairwaysHit",2012
63,63,"Robert Allenby",27,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Stuart Appleby",24,16,2,"ConsecutiveFairwaysHit",2012
63,63,"Shane Bertsch",17,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Jonathan Byrd",21,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Bud Cauley",28,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"KJ Choi",21,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Jason Dufner",22,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Marcus Fraser",3,16,16,"ConsecutiveFairwaysHit",2012
63,63,"Sergio Garcia",16,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Robert Garrigus",26,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Bobby Gates",29,16,2,"ConsecutiveFairwaysHit",2012
63,63,"Paul Goydos",6,16,3,"ConsecutiveFairwaysHit",2012
63,63,"Hunter Haas",24,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Charley Hoffman",27,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Sung Kang",30,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Chris Kirk",27,16,5,"ConsecutiveFairwaysHit",2012
63,63,"William McGirt",30,16,4,"ConsecutiveFairwaysHit",2012
63,63,"Sean OHair",24,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"DA Points",29,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Kyle Reifers",27,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Webb Simpson",22,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Brendan Steele",24,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Kevin Streelman",26,16,3,"ConsecutiveFairwaysHit",2012
63,63,"Michael Thompson",25,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Brendon Todd",29,16,NA,"ConsecutiveFairwaysHit",2012
63,63,"Johnson Wagner",27,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Tom Watson",3,16,1,"ConsecutiveFairwaysHit",2012
63,63,"Lee Westwood",15,16,1,"ConsecutiveFairwaysHit",2012
91,91,"Ricky Barnes",28,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Kris Blanks",23,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Angel Cabrera",20,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Greg Chalmers",25,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Joe Durant",14,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Simon Dyson",8,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Harris English",27,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Fred Funk",4,15,13,"ConsecutiveFairwaysHit",2012
91,91,"Tom Gillis",23,15,7,"ConsecutiveFairwaysHit",2012
91,91,"Nathan Green",22,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Steve Jones",2,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Simon Khan",1,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Jeff Maggert",27,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Billy Mayfair",28,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Ryan Moore",24,15,3,"ConsecutiveFairwaysHit",2012
91,91,"Kevin Na",25,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Nick OHern",26,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Louis Oosthuizen",19,15,3,"ConsecutiveFairwaysHit",2012
91,91,"Justin Rose",19,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Rory Sabbatini",29,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Vijay Singh",27,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Scott Stallings",27,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Josh Teater",30,15,2,"ConsecutiveFairwaysHit",2012
91,91,"Kyle Thompson",22,15,NA,"ConsecutiveFairwaysHit",2012
91,91,"Omar Uresti",4,15,4,"ConsecutiveFairwaysHit",2012
91,91,"Nick Watney",26,15,1,"ConsecutiveFairwaysHit",2012
91,91,"Boo Weekley",25,15,1,"ConsecutiveFairwaysHit",2012
118,118,"Matt Bettencourt",31,14,1,"ConsecutiveFairwaysHit",2012
118,118,"Jonas Blixt",21,14,4,"ConsecutiveFairwaysHit",2012
118,118,"Alex Cejka",12,14,2,"ConsecutiveFairwaysHit",2012
118,118,"Tim Clark",20,14,9,"ConsecutiveFairwaysHit",2012
118,118,"Erik Compton",26,14,1,"ConsecutiveFairwaysHit",2012
118,118,"Chris Couch",21,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"Brian Gay",28,14,1,"ConsecutiveFairwaysHit",2012
118,118,"Lucas Glover",16,14,5,"ConsecutiveFairwaysHit",2012
118,118,"Bill Haas",23,14,2,"ConsecutiveFairwaysHit",2012
118,118,"Bo Hoag",2,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"Trevor Immelman",24,14,5,"ConsecutiveFairwaysHit",2012
118,118,"Ryo Ishikawa",18,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"KT Kim",11,14,2,"ConsecutiveFairwaysHit",2012
118,118,"Jamie Lovemark",16,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"Pat Perez",23,14,4,"ConsecutiveFairwaysHit",2012
118,118,"John Peterson",9,14,4,"ConsecutiveFairwaysHit",2012
118,118,"Tim Petrovic",17,14,6,"ConsecutiveFairwaysHit",2012
118,118,"Ian Poulter",15,14,6,"ConsecutiveFairwaysHit",2012
118,118,"Michael Putnam",4,14,14,"ConsecutiveFairwaysHit",2012
118,118,"DJ Trahan",27,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"Garrett Willis",15,14,NA,"ConsecutiveFairwaysHit",2012
118,118,"YE Yang",20,14,1,"ConsecutiveFairwaysHit",2012
140,140,"Rickie Fowler",23,13,2,"ConsecutiveFairwaysHit",2012
140,140,"Harrison Frazar",20,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"Anders Hansen",7,13,4,"ConsecutiveFairwaysHit",2012
140,140,"Peter Hanson",11,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Gregory Havret",1,13,13,"ConsecutiveFairwaysHit",2012
140,140,"David Hearn",28,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Miguel Angel Jimenez",6,13,6,"ConsecutiveFairwaysHit",2012
140,140,"Richard Johnson",7,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"JJ Killeen",33,13,4,"ConsecutiveFairwaysHit",2012
140,140,"Danny Lee",26,13,13,"ConsecutiveFairwaysHit",2012
140,140,"Marc Leishman",23,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Spencer Levin",26,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Jarrod Lyle",7,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"Troy Matteson",32,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Arron Oberholser",2,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"Ryan Palmer",24,13,2,"ConsecutiveFairwaysHit",2012
140,140,"Tom Pernice Jr",23,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Adam Scott",16,13,2,"ConsecutiveFairwaysHit",2012
140,140,"Henrik Stenson",15,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Steve Stricker",19,13,1,"ConsecutiveFairwaysHit",2012
140,140,"Bo Van Pelt",24,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"Jhonattan Vegas",25,13,2,"ConsecutiveFairwaysHit",2012
140,140,"Camilo Villegas",25,13,NA,"ConsecutiveFairwaysHit",2012
140,140,"Chase Wright",1,13,2,"ConsecutiveFairwaysHit",2012
164,164,"Mark Anderson",25,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Cameron Beckman",26,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Keegan Bradley",25,12,5,"ConsecutiveFairwaysHit",2012
164,164,"Scott Brown",24,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Stewart Cink",22,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Darren Clarke",7,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Ben Crane",23,12,6,"ConsecutiveFairwaysHit",2012
164,164,"John Daly",15,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Marco Dawson",22,12,3,"ConsecutiveFairwaysHit",2012
164,164,"Graham DeLaet",23,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Steve Elkington",2,12,4,"ConsecutiveFairwaysHit",2012
164,164,"Ernie Els",22,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Bob Estes",23,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Matt Every",25,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Ross Fisher",2,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Steve Flesch",12,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Padraig Harrington",18,12,5,"ConsecutiveFairwaysHit",2012
164,164,"JJ Henry",28,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Tim Herron",27,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Charles Howell III",29,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Freddie Jacobson",17,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Martin Kaymer",8,12,3,"ConsecutiveFairwaysHit",2012
164,164,"Anthony Kim",10,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Jason Kokrak",27,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Tom Lehman",2,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Justin Leonard",26,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Edward Loar",23,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Matteo Manassero",3,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Rory McIlroy",16,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"George McNeill",25,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Phil Mickelson",22,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Seung Yul Noh",28,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Rod Pampling",26,12,2,"ConsecutiveFairwaysHit",2012
164,164,"Scott Piercy",28,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Dicky Pride",19,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"John Rollins",26,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Joey Snyder III",8,12,NA,"ConsecutiveFairwaysHit",2012
164,164,"Kyle Stanley",27,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Chris Stroud",28,12,5,"ConsecutiveFairwaysHit",2012
164,164,"Roland Thatcher",21,12,1,"ConsecutiveFairwaysHit",2012
164,164,"Duffy Waldorf",11,12,3,"ConsecutiveFairwaysHit",2012
164,164,"Tiger Woods",19,12,NA,"ConsecutiveFairwaysHit",2012
206,206,"Thomas Aiken",4,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Stephen Ames",20,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Alex Aragon",1,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Aaron Baddeley",22,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Craig Barlow",7,11,2,"ConsecutiveFairwaysHit",2012
206,206,"Notah Begay III",5,11,2,"ConsecutiveFairwaysHit",2012
206,206,"Chad Campbell",27,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Miguel Angel Carballo",25,11,2,"ConsecutiveFairwaysHit",2012
206,206,"Robert Damron",7,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Glen Day",3,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Jamie Donaldson",4,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Mathew Goggin",23,11,3,"ConsecutiveFairwaysHit",2012
206,206,"Branden Grace",6,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Randall Hutchison",1,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Ryuji Imada",28,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Matt Jones",19,11,3,"ConsecutiveFairwaysHit",2012
206,206,"Robert Karlsson",17,11,2,"ConsecutiveFairwaysHit",2012
206,206,"Martin Laird",22,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Derek Lamely",25,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Barry Lane",1,11,3,"ConsecutiveFairwaysHit",2012
206,206,"Davis Love III",20,11,8,"ConsecutiveFairwaysHit",2012
206,206,"Scott McCarron",6,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Matt McQuillan",11,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Rod Perry",2,11,5,"ConsecutiveFairwaysHit",2012
206,206,"Carl Pettersson",26,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Alvaro Quiros",8,11,2,"ConsecutiveFairwaysHit",2012
206,206,"Charl Schwartzel",16,11,6,"ConsecutiveFairwaysHit",2012
206,206,"Toru Taniguchi",4,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Vaughn Taylor",26,11,6,"ConsecutiveFairwaysHit",2012
206,206,"Marc Turnesa",11,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Scott Verplank",9,11,1,"ConsecutiveFairwaysHit",2012
206,206,"Bubba Watson",19,11,NA,"ConsecutiveFairwaysHit",2012
206,206,"Tim Weinhart",2,11,4,"ConsecutiveFairwaysHit",2012
239,239,"Michael Allen",3,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Sangmoon Bae",25,10,3,"ConsecutiveFairwaysHit",2012
239,239,"Rich Beem",10,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Charlie Beljan",22,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Chris Black",1,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Michael Bradley",23,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Joseph Bramlett",1,10,7,"ConsecutiveFairwaysHit",2012
239,239,"Alejandro Canizares",3,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Paul Casey",9,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Albin Choi",1,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Greg Doherty",1,10,10,"ConsecutiveFairwaysHit",2012
239,239,"Martin Flores",30,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Tommy Gainey",32,10,6,"ConsecutiveFairwaysHit",2012
239,239,"Stephen Gangluff",23,10,2,"ConsecutiveFairwaysHit",2012
239,239,"Retief Goosen",12,10,3,"ConsecutiveFairwaysHit",2012
239,239,"Ashley Hall",1,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Dustin Johnson",19,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Scott Langley",4,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Peter Lonard",4,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Joost Luiten",3,10,6,"ConsecutiveFairwaysHit",2012
239,239,"Bill Lunde",25,10,5,"ConsecutiveFairwaysHit",2012
239,239,"Steve Marino",6,10,4,"ConsecutiveFairwaysHit",2012
239,239,"Blaine McCallister",1,10,2,"ConsecutiveFairwaysHit",2012
239,239,"Spike McRoy",1,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Larry Mize",1,10,10,"ConsecutiveFairwaysHit",2012
239,239,"Steven OHara",1,10,10,"ConsecutiveFairwaysHit",2012
239,239,"Joe Ogilvie",17,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Greg Owen",27,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Ted Purdy",4,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"David Sanchez",1,10,5,"ConsecutiveFairwaysHit",2012
239,239,"Sam Saunders",4,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Brandt Snedeker",22,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Paul Stankowski",8,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Daniel Summerhays",26,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Kevin Tway",2,10,NA,"ConsecutiveFairwaysHit",2012
239,239,"Jimmy Walker",28,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Aaron Watkins",2,10,1,"ConsecutiveFairwaysHit",2012
239,239,"Gary Woodland",22,10,1,"ConsecutiveFairwaysHit",2012
277,277,"Frank Adams III",1,9,2,"ConsecutiveFairwaysHit",2012
277,277,"Steven Alker",1,9,NA,"ConsecutiveFairwaysHit",2012
277,277,"Matthew Baldwin",2,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Tommy Biershenk",27,9,NA,"ConsecutiveFairwaysHit",2012
277,277,"Thomas Bjorn",9,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Mark Brooks",3,9,2,"ConsecutiveFairwaysHit",2012
277,277,"Chad Collins",9,9,NA,"ConsecutiveFairwaysHit",2012
277,277,"Nicolas Colsaerts",9,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Nick Cullen",1,9,9,"ConsecutiveFairwaysHit",2012
277,277,"Adilson da Silva",1,9,1,"ConsecutiveFairwaysHit",2012
277,277,"David Duval",17,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Michael Frye",1,9,3,"ConsecutiveFairwaysHit",2012
277,277,"Robert Gamez",8,9,4,"ConsecutiveFairwaysHit",2012
277,277,"Luke Guthrie",4,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Hunter Hamrick",5,9,2,"ConsecutiveFairwaysHit",2012
277,277,"Thongchai Jaidee",3,9,2,"ConsecutiveFairwaysHit",2012
277,277,"Randal Lewis",1,9,5,"ConsecutiveFairwaysHit",2012
277,277,"Mitch Lowe",3,9,NA,"ConsecutiveFairwaysHit",2012
277,277,"Steve Lowery",1,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Zack Miller",12,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Edoardo Molinari",1,9,8,"ConsecutiveFairwaysHit",2012
277,277,"Alan Morin",2,9,8,"ConsecutiveFairwaysHit",2012
277,277,"Kenny Perry",5,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Brett Quigley",1,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Patrick Reed",12,9,5,"ConsecutiveFairwaysHit",2012
277,277,"Gene Sauers",2,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Oscar Serna",1,9,1,"ConsecutiveFairwaysHit",2012
277,277,"Aaron Townsend",1,9,1,"ConsecutiveFairwaysHit",2012
305,305,"Warren Bennett",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Guy Boros",2,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Gregory Bourdy",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Steven Bowditch",18,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Rafa Cabrera Bello",6,8,4,"ConsecutiveFairwaysHit",2012
305,305,"Mark Calcavecchia",3,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Daniel Chopra",21,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Jason Day",17,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"James Driscoll",27,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Gonzalo Fdez Castano",7,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Brad Fritsch",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Yoshinori Fujimoto",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Todd Hamilton",10,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Dudley Hart",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Morris Hatalsky",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Jim Herman",2,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Justin Hicks",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"JB Holmes",25,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"David Hutsell",6,8,4,"ConsecutiveFairwaysHit",2012
305,305,"Troy Kelly",23,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Skip Kendall",5,8,2,"ConsecutiveFairwaysHit",2012
305,305,"Ben Kohles",1,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Kelly Kraft",10,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Hank Kuehne",12,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Pablo Larrazabal",3,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Frank Lickliter II",9,8,2,"ConsecutiveFairwaysHit",2012
305,305,"Bryden Macpherson",4,8,7,"ConsecutiveFairwaysHit",2012
305,305,"Prayad Marksaeng",1,8,2,"ConsecutiveFairwaysHit",2012
305,305,"Casey Martin",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Len Mattiace",1,8,2,"ConsecutiveFairwaysHit",2012
305,305,"Corbin Mills",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Jordan Mitchell",1,8,3,"ConsecutiveFairwaysHit",2012
305,305,"Kelly Mitchum",1,8,3,"ConsecutiveFairwaysHit",2012
305,305,"James Morrison",1,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Thorbjorn Olesen",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Juvic Pagunsan",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Carl Paulson",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Corey Pavin",2,8,3,"ConsecutiveFairwaysHit",2012
305,305,"Fran Quinn",5,8,3,"ConsecutiveFairwaysHit",2012
305,305,"Jose de Jesus Rodriguez",1,8,2,"ConsecutiveFairwaysHit",2012
305,305,"Andres Romero",22,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Justin Thomas",1,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Peter Tomasulo",4,8,1,"ConsecutiveFairwaysHit",2012
305,305,"Bernd Wiesberger",2,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Dean Wilson",4,8,NA,"ConsecutiveFairwaysHit",2012
305,305,"Casey Wittenberg",1,8,1,"ConsecutiveFairwaysHit",2012
351,351,"Fulton Allem",3,7,1,"ConsecutiveFairwaysHit",2012
351,351,"Woody Austin",7,7,5,"ConsecutiveFairwaysHit",2012
