"ConsecutivePar4Birdies_RANKTHISWEEK_2013","ConsecutivePar4Birdies_RANKLASTWEEK_2013","ConsecutivePar4Birdies_PLAYERNAME_2013","ConsecutivePar4Birdies_EVENTS_2013","ConsecutivePar4Birdies_NUMBEROFHOLES_2013","stat_name","year"
1,1,"Brandt Snedeker",23,8,"ConsecutivePar4Birdies",2013
2,2,"Pat Perez",22,6,"ConsecutivePar4Birdies",2013
3,3,"Keegan Bradley",25,5,"ConsecutivePar4Birdies",2013
3,3,"Roberto Castro",29,5,"ConsecutivePar4Birdies",2013
3,3,"Billy Horschel",26,5,"ConsecutivePar4Birdies",2013
3,3,"John Huh",28,5,"ConsecutivePar4Birdies",2013
3,3,"John Kimbell",1,5,"ConsecutivePar4Birdies",2013
3,3,"Chris Kirk",24,5,"ConsecutivePar4Birdies",2013
3,3,"Kyle Stanley",24,5,"ConsecutivePar4Birdies",2013
3,3,"Kevin Streelman",25,5,"ConsecutivePar4Birdies",2013
3,3,"Daniel Summerhays",26,5,"ConsecutivePar4Birdies",2013
3,3,"Josh Teater",24,5,"ConsecutivePar4Birdies",2013
3,3,"Mike Weir",22,5,"ConsecutivePar4Birdies",2013
3,3,"Charlie Wi",23,5,"ConsecutivePar4Birdies",2013
15,15,"Stephen Ames",19,4,"ConsecutivePar4Birdies",2013
15,15,"Billy Andrade",3,4,"ConsecutivePar4Birdies",2013
15,15,"Sangmoon Bae",26,4,"ConsecutivePar4Birdies",2013
15,15,"Ricky Barnes",26,4,"ConsecutivePar4Birdies",2013
15,15,"Jonas Blixt",24,4,"ConsecutivePar4Birdies",2013
15,15,"Jason Bohn",23,4,"ConsecutivePar4Birdies",2013
15,15,"Angel Cabrera",21,4,"ConsecutivePar4Birdies",2013
15,15,"Paul Casey",7,4,"ConsecutivePar4Birdies",2013
15,15,"Bud Cauley",24,4,"ConsecutivePar4Birdies",2013
15,15,"Kevin Chappell",24,4,"ConsecutivePar4Birdies",2013
15,15,"Erik Compton",24,4,"ConsecutivePar4Birdies",2013
15,15,"Ben Curtis",20,4,"ConsecutivePar4Birdies",2013
15,15,"Graham DeLaet",26,4,"ConsecutivePar4Birdies",2013
15,15,"Jason Dufner",22,4,"ConsecutivePar4Birdies",2013
15,15,"Harris English",26,4,"ConsecutivePar4Birdies",2013
15,15,"Matt Every",28,4,"ConsecutivePar4Birdies",2013
15,15,"Martin Flores",25,4,"ConsecutivePar4Birdies",2013
15,15,"Brad Fritsch",24,4,"ConsecutivePar4Birdies",2013
15,15,"Tommy Gainey",28,4,"ConsecutivePar4Birdies",2013
15,15,"Robert Garrigus",22,4,"ConsecutivePar4Birdies",2013
15,15,"Brian Gay",24,4,"ConsecutivePar4Birdies",2013
15,15,"Lucas Glover",23,4,"ConsecutivePar4Birdies",2013
15,15,"Bill Haas",25,4,"ConsecutivePar4Birdies",2013
15,15,"James Hahn",26,4,"ConsecutivePar4Birdies",2013
15,15,"David Hearn",26,4,"ConsecutivePar4Birdies",2013
15,15,"Russell Henley",24,4,"ConsecutivePar4Birdies",2013
15,15,"JJ Henry",26,4,"ConsecutivePar4Birdies",2013
15,15,"Tim Herron",15,4,"ConsecutivePar4Birdies",2013
15,15,"Justin Hicks",25,4,"ConsecutivePar4Birdies",2013
15,15,"Ryo Ishikawa",23,4,"ConsecutivePar4Birdies",2013
15,15,"Matt Jones",24,4,"ConsecutivePar4Birdies",2013
15,15,"Shiv Kapur",1,4,"ConsecutivePar4Birdies",2013
15,15,"Colt Knost",25,4,"ConsecutivePar4Birdies",2013
15,15,"Ben Kohles",25,4,"ConsecutivePar4Birdies",2013
15,15,"Kelly Kraft",2,4,"ConsecutivePar4Birdies",2013
15,15,"Matt Kuchar",23,4,"ConsecutivePar4Birdies",2013
15,15,"Martin Laird",21,4,"ConsecutivePar4Birdies",2013
15,15,"Justin Leonard",24,4,"ConsecutivePar4Birdies",2013
15,15,"David Lingmerth",23,4,"ConsecutivePar4Birdies",2013
15,15,"Davis Love III",15,4,"ConsecutivePar4Birdies",2013
15,15,"Hunter Mahan",25,4,"ConsecutivePar4Birdies",2013
15,15,"Troy Matteson",24,4,"ConsecutivePar4Birdies",2013
15,15,"Billy Mayfair",14,4,"ConsecutivePar4Birdies",2013
15,15,"Rory McIlroy",16,4,"ConsecutivePar4Birdies",2013
15,15,"Phil Mickelson",21,4,"ConsecutivePar4Birdies",2013
15,15,"Bryce Molder",24,4,"ConsecutivePar4Birdies",2013
15,15,"Louis Oosthuizen",12,4,"ConsecutivePar4Birdies",2013
15,15,"Jeff Overton",24,4,"ConsecutivePar4Birdies",2013
15,15,"Ryan Palmer",22,4,"ConsecutivePar4Birdies",2013
15,15,"Jin Park",20,4,"ConsecutivePar4Birdies",2013
15,15,"Scott Piercy",24,4,"ConsecutivePar4Birdies",2013
15,15,"DA Points",28,4,"ConsecutivePar4Birdies",2013
15,15,"Alistair Presnell",23,4,"ConsecutivePar4Birdies",2013
15,15,"Dicky Pride",23,4,"ConsecutivePar4Birdies",2013
15,15,"Jonathan Randolph",1,4,"ConsecutivePar4Birdies",2013
15,15,"Chez Reavie",22,4,"ConsecutivePar4Birdies",2013
15,15,"Patrick Reed",26,4,"ConsecutivePar4Birdies",2013
15,15,"Tag Ridings",24,4,"ConsecutivePar4Birdies",2013
15,15,"Andres Romero",21,4,"ConsecutivePar4Birdies",2013
15,15,"Joey Snyder III",15,4,"ConsecutivePar4Birdies",2013
