"Approachesfrom275yardsRgh_RANKTHISWEEK_2016","Approachesfrom275yardsRgh_RANKLASTWEEK_2016","Approachesfrom275yardsRgh_PLAYERNAME_2016","Approachesfrom275yardsRgh_ROUNDS_2016","Approachesfrom275yardsRgh_AVG_2016","Approachesfrom275yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom275yardsRgh_OFATTEMPTS_2016","Approachesfrom275yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,1,"Shane Bertsch",30,NA,20.083,1,-1,"Approachesfrom275yardsRgh",2016
2,3,"Michael Kim",62,NA,80.75,2,-2,"Approachesfrom275yardsRgh",2016
3,2,"Adam Scott",39,NA,132.833,3,-3,"Approachesfrom275yardsRgh",2016
4,NA,"Scott Stallings",46,NA,45.667,1,0,"Approachesfrom275yardsRgh",2016
5,5,"Padraig Harrington",38,NA,147.917,3,-3,"Approachesfrom275yardsRgh",2016
6,4,"Steven Bowditch",40,NA,149.583,3,-1,"Approachesfrom275yardsRgh",2016
7,NA,"David Lingmerth",54,NA,52.5,1,0,"Approachesfrom275yardsRgh",2016
8,6,"Sam Saunders",40,NA,53.083,1,0,"Approachesfrom275yardsRgh",2016
9,NA,"Martin Laird",46,NA,55.083,1,-1,"Approachesfrom275yardsRgh",2016
10,12,"Brendon de Jonge",55,NA,111.833,2,-2,"Approachesfrom275yardsRgh",2016
11,26,"Bronson Burgoon",53,NA,172.75,3,-1,"Approachesfrom275yardsRgh",2016
12,7,"DH Lee",35,NA,119.333,2,-1,"Approachesfrom275yardsRgh",2016
13,8,"Luke Guthrie",31,NA,60.333,1,-1,"Approachesfrom275yardsRgh",2016
14,9,"Henrik Stenson",30,NA,124,2,1,"Approachesfrom275yardsRgh",2016
15,10,"Branden Grace",31,NA,261.417,4,-1,"Approachesfrom275yardsRgh",2016
16,11,"Erik Compton",45,NA,65.417,1,0,"Approachesfrom275yardsRgh",2016
17,13,"Tom Hoge",47,NA,69.5,1,-1,"Approachesfrom275yardsRgh",2016
18,23,"Greg Owen",56,NA,287.75,4,-3,"Approachesfrom275yardsRgh",2016
19,15,"Charles Howell III",63,NA,288.25,4,0,"Approachesfrom275yardsRgh",2016
20,16,"Cameron Percy",22,NA,72.5,1,-1,"Approachesfrom275yardsRgh",2016
21,17,"Brendan Steele",48,NA,72.917,1,0,"Approachesfrom275yardsRgh",2016
22,39,"Alex Cejka",47,NA,148.25,2,-1,"Approachesfrom275yardsRgh",2016
23,41,"William McGirt",54,NA,225.333,3,0,"Approachesfrom275yardsRgh",2016
24,66,"Francesco Molinari",36,NA,225.75,3,-3,"Approachesfrom275yardsRgh",2016
25,14,"Robert Garrigus",34,NA,151,2,-2,"Approachesfrom275yardsRgh",2016
26,18,"Fabian Gomez",49,NA,151.083,2,-1,"Approachesfrom275yardsRgh",2016
27,19,"Dawie van der Walt",48,NA,306.417,4,2,"Approachesfrom275yardsRgh",2016
28,20,"Matt Kuchar",46,NA,76.667,1,0,"Approachesfrom275yardsRgh",2016
29,21,"Webb Simpson",34,NA,77.5,1,-1,"Approachesfrom275yardsRgh",2016
30,22,"Ryan Palmer",46,NA,158,2,-2,"Approachesfrom275yardsRgh",2016
31,24,"Roberto Castro",55,NA,317.583,4,-1,"Approachesfrom275yardsRgh",2016
32,25,"Brett Stegmaier",57,NA,162.833,2,-2,"Approachesfrom275yardsRgh",2016
33,26,"Steve Wheatcroft",53,NA,81.833,1,-1,"Approachesfrom275yardsRgh",2016
34,28,"Hudson Swafford",52,NA,246.917,3,-2,"Approachesfrom275yardsRgh",2016
35,29,"Luke List",51,NA,744.25,9,-5,"Approachesfrom275yardsRgh",2016
36,30,"Charley Hoffman",49,NA,249.5,3,0,"Approachesfrom275yardsRgh",2016
37,31,"Andrew Loupe",50,NA,333,4,-2,"Approachesfrom275yardsRgh",2016
38,57,"Matt Every",34,NA,251.167,3,-3,"Approachesfrom275yardsRgh",2016
39,33,"Rob Oppenheim",37,NA,169.667,2,-1,"Approachesfrom275yardsRgh",2016
40,74,"Nick Taylor",57,NA,256.417,3,-2,"Approachesfrom275yardsRgh",2016
41,34,"Hideki Matsuyama",40,NA,258.417,3,0,"Approachesfrom275yardsRgh",2016
42,108,"Johnson Wagner",44,NA,172.417,2,-2,"Approachesfrom275yardsRgh",2016
43,36,"Vaughn Taylor",30,NA,173.583,2,-1,"Approachesfrom275yardsRgh",2016
44,37,"Aaron Baddeley",51,NA,349.583,4,1,"Approachesfrom275yardsRgh",2016
44,37,"Rory Sabbatini",40,NA,349.667,4,-1,"Approachesfrom275yardsRgh",2016
46,40,"Ricky Barnes",57,NA,176.25,2,-1,"Approachesfrom275yardsRgh",2016
47,42,"Rhein Gibson",36,NA,360.667,4,-2,"Approachesfrom275yardsRgh",2016
48,43,"Brice Garnett",29,NA,91,1,0,"Approachesfrom275yardsRgh",2016
49,35,"Graham DeLaet",50,NA,638.25,7,-4,"Approachesfrom275yardsRgh",2016
50,45,"Zac Blair",56,NA,91.75,1,0,"Approachesfrom275yardsRgh",2016
50,45,"Patrick Rodgers",49,NA,275.333,3,0,"Approachesfrom275yardsRgh",2016
52,47,"Adam Hadwin",53,NA,367.25,4,-1,"Approachesfrom275yardsRgh",2016
53,75,"Vijay Singh",42,NA,368.917,4,-3,"Approachesfrom275yardsRgh",2016
53,82,"Camilo Villegas",50,NA,276.667,3,-2,"Approachesfrom275yardsRgh",2016
55,48,"Scott Langley",41,NA,92.333,1,1,"Approachesfrom275yardsRgh",2016
56,121,"Kelly Kraft",35,NA,184.75,2,0,"Approachesfrom275yardsRgh",2016
56,49,"Brandt Snedeker",47,NA,277.333,3,-1,"Approachesfrom275yardsRgh",2016
58,50,"Chez Reavie",56,NA,185.417,2,-2,"Approachesfrom275yardsRgh",2016
59,93,"Phil Mickelson",37,NA,371.583,4,-3,"Approachesfrom275yardsRgh",2016
60,31,"Harold Varner III",58,NA,558.75,6,0,"Approachesfrom275yardsRgh",2016
61,52,"Geoff Ogilvy",37,NA,93.5,1,0,"Approachesfrom275yardsRgh",2016
62,53,"Miguel Angel Carballo",24,NA,281.917,3,0,"Approachesfrom275yardsRgh",2016
63,54,"Justin Thomas",53,NA,188.833,2,-1,"Approachesfrom275yardsRgh",2016
