"Puttingfrom25_RANKTHISWEEK_2012","Puttingfrom25_RANKLASTWEEK_2012","Puttingfrom25_PLAYERNAME_2012","Puttingfrom25_ROUNDS_2012","Puttingfrom25_PctMADE_2012","Puttingfrom25_ATTEMPTS_2012","Puttingfrom25_PUTTSMADE_2012","stat_name","year"
1,1,"Ben Crane",73,10.86,267,29,"Puttingfrom25",2012
2,2,"Derek Lamely",64,9.68,279,27,"Puttingfrom25",2012
3,3,"Jason Dufner",83,9.47,264,25,"Puttingfrom25",2012
4,4,"Adam Scott",59,9.39,181,17,"Puttingfrom25",2012
5,5,"Webb Simpson",77,8.91,258,23,"Puttingfrom25",2012
6,6,"Michael Bradley",63,8.89,270,24,"Puttingfrom25",2012
7,7,"Danny Lee",74,8.71,241,21,"Puttingfrom25",2012
8,8,"Brandt Snedeker",81,8.68,288,25,"Puttingfrom25",2012
9,9,"Graeme McDowell",55,8.64,162,14,"Puttingfrom25",2012
10,10,"Jonathan Byrd",69,8.61,244,21,"Puttingfrom25",2012
11,11,"Jonas Blixt",72,8.6,279,24,"Puttingfrom25",2012
12,12,"Phil Mickelson",79,8.59,256,22,"Puttingfrom25",2012
13,13,"Troy Kelly",68,8.3,229,19,"Puttingfrom25",2012
14,14,"Tim Clark",60,8.2,183,15,"Puttingfrom25",2012
15,15,"Henrik Stenson",51,8.1,210,17,"Puttingfrom25",2012
16,16,"Sergio Garcia",57,8.02,187,15,"Puttingfrom25",2012
17,17,"Michael Thompson",80,7.94,315,25,"Puttingfrom25",2012
18,18,"Brian Harman",101,7.9,367,29,"Puttingfrom25",2012
19,19,"Rickie Fowler",84,7.87,267,21,"Puttingfrom25",2012
20,20,"Kevin Kisner",69,7.69,221,17,"Puttingfrom25",2012
21,21,"Nick Watney",97,7.65,327,25,"Puttingfrom25",2012
22,22,"Louis Oosthuizen",65,7.52,226,17,"Puttingfrom25",2012
23,23,"Camilo Villegas",79,7.42,337,25,"Puttingfrom25",2012
24,24,"Keegan Bradley",90,7.34,327,24,"Puttingfrom25",2012
25,25,"Jason Day",57,7.25,207,15,"Puttingfrom25",2012
26,26,"Ian Poulter",57,7.14,154,11,"Puttingfrom25",2012
26,26,"Charlie Wi",86,7.14,294,21,"Puttingfrom25",2012
28,28,"DA Points",88,7.1,352,25,"Puttingfrom25",2012
29,29,"John Huh",99,7.07,382,27,"Puttingfrom25",2012
30,30,"Bubba Watson",68,7.05,227,16,"Puttingfrom25",2012
31,31,"Erik Compton",81,7.01,271,19,"Puttingfrom25",2012
32,32,"Jhonattan Vegas",77,7,343,24,"Puttingfrom25",2012
33,33,"Brendon de Jonge",115,6.95,475,33,"Puttingfrom25",2012
34,34,"Gavin Coles",72,6.93,274,19,"Puttingfrom25",2012
35,35,"Justin Rose",69,6.91,246,17,"Puttingfrom25",2012
36,36,"JB Holmes",90,6.84,351,24,"Puttingfrom25",2012
37,37,"James Driscoll",83,6.8,338,23,"Puttingfrom25",2012
38,38,"Seung Yul Noh",105,6.79,427,29,"Puttingfrom25",2012
39,39,"Ken Duke",104,6.7,373,25,"Puttingfrom25",2012
