"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2006","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2006","BestYTD1PuttorBetterStreak_PLAYERNAME_2006","BestYTD1PuttorBetterStreak_EVENTS_2006","BestYTD1PuttorBetterStreak_VALUE_2006","stat_name","year"
339,339,"Keith Fergus",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tadd Fujikawa",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jim Gallagher Jr",4,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Sergio Garcia",17,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Larry George",3,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Kelly Gibson",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jim Gormley",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jay Haas",7,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Kevin Hall",3,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Gary Hallberg",4,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Todd Halpen",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Donnie Hammond",11,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Rob Hessing",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tetsuji Hiratsuka",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Mike Hulbert",6,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Steve Hummel",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"David Ishii",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Vince Jewell",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jamie Johnson",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Shiv Kapur",3,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Darrell Kestner",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Soren Kjeldsen",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Matt Kuchar",8,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Franklin Langham",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Nate Lashley",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Paul Lawrie",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"James Lepp",3,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Sam Little",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Mitch Lowe",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jarrod Lyle",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Roger Maltbie",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Kevin Marsh",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"John Mazza",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Blaine McCallister",10,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Bruce McDonald",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Brian McElhinney",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jim McGovern",8,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Yusaku Miyazato",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"David Morland IV",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Clay Ogden",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"David Oh",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Chris Parra",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tim Parun",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Mark Pilkington",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Gary Player",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Larry Rinker",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Lee Rinker",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"David Roesch",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Martin Rominger",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Brett Rumford",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Dave Rummells",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Richard Scott",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Michael Sim",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Webb Simpson",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jeev Milkha Singh",3,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Sonny Skinner",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Lee Slattery",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Mike Springer",6,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jim St Pierre",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Chris Starkjohann",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Brett Stegmaier",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Richard Sterne",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Chip Sullivan",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tatsuhiko Takahashi",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tadahiro Takayama",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Hideto Tanihara",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Craig Thomas",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Kyle Thompson",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Oliver Thomson",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Esteban Toledo",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Jeremy Tucker",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Stan Utley",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Bruce Vaughan",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Simon Wakefield",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Tim Weinhart",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Rich Weston",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Charlie Wi",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Lee Williams",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Beau Yokomoto",1,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Kaname Yokoo",2,4,"BestYTD1PuttorBetterStreak",2006
339,339,"Lian Wei Zhang",2,4,"BestYTD1PuttorBetterStreak",2006
441,441,"John Aber",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Warren Abery",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Adam Adams",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Thomas Aiken",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Lonny Alexander",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Fulton Allem",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Philip Archer",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Clint Avret",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Cliff Bailey",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Seve Ballesteros",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Rich Barcelo",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Andy Bare",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Benoit Beisser",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mike Bennett",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"David Berganio Jr",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Roy Biancalana",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Gregory Bisconti",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Warren Bladon",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Markus Brier",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mark Brown",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ben Bunny",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Bronson Burgoon",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"John Bushka",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jay Choe",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Michael Clark II",4,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Wil Collins",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Charles Coody",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jeffrey Cranford",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Rett Crowder",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Patrick Damron",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mike Deuel",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Paul Dietsche",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Trevor Dodds",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mike Donald",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Will Dottley",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Dillon Dougherty",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Frank Dully",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Johan Edfors",4,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Nick Faldo",6,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Gavin Flint",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Robin Freeman",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brad Fritsch",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Stephen Gangluff",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Nate Gilchrist",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Nick Gilliam",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Tom Gillis",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ernie Gonzalez",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Chris Gray",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brian Harman",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Scott Harrington",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Butch Haverland",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Kevin Hayashi",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ben Hayes",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"David Hearn",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Peter Hedblom",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Wes Heffernan",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"PH Horgan III",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mikko Ilonen",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Hal Jacobs",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Rob Johnson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Pete Jordan",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jim Kane",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Simon Khan",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Danny King",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mike Laudien",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Doyle Ledbetter",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Spencer Levin",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jamie Lovemark",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Korey Mahoney",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Gary March",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Andrew Marshall",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brian McCann",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Billy McKay",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Parker McLachlin",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Alan McLean",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Stiles Mitchell",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Kelly Mitchum",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"John Morgan",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Andy Morse",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Patrick Nagle",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Chris Nallen",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Larry Nelson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"David Ogrin",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Louis Oosthuizen",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"John Panek",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Deane Pappas",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Unho Park",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Steve Pate",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Chris Perry",3,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Rod Perry",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Wayne Perske",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Justin Peters",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ron Philo Jr",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Vinnie Poncino",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Don Pooley",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ryan Posey",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Sam Randolph",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Stephen Reed",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Robert Rock",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Billy Rosinia",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Todd Rossetti",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jeff Roth",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brian Rowell",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Andrew Ruthkoski",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Sam Saunders",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Michael Schachner",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Alan Schulte",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Jim Schuman",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Cary Sciorra",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Scott Simpson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Tim Stieren",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brady Stockton",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Fred Sutton",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Roland Thatcher",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Marius Thorp",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Peter Uihlein",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Tom Watson",2,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Derek Watson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Brett Wayment",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Mike Welch",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Lee Williamson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Oliver Wilson",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Casey Wittenberg",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Taylor Wood",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Stephen Woodard",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Ian Woosnam",1,3,"BestYTD1PuttorBetterStreak",2006
441,441,"Eli Zackheim",1,3,"BestYTD1PuttorBetterStreak",2006
568,568,"Jeff Amershadian",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Sam Arnold",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Louis Bartoletti",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Stephen Behr",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jon Bevan",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"JB Bump",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"James Burke",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Keith Burt",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Tim Cantwell Jr",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Bobby Clampett",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Keith Clearwater",2,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Russ Cochran",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Alex Coe",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Sean Dadey",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Gary Day",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Danny Denison",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Clark Dennis",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Michael Derminio",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jamie Donaldson",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Allen Doyle",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Scott Drummond",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Scott Dunlap",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Barry Evans",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Martin Flores",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Marcus Fraser",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Adam Frayne",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Kevin Giancola",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Shaun Goodwin",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Julien Guerrier",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jay Haas Jr",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Nolan Henke",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Billy Horschel",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Bradley Hughes",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Travis Hurst",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Tatsuhiko Ichihara",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Dave Kelly",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Tom Kite",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Bill Kokott",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Maarten Lafeber",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Brad Lardon",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Nick Ludwell",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Curtis Malm",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Fran Marrello",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"George McNeill",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jonathan Moore",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"John Morse",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Sean Murphy",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Toshinori Muto",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Joe Norman",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Andy North",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Mac OGrady",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Scott Parel",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Darren Parris",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jim Payne",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Andrew Pratt",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Phillip Price",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Kyle Reifers",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Carlos Rodiles",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Jody Rokisky",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"David Sanchez",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Paul Sheehan",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"David Smail",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Mike Standly",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Graeme Storm",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Hal Sutton",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Mario Tiziani",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Chris Toulson",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Dustin White",2,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Paul Wightman",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Michael Wright",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Ian Ziska",1,2,"BestYTD1PuttorBetterStreak",2006
568,568,"Fuzzy Zoeller",1,2,"BestYTD1PuttorBetterStreak",2006
640,640,"Ryan Baca",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Adam Bland",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Brad Elder",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Mike Gilmore",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"George Goich",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Darren Griff",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Brian Guetz",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Josh Habig",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Michael Harris",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Michael Henderson",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Kenny Knox",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Brandan Kop",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"John Koskinen",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Barry Lane",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Gary Lockerbie",1,1,"BestYTD1PuttorBetterStreak",2006
640,640,"Chez Reavie",1,1,"BestYTD1PuttorBetterStreak",2006
