"Par4EagleLeaders_RANKTHISWEEK_2015","Par4EagleLeaders_RANKLASTWEEK_2015","Par4EagleLeaders_PLAYERNAME_2015","Par4EagleLeaders_ROUNDS_2015","Par4EagleLeaders_TOTAL_2015","Par4EagleLeaders_TOTALPAR4HOLES_2015","Par4EagleLeaders_TOTALHOLEOUTS_2015","stat_name","year"
18,18,"Lee Westwood",56,2,564,2,"Par4EagleLeaders",2015
51,51,"Eric Axley",57,1,596,1,"Par4EagleLeaders",2015
51,51,"Aaron Baddeley",76,1,806,1,"Par4EagleLeaders",2015
51,51,"Blayne Barber",76,1,789,NA,"Par4EagleLeaders",2015
51,51,"Jonas Blixt",78,1,792,1,"Par4EagleLeaders",2015
51,51,"Kevin Chappell",86,1,927,1,"Par4EagleLeaders",2015
51,51,"Chad Collins",79,1,852,1,"Par4EagleLeaders",2015
51,51,"Erik Compton",86,1,917,1,"Par4EagleLeaders",2015
51,51,"Brian Davis",86,1,880,1,"Par4EagleLeaders",2015
51,51,"Brendon de Jonge",106,1,1133,NA,"Par4EagleLeaders",2015
51,51,"Graham DeLaet",65,1,712,NA,"Par4EagleLeaders",2015
51,51,"Luke Donald",71,1,786,1,"Par4EagleLeaders",2015
51,51,"Ken Duke",93,1,964,1,"Par4EagleLeaders",2015
51,51,"Ernie Els",57,1,615,NA,"Par4EagleLeaders",2015
51,51,"Matt Every",73,1,758,1,"Par4EagleLeaders",2015
51,51,"Oscar Fraustro",58,1,578,1,"Par4EagleLeaders",2015
51,51,"Fabian Gomez",83,1,904,1,"Par4EagleLeaders",2015
51,51,"Andres Gonzales",90,1,920,1,"Par4EagleLeaders",2015
51,51,"Retief Goosen",81,1,816,1,"Par4EagleLeaders",2015
51,51,"Jason Gore",76,1,782,NA,"Par4EagleLeaders",2015
51,51,"Luke Guthrie",84,1,881,1,"Par4EagleLeaders",2015
51,51,"Chesson Hadley",101,1,1061,1,"Par4EagleLeaders",2015
51,51,"Padraig Harrington",60,1,656,1,"Par4EagleLeaders",2015
51,51,"Max Homa",78,1,794,1,"Par4EagleLeaders",2015
51,51,"Billy Horschel",99,1,1037,NA,"Par4EagleLeaders",2015
51,51,"Billy Hurley III",83,1,847,NA,"Par4EagleLeaders",2015
51,51,"Zach Johnson",90,1,975,1,"Par4EagleLeaders",2015
51,51,"Matt Jones",89,1,924,NA,"Par4EagleLeaders",2015
51,51,"Kevin Kisner",104,1,1135,1,"Par4EagleLeaders",2015
51,51,"Martin Laird",77,1,823,1,"Par4EagleLeaders",2015
51,51,"Marc Leishman",74,1,773,NA,"Par4EagleLeaders",2015
51,51,"Justin Leonard",61,1,670,1,"Par4EagleLeaders",2015
51,51,"Spencer Levin",99,1,1050,1,"Par4EagleLeaders",2015
51,51,"Bill Lunde",50,1,500,1,"Par4EagleLeaders",2015
51,51,"Hunter Mahan",88,1,908,1,"Par4EagleLeaders",2015
51,51,"Ben Martin",93,1,1008,NA,"Par4EagleLeaders",2015
51,51,"William McGirt",103,1,1117,1,"Par4EagleLeaders",2015
51,51,"Troy Merritt",91,1,965,1,"Par4EagleLeaders",2015
51,51,"Phil Mickelson",70,1,762,1,"Par4EagleLeaders",2015
51,51,"Bryce Molder",91,1,944,1,"Par4EagleLeaders",2015
51,51,"Francesco Molinari",56,1,580,NA,"Par4EagleLeaders",2015
51,51,"Louis Oosthuizen",68,1,690,1,"Par4EagleLeaders",2015
51,51,"Carlos Ortiz",100,1,1026,NA,"Par4EagleLeaders",2015
51,51,"Jeff Overton",94,1,995,1,"Par4EagleLeaders",2015
51,51,"Scott Pinckney",88,1,950,1,"Par4EagleLeaders",2015
51,51,"Ian Poulter",68,1,701,1,"Par4EagleLeaders",2015
51,51,"Andrew Putnam",68,1,680,NA,"Par4EagleLeaders",2015
51,51,"Chez Reavie",56,1,604,NA,"Par4EagleLeaders",2015
51,51,"John Senden",80,1,811,NA,"Par4EagleLeaders",2015
51,51,"Vijay Singh",78,1,840,NA,"Par4EagleLeaders",2015
51,51,"Jordan Spieth",91,1,954,NA,"Par4EagleLeaders",2015
51,51,"Henrik Stenson",63,1,652,NA,"Par4EagleLeaders",2015
51,51,"Chris Stroud",84,1,899,1,"Par4EagleLeaders",2015
51,51,"Andrew Svoboda",80,1,841,1,"Par4EagleLeaders",2015
51,51,"Nick Taylor",91,1,973,NA,"Par4EagleLeaders",2015
51,51,"Justin Thomas",106,1,1139,1,"Par4EagleLeaders",2015
51,51,"Michael Thompson",83,1,876,1,"Par4EagleLeaders",2015
51,51,"David Toms",62,1,620,1,"Par4EagleLeaders",2015
51,51,"Johnson Wagner",68,1,744,1,"Par4EagleLeaders",2015
51,51,"Jimmy Walker",89,1,950,1,"Par4EagleLeaders",2015
51,51,"Boo Weekley",79,1,848,1,"Par4EagleLeaders",2015
51,51,"Will Wilcox",58,1,584,1,"Par4EagleLeaders",2015
51,51,"Tim Wilkinson",73,1,762,1,"Par4EagleLeaders",2015
51,51,"Gary Woodland",81,1,805,NA,"Par4EagleLeaders",2015
