"TenthTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2010","TenthTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2010","TenthTeeEarlyPar3ScoringAverage_PLAYERNAME_2010","TenthTeeEarlyPar3ScoringAverage_ROUNDS_2010","TenthTeeEarlyPar3ScoringAverage_AVG_2010","TenthTeeEarlyPar3ScoringAverage_TOTALSTROKES_2010","TenthTeeEarlyPar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
41,41,"Matt Kuchar",97,2.98,167,56,"TenthTeeEarlyPar3ScoringAverage",2010
41,41,"Bill Lunde",79,2.98,247,83,"TenthTeeEarlyPar3ScoringAverage",2010
41,41,"John Mallinger",78,2.98,179,60,"TenthTeeEarlyPar3ScoringAverage",2010
41,41,"Vaughn Taylor",87,2.98,143,48,"TenthTeeEarlyPar3ScoringAverage",2010
41,41,"Boo Weekley",88,2.98,191,64,"TenthTeeEarlyPar3ScoringAverage",2010
41,41,"Mike Weir",59,2.98,134,45,"TenthTeeEarlyPar3ScoringAverage",2010
51,51,"Davis Love III",79,2.99,227,76,"TenthTeeEarlyPar3ScoringAverage",2010
51,51,"Jeff Quinney",91,2.99,224,75,"TenthTeeEarlyPar3ScoringAverage",2010
51,51,"Jay Williamson",76,2.99,227,76,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Robert Allenby",76,3,96,32,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"KJ Choi",82,3,159,53,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Michael Connell",89,3,192,64,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Brent Delahoussaye",57,3,147,49,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Tim Herron",79,3,144,48,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Trevor Immelman",55,3,96,32,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Dustin Johnson",83,3,135,45,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Matt Jones",89,3,180,60,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Spencer Levin",110,3,252,84,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Will Ma Kenzie",72,3,168,56,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Pat Perez",90,3,198,66,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Alex Prugh",88,3,207,69,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"John Senden",103,3,120,40,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Josh Teater",101,3,258,86,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"DJ Trahan",92,3,186,62,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Cameron Tringale",55,3,120,40,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Jimmy Walker",82,3,222,74,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Brett Wetterich",54,3,75,25,"TenthTeeEarlyPar3ScoringAverage",2010
54,54,"Garrett Willis",82,3,216,72,"TenthTeeEarlyPar3ScoringAverage",2010
73,73,"Alex Cejka",81,3.01,226,75,"TenthTeeEarlyPar3ScoringAverage",2010
73,73,"Derek Lamely",81,3.01,286,95,"TenthTeeEarlyPar3ScoringAverage",2010
73,73,"Marc Leishman",87,3.01,241,80,"TenthTeeEarlyPar3ScoringAverage",2010
73,73,"Jeff Maggert",76,3.01,217,72,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Woody Austin",93,3.02,245,81,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Jason Bohn",84,3.02,175,58,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Bob Estes",79,3.02,163,54,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Steve Flesch",78,3.02,172,57,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Lucas Glover",75,3.02,136,45,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Nathan Green",86,3.02,169,56,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Padraig Harrington",57,3.02,136,45,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Lee Janzen",77,3.02,172,57,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Greg Kraft",52,3.02,148,49,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Jarrod Lyle",54,3.02,157,52,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Troy Matteson",84,3.02,196,65,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Billy Mayfair",78,3.02,145,48,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Cameron Percy",73,3.02,172,57,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Aron Price",70,3.02,157,52,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Justin Rose",78,3.02,181,60,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Rory Sabbatini",79,3.02,157,52,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Jeev Milkha Singh",59,3.02,157,52,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Chris Tidland",77,3.02,193,64,"TenthTeeEarlyPar3ScoringAverage",2010
77,77,"Dean Wilson",54,3.02,133,44,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Kris Blanks",91,3.03,182,60,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Chad Collins",87,3.03,182,60,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Brad Faxon",58,3.03,209,69,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Michael Letzig",84,3.03,185,61,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Rocco Mediate",71,3.03,188,62,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"James Nitties",92,3.03,197,65,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Ryan Palmer",84,3.03,197,65,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Ian Poulter",55,3.03,112,37,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Kevin Streelman",90,3.03,218,72,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Chris Stroud",90,3.03,218,72,"TenthTeeEarlyPar3ScoringAverage",2010
96,96,"Kevin Sutherland",86,3.03,221,73,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Briny Baird",87,3.04,173,57,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Sergio Garcia",58,3.04,149,49,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"JB Holmes",100,3.04,243,80,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Richard Johnson",90,3.04,210,69,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Kevin Na",94,3.04,173,57,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Charles Warren",64,3.04,146,48,"TenthTeeEarlyPar3ScoringAverage",2010
107,107,"Nick Watney",91,3.04,158,52,"TenthTeeEarlyPar3ScoringAverage",2010
114,114,"Greg Chalmers",93,3.05,226,74,"TenthTeeEarlyPar3ScoringAverage",2010
114,114,"George McNeill",79,3.05,235,77,"TenthTeeEarlyPar3ScoringAverage",2010
114,114,"Omar Uresti",74,3.05,174,57,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Ricky Barnes",103,3.06,208,68,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Angel Cabrera",64,3.06,147,48,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Chris Couch",66,3.06,110,36,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Jason Dufner",87,3.06,165,54,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Paul Goydos",78,3.06,190,62,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Ryan Moore",80,3.06,159,52,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Sean OHair",84,3.06,150,49,"TenthTeeEarlyPar3ScoringAverage",2010
117,117,"Chris Riley",73,3.06,147,48,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Stuart Appleby",101,3.07,215,70,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Graham DeLaet",88,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Martin Flores",75,3.07,249,81,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Rickie Fowler",98,3.07,258,84,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"John Merrick",109,3.07,307,100,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Kenny Perry",69,3.07,126,41,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Adam Scott",70,3.07,166,54,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Michael Sim",64,3.07,86,28,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"David Toms",86,3.07,187,61,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Jerod Turner",54,3.07,138,45,"TenthTeeEarlyPar3ScoringAverage",2010
125,125,"Camilo Villegas",78,3.07,135,44,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Stewart Cink",84,3.08,163,53,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Jeff Gove",57,3.08,188,61,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Steve Lowery",67,3.08,228,74,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Scott Piercy",88,3.08,185,60,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Webb Simpson",98,3.08,299,97,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Brandt Snedeker",89,3.08,197,64,"TenthTeeEarlyPar3ScoringAverage",2010
136,136,"Scott Verplank",74,3.08,114,37,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"Blake Adams",84,3.09,176,57,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"Henrik Bjornstad",72,3.09,213,69,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"Craig Bowden",56,3.09,210,68,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"John Daly",63,3.09,167,54,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"James Driscoll",78,3.09,210,68,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"Joe Ogilvie",99,3.09,303,98,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"DA Points",90,3.09,241,78,"TenthTeeEarlyPar3ScoringAverage",2010
143,143,"Andres Romero",73,3.09,213,69,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Aaron Baddeley",94,3.1,223,72,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Jonathan Byrd",85,3.1,214,69,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Chris DiMarco",88,3.1,124,40,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Ryuji Imada",90,3.1,130,42,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Cliff Kresge",50,3.1,62,20,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Tim Petrovic",105,3.1,214,69,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Vijay Singh",75,3.1,186,60,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Roland Thatcher",72,3.1,124,40,"TenthTeeEarlyPar3ScoringAverage",2010
151,151,"Bo Van Pelt",104,3.1,254,82,"TenthTeeEarlyPar3ScoringAverage",2010
160,160,"Mark Calcavecchia",50,3.11,112,36,"TenthTeeEarlyPar3ScoringAverage",2010
160,160,"Ernie Els",72,3.11,174,56,"TenthTeeEarlyPar3ScoringAverage",2010
160,160,"Retief Goosen",75,3.11,112,36,"TenthTeeEarlyPar3ScoringAverage",2010
160,160,"Ted Purdy",86,3.11,333,107,"TenthTeeEarlyPar3ScoringAverage",2010
160,160,"Brian Stuard",81,3.11,199,64,"TenthTeeEarlyPar3ScoringAverage",2010
165,165,"Mathew Goggin",85,3.12,215,69,"TenthTeeEarlyPar3ScoringAverage",2010
165,165,"Andrew McLardy",52,3.12,128,41,"TenthTeeEarlyPar3ScoringAverage",2010
167,167,"Rich Barcelo",70,3.13,175,56,"TenthTeeEarlyPar3ScoringAverage",2010
167,167,"Rory McIlroy",54,3.13,75,24,"TenthTeeEarlyPar3ScoringAverage",2010
169,169,"Matt Bettencourt",91,3.14,242,77,"TenthTeeEarlyPar3ScoringAverage",2010
169,169,"Charley Hoffman",85,3.14,204,65,"TenthTeeEarlyPar3ScoringAverage",2010
169,169,"Geoff Ogilvy",62,3.14,113,36,"TenthTeeEarlyPar3ScoringAverage",2010
169,169,"Bubba Watson",77,3.14,232,74,"TenthTeeEarlyPar3ScoringAverage",2010
173,173,"JJ Henry",92,3.15,170,54,"TenthTeeEarlyPar3ScoringAverage",2010
174,174,"Joe Durant",67,3.16,142,45,"TenthTeeEarlyPar3ScoringAverage",2010
174,174,"Roger Tambellini",77,3.16,180,57,"TenthTeeEarlyPar3ScoringAverage",2010
176,176,"Matt Every",60,3.17,130,41,"TenthTeeEarlyPar3ScoringAverage",2010
176,176,"Robert Garrigus",71,3.17,165,52,"TenthTeeEarlyPar3ScoringAverage",2010
176,176,"Carl Pettersson",99,3.17,206,65,"TenthTeeEarlyPar3ScoringAverage",2010
179,179,"Ben Crane",85,3.18,140,44,"TenthTeeEarlyPar3ScoringAverage",2010
179,179,"Garth Mulroy",53,3.18,156,49,"TenthTeeEarlyPar3ScoringAverage",2010
179,179,"Kevin Stadler",86,3.18,140,44,"TenthTeeEarlyPar3ScoringAverage",2010
179,179,"Chris Wilson",65,3.18,156,49,"TenthTeeEarlyPar3ScoringAverage",2010
183,183,"Brenden Pappas",66,3.19,115,36,"TenthTeeEarlyPar3ScoringAverage",2010
184,184,"Justin Bolli",55,3.2,128,40,"TenthTeeEarlyPar3ScoringAverage",2010
184,184,"John Rollins",81,3.2,195,61,"TenthTeeEarlyPar3ScoringAverage",2010
186,186,"Kevin Johnson",62,3.23,142,44,"TenthTeeEarlyPar3ScoringAverage",2010
186,186,"Skip Kendall",58,3.23,155,48,"TenthTeeEarlyPar3ScoringAverage",2010
186,186,"Johnson Wagner",85,3.23,184,57,"TenthTeeEarlyPar3ScoringAverage",2010
189,189,"Nicholas Thompson",88,3.24,298,92,"TenthTeeEarlyPar3ScoringAverage",2010
190,190,"Greg Owen",69,3.25,185,57,"TenthTeeEarlyPar3ScoringAverage",2010
190,190,"YE Yang",72,3.25,91,28,"TenthTeeEarlyPar3ScoringAverage",2010
192,192,"Daniel Chopra",74,3.35,231,69,"TenthTeeEarlyPar3ScoringAverage",2010
