"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2011","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2011","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2011","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2011","FirstTeeEarlyPar4ScoringAverage_AVG_2011","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2011","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2011","stat_name","year"
1,1,"Sergio Garcia",61,3.92,647,165,"FirstTeeEarlyPar4ScoringAverage",2011
2,2,"Shane Bertsch",62,3.94,615,156,"FirstTeeEarlyPar4ScoringAverage",2011
2,2,"Spencer Levin",113,3.94,1573,399,"FirstTeeEarlyPar4ScoringAverage",2011
2,2,"Bryce Molder",82,3.94,828,210,"FirstTeeEarlyPar4ScoringAverage",2011
2,2,"David Toms",78,3.94,867,220,"FirstTeeEarlyPar4ScoringAverage",2011
6,6,"Sung Kang",63,3.95,779,197,"FirstTeeEarlyPar4ScoringAverage",2011
7,7,"Brian Davis",105,3.96,1187,300,"FirstTeeEarlyPar4ScoringAverage",2011
7,7,"Hunter Mahan",92,3.96,1001,253,"FirstTeeEarlyPar4ScoringAverage",2011
9,9,"Charles Howell III",108,3.97,1262,318,"FirstTeeEarlyPar4ScoringAverage",2011
9,9,"Dustin Johnson",72,3.97,873,220,"FirstTeeEarlyPar4ScoringAverage",2011
9,9,"Ryan Palmer",82,3.97,1148,289,"FirstTeeEarlyPar4ScoringAverage",2011
9,9,"Chris Stroud",88,3.97,1170,295,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Retief Goosen",50,3.98,843,212,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"David Hearn",88,3.98,1050,264,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Freddie Jacobson",92,3.98,1340,337,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Geoff Ogilvy",69,3.98,1058,266,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Rory Sabbatini",85,3.98,1538,386,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Adam Scott",60,3.98,446,112,"FirstTeeEarlyPar4ScoringAverage",2011
13,13,"Brandt Snedeker",85,3.98,777,195,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Blake Adams",116,3.99,1980,496,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Briny Baird",60,3.99,918,230,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Brian Gay",90,3.99,1360,341,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Nathan Green",81,3.99,1357,340,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"JP Hayes",56,3.99,515,129,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Carl Pettersson",95,3.99,1466,367,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Justin Rose",79,3.99,1354,339,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Steve Stricker",70,3.99,523,131,"FirstTeeEarlyPar4ScoringAverage",2011
20,20,"Camilo Villegas",69,3.99,771,193,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Stuart Appleby",65,4,904,226,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Steven Bowditch",86,4,1113,278,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Keegan Bradley",91,4,1060,265,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Jonathan Byrd",83,4,1180,295,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Ben Crane",76,4,1340,335,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Rickie Fowler",84,4,871,218,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Charley Hoffman",93,4,1613,403,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Chris Kirk",87,4,1404,351,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Nick OHern",89,4,903,226,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Rod Pampling",72,4,919,230,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Aron Price",58,4,805,201,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"John Rollins",85,4,1299,325,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Charl Schwartzel",58,4,947,237,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Vijay Singh",79,4,976,244,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Heath Slocum",89,4,1329,332,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Bo Van Pelt",92,4,1503,376,"FirstTeeEarlyPar4ScoringAverage",2011
29,29,"Johnson Wagner",81,4,1253,313,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Woody Austin",59,4.01,798,199,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Cameron Beckman",71,4.01,1046,261,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Angel Cabrera",50,4.01,646,161,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Bill Haas",93,4.01,1212,302,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Matt Kuchar",94,4.01,705,176,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"David Mathis",83,4.01,1224,305,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"William McGirt",103,4.01,1104,275,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"John Merrick",71,4.01,782,195,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Pat Perez",76,4.01,1172,292,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Chris Riley",76,4.01,935,233,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"John Senden",94,4.01,1171,292,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Michael Thompson",79,4.01,811,202,"FirstTeeEarlyPar4ScoringAverage",2011
46,46,"Charlie Wi",83,4.01,1002,250,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Robert Allenby",84,4.02,1740,433,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Kevin Chappell",78,4.02,727,181,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Brendon de Jonge",105,4.02,1279,318,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Jason Dufner",78,4.02,1010,251,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Joe Durant",71,4.02,908,226,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Hunter Haas",96,4.02,1197,298,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Brandt Jobe",100,4.02,1547,385,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Bill Lunde",92,4.02,1414,352,"FirstTeeEarlyPar4ScoringAverage",2011
59,59,"Joe Ogilvie",75,4.02,1098,273,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Stephen Ames",69,4.03,725,180,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Matt Bettencourt",84,4.03,1276,317,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Chad Campbell",99,4.03,1560,387,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Luke Donald",73,4.03,455,113,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"James Driscoll",71,4.03,1055,262,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Robert Garrigus",83,4.03,1412,350,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Scott Gutschewski",67,4.03,898,223,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"JJ Henry",96,4.03,1463,363,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Zach Johnson",79,4.03,1284,319,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Matt Jones",71,4.03,999,248,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Troy Matteson",91,4.03,1257,312,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Ryan Moore",79,4.03,1061,263,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Scott Piercy",78,4.03,1108,275,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Nate Smith",66,4.03,811,201,"FirstTeeEarlyPar4ScoringAverage",2011
68,68,"Bubba Watson",85,4.03,1011,251,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Aaron Baddeley",77,4.04,889,220,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Joseph Bramlett",73,4.04,1095,271,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Tim Herron",85,4.04,1015,251,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Marc Leishman",87,4.04,1519,376,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Billy Mayfair",94,4.04,1460,361,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Phil Mickelson",79,4.04,860,213,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Tag Ridings",87,4.04,1328,329,"FirstTeeEarlyPar4ScoringAverage",2011
83,83,"Vaughn Taylor",89,4.04,1090,270,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Chris Couch",73,4.05,801,198,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Bobby Gates",82,4.05,1204,297,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Andres Gonzales",60,4.05,1020,252,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Trevor Immelman",84,4.05,1029,254,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Kent Jones",76,4.05,1203,297,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Davis Love III",70,4.05,738,182,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Matt McQuillan",59,4.05,831,205,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Kevin Na",84,4.05,1344,332,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Chez Reavie",92,4.05,1490,368,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Kevin Streelman",90,4.05,1429,353,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Josh Teater",104,4.05,1651,408,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"DJ Trahan",91,4.05,1364,337,"FirstTeeEarlyPar4ScoringAverage",2011
91,91,"Boo Weekley",66,4.05,1194,295,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Michael Bradley",74,4.06,1472,363,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Ben Curtis",66,4.06,1259,310,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Chris DiMarco",93,4.06,1399,345,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Padraig Harrington",60,4.06,833,205,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Jim Herman",69,4.06,872,215,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Robert Karlsson",61,4.06,1011,249,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Jerry Kelly",85,4.06,1260,310,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Anthony Kim",72,4.06,1142,281,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Steve Marino",76,4.06,882,217,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Scott McCarron",65,4.06,987,243,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Graeme McDowell",50,4.06,670,165,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Sean OHair",71,4.06,1181,291,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Alex Prugh",82,4.06,1393,343,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Andres Romero",77,4.06,1068,263,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Webb Simpson",98,4.06,718,177,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Kevin Stadler",88,4.06,1178,290,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Kyle Stanley",98,4.06,1672,412,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Cameron Tringale",110,4.06,1452,358,"FirstTeeEarlyPar4ScoringAverage",2011
104,104,"Gary Woodland",93,4.06,878,216,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Kris Blanks",92,4.07,1180,290,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Jason Day",76,4.07,928,228,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Fabian Gomez",84,4.07,986,242,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Ryuji Imada",83,4.07,1371,337,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Martin Laird",77,4.07,964,237,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Justin Leonard",82,4.07,782,192,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"DA Points",89,4.07,1587,390,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Jim Renner",65,4.07,919,226,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Roland Thatcher",67,4.07,874,215,"FirstTeeEarlyPar4ScoringAverage",2011
123,123,"Garrett Willis",71,4.07,992,244,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Ricky Barnes",78,4.08,996,244,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Jason Bohn",74,4.08,1243,305,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Lucas Glover",74,4.08,975,239,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Billy Horschel",75,4.08,962,236,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Lee Janzen",62,4.08,1274,312,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Derek Lamely",65,4.08,861,211,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Ben Martin",74,4.08,971,238,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"George McNeill",69,4.08,1003,246,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Ian Poulter",52,4.08,919,225,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Michael Putnam",67,4.08,1085,266,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Scott Stallings",84,4.08,1412,346,"FirstTeeEarlyPar4ScoringAverage",2011
133,133,"Nick Watney",80,4.08,583,143,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Arjun Atwal",91,4.09,1496,366,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Greg Chalmers",88,4.09,1117,273,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Stewart Cink",72,4.09,1001,245,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Ernie Els",71,4.09,888,217,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Harrison Frazar",58,4.09,1001,245,"FirstTeeEarlyPar4ScoringAverage",2011
145,145,"Troy Merritt",63,4.09,1081,264,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Michael Connell",76,4.1,956,233,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Jim Furyk",87,4.1,886,216,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Tim Petrovic",88,4.1,1065,260,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Daniel Summerhays",75,4.1,1000,244,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Jhonattan Vegas",84,4.1,915,223,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Jimmy Walker",79,4.1,1307,319,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"Dean Wilson",62,4.1,796,194,"FirstTeeEarlyPar4ScoringAverage",2011
151,151,"YE Yang",63,4.1,963,235,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Alex Cejka",59,4.11,949,231,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Steve Elkington",50,4.11,559,136,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Steve Flesch",88,4.11,1004,244,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Tom Gillis",55,4.11,1139,277,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Kevin Kisner",70,4.11,1147,279,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Jarrod Lyle",83,4.11,851,207,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Jeff Overton",92,4.11,1410,343,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Paul Stankowski",78,4.11,1048,255,"FirstTeeEarlyPar4ScoringAverage",2011
159,159,"Brendan Steele",89,4.11,1098,267,"FirstTeeEarlyPar4ScoringAverage",2011
168,168,"David Duval",67,4.12,1055,256,"FirstTeeEarlyPar4ScoringAverage",2011
168,168,"Justin Hicks",60,4.12,771,187,"FirstTeeEarlyPar4ScoringAverage",2011
168,168,"Rocco Mediate",53,4.12,771,187,"FirstTeeEarlyPar4ScoringAverage",2011
168,168,"Shaun Micheel",77,4.12,1269,308,"FirstTeeEarlyPar4ScoringAverage",2011
168,168,"Mark Wilson",89,4.12,1342,326,"FirstTeeEarlyPar4ScoringAverage",2011
173,173,"Richard Johnson",64,4.13,1155,280,"FirstTeeEarlyPar4ScoringAverage",2011
173,173,"Marc Turnesa",54,4.13,875,212,"FirstTeeEarlyPar4ScoringAverage",2011
175,175,"Rich Beem",53,4.14,717,173,"FirstTeeEarlyPar4ScoringAverage",2011
175,175,"Paul Goydos",81,4.14,783,189,"FirstTeeEarlyPar4ScoringAverage",2011
175,175,"Bio Kim",71,4.14,1171,283,"FirstTeeEarlyPar4ScoringAverage",2011
175,175,"Colt Knost",80,4.14,858,207,"FirstTeeEarlyPar4ScoringAverage",2011
179,179,"DJ Brigman",67,4.16,1074,258,"FirstTeeEarlyPar4ScoringAverage",2011
179,179,"KJ Choi",77,4.16,708,170,"FirstTeeEarlyPar4ScoringAverage",2011
179,179,"JB Holmes",57,4.16,831,200,"FirstTeeEarlyPar4ScoringAverage",2011
179,179,"Zack Miller",86,4.16,1241,298,"FirstTeeEarlyPar4ScoringAverage",2011
179,179,"Martin Piller",63,4.16,745,179,"FirstTeeEarlyPar4ScoringAverage",2011
184,184,"Tommy Gainey",104,4.17,1352,324,"FirstTeeEarlyPar4ScoringAverage",2011
184,184,"Alexandre Rocha",65,4.17,908,218,"FirstTeeEarlyPar4ScoringAverage",2011
184,184,"Will Strickler",51,4.17,859,206,"FirstTeeEarlyPar4ScoringAverage",2011
