"PuttsperRoundRound3_RANKTHISWEEK_2005","PuttsperRoundRound3_RANKLASTWEEK_2005","PuttsperRoundRound3_PLAYERNAME_2005","PuttsperRoundRound3__2005","PuttsperRoundRound3_AVG_2005","PuttsperRoundRound3_TOTALPUTTS_2005","PuttsperRoundRound3_TOTALROUNDS_2005","stat_name","year"
81,81,"Marco Dawson",NA,28.89,520,18,"PuttsperRoundRound3",2005
81,81,"Jeff Hart",NA,28.89,260,9,"PuttsperRoundRound3",2005
83,83,"Tom Gillis",NA,28.91,318,11,"PuttsperRoundRound3",2005
83,83,"Matt Gogel",NA,28.91,318,11,"PuttsperRoundRound3",2005
83,83,"Brenden Pappas",NA,28.91,318,11,"PuttsperRoundRound3",2005
86,86,"Craig Barlow",NA,28.92,376,13,"PuttsperRoundRound3",2005
87,87,"John Huston",NA,28.93,434,15,"PuttsperRoundRound3",2005
88,88,"Rich Beem",NA,29,203,7,"PuttsperRoundRound3",2005
88,88,"Bob Estes",NA,29,609,21,"PuttsperRoundRound3",2005
88,88,"Charles Howell III",NA,29,522,18,"PuttsperRoundRound3",2005
88,88,"Brett Quigley",NA,29,493,17,"PuttsperRoundRound3",2005
88,88,"Kevin Sutherland",NA,29,522,18,"PuttsperRoundRound3",2005
88,88,"Tjaart van der Walt",NA,29,261,9,"PuttsperRoundRound3",2005
94,94,"Tim Herron",NA,29.09,640,22,"PuttsperRoundRound3",2005
95,95,"Dan Forsman",NA,29.1,291,10,"PuttsperRoundRound3",2005
96,96,"Steve Allan",NA,29.11,524,18,"PuttsperRoundRound3",2005
97,97,"Nick Watney",NA,29.13,437,15,"PuttsperRoundRound3",2005
98,98,"Stewart Cink",NA,29.14,612,21,"PuttsperRoundRound3",2005
98,98,"John Daly",NA,29.14,408,14,"PuttsperRoundRound3",2005
98,98,"Carlos Franco",NA,29.14,408,14,"PuttsperRoundRound3",2005
101,101,"Justin Rose",NA,29.15,583,20,"PuttsperRoundRound3",2005
101,101,"Vijay Singh",NA,29.15,758,26,"PuttsperRoundRound3",2005
103,103,"Ryan Palmer",NA,29.17,525,18,"PuttsperRoundRound3",2005
103,103,"Mike Weir",NA,29.17,350,12,"PuttsperRoundRound3",2005
105,105,"Michael Long",NA,29.18,321,11,"PuttsperRoundRound3",2005
106,106,"Jonathan Kaye",NA,29.19,467,16,"PuttsperRoundRound3",2005
106,106,"Peter Lonard",NA,29.19,467,16,"PuttsperRoundRound3",2005
108,108,"Brent Geiberger",NA,29.2,292,10,"PuttsperRoundRound3",2005
109,109,"Jason Bohn",NA,29.22,526,18,"PuttsperRoundRound3",2005
109,109,"Frank Lickliter II",NA,29.22,526,18,"PuttsperRoundRound3",2005
109,109,"Rod Pampling",NA,29.22,526,18,"PuttsperRoundRound3",2005
109,109,"Tom Pernice Jr",NA,29.22,672,23,"PuttsperRoundRound3",2005
113,113,"Paul Claxton",NA,29.25,351,12,"PuttsperRoundRound3",2005
113,113,"JL Lewis",NA,29.25,585,20,"PuttsperRoundRound3",2005
113,113,"Bo Van Pelt",NA,29.25,702,24,"PuttsperRoundRound3",2005
116,116,"Heath Slocum",NA,29.27,644,22,"PuttsperRoundRound3",2005
117,117,"Hunter Mahan",NA,29.28,527,18,"PuttsperRoundRound3",2005
118,118,"Steve Elkington",NA,29.29,410,14,"PuttsperRoundRound3",2005
118,118,"Stephen Leaney",NA,29.29,498,17,"PuttsperRoundRound3",2005
120,120,"Padraig Harrington",NA,29.3,293,10,"PuttsperRoundRound3",2005
121,121,"Tom Byrum",NA,29.33,440,15,"PuttsperRoundRound3",2005
121,121,"Mark Hensby",NA,29.33,440,15,"PuttsperRoundRound3",2005
121,121,"Dennis Paulson",NA,29.33,264,9,"PuttsperRoundRound3",2005
121,121,"Chris Riley",NA,29.33,264,9,"PuttsperRoundRound3",2005
121,121,"Kirk Triplett",NA,29.33,264,9,"PuttsperRoundRound3",2005
126,126,"Stuart Appleby",NA,29.35,499,17,"PuttsperRoundRound3",2005
126,126,"Brian Bateman",NA,29.35,499,17,"PuttsperRoundRound3",2005
126,126,"Joey Snyder III",NA,29.35,587,20,"PuttsperRoundRound3",2005
129,129,"Bernhard Langer",NA,29.36,411,14,"PuttsperRoundRound3",2005
130,130,"Mark Calcavecchia",NA,29.37,558,19,"PuttsperRoundRound3",2005
131,131,"Roland Thatcher",NA,29.38,382,13,"PuttsperRoundRound3",2005
131,131,"Omar Uresti",NA,29.38,470,16,"PuttsperRoundRound3",2005
133,133,"Scott McCarron",NA,29.4,441,15,"PuttsperRoundRound3",2005
134,134,"Lucas Glover",NA,29.41,500,17,"PuttsperRoundRound3",2005
135,135,"Jason Allred",NA,29.44,265,9,"PuttsperRoundRound3",2005
135,135,"Kenny Perry",NA,29.44,530,18,"PuttsperRoundRound3",2005
135,135,"Loren Roberts",NA,29.44,265,9,"PuttsperRoundRound3",2005
138,138,"Paul Gow",NA,29.46,383,13,"PuttsperRoundRound3",2005
138,138,"Arron Oberholser",NA,29.46,383,13,"PuttsperRoundRound3",2005
140,140,"John Senden",NA,29.48,619,21,"PuttsperRoundRound3",2005
141,141,"Mathias Gronberg",NA,29.5,354,12,"PuttsperRoundRound3",2005
141,141,"Neal Lancaster",NA,29.5,531,18,"PuttsperRoundRound3",2005
143,143,"Steve Flesch",NA,29.53,443,15,"PuttsperRoundRound3",2005
144,144,"Harrison Frazar",NA,29.55,591,20,"PuttsperRoundRound3",2005
144,144,"Jerry Kelly",NA,29.55,591,20,"PuttsperRoundRound3",2005
144,144,"Jeff Sluman",NA,29.55,591,20,"PuttsperRoundRound3",2005
147,147,"Luke Donald",NA,29.57,414,14,"PuttsperRoundRound3",2005
147,147,"Fred Funk",NA,29.57,621,21,"PuttsperRoundRound3",2005
149,149,"Olin Browne",NA,29.58,562,19,"PuttsperRoundRound3",2005
149,149,"Andrew Magee",NA,29.58,355,12,"PuttsperRoundRound3",2005
151,151,"Sean OHair",NA,29.61,681,23,"PuttsperRoundRound3",2005
151,151,"Hidemichi Tanaka",NA,29.61,533,18,"PuttsperRoundRound3",2005
153,153,"Will Ma Kenzie",NA,29.62,385,13,"PuttsperRoundRound3",2005
154,154,"Steve Jones",NA,29.63,237,8,"PuttsperRoundRound3",2005
154,154,"Skip Kendall",NA,29.63,237,8,"PuttsperRoundRound3",2005
156,156,"Joe Durant",NA,29.67,445,15,"PuttsperRoundRound3",2005
157,157,"Cameron Beckman",NA,29.69,475,16,"PuttsperRoundRound3",2005
157,157,"Freddie Jacobson",NA,29.69,386,13,"PuttsperRoundRound3",2005
157,157,"DJ Trahan",NA,29.69,386,13,"PuttsperRoundRound3",2005
160,160,"Bob Tway",NA,29.71,505,17,"PuttsperRoundRound3",2005
160,160,"Duffy Waldorf",NA,29.71,416,14,"PuttsperRoundRound3",2005
162,162,"Bart Bryant",NA,29.79,566,19,"PuttsperRoundRound3",2005
162,162,"Charles Warren",NA,29.79,417,14,"PuttsperRoundRound3",2005
164,164,"John Cook",NA,29.8,298,10,"PuttsperRoundRound3",2005
165,165,"Brandt Jobe",NA,29.81,626,21,"PuttsperRoundRound3",2005
166,166,"Mario Tiziani",NA,29.82,328,11,"PuttsperRoundRound3",2005
167,167,"Billy Mayfair",NA,29.84,746,25,"PuttsperRoundRound3",2005
167,167,"John Rollins",NA,29.84,567,19,"PuttsperRoundRound3",2005
169,169,"Jim Carter",NA,29.86,209,7,"PuttsperRoundRound3",2005
169,169,"Glen Day",NA,29.86,418,14,"PuttsperRoundRound3",2005
169,169,"Brendan Jones",NA,29.86,418,14,"PuttsperRoundRound3",2005
169,169,"Jeff Maggert",NA,29.86,418,14,"PuttsperRoundRound3",2005
173,173,"Ian Poulter",NA,29.89,269,9,"PuttsperRoundRound3",2005
174,174,"David Hearn",NA,29.91,329,11,"PuttsperRoundRound3",2005
175,175,"Briny Baird",NA,29.94,509,17,"PuttsperRoundRound3",2005
176,176,"Jonathan Byrd",NA,29.95,629,21,"PuttsperRoundRound3",2005
177,177,"Matt Davidson",NA,30,210,7,"PuttsperRoundRound3",2005
177,177,"Scott Hend",NA,30,300,10,"PuttsperRoundRound3",2005
177,177,"Hideto Tanihara",NA,30,180,6,"PuttsperRoundRound3",2005
180,180,"Ted Purdy",NA,30.07,812,27,"PuttsperRoundRound3",2005
181,181,"Greg Owen",NA,30.12,512,17,"PuttsperRoundRound3",2005
182,182,"Retief Goosen",NA,30.13,452,15,"PuttsperRoundRound3",2005
182,182,"Glen Hnatiuk",NA,30.13,241,8,"PuttsperRoundRound3",2005
184,184,"Joey Sindelar",NA,30.17,694,23,"PuttsperRoundRound3",2005
185,185,"Chad Campbell",NA,30.25,605,20,"PuttsperRoundRound3",2005
185,185,"Thomas Levet",NA,30.25,242,8,"PuttsperRoundRound3",2005
187,187,"Bradley Hughes",NA,30.29,212,7,"PuttsperRoundRound3",2005
188,188,"Tommy Armour III",NA,30.32,667,22,"PuttsperRoundRound3",2005
189,189,"Rocco Mediate",NA,30.33,455,15,"PuttsperRoundRound3",2005
190,190,"Fred Couples",NA,30.36,425,14,"PuttsperRoundRound3",2005
191,191,"Danny Briggs",NA,30.38,243,8,"PuttsperRoundRound3",2005
192,192,"Alex Cejka",NA,30.46,396,13,"PuttsperRoundRound3",2005
193,193,"Lee Janzen",NA,30.5,366,12,"PuttsperRoundRound3",2005
194,194,"Tom Lehman",NA,30.6,459,15,"PuttsperRoundRound3",2005
195,195,"Bill Glasson",NA,30.63,245,8,"PuttsperRoundRound3",2005
196,196,"Robert Allenby",NA,30.69,491,16,"PuttsperRoundRound3",2005
197,197,"JJ Henry",NA,30.75,615,20,"PuttsperRoundRound3",2005
198,198,"Chris Smith",NA,30.79,431,14,"PuttsperRoundRound3",2005
199,199,"Sergio Garcia",NA,30.81,493,16,"PuttsperRoundRound3",2005
200,200,"DJ Brigman",NA,30.83,370,12,"PuttsperRoundRound3",2005
201,201,"Craig Perks",NA,30.86,216,7,"PuttsperRoundRound3",2005
202,202,"Lee Westwood",NA,30.9,309,10,"PuttsperRoundRound3",2005
