"Total1Putts2025_RANKTHISWEEK_2009","Total1Putts2025_RANKLASTWEEK_2009","Total1Putts2025_PLAYERNAME_2009","Total1Putts2025_ROUNDS_2009","Total1Putts2025_TOTAL_2009","Total1Putts2025_TOTALFORALLDISTANCES_2009","Total1Putts2025_PCTOFALL1PUTTS_2009","stat_name","year"
59,59,"Matt Kuchar",82,13,556,2.3,"Total1Putts2025",2009
59,59,"Bill Lunde",83,13,515,2.5,"Total1Putts2025",2009
59,59,"Steve Marino",98,13,585,2.2,"Total1Putts2025",2009
59,59,"David Mathis",82,13,512,2.5,"Total1Putts2025",2009
59,59,"Joe Ogilvie",85,13,618,2.1,"Total1Putts2025",2009
59,59,"Rod Pampling",72,13,464,2.8,"Total1Putts2025",2009
59,59,"Tim Petrovic",97,13,649,2,"Total1Putts2025",2009
59,59,"Matt Weibring",65,13,402,3.2,"Total1Putts2025",2009
72,72,"Tim Clark",81,12,455,2.6,"Total1Putts2025",2009
72,72,"Glen Day",79,12,427,2.8,"Total1Putts2025",2009
72,72,"Brad Faxon",59,12,403,3,"Total1Putts2025",2009
72,72,"Ryuji Imada",85,12,530,2.3,"Total1Putts2025",2009
72,72,"Colt Knost",71,12,377,3.2,"Total1Putts2025",2009
72,72,"Spencer Levin",75,12,463,2.6,"Total1Putts2025",2009
72,72,"Peter Lonard",86,12,507,2.4,"Total1Putts2025",2009
72,72,"Geoff Ogilvy",78,12,439,2.7,"Total1Putts2025",2009
72,72,"Jeff Overton",92,12,588,2,"Total1Putts2025",2009
72,72,"Brett Quigley",92,12,523,2.3,"Total1Putts2025",2009
72,72,"Scott Sterling",51,12,272,4.4,"Total1Putts2025",2009
72,72,"Marc Turnesa",77,12,460,2.6,"Total1Putts2025",2009
72,72,"Charlie Wi",92,12,598,2,"Total1Putts2025",2009
85,85,"Brad Adamonis",70,11,429,2.6,"Total1Putts2025",2009
85,85,"Woody Austin",84,11,548,2,"Total1Putts2025",2009
85,85,"Alex Cejka",82,11,493,2.2,"Total1Putts2025",2009
85,85,"Steve Elkington",70,11,397,2.8,"Total1Putts2025",2009
85,85,"Robert Garrigus",83,11,473,2.3,"Total1Putts2025",2009
85,85,"Jason Gore",74,11,417,2.6,"Total1Putts2025",2009
85,85,"Dustin Johnson",85,11,445,2.5,"Total1Putts2025",2009
85,85,"Billy Mayfair",83,11,431,2.6,"Total1Putts2025",2009
85,85,"Corey Pavin",73,11,381,2.9,"Total1Putts2025",2009
85,85,"Carl Pettersson",86,11,534,2.1,"Total1Putts2025",2009
85,85,"DA Points",99,11,608,1.8,"Total1Putts2025",2009
85,85,"Aron Price",89,11,529,2.1,"Total1Putts2025",2009
85,85,"Kevin Streelman",97,11,597,1.8,"Total1Putts2025",2009
85,85,"Steve Stricker",81,11,484,2.3,"Total1Putts2025",2009
85,85,"YE Yang",83,11,491,2.2,"Total1Putts2025",2009
100,100,"Tommy Armour III",58,10,346,2.9,"Total1Putts2025",2009
100,100,"Kris Blanks",60,10,330,3,"Total1Putts2025",2009
100,100,"Bart Bryant",58,10,351,2.8,"Total1Putts2025",2009
100,100,"Jason Day",61,10,389,2.6,"Total1Putts2025",2009
100,100,"Jason Dufner",90,10,555,1.8,"Total1Putts2025",2009
100,100,"Harrison Frazar",93,10,625,1.6,"Total1Putts2025",2009
100,100,"Lucas Glover",93,10,574,1.7,"Total1Putts2025",2009
100,100,"Mathew Goggin",76,10,401,2.5,"Total1Putts2025",2009
100,100,"Paul Goydos",79,10,471,2.1,"Total1Putts2025",2009
100,100,"Jeff Klauk",97,10,610,1.6,"Total1Putts2025",2009
100,100,"Davis Love III",89,10,511,2,"Total1Putts2025",2009
100,100,"Steve Lowery",83,10,557,1.8,"Total1Putts2025",2009
100,100,"Bryce Molder",69,10,402,2.5,"Total1Putts2025",2009
100,100,"Ryan Moore",89,10,546,1.8,"Total1Putts2025",2009
100,100,"Tag Ridings",50,10,260,3.8,"Total1Putts2025",2009
100,100,"Andres Romero",58,10,305,3.3,"Total1Putts2025",2009
100,100,"Vijay Singh",71,10,351,2.8,"Total1Putts2025",2009
100,100,"Kevin Sutherland",96,10,522,1.9,"Total1Putts2025",2009
100,100,"Camilo Villegas",76,10,376,2.7,"Total1Putts2025",2009
100,100,"Charles Warren",63,10,348,2.9,"Total1Putts2025",2009
100,100,"Mike Weir",85,10,534,1.9,"Total1Putts2025",2009
121,121,"Robert Allenby",71,9,357,2.5,"Total1Putts2025",2009
121,121,"Stephen Ames",77,9,414,2.2,"Total1Putts2025",2009
121,121,"Brian Bateman",55,9,322,2.8,"Total1Putts2025",2009
121,121,"Mark Brooks",55,9,293,3.1,"Total1Putts2025",2009
121,121,"Stewart Cink",79,9,421,2.1,"Total1Putts2025",2009
121,121,"Bob Estes",78,9,521,1.7,"Total1Putts2025",2009
121,121,"Steve Flesch",77,9,431,2.1,"Total1Putts2025",2009
121,121,"Jim Furyk",86,9,506,1.8,"Total1Putts2025",2009
121,121,"Sergio Garcia",59,9,304,3,"Total1Putts2025",2009
121,121,"Padraig Harrington",66,9,388,2.3,"Total1Putts2025",2009
121,121,"JB Holmes",74,9,423,2.1,"Total1Putts2025",2009
121,121,"Charles Howell III",99,9,559,1.6,"Total1Putts2025",2009
121,121,"Lee Janzen",74,9,456,2,"Total1Putts2025",2009
121,121,"Kent Jones",73,9,403,2.2,"Total1Putts2025",2009
121,121,"Jarrod Lyle",65,9,314,2.9,"Total1Putts2025",2009
121,121,"Will Ma Kenzie",69,9,383,2.3,"Total1Putts2025",2009
121,121,"John Mallinger",90,9,518,1.7,"Total1Putts2025",2009
121,121,"Scott McCarron",91,9,590,1.5,"Total1Putts2025",2009
121,121,"Pat Perez",74,9,478,1.9,"Total1Putts2025",2009
121,121,"Kenny Perry",92,9,542,1.7,"Total1Putts2025",2009
121,121,"Chez Reavie",81,9,467,1.9,"Total1Putts2025",2009
121,121,"Kevin Stadler",65,9,366,2.5,"Total1Putts2025",2009
121,121,"Chris Stroud",88,9,500,1.8,"Total1Putts2025",2009
121,121,"Peter Tomasulo",61,9,309,2.9,"Total1Putts2025",2009
121,121,"Johnson Wagner",81,9,499,1.8,"Total1Putts2025",2009
121,121,"Nick Watney",86,9,491,1.8,"Total1Putts2025",2009
121,121,"Casey Wittenberg",71,9,353,2.5,"Total1Putts2025",2009
148,148,"Eric Axley",71,8,439,1.8,"Total1Putts2025",2009
148,148,"Todd Hamilton",83,8,443,1.8,"Total1Putts2025",2009
148,148,"Matt Jones",56,8,310,2.6,"Total1Putts2025",2009
148,148,"Anthony Kim",76,8,470,1.7,"Total1Putts2025",2009
148,148,"Rocco Mediate",79,8,434,1.8,"Total1Putts2025",2009
148,148,"John Merrick",91,8,451,1.8,"Total1Putts2025",2009
148,148,"Phil Mickelson",66,8,359,2.2,"Total1Putts2025",2009
148,148,"Jeff Quinney",78,8,526,1.5,"Total1Putts2025",2009
148,148,"Kirk Triplett",60,8,387,2.1,"Total1Putts2025",2009
157,157,"David Duval",56,7,296,2.4,"Total1Putts2025",2009
157,157,"Brian Vranesh",51,7,305,2.3,"Total1Putts2025",2009
157,157,"Tiger Woods",64,7,379,1.8,"Total1Putts2025",2009
160,160,"Ricky Barnes",67,6,314,1.9,"Total1Putts2025",2009
160,160,"Ben Curtis",63,6,350,1.7,"Total1Putts2025",2009
160,160,"Derek Fathauer",63,6,361,1.7,"Total1Putts2025",2009
160,160,"Retief Goosen",74,6,424,1.4,"Total1Putts2025",2009
160,160,"Greg Kraft",51,6,283,2.1,"Total1Putts2025",2009
160,160,"Adam Scott",53,6,269,2.2,"Total1Putts2025",2009
160,160,"Darron Stiles",52,6,293,2,"Total1Putts2025",2009
160,160,"Jimmy Walker",74,6,472,1.3,"Total1Putts2025",2009
160,160,"Bubba Watson",73,6,406,1.5,"Total1Putts2025",2009
169,169,"Stuart Appleby",79,5,424,1.2,"Total1Putts2025",2009
169,169,"Angel Cabrera",55,5,290,1.7,"Total1Putts2025",2009
169,169,"KJ Choi",65,5,339,1.5,"Total1Putts2025",2009
169,169,"Joe Durant",62,5,293,1.7,"Total1Putts2025",2009
169,169,"Leif Olson",51,5,305,1.6,"Total1Putts2025",2009
169,169,"Rick Price",54,5,260,1.9,"Total1Putts2025",2009
169,169,"Rory Sabbatini",81,5,480,1,"Total1Putts2025",2009
169,169,"Jay Williamson",69,5,348,1.4,"Total1Putts2025",2009
169,169,"Gary Woodland",53,5,230,2.2,"Total1Putts2025",2009
178,178,"Michael Allen",73,4,394,1,"Total1Putts2025",2009
178,178,"Ernie Els",70,4,389,1,"Total1Putts2025",2009
178,178,"Patrick Sheehan",51,4,260,1.5,"Total1Putts2025",2009
178,178,"Heath Slocum",95,4,565,0.7,"Total1Putts2025",2009
182,182,"Ian Poulter",59,3,328,0.9,"Total1Putts2025",2009
183,183,"Fred Couples",54,2,284,0.7,"Total1Putts2025",2009
183,183,"Tom Lehman",55,2,201,1,"Total1Putts2025",2009
