"AccuracyRating_RANKTHISWEEK_2009","AccuracyRating_RANKLASTWEEK_2009","AccuracyRating_PLAYERNAME_2009","AccuracyRating_EVENTS_2009","AccuracyRating_RATING_2009","stat_name","year"
164,164,"Casey Wittenberg",8,6.7,"AccuracyRating",2009
164,164,"Gary Woodland",4,6.7,"AccuracyRating",2009
182,182,"Michael Bradley",5,6.6,"AccuracyRating",2009
182,182,"Mark Brooks",7,6.6,"AccuracyRating",2009
182,182,"Carlos Franco",4,6.6,"AccuracyRating",2009
182,182,"Todd Hamilton",9,6.6,"AccuracyRating",2009
182,182,"Tim Herron",15,6.6,"AccuracyRating",2009
182,182,"Charles Howell III",18,6.6,"AccuracyRating",2009
182,182,"John Merrick",13,6.6,"AccuracyRating",2009
182,182,"Phil Mickelson",11,6.6,"AccuracyRating",2009
182,182,"Ryan Palmer",12,6.6,"AccuracyRating",2009
182,182,"Brett Quigley",14,6.6,"AccuracyRating",2009
182,182,"Tag Ridings",8,6.6,"AccuracyRating",2009
182,182,"Kevin Sutherland",16,6.6,"AccuracyRating",2009
194,194,"Tom Byrum",1,6.5,"AccuracyRating",2009
194,194,"Jason Day",11,6.5,"AccuracyRating",2009
194,194,"James Driscoll",7,6.5,"AccuracyRating",2009
194,194,"Harrison Frazar",16,6.5,"AccuracyRating",2009
194,194,"Padraig Harrington",10,6.5,"AccuracyRating",2009
194,194,"Dudley Hart",5,6.5,"AccuracyRating",2009
194,194,"Trevor Immelman",7,6.5,"AccuracyRating",2009
194,194,"Stephen Leaney",2,6.5,"AccuracyRating",2009
194,194,"Michael Letzig",19,6.5,"AccuracyRating",2009
194,194,"Spencer Levin",12,6.5,"AccuracyRating",2009
194,194,"Adam Scott",7,6.5,"AccuracyRating",2009
194,194,"Webb Simpson",16,6.5,"AccuracyRating",2009
194,194,"Brendon Todd",5,6.5,"AccuracyRating",2009
194,194,"Bob Tway",2,6.5,"AccuracyRating",2009
208,208,"Matt Bettencourt",16,6.4,"AccuracyRating",2009
208,208,"Greg Chalmers",13,6.4,"AccuracyRating",2009
208,208,"Brendon de Jonge",14,6.4,"AccuracyRating",2009
208,208,"Bobby Gates",1,6.4,"AccuracyRating",2009
208,208,"Freddie Jacobson",15,6.4,"AccuracyRating",2009
208,208,"Neal Lancaster",1,6.4,"AccuracyRating",2009
208,208,"Steve Lowery",13,6.4,"AccuracyRating",2009
208,208,"Jarrod Lyle",8,6.4,"AccuracyRating",2009
208,208,"Scott McCarron",17,6.4,"AccuracyRating",2009
208,208,"James Nitties",14,6.4,"AccuracyRating",2009
208,208,"Chris Riley",15,6.4,"AccuracyRating",2009
208,208,"John Rollins",16,6.4,"AccuracyRating",2009
208,208,"Tim Wilkinson",5,6.4,"AccuracyRating",2009
221,221,"Brad Adamonis",10,6.3,"AccuracyRating",2009
221,221,"Billy Andrade",1,6.3,"AccuracyRating",2009
221,221,"Eric Axley",4,6.3,"AccuracyRating",2009
221,221,"Chris Baryla",1,6.3,"AccuracyRating",2009
221,221,"Brian Bateman",2,6.3,"AccuracyRating",2009
221,221,"Ben Curtis",11,6.3,"AccuracyRating",2009
221,221,"Anthony Kang",1,6.3,"AccuracyRating",2009
221,221,"Robert Karlsson",3,6.3,"AccuracyRating",2009
221,221,"James Kingston",1,6.3,"AccuracyRating",2009
221,221,"Martin Laird",11,6.3,"AccuracyRating",2009
221,221,"Danny Lee",5,6.3,"AccuracyRating",2009
221,221,"Frank Lickliter II",4,6.3,"AccuracyRating",2009
221,221,"Jamie Lovemark",2,6.3,"AccuracyRating",2009
221,221,"Rory McIlroy",5,6.3,"AccuracyRating",2009
221,221,"Scott Piercy",14,6.3,"AccuracyRating",2009
221,221,"Johnson Wagner",13,6.3,"AccuracyRating",2009
237,237,"Erik Compton",2,6.2,"AccuracyRating",2009
237,237,"Marco Dawson",1,6.2,"AccuracyRating",2009
237,237,"David Duval",4,6.2,"AccuracyRating",2009
237,237,"Todd Fischer",1,6.2,"AccuracyRating",2009
237,237,"Matt Hill",1,6.2,"AccuracyRating",2009
237,237,"Anthony Kim",13,6.2,"AccuracyRating",2009
237,237,"Soren Kjeldsen",2,6.2,"AccuracyRating",2009
237,237,"David Mathis",12,6.2,"AccuracyRating",2009
237,237,"Garth Mulroy",1,6.2,"AccuracyRating",2009
237,237,"James Oh",3,6.2,"AccuracyRating",2009
237,237,"Jeff Overton",15,6.2,"AccuracyRating",2009
237,237,"Carl Pettersson",14,6.2,"AccuracyRating",2009
237,237,"Jimmy Walker",11,6.2,"AccuracyRating",2009
237,237,"Azuma Yano",2,6.2,"AccuracyRating",2009
251,251,"Mark Brown",1,6.1,"AccuracyRating",2009
251,251,"Wil Collins",5,6.1,"AccuracyRating",2009
251,251,"Ryuji Imada",15,6.1,"AccuracyRating",2009
251,251,"Joe Ogilvie",13,6.1,"AccuracyRating",2009
251,251,"Jose Maria Olazabal",3,6.1,"AccuracyRating",2009
251,251,"Dicky Pride",3,6.1,"AccuracyRating",2009
251,251,"Paul Stankowski",2,6.1,"AccuracyRating",2009
258,258,"Arjun Atwal",3,6,"AccuracyRating",2009
258,258,"Aaron Baddeley",10,6,"AccuracyRating",2009
258,258,"Jose Coceres",1,6,"AccuracyRating",2009
258,258,"Tadd Fujikawa",2,6,"AccuracyRating",2009
258,258,"Nathan Green",18,6,"AccuracyRating",2009
258,258,"Mathias Gronberg",6,6,"AccuracyRating",2009
258,258,"JB Holmes",10,6,"AccuracyRating",2009
258,258,"Matt Jones",10,6,"AccuracyRating",2009
258,258,"JL Lewis",1,6,"AccuracyRating",2009
258,258,"Gregory Main",1,6,"AccuracyRating",2009
258,258,"Andres Romero",7,6,"AccuracyRating",2009
258,258,"Brian Vranesh",5,6,"AccuracyRating",2009
258,258,"Steve Wheatcroft",1,6,"AccuracyRating",2009
271,271,"Daniel Chopra",16,5.9,"AccuracyRating",2009
271,271,"Jay Delsing",2,5.9,"AccuracyRating",2009
271,271,"Peter Hanson",1,5.9,"AccuracyRating",2009
271,271,"Thongchai Jaidee",1,5.9,"AccuracyRating",2009
271,271,"Martin Kaymer",6,5.9,"AccuracyRating",2009
271,271,"Pablo Larrazabal",1,5.9,"AccuracyRating",2009
271,271,"Prayad Marksaeng",2,5.9,"AccuracyRating",2009
271,271,"Martin Piller",1,5.9,"AccuracyRating",2009
271,271,"Hideto Tanihara",1,5.9,"AccuracyRating",2009
280,280,"Christian Cevaer",1,5.8,"AccuracyRating",2009
280,280,"Nick Dougherty",1,5.8,"AccuracyRating",2009
280,280,"Mike Grob",1,5.8,"AccuracyRating",2009
280,280,"Matt Harmon",1,5.8,"AccuracyRating",2009
280,280,"Troy Kelly",2,5.8,"AccuracyRating",2009
280,280,"Alvaro Quiros",3,5.8,"AccuracyRating",2009
280,280,"Marc Turnesa",9,5.8,"AccuracyRating",2009
287,287,"Paul Azinger",1,5.7,"AccuracyRating",2009
287,287,"Notah Begay III",2,5.7,"AccuracyRating",2009
287,287,"Ronnie Black",2,5.7,"AccuracyRating",2009
287,287,"Parker McLachlin",10,5.7,"AccuracyRating",2009
287,287,"Vance Veazey",1,5.7,"AccuracyRating",2009
292,292,"Derek Fathauer",4,5.6,"AccuracyRating",2009
292,292,"Reinier Saxton",1,5.6,"AccuracyRating",2009
294,294,"Richard Sterne",3,5.5,"AccuracyRating",2009
294,294,"Junpei Takayama",1,5.5,"AccuracyRating",2009
294,294,"Aaron Watkins",4,5.5,"AccuracyRating",2009
297,297,"Tyler Aldridge",1,5.4,"AccuracyRating",2009
298,298,"Craig Barlow",1,5.3,"AccuracyRating",2009
298,298,"Matthew Borchert",2,5.3,"AccuracyRating",2009
298,298,"Andres Gonzales",1,5.3,"AccuracyRating",2009
298,298,"Jesper Parnevik",3,5.3,"AccuracyRating",2009
298,298,"Loren Roberts",2,5.3,"AccuracyRating",2009
303,303,"Chris Couch",3,5.2,"AccuracyRating",2009
304,304,"Wen Tang Lin",1,5.1,"AccuracyRating",2009
304,304,"Shane Lowry",1,5.1,"AccuracyRating",2009
306,306,"Brad Faxon",5,4.9,"AccuracyRating",2009
306,306,"Gonzalo Fdez Castano",1,4.9,"AccuracyRating",2009
306,306,"Chih Bing Lam",1,4.9,"AccuracyRating",2009
309,309,"Matthew Loving",1,4.6,"AccuracyRating",2009
310,310,"Steve Allan",1,4.3,"AccuracyRating",2009
310,310,"Luke List",1,4.3,"AccuracyRating",2009
312,312,"Gregory Havret",1,4.2,"AccuracyRating",2009
313,313,"Ryo Ishikawa",1,3.8,"AccuracyRating",2009
314,314,"Yuji Igarashi",1,3.7,"AccuracyRating",2009
