"Par3BirdieorBetterLeaders_RANKTHISWEEK_2005","Par3BirdieorBetterLeaders_RANKLASTWEEK_2005","Par3BirdieorBetterLeaders_PLAYERNAME_2005","Par3BirdieorBetterLeaders_ROUNDS_2005","Par3BirdieorBetterLeaders_Pct_2005","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2005","Par3BirdieorBetterLeaders_PAR3HOLES_2005","stat_name","year"
31,31,"Brett Wetterich",76,14.95,45,301,"Par3BirdieorBetterLeaders",2005
32,32,"Pat Perez",89,14.81,52,351,"Par3BirdieorBetterLeaders",2005
33,33,"Dudley Hart",84,14.79,50,338,"Par3BirdieorBetterLeaders",2005
34,34,"Larry Mize",54,14.78,30,203,"Par3BirdieorBetterLeaders",2005
35,35,"Ryan Palmer",101,14.69,57,388,"Par3BirdieorBetterLeaders",2005
36,36,"JL Lewis",98,14.68,59,402,"Par3BirdieorBetterLeaders",2005
37,37,"Patrick Sheehan",114,14.67,66,450,"Par3BirdieorBetterLeaders",2005
38,38,"Steve Lowery",100,14.65,57,389,"Par3BirdieorBetterLeaders",2005
39,39,"Cameron Beckman",96,14.59,55,377,"Par3BirdieorBetterLeaders",2005
39,39,"Gavin Coles",70,14.59,41,281,"Par3BirdieorBetterLeaders",2005
41,41,"Olin Browne",99,14.58,57,391,"Par3BirdieorBetterLeaders",2005
42,42,"Neal Lancaster",95,14.55,56,385,"Par3BirdieorBetterLeaders",2005
43,43,"Tim Herron",100,14.54,58,399,"Par3BirdieorBetterLeaders",2005
44,44,"Robert Allenby",95,14.53,51,351,"Par3BirdieorBetterLeaders",2005
45,45,"Davis Love III",80,14.52,44,303,"Par3BirdieorBetterLeaders",2005
46,46,"Duffy Waldorf",86,14.51,47,324,"Par3BirdieorBetterLeaders",2005
47,47,"Jeff Hart",63,14.46,36,249,"Par3BirdieorBetterLeaders",2005
48,48,"Tiger Woods",76,14.44,41,284,"Par3BirdieorBetterLeaders",2005
49,49,"Hidemichi Tanaka",106,14.42,60,416,"Par3BirdieorBetterLeaders",2005
50,50,"JP Hayes",63,14.4,37,257,"Par3BirdieorBetterLeaders",2005
51,51,"Jeff Maggert",79,14.33,43,300,"Par3BirdieorBetterLeaders",2005
52,52,"Briny Baird",98,14.29,56,392,"Par3BirdieorBetterLeaders",2005
53,53,"Joey Sindelar",104,14.22,60,422,"Par3BirdieorBetterLeaders",2005
54,54,"Danny Briggs",70,14.18,39,275,"Par3BirdieorBetterLeaders",2005
55,55,"Thomas Levet",54,14.15,29,205,"Par3BirdieorBetterLeaders",2005
56,56,"Tom Byrum",83,14.11,47,333,"Par3BirdieorBetterLeaders",2005
57,57,"John Cook",72,14.04,40,285,"Par3BirdieorBetterLeaders",2005
58,58,"Arron Oberholser",65,14.01,36,257,"Par3BirdieorBetterLeaders",2005
59,59,"Justin Rose",99,13.99,54,386,"Par3BirdieorBetterLeaders",2005
60,60,"Mario Tiziani",67,13.96,37,265,"Par3BirdieorBetterLeaders",2005
61,61,"Brian Bateman",98,13.95,54,387,"Par3BirdieorBetterLeaders",2005
62,62,"Woody Austin",100,13.9,56,403,"Par3BirdieorBetterLeaders",2005
63,63,"Glen Day",80,13.88,44,317,"Par3BirdieorBetterLeaders",2005
63,63,"Matt Kuchar",60,13.88,34,245,"Par3BirdieorBetterLeaders",2005
65,65,"Kevin Stadler",96,13.87,52,375,"Par3BirdieorBetterLeaders",2005
66,66,"Glen Hnatiuk",59,13.78,31,225,"Par3BirdieorBetterLeaders",2005
67,67,"Rich Beem",66,13.77,34,247,"Par3BirdieorBetterLeaders",2005
68,68,"Luke Donald",67,13.73,32,233,"Par3BirdieorBetterLeaders",2005
69,69,"David Hearn",68,13.72,38,277,"Par3BirdieorBetterLeaders",2005
70,70,"Lee Janzen",75,13.67,41,300,"Par3BirdieorBetterLeaders",2005
70,70,"Joe Ogilvie",103,13.67,54,395,"Par3BirdieorBetterLeaders",2005
72,72,"Jose Maria Olazabal",55,13.66,28,205,"Par3BirdieorBetterLeaders",2005
73,73,"Mark OMeara",66,13.64,36,264,"Par3BirdieorBetterLeaders",2005
73,73,"Adam Scott",72,13.64,36,264,"Par3BirdieorBetterLeaders",2005
75,75,"Brendan Jones",81,13.56,43,317,"Par3BirdieorBetterLeaders",2005
75,75,"Stephen Leaney",89,13.56,48,354,"Par3BirdieorBetterLeaders",2005
75,75,"Bo Van Pelt",112,13.56,61,450,"Par3BirdieorBetterLeaders",2005
78,78,"Tag Ridings",93,13.55,50,369,"Par3BirdieorBetterLeaders",2005
78,78,"Steve Stricker",62,13.55,34,251,"Par3BirdieorBetterLeaders",2005
80,80,"Mark Brooks",72,13.51,40,296,"Par3BirdieorBetterLeaders",2005
80,80,"Fred Funk",102,13.51,55,407,"Par3BirdieorBetterLeaders",2005
82,82,"Sean OHair",103,13.49,53,393,"Par3BirdieorBetterLeaders",2005
83,83,"Fred Couples",72,13.48,36,267,"Par3BirdieorBetterLeaders",2005
83,83,"Shaun Micheel",81,13.48,43,319,"Par3BirdieorBetterLeaders",2005
85,85,"Sergio Garcia",73,13.46,35,260,"Par3BirdieorBetterLeaders",2005
86,86,"Carlos Franco",78,13.4,41,306,"Par3BirdieorBetterLeaders",2005
86,86,"John Senden",101,13.4,54,403,"Par3BirdieorBetterLeaders",2005
88,88,"Craig Barlow",81,13.33,42,315,"Par3BirdieorBetterLeaders",2005
89,89,"Jonathan Kaye",77,13.31,39,293,"Par3BirdieorBetterLeaders",2005
89,89,"David Toms",87,13.31,41,308,"Par3BirdieorBetterLeaders",2005
91,91,"Rocco Mediate",73,13.29,40,301,"Par3BirdieorBetterLeaders",2005
92,92,"Vaughn Taylor",99,13.28,53,399,"Par3BirdieorBetterLeaders",2005
93,93,"Shigeki Maruyama",99,13.27,52,392,"Par3BirdieorBetterLeaders",2005
94,94,"Steve Allan",102,13.22,53,401,"Par3BirdieorBetterLeaders",2005
95,95,"Tom Lehman",69,13.21,35,265,"Par3BirdieorBetterLeaders",2005
96,96,"Harrison Frazar",105,13.17,54,410,"Par3BirdieorBetterLeaders",2005
97,97,"Todd Fischer",99,13.16,52,395,"Par3BirdieorBetterLeaders",2005
98,98,"Jeff Brehaut",71,13.09,36,275,"Par3BirdieorBetterLeaders",2005
99,99,"Tommy Armour III",103,13.03,55,422,"Par3BirdieorBetterLeaders",2005
99,99,"Daniel Chopra",108,13.03,55,422,"Par3BirdieorBetterLeaders",2005
99,99,"Dean Wilson",86,13.03,46,353,"Par3BirdieorBetterLeaders",2005
102,102,"Jeff Sluman",94,12.99,50,385,"Par3BirdieorBetterLeaders",2005
103,103,"Hunter Haas",83,12.85,41,319,"Par3BirdieorBetterLeaders",2005
104,104,"Zach Johnson",96,12.83,48,374,"Par3BirdieorBetterLeaders",2005
105,105,"Roland Thatcher",75,12.79,38,297,"Par3BirdieorBetterLeaders",2005
106,106,"Billy Mayfair",114,12.78,57,446,"Par3BirdieorBetterLeaders",2005
107,107,"Geoff Ogilvy",97,12.77,47,368,"Par3BirdieorBetterLeaders",2005
108,108,"Retief Goosen",71,12.71,30,236,"Par3BirdieorBetterLeaders",2005
108,108,"Paul Gow",78,12.71,38,299,"Par3BirdieorBetterLeaders",2005
108,108,"Phillip Price",77,12.71,38,299,"Par3BirdieorBetterLeaders",2005
111,111,"Darron Stiles",78,12.7,39,307,"Par3BirdieorBetterLeaders",2005
111,111,"Lee Westwood",50,12.7,24,189,"Par3BirdieorBetterLeaders",2005
113,113,"Mike Weir",71,12.69,33,260,"Par3BirdieorBetterLeaders",2005
114,114,"Charles Warren",89,12.68,45,355,"Par3BirdieorBetterLeaders",2005
115,115,"Michael Allen",90,12.67,46,363,"Par3BirdieorBetterLeaders",2005
116,116,"John Elliott",58,12.66,29,229,"Par3BirdieorBetterLeaders",2005
117,117,"Michael Long",72,12.63,36,285,"Par3BirdieorBetterLeaders",2005
118,118,"Jay Haas",54,12.62,26,206,"Par3BirdieorBetterLeaders",2005
119,119,"Lucas Glover",88,12.61,44,349,"Par3BirdieorBetterLeaders",2005
120,120,"KJ Choi",78,12.59,36,286,"Par3BirdieorBetterLeaders",2005
121,121,"Skip Kendall",80,12.58,40,318,"Par3BirdieorBetterLeaders",2005
122,122,"Brian Davis",75,12.54,38,303,"Par3BirdieorBetterLeaders",2005
123,123,"Todd Hamilton",94,12.53,45,359,"Par3BirdieorBetterLeaders",2005
124,124,"JJ Henry",102,12.47,51,409,"Par3BirdieorBetterLeaders",2005
125,125,"John Huston",90,12.46,44,353,"Par3BirdieorBetterLeaders",2005
126,126,"Bernhard Langer",67,12.41,33,266,"Par3BirdieorBetterLeaders",2005
127,127,"Billy Andrade",83,12.39,42,339,"Par3BirdieorBetterLeaders",2005
127,127,"Jose Coceres",56,12.39,27,218,"Par3BirdieorBetterLeaders",2005
127,127,"Ian Poulter",62,12.39,27,218,"Par3BirdieorBetterLeaders",2005
130,130,"Aaron Baddeley",84,12.35,41,332,"Par3BirdieorBetterLeaders",2005
131,131,"Matt Gogel",78,12.34,38,308,"Par3BirdieorBetterLeaders",2005
132,132,"Mark Hensby",70,12.31,32,260,"Par3BirdieorBetterLeaders",2005
133,133,"Tom Pernice Jr",111,12.3,53,431,"Par3BirdieorBetterLeaders",2005
133,133,"Chris Smith",93,12.3,47,382,"Par3BirdieorBetterLeaders",2005
135,135,"Kevin Sutherland",89,12.25,43,351,"Par3BirdieorBetterLeaders",2005
136,136,"Mathias Gronberg",60,12.24,29,237,"Par3BirdieorBetterLeaders",2005
137,137,"Mark Calcavecchia",92,12.22,44,360,"Par3BirdieorBetterLeaders",2005
138,138,"Marco Dawson",82,12.2,41,336,"Par3BirdieorBetterLeaders",2005
138,138,"Richard Johnson",50,12.2,25,205,"Par3BirdieorBetterLeaders",2005
140,140,"Brian Gay",101,12.16,49,403,"Par3BirdieorBetterLeaders",2005
140,140,"Bob Tway",87,12.16,40,329,"Par3BirdieorBetterLeaders",2005
142,142,"Joey Snyder III",102,12.09,48,397,"Par3BirdieorBetterLeaders",2005
142,142,"Omar Uresti",84,12.09,41,339,"Par3BirdieorBetterLeaders",2005
144,144,"Jason Bohn",91,12.06,45,373,"Par3BirdieorBetterLeaders",2005
144,144,"Brandt Jobe",96,12.06,45,373,"Par3BirdieorBetterLeaders",2005
146,146,"DA Points",94,12.05,44,365,"Par3BirdieorBetterLeaders",2005
147,147,"Padraig Harrington",50,11.98,23,192,"Par3BirdieorBetterLeaders",2005
147,147,"Peter Lonard",85,11.98,40,334,"Par3BirdieorBetterLeaders",2005
149,149,"Chris Anderson",66,11.95,30,251,"Par3BirdieorBetterLeaders",2005
150,150,"Jim Carter",62,11.93,29,243,"Par3BirdieorBetterLeaders",2005
151,151,"Chris DiMarco",83,11.9,35,294,"Par3BirdieorBetterLeaders",2005
152,152,"Paul Claxton",79,11.88,38,320,"Par3BirdieorBetterLeaders",2005
153,153,"Charlie Wi",67,11.79,31,263,"Par3BirdieorBetterLeaders",2005
154,154,"Jason Allred",75,11.78,35,297,"Par3BirdieorBetterLeaders",2005
155,155,"Scott McCarron",78,11.71,35,299,"Par3BirdieorBetterLeaders",2005
155,155,"Kevin Na",88,11.71,41,350,"Par3BirdieorBetterLeaders",2005
157,157,"Len Mattiace",86,11.66,40,343,"Par3BirdieorBetterLeaders",2005
158,158,"Steve Flesch",90,11.64,39,335,"Par3BirdieorBetterLeaders",2005
159,159,"Carl Pettersson",109,11.63,50,430,"Par3BirdieorBetterLeaders",2005
160,160,"Greg Owen",84,11.38,37,325,"Par3BirdieorBetterLeaders",2005
161,161,"Andrew Magee",82,11.36,36,317,"Par3BirdieorBetterLeaders",2005
162,162,"James Driscoll",73,11.34,33,291,"Par3BirdieorBetterLeaders",2005
163,163,"Brent Geiberger",61,11.25,27,240,"Par3BirdieorBetterLeaders",2005
164,164,"Vijay Singh",111,11.24,48,427,"Par3BirdieorBetterLeaders",2005
165,165,"Justin Leonard",78,11.22,33,294,"Par3BirdieorBetterLeaders",2005
165,165,"Frank Lickliter II",100,11.22,44,392,"Par3BirdieorBetterLeaders",2005
167,167,"Ben Curtis",65,11.15,29,260,"Par3BirdieorBetterLeaders",2005
168,168,"Hunter Mahan",103,11.14,46,413,"Par3BirdieorBetterLeaders",2005
169,169,"Joe Durant",81,11.11,36,324,"Par3BirdieorBetterLeaders",2005
170,170,"Dan Forsman",52,11,23,209,"Par3BirdieorBetterLeaders",2005
171,171,"Tim Petrovic",97,10.99,41,373,"Par3BirdieorBetterLeaders",2005
172,172,"Rob Rashell",65,10.98,29,264,"Par3BirdieorBetterLeaders",2005
173,173,"Alex Cejka",84,10.94,36,329,"Par3BirdieorBetterLeaders",2005
174,174,"Nick Watney",91,10.86,39,359,"Par3BirdieorBetterLeaders",2005
175,175,"Tom Gillis",77,10.82,33,305,"Par3BirdieorBetterLeaders",2005
176,176,"Franklin Langham",91,10.8,38,352,"Par3BirdieorBetterLeaders",2005
177,177,"Will Ma Kenzie",75,10.77,32,297,"Par3BirdieorBetterLeaders",2005
178,178,"Jesper Parnevik",84,10.75,36,335,"Par3BirdieorBetterLeaders",2005
179,179,"Robert Damron",89,10.74,39,363,"Par3BirdieorBetterLeaders",2005
180,180,"John Rollins",97,10.7,41,383,"Par3BirdieorBetterLeaders",2005
181,181,"Brett Quigley",96,10.67,40,375,"Par3BirdieorBetterLeaders",2005
182,182,"DJ Trahan",81,10.61,33,311,"Par3BirdieorBetterLeaders",2005
183,183,"Doug Barron",70,10.6,30,283,"Par3BirdieorBetterLeaders",2005
183,183,"Matt Davidson",53,10.6,23,217,"Par3BirdieorBetterLeaders",2005
185,185,"Tjaart van der Walt",56,10.53,24,228,"Par3BirdieorBetterLeaders",2005
186,186,"Justin Bolli",65,10.51,27,257,"Par3BirdieorBetterLeaders",2005
187,187,"Paul Azinger",66,10.49,28,267,"Par3BirdieorBetterLeaders",2005
188,188,"DJ Brigman",76,10.31,30,291,"Par3BirdieorBetterLeaders",2005
189,189,"Craig Perks",67,10.27,27,263,"Par3BirdieorBetterLeaders",2005
190,190,"Scott Gutschewski",86,10.22,33,323,"Par3BirdieorBetterLeaders",2005
190,190,"Hank Kuehne",84,10.22,33,323,"Par3BirdieorBetterLeaders",2005
192,192,"Ted Purdy",122,10.1,49,485,"Par3BirdieorBetterLeaders",2005
193,193,"Freddie Jacobson",72,10.07,28,278,"Par3BirdieorBetterLeaders",2005
194,194,"Steve Jones",56,10.05,22,219,"Par3BirdieorBetterLeaders",2005
195,195,"Ryuji Imada",78,9.87,31,314,"Par3BirdieorBetterLeaders",2005
196,196,"Jonathan Byrd",103,9.82,39,397,"Par3BirdieorBetterLeaders",2005
197,197,"Dennis Paulson",63,9.73,25,257,"Par3BirdieorBetterLeaders",2005
198,198,"Charles Howell III",95,9.7,35,361,"Par3BirdieorBetterLeaders",2005
199,199,"Stuart Appleby",84,9.62,30,312,"Par3BirdieorBetterLeaders",2005
200,200,"Bradley Hughes",52,9.39,20,213,"Par3BirdieorBetterLeaders",2005
201,201,"Steve Elkington",67,9.06,25,276,"Par3BirdieorBetterLeaders",2005
202,202,"Chris Riley",67,8.63,22,255,"Par3BirdieorBetterLeaders",2005
