"GIRPercentage200yards_RANKTHISWEEK_2010","GIRPercentage200yards_RANKLASTWEEK_2010","GIRPercentage200yards_PLAYERNAME_2010","GIRPercentage200yards_ROUNDS_2010","GIRPercentage200yards_Pct_2010","GIRPercentage200yards_GREENSHIT_2010","GIRPercentage200yards_TOTALHOLES_2010","GIRPercentage200yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"John Senden",103,60.94,117,192,-0.12,"GIRPercentage200yards",2010
2,2,"Brett Wetterich",54,60.71,51,84,-0.16,"GIRPercentage200yards",2010
3,3,"Mathew Goggin",85,60.37,99,164,-0.04,"GIRPercentage200yards",2010
4,4,"Kris Blanks",91,59.41,101,170,-0.08,"GIRPercentage200yards",2010
5,5,"Charles Warren",64,59.14,55,93,0.02,"GIRPercentage200yards",2010
6,6,"Troy Matteson",84,59.12,94,159,-0.1,"GIRPercentage200yards",2010
7,7,"Paul Stankowski",62,58.82,60,102,-0.22,"GIRPercentage200yards",2010
8,8,"Bo Van Pelt",104,57.98,109,188,-0.06,"GIRPercentage200yards",2010
9,9,"Davis Love III",79,56.72,76,134,-0.13,"GIRPercentage200yards",2010
10,10,"Dean Wilson",54,56.69,72,127,-0.06,"GIRPercentage200yards",2010
11,11,"Jay Williamson",76,56.49,74,131,-0.05,"GIRPercentage200yards",2010
12,12,"Jason Day",82,56.02,93,166,-0.14,"GIRPercentage200yards",2010
13,13,"Joe Durant",67,55.83,67,120,0.01,"GIRPercentage200yards",2010
14,14,"Boo Weekley",88,55.63,89,160,-0.1,"GIRPercentage200yards",2010
15,15,"John Merrick",109,55.15,107,194,-0.04,"GIRPercentage200yards",2010
16,16,"Shaun Micheel",70,55.12,70,127,-0.13,"GIRPercentage200yards",2010
17,17,"Jeff Gove",57,55.1,54,98,0.06,"GIRPercentage200yards",2010
18,18,"John Mallinger",78,54.86,79,144,-0.08,"GIRPercentage200yards",2010
19,19,"Pat Perez",90,54.5,109,200,-0.14,"GIRPercentage200yards",2010
20,20,"Martin Laird",91,54.49,97,178,-0.12,"GIRPercentage200yards",2010
21,21,"Bill Haas",87,54.34,94,173,-0.18,"GIRPercentage200yards",2010
22,22,"KJ Choi",82,54.04,87,161,-0.09,"GIRPercentage200yards",2010
23,23,"Cameron Tringale",55,54.02,47,87,-0.11,"GIRPercentage200yards",2010
24,24,"Geoff Ogilvy",62,53.74,79,147,-0.06,"GIRPercentage200yards",2010
25,25,"Woody Austin",93,53.52,114,213,-0.01,"GIRPercentage200yards",2010
26,26,"Graham DeLaet",88,53.47,77,144,0.05,"GIRPercentage200yards",2010
27,27,"Garth Mulroy",53,53.25,41,77,0.05,"GIRPercentage200yards",2010
28,28,"Tom Pernice Jr",74,53.15,76,143,-0.09,"GIRPercentage200yards",2010
29,29,"Brendon de Jonge",114,53.11,111,209,-0.08,"GIRPercentage200yards",2010
30,30,"Billy Mayfair",78,53.02,79,149,-0.08,"GIRPercentage200yards",2010
31,31,"Nicholas Thompson",88,52.98,89,168,-0.02,"GIRPercentage200yards",2010
32,32,"Aron Price",70,52.94,81,153,-0.09,"GIRPercentage200yards",2010
33,33,"Nick Watney",91,52.54,93,177,-0.06,"GIRPercentage200yards",2010
34,34,"DJ Trahan",92,52.47,85,162,-0.12,"GIRPercentage200yards",2010
35,35,"Kenny Perry",69,52.46,64,122,-0.05,"GIRPercentage200yards",2010
36,36,"Tim Herron",79,52.41,76,145,-0.04,"GIRPercentage200yards",2010
37,37,"Paul Casey",64,52.38,55,105,-0.16,"GIRPercentage200yards",2010
38,38,"Rickie Fowler",98,52.36,100,191,-0.13,"GIRPercentage200yards",2010
39,39,"Chris Tidland",77,52.32,79,151,-0.1,"GIRPercentage200yards",2010
39,39,"Bubba Watson",77,52.32,79,151,-0.09,"GIRPercentage200yards",2010
41,41,"Ryan Moore",80,52.17,84,161,-0.07,"GIRPercentage200yards",2010
