"Total1Putts25_RANKTHISWEEK_2016","Total1Putts25_RANKLASTWEEK_2016","Total1Putts25_PLAYERNAME_2016","Total1Putts25_ROUNDS_2016","Total1Putts25_TOTAL_2016","Total1Putts25_TOTALFORALLDISTANCES_2016","Total1Putts25_PCTOFALL1PUTTS_2016","stat_name","year"
37,58,"Jason Gore",51,10,261,3.8,"Total1Putts25",2016
37,58,"JB Holmes",39,10,214,4.7,"Total1Putts25",2016
37,33,"John Huh",51,10,311,3.2,"Total1Putts25",2016
37,33,"Martin Laird",46,10,276,3.6,"Total1Putts25",2016
37,33,"Marc Leishman",41,10,189,5.3,"Total1Putts25",2016
37,33,"Luke List",51,10,288,3.5,"Total1Putts25",2016
37,33,"Kyle Stanley",57,10,322,3.1,"Total1Putts25",2016
37,58,"Chris Stroud",52,10,288,3.5,"Total1Putts25",2016
37,33,"Hudson Swafford",52,10,275,3.6,"Total1Putts25",2016
47,58,"Thomas Aiken",42,9,167,5.4,"Total1Putts25",2016
47,43,"Daniel Berger",52,9,241,3.7,"Total1Putts25",2016
47,58,"Roberto Castro",55,9,304,3,"Total1Putts25",2016
47,43,"Ben Crane",48,9,277,3.2,"Total1Putts25",2016
47,43,"Jason Day",36,9,176,5.1,"Total1Putts25",2016
47,58,"Tony Finau",49,9,261,3.4,"Total1Putts25",2016
47,107,"James Hahn",45,9,248,3.6,"Total1Putts25",2016
47,43,"Jim Herman",55,9,247,3.6,"Total1Putts25",2016
47,58,"Morgan Hoffmann",43,9,265,3.4,"Total1Putts25",2016
47,43,"Smylie Kaufman",57,9,287,3.1,"Total1Putts25",2016
47,58,"David Lingmerth",54,9,259,3.5,"Total1Putts25",2016
47,43,"Shane Lowry",35,9,143,6.3,"Total1Putts25",2016
47,58,"Will Ma Kenzie",54,9,262,3.4,"Total1Putts25",2016
47,43,"Peter Malnati",53,9,315,2.9,"Total1Putts25",2016
47,87,"Rory McIlroy",37,9,165,5.5,"Total1Putts25",2016
47,58,"George McNeill",33,9,207,4.3,"Total1Putts25",2016
47,43,"Francesco Molinari",36,9,234,3.8,"Total1Putts25",2016
47,87,"Sean OHair",45,9,297,3,"Total1Putts25",2016
47,43,"Carlos Ortiz",47,9,235,3.8,"Total1Putts25",2016
47,43,"Vijay Singh",42,9,273,3.3,"Total1Putts25",2016
47,43,"Brendan Steele",48,9,255,3.5,"Total1Putts25",2016
47,43,"Robert Streb",51,9,214,4.2,"Total1Putts25",2016
47,43,"Daniel Summerhays",55,9,321,2.8,"Total1Putts25",2016
47,43,"Nick Taylor",57,9,314,2.9,"Total1Putts25",2016
47,43,"Tyrone Van Aswegen",67,9,367,2.5,"Total1Putts25",2016
72,58,"Aaron Baddeley",51,8,294,2.7,"Total1Putts25",2016
72,107,"Angel Cabrera",42,8,237,3.4,"Total1Putts25",2016
72,58,"Chad Campbell",54,8,287,2.8,"Total1Putts25",2016
72,58,"Jon Curran",55,8,298,2.7,"Total1Putts25",2016
72,58,"Graham DeLaet",50,8,283,2.8,"Total1Putts25",2016
72,58,"Harris English",51,8,246,3.3,"Total1Putts25",2016
72,87,"Rickie Fowler",42,8,231,3.5,"Total1Putts25",2016
72,58,"Rhein Gibson",36,8,174,4.6,"Total1Putts25",2016
72,58,"Lucas Glover",53,8,306,2.6,"Total1Putts25",2016
72,107,"Chesson Hadley",51,8,265,3,"Total1Putts25",2016
72,58,"David Hearn",55,8,287,2.8,"Total1Putts25",2016
72,58,"Freddie Jacobson",54,8,300,2.7,"Total1Putts25",2016
72,58,"Sung Kang",51,8,301,2.7,"Total1Putts25",2016
72,58,"Whee Kim",54,8,285,2.8,"Total1Putts25",2016
72,132,"Andrew Loupe",50,8,316,2.5,"Total1Putts25",2016
72,58,"Davis Love III",40,8,216,3.7,"Total1Putts25",2016
72,58,"Jamie Lovemark",57,8,367,2.2,"Total1Putts25",2016
72,87,"Phil Mickelson",37,8,225,3.6,"Total1Putts25",2016
72,58,"Patrick Rodgers",49,8,253,3.2,"Total1Putts25",2016
72,107,"Ollie Schniederjans",23,8,127,6.3,"Total1Putts25",2016
72,87,"Adam Scott",39,8,175,4.6,"Total1Putts25",2016
72,58,"John Senden",48,8,283,2.8,"Total1Putts25",2016
72,58,"Andy Sullivan",25,8,112,7.1,"Total1Putts25",2016
72,58,"Camilo Villegas",50,8,301,2.7,"Total1Putts25",2016
72,58,"Will Wilcox",47,8,290,2.8,"Total1Putts25",2016
97,107,"Robert Allenby",35,7,165,4.2,"Total1Putts25",2016
97,87,"Blayne Barber",44,7,254,2.8,"Total1Putts25",2016
97,87,"Ricky Barnes",57,7,336,2.1,"Total1Putts25",2016
97,132,"Jonas Blixt",46,7,292,2.4,"Total1Putts25",2016
97,87,"Kevin Chappell",49,7,291,2.4,"Total1Putts25",2016
97,132,"Ernie Els",34,7,217,3.2,"Total1Putts25",2016
97,107,"Fabian Gomez",49,7,299,2.3,"Total1Putts25",2016
97,87,"Billy Horschel",45,7,250,2.8,"Total1Putts25",2016
97,87,"Chris Kirk",51,7,282,2.5,"Total1Putts25",2016
97,132,"Scott Langley",41,7,222,3.2,"Total1Putts25",2016
97,87,"Spencer Levin",62,7,324,2.2,"Total1Putts25",2016
97,87,"Seung Yul Noh",54,7,317,2.2,"Total1Putts25",2016
97,87,"Rob Oppenheim",37,7,201,3.5,"Total1Putts25",2016
97,87,"Ryan Palmer",46,7,295,2.4,"Total1Putts25",2016
97,87,"Carl Pettersson",31,7,214,3.3,"Total1Putts25",2016
97,87,"Dicky Pride",33,7,175,4,"Total1Putts25",2016
97,87,"Rory Sabbatini",40,7,172,4.1,"Total1Putts25",2016
97,107,"Kevin Streelman",46,7,203,3.4,"Total1Putts25",2016
97,87,"Brendon Todd",43,7,272,2.6,"Total1Putts25",2016
97,107,"Dawie van der Walt",48,7,223,3.1,"Total1Putts25",2016
97,87,"Johnson Wagner",44,7,232,3,"Total1Putts25",2016
97,132,"Tim Wilkinson",40,7,210,3.3,"Total1Putts25",2016
97,87,"Gary Woodland",45,7,229,3.1,"Total1Putts25",2016
120,107,"Bronson Burgoon",53,6,267,2.2,"Total1Putts25",2016
120,132,"Erik Compton",45,6,230,2.6,"Total1Putts25",2016
120,107,"Luke Donald",49,6,234,2.6,"Total1Putts25",2016
120,107,"Matt Every",34,6,192,3.1,"Total1Putts25",2016
120,107,"Matthew Fitzpatrick",23,6,89,6.7,"Total1Putts25",2016
120,107,"Luke Guthrie",31,6,153,3.9,"Total1Putts25",2016
120,107,"Matt Kuchar",46,6,226,2.7,"Total1Putts25",2016
120,107,"DH Lee",35,6,177,3.4,"Total1Putts25",2016
120,132,"Danny Lee",53,6,260,2.3,"Total1Putts25",2016
120,132,"Steve Marino",40,6,182,3.3,"Total1Putts25",2016
120,107,"Bryce Molder",50,6,298,2,"Total1Putts25",2016
120,107,"Kevin Na",52,6,238,2.5,"Total1Putts25",2016
120,165,"Greg Owen",56,6,262,2.3,"Total1Putts25",2016
120,107,"Cameron Percy",22,6,79,7.6,"Total1Putts25",2016
120,107,"DA Points",32,6,137,4.4,"Total1Putts25",2016
120,107,"Patrick Reed",53,6,247,2.4,"Total1Putts25",2016
120,132,"Justin Rose",35,6,178,3.4,"Total1Putts25",2016
120,107,"Cameron Smith",45,6,189,3.2,"Total1Putts25",2016
120,107,"Brandt Snedeker",47,6,268,2.2,"Total1Putts25",2016
120,132,"Brian Stuard",24,6,146,4.1,"Total1Putts25",2016
120,107,"Jimmy Walker",43,6,242,2.5,"Total1Putts25",2016
120,107,"Bubba Watson",30,6,108,5.6,"Total1Putts25",2016
120,107,"Bernd Wiesberger",23,6,71,8.5,"Total1Putts25",2016
143,132,"Charlie Beljan",26,5,110,4.5,"Total1Putts25",2016
143,132,"Shane Bertsch",30,5,129,3.9,"Total1Putts25",2016
143,165,"Steven Bowditch",40,5,200,2.5,"Total1Putts25",2016
143,132,"Scott Brown",59,5,292,1.7,"Total1Putts25",2016
143,132,"Miguel Angel Carballo",24,5,93,5.4,"Total1Putts25",2016
143,132,"Paul Casey",39,5,160,3.1,"Total1Putts25",2016
143,165,"Alex Cejka",47,5,215,2.3,"Total1Putts25",2016
143,132,"Stewart Cink",45,5,201,2.5,"Total1Putts25",2016
143,132,"Jamie Donaldson",28,5,166,3,"Total1Putts25",2016
143,132,"Brice Garnett",29,5,105,4.8,"Total1Putts25",2016
143,132,"Brian Gay",22,5,161,3.1,"Total1Putts25",2016
143,132,"Andres Gonzales",46,5,222,2.3,"Total1Putts25",2016
143,165,"Retief Goosen",37,5,242,2.1,"Total1Putts25",2016
143,132,"Branden Grace",31,5,130,3.8,"Total1Putts25",2016
143,132,"Bill Haas",42,5,181,2.8,"Total1Putts25",2016
143,132,"Billy Hurley III",22,5,131,3.8,"Total1Putts25",2016
143,186,"Matt Jones",45,5,189,2.6,"Total1Putts25",2016
143,132,"Russell Knox",48,5,191,2.6,"Total1Putts25",2016
143,165,"Hunter Mahan",43,5,239,2.1,"Total1Putts25",2016
143,132,"Scott Piercy",45,5,191,2.6,"Total1Putts25",2016
143,132,"Wes Roach",33,5,146,3.4,"Total1Putts25",2016
143,132,"Sam Saunders",40,5,188,2.7,"Total1Putts25",2016
143,132,"Webb Simpson",34,5,207,2.4,"Total1Putts25",2016
143,132,"Shawn Stefani",45,5,224,2.2,"Total1Putts25",2016
143,132,"Darron Stiles",28,5,103,4.9,"Total1Putts25",2016
143,132,"Steve Stricker",25,5,174,2.9,"Total1Putts25",2016
143,132,"Justin Thomas",53,5,247,2,"Total1Putts25",2016
143,132,"David Toms",38,5,233,2.1,"Total1Putts25",2016
143,165,"Cameron Tringale",47,5,294,1.7,"Total1Putts25",2016
172,186,"Byeong Hun An",23,4,94,4.3,"Total1Putts25",2016
172,165,"Abraham Ancer",26,4,106,3.8,"Total1Putts25",2016
172,165,"Jason Bohn",37,4,205,2,"Total1Putts25",2016
172,165,"Brendon de Jonge",55,4,248,1.6,"Total1Putts25",2016
172,165,"Derek Ernst",36,4,155,2.6,"Total1Putts25",2016
172,165,"Robert Garrigus",34,4,143,2.8,"Total1Putts25",2016
172,165,"Emiliano Grillo",47,4,233,1.7,"Total1Putts25",2016
172,165,"Padraig Harrington",38,4,224,1.8,"Total1Putts25",2016
172,186,"Justin Hicks",26,4,153,2.6,"Total1Putts25",2016
172,165,"Dustin Johnson",37,4,153,2.6,"Total1Putts25",2016
172,165,"Kelly Kraft",35,4,138,2.9,"Total1Putts25",2016
172,165,"Lucas Lee",22,4,104,3.8,"Total1Putts25",2016
172,186,"Hideki Matsuyama",40,4,187,2.1,"Total1Putts25",2016
172,165,"Troy Merritt",41,4,221,1.8,"Total1Putts25",2016
172,165,"Henrik Norlander",41,4,176,2.3,"Total1Putts25",2016
172,165,"Louis Oosthuizen",25,4,59,6.8,"Total1Putts25",2016
172,165,"Pat Perez",28,4,108,3.7,"Total1Putts25",2016
172,186,"Ian Poulter",37,4,176,2.3,"Total1Putts25",2016
172,186,"Vaughn Taylor",30,4,180,2.2,"Total1Putts25",2016
172,165,"DJ Trahan",23,4,86,4.7,"Total1Putts25",2016
192,186,"Keegan Bradley",40,3,174,1.7,"Total1Putts25",2016
192,186,"Ken Duke",26,3,135,2.2,"Total1Putts25",2016
192,186,"Tom Hoge",47,3,273,1.1,"Total1Putts25",2016
192,186,"Jerry Kelly",44,3,200,1.5,"Total1Putts25",2016
192,186,"Justin Leonard",28,3,170,1.8,"Total1Putts25",2016
192,186,"Geoff Ogilvy",37,3,196,1.5,"Total1Putts25",2016
192,186,"Martin Piller",37,3,188,1.6,"Total1Putts25",2016
192,186,"Charl Schwartzel",29,3,156,1.9,"Total1Putts25",2016
192,186,"Henrik Stenson",30,3,123,2.4,"Total1Putts25",2016
201,NA,"Chad Collins",45,2,267,0.7,"Total1Putts25",2016
201,201,"Sergio Garcia",28,2,80,2.5,"Total1Putts25",2016
201,201,"Anirban Lahiri",44,2,196,1,"Total1Putts25",2016
204,204,"Andrew Landry",24,1,93,1.1,"Total1Putts25",2016
204,204,"Andres Romero",22,1,102,1,"Total1Putts25",2016
204,204,"Scott Stallings",46,1,267,0.4,"Total1Putts25",2016
