"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2006","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2006","BirdieorBetterPercentage150175ya_PLAYERNAME_2006","BirdieorBetterPercentage150175ya_ROUNDS_2006","BirdieorBetterPercentage150175ya_Pct_2006","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2006","BirdieorBetterPercentage150175ya_TOTALHOLES_2006","stat_name","year"
45,45,"Brandt Jobe",91,16.22,42,259,"BirdieorBetterPercentage150175ya",2006
46,46,"Danny Ellis",68,16.2,35,216,"BirdieorBetterPercentage150175ya",2006
47,47,"Mike Weir",88,16.18,33,204,"BirdieorBetterPercentage150175ya",2006
48,48,"Tag Ridings",103,16.14,51,316,"BirdieorBetterPercentage150175ya",2006
48,48,"Vaughn Taylor",88,16.14,41,254,"BirdieorBetterPercentage150175ya",2006
50,50,"Arjun Atwal",97,16.12,49,304,"BirdieorBetterPercentage150175ya",2006
51,51,"Olin Browne",108,16.07,49,305,"BirdieorBetterPercentage150175ya",2006
52,52,"Shaun Micheel",96,16.05,48,299,"BirdieorBetterPercentage150175ya",2006
53,53,"Mark Calcavecchia",94,15.97,42,263,"BirdieorBetterPercentage150175ya",2006
54,54,"Eric Axley",91,15.89,48,302,"BirdieorBetterPercentage150175ya",2006
55,55,"Ian Leggatt",80,15.79,39,247,"BirdieorBetterPercentage150175ya",2006
56,56,"Trevor Immelman",86,15.77,44,279,"BirdieorBetterPercentage150175ya",2006
57,57,"Geoff Ogilvy",76,15.64,28,179,"BirdieorBetterPercentage150175ya",2006
58,58,"JB Holmes",81,15.63,30,192,"BirdieorBetterPercentage150175ya",2006
59,59,"Matt Hansen",68,15.6,34,218,"BirdieorBetterPercentage150175ya",2006
60,60,"Paul Stankowski",70,15.57,38,244,"BirdieorBetterPercentage150175ya",2006
61,61,"Jonathan Byrd",66,15.56,28,180,"BirdieorBetterPercentage150175ya",2006
61,61,"Alex Cejka",93,15.56,47,302,"BirdieorBetterPercentage150175ya",2006
61,61,"Mathias Gronberg",92,15.56,42,270,"BirdieorBetterPercentage150175ya",2006
64,64,"Tom Pernice Jr",108,15.53,59,380,"BirdieorBetterPercentage150175ya",2006
65,65,"Hunter Mahan",98,15.52,52,335,"BirdieorBetterPercentage150175ya",2006
66,66,"Steve Flesch",119,15.51,58,374,"BirdieorBetterPercentage150175ya",2006
67,67,"Brad Faxon",78,15.47,41,265,"BirdieorBetterPercentage150175ya",2006
68,68,"Vance Veazey",59,15.46,32,207,"BirdieorBetterPercentage150175ya",2006
69,69,"Charley Hoffman",100,15.41,45,292,"BirdieorBetterPercentage150175ya",2006
69,69,"Ryan Palmer",101,15.41,45,292,"BirdieorBetterPercentage150175ya",2006
71,71,"Jerry Smith",94,15.38,48,312,"BirdieorBetterPercentage150175ya",2006
72,72,"JP Hayes",55,15.34,25,163,"BirdieorBetterPercentage150175ya",2006
73,73,"Kenny Perry",73,15.32,34,222,"BirdieorBetterPercentage150175ya",2006
74,74,"John Huston",74,15.28,35,229,"BirdieorBetterPercentage150175ya",2006
74,74,"Davis Love III",85,15.28,33,216,"BirdieorBetterPercentage150175ya",2006
76,76,"Zach Johnson",98,15.27,42,275,"BirdieorBetterPercentage150175ya",2006
77,77,"Robert Allenby",79,15.17,32,211,"BirdieorBetterPercentage150175ya",2006
78,78,"Ben Curtis",86,15.12,39,258,"BirdieorBetterPercentage150175ya",2006
79,79,"Ryuji Imada",105,15.11,50,331,"BirdieorBetterPercentage150175ya",2006
79,79,"Carl Pettersson",95,15.11,42,278,"BirdieorBetterPercentage150175ya",2006
81,81,"Doug Barron",74,15.06,36,239,"BirdieorBetterPercentage150175ya",2006
82,82,"Greg Kraft",79,15.02,38,253,"BirdieorBetterPercentage150175ya",2006
83,83,"Chad Campbell",91,15,39,260,"BirdieorBetterPercentage150175ya",2006
83,83,"Scott Gutschewski",53,15,24,160,"BirdieorBetterPercentage150175ya",2006
85,85,"Kris Cox",83,14.98,40,267,"BirdieorBetterPercentage150175ya",2006
86,86,"Nathan Green",108,14.96,54,361,"BirdieorBetterPercentage150175ya",2006
87,87,"Rory Sabbatini",84,14.94,36,241,"BirdieorBetterPercentage150175ya",2006
88,88,"Sergio Garcia",59,14.93,20,134,"BirdieorBetterPercentage150175ya",2006
89,89,"Daniel Chopra",110,14.92,47,315,"BirdieorBetterPercentage150175ya",2006
90,90,"Billy Mayfair",94,14.9,45,302,"BirdieorBetterPercentage150175ya",2006
91,91,"Phil Mickelson",74,14.88,25,168,"BirdieorBetterPercentage150175ya",2006
92,92,"Jimmy Walker",60,14.86,33,222,"BirdieorBetterPercentage150175ya",2006
93,93,"Chris DiMarco",83,14.85,34,229,"BirdieorBetterPercentage150175ya",2006
94,94,"JL Lewis",57,14.79,25,169,"BirdieorBetterPercentage150175ya",2006
95,95,"Kent Jones",103,14.78,47,318,"BirdieorBetterPercentage150175ya",2006
95,95,"Len Mattiace",59,14.78,30,203,"BirdieorBetterPercentage150175ya",2006
97,97,"Stephen Leaney",84,14.77,44,298,"BirdieorBetterPercentage150175ya",2006
98,98,"Robert Garrigus",85,14.75,36,244,"BirdieorBetterPercentage150175ya",2006
99,99,"Daisuke Maruyama",83,14.73,38,258,"BirdieorBetterPercentage150175ya",2006
100,100,"Padraig Harrington",54,14.71,20,136,"BirdieorBetterPercentage150175ya",2006
101,101,"Bob Estes",85,14.63,42,287,"BirdieorBetterPercentage150175ya",2006
102,102,"Lucas Glover",105,14.61,45,308,"BirdieorBetterPercentage150175ya",2006
103,103,"Ernie Els",69,14.58,28,192,"BirdieorBetterPercentage150175ya",2006
104,104,"David McKenzie",82,14.57,36,247,"BirdieorBetterPercentage150175ya",2006
105,105,"Heath Slocum",96,14.53,43,296,"BirdieorBetterPercentage150175ya",2006
106,106,"Jose Maria Olazabal",62,14.38,21,146,"BirdieorBetterPercentage150175ya",2006
107,107,"Tim Petrovic",95,14.33,47,328,"BirdieorBetterPercentage150175ya",2006
108,108,"Stuart Appleby",83,14.29,33,231,"BirdieorBetterPercentage150175ya",2006
108,108,"Chris Riley",86,14.29,36,252,"BirdieorBetterPercentage150175ya",2006
110,110,"Carlos Franco",86,14.24,41,288,"BirdieorBetterPercentage150175ya",2006
110,110,"Joey Sindelar",90,14.24,41,288,"BirdieorBetterPercentage150175ya",2006
112,112,"Michael Allen",84,14.23,36,253,"BirdieorBetterPercentage150175ya",2006
113,113,"Bo Van Pelt",102,14.19,44,310,"BirdieorBetterPercentage150175ya",2006
114,114,"Jason Bohn",104,14.16,47,332,"BirdieorBetterPercentage150175ya",2006
115,115,"Corey Pavin",74,14.08,29,206,"BirdieorBetterPercentage150175ya",2006
116,116,"Tjaart van der Walt",60,14.06,27,192,"BirdieorBetterPercentage150175ya",2006
117,117,"Dudley Hart",83,14.01,43,307,"BirdieorBetterPercentage150175ya",2006
118,118,"Ryan Moore",68,13.96,31,222,"BirdieorBetterPercentage150175ya",2006
119,119,"Retief Goosen",68,13.92,22,158,"BirdieorBetterPercentage150175ya",2006
120,120,"Mike Sposa",68,13.85,32,231,"BirdieorBetterPercentage150175ya",2006
121,121,"Duffy Waldorf",96,13.84,44,318,"BirdieorBetterPercentage150175ya",2006
122,122,"Richard Johnson",94,13.83,43,311,"BirdieorBetterPercentage150175ya",2006
122,122,"Ron Whittaker",81,13.83,39,282,"BirdieorBetterPercentage150175ya",2006
124,124,"Troy Matteson",101,13.78,43,312,"BirdieorBetterPercentage150175ya",2006
125,125,"Alex Aragon",63,13.68,26,190,"BirdieorBetterPercentage150175ya",2006
126,126,"Greg Chalmers",71,13.62,29,213,"BirdieorBetterPercentage150175ya",2006
127,127,"John Engler Jr",69,13.56,32,236,"BirdieorBetterPercentage150175ya",2006
128,128,"Chris Smith",67,13.55,29,214,"BirdieorBetterPercentage150175ya",2006
129,129,"Charles Howell III",96,13.52,43,318,"BirdieorBetterPercentage150175ya",2006
129,129,"Charles Warren",93,13.52,38,281,"BirdieorBetterPercentage150175ya",2006
131,131,"DA Points",82,13.51,35,259,"BirdieorBetterPercentage150175ya",2006
132,132,"Paul Azinger",87,13.45,39,290,"BirdieorBetterPercentage150175ya",2006
133,133,"Brent Geiberger",99,13.43,47,350,"BirdieorBetterPercentage150175ya",2006
133,133,"Bernhard Langer",77,13.43,29,216,"BirdieorBetterPercentage150175ya",2006
135,135,"Jonathan Kaye",95,13.42,42,313,"BirdieorBetterPercentage150175ya",2006
136,136,"Justin Leonard",83,13.39,32,239,"BirdieorBetterPercentage150175ya",2006
137,137,"Larry Mize",53,13.38,21,157,"BirdieorBetterPercentage150175ya",2006
138,138,"Brett Quigley",109,13.37,46,344,"BirdieorBetterPercentage150175ya",2006
139,139,"Harrison Frazar",95,13.36,35,262,"BirdieorBetterPercentage150175ya",2006
140,140,"Joe Durant",101,13.33,44,330,"BirdieorBetterPercentage150175ya",2006
141,141,"Mark OMeara",52,13.28,17,128,"BirdieorBetterPercentage150175ya",2006
142,142,"Thomas Levet",53,13.27,26,196,"BirdieorBetterPercentage150175ya",2006
143,143,"Bubba Watson",83,13.21,28,212,"BirdieorBetterPercentage150175ya",2006
144,144,"Tim Clark",80,13.17,27,205,"BirdieorBetterPercentage150175ya",2006
145,145,"Joe Ogilvie",95,13.16,35,266,"BirdieorBetterPercentage150175ya",2006
146,146,"Camilo Villegas",95,13.11,35,267,"BirdieorBetterPercentage150175ya",2006
147,147,"Hidemichi Tanaka",74,13.04,33,253,"BirdieorBetterPercentage150175ya",2006
148,148,"JJ Henry",96,13.03,40,307,"BirdieorBetterPercentage150175ya",2006
149,149,"John Senden",96,12.98,34,262,"BirdieorBetterPercentage150175ya",2006
150,150,"Omar Uresti",61,12.97,24,185,"BirdieorBetterPercentage150175ya",2006
151,151,"Jeff Maggert",81,12.92,31,240,"BirdieorBetterPercentage150175ya",2006
152,152,"John Cook",67,12.9,28,217,"BirdieorBetterPercentage150175ya",2006
153,153,"Bob Tway",81,12.89,33,256,"BirdieorBetterPercentage150175ya",2006
154,154,"Pat Perez",50,12.83,24,187,"BirdieorBetterPercentage150175ya",2006
155,155,"Nick Watney",97,12.81,41,320,"BirdieorBetterPercentage150175ya",2006
156,156,"Fred Couples",52,12.8,16,125,"BirdieorBetterPercentage150175ya",2006
157,157,"Vijay Singh",103,12.59,36,286,"BirdieorBetterPercentage150175ya",2006
158,158,"Tim Herron",82,12.55,33,263,"BirdieorBetterPercentage150175ya",2006
159,159,"Robert Gamez",94,12.37,37,299,"BirdieorBetterPercentage150175ya",2006
160,160,"Lee Janzen",79,12.31,32,260,"BirdieorBetterPercentage150175ya",2006
161,161,"Jeff Overton",95,12.29,36,293,"BirdieorBetterPercentage150175ya",2006
162,162,"Michael Connell",51,12.27,20,163,"BirdieorBetterPercentage150175ya",2006
163,163,"Kevin Sutherland",100,12.2,40,328,"BirdieorBetterPercentage150175ya",2006
164,164,"Bob May",65,12.17,23,189,"BirdieorBetterPercentage150175ya",2006
165,165,"Jesper Parnevik",84,12.13,33,272,"BirdieorBetterPercentage150175ya",2006
166,166,"Steve Lowery",99,12.03,35,291,"BirdieorBetterPercentage150175ya",2006
167,167,"Mark Brooks",90,11.9,32,269,"BirdieorBetterPercentage150175ya",2006
168,168,"Steve Jones",83,11.83,33,279,"BirdieorBetterPercentage150175ya",2006
168,168,"John Rollins",93,11.83,33,279,"BirdieorBetterPercentage150175ya",2006
170,170,"Paul Goydos",72,11.81,28,237,"BirdieorBetterPercentage150175ya",2006
171,171,"David Duval",71,11.79,23,195,"BirdieorBetterPercentage150175ya",2006
172,172,"Billy Andrade",78,11.76,26,221,"BirdieorBetterPercentage150175ya",2006
172,172,"Sean OHair",100,11.76,34,289,"BirdieorBetterPercentage150175ya",2006
174,174,"Bill Haas",99,11.56,34,294,"BirdieorBetterPercentage150175ya",2006
175,175,"Steve Elkington",52,11.34,22,194,"BirdieorBetterPercentage150175ya",2006
176,176,"Peter Lonard",77,11.3,26,230,"BirdieorBetterPercentage150175ya",2006
177,177,"Bart Bryant",87,11.28,29,257,"BirdieorBetterPercentage150175ya",2006
178,178,"Brian Davis",92,11.27,32,284,"BirdieorBetterPercentage150175ya",2006
179,179,"Jason Gore",86,11.23,31,276,"BirdieorBetterPercentage150175ya",2006
180,180,"Brian Bateman",69,11.06,24,217,"BirdieorBetterPercentage150175ya",2006
181,181,"Todd Fischer",101,11.01,37,336,"BirdieorBetterPercentage150175ya",2006
182,182,"Nicholas Thompson",96,10.86,29,267,"BirdieorBetterPercentage150175ya",2006
183,183,"Tom Lehman",70,10.8,19,176,"BirdieorBetterPercentage150175ya",2006
184,184,"Jon Mills",68,10.64,20,188,"BirdieorBetterPercentage150175ya",2006
185,185,"James Driscoll",80,10.56,30,284,"BirdieorBetterPercentage150175ya",2006
186,186,"Craig Barlow",77,10.53,22,209,"BirdieorBetterPercentage150175ya",2006
187,187,"Ryan Hietala",61,10.36,20,193,"BirdieorBetterPercentage150175ya",2006
188,188,"KJ Choi",93,10.27,30,292,"BirdieorBetterPercentage150175ya",2006
189,189,"Patrick Sheehan",104,10.2,36,353,"BirdieorBetterPercentage150175ya",2006
190,190,"John Daly",51,10.17,12,118,"BirdieorBetterPercentage150175ya",2006
191,191,"Will Ma Kenzie",91,10.16,26,256,"BirdieorBetterPercentage150175ya",2006
192,192,"Henrik Bjornstad",97,10.06,32,318,"BirdieorBetterPercentage150175ya",2006
193,193,"Todd Hamilton",72,9.95,21,211,"BirdieorBetterPercentage150175ya",2006
194,194,"Roger Tambellini",64,9.18,18,196,"BirdieorBetterPercentage150175ya",2006
195,195,"Jason Schultz",77,8.63,22,255,"BirdieorBetterPercentage150175ya",2006
196,196,"Greg Owen",79,8.5,21,247,"BirdieorBetterPercentage150175ya",2006
