"Last15EventsPower_RANKTHISWEEK_2012","Last15EventsPower_RANKLASTWEEK_2012","Last15EventsPower_PLAYERNAME_2012","Last15EventsPower_EVENTS_2012","Last15EventsPower_RATING_2012","stat_name","year"
110,110,"Ryo Ishikawa",5,6.8,"Last15EventsPower",2012
114,114,"Matt Every",9,6.7,"Last15EventsPower",2012
114,114,"Gonzalo Fdez Castano",2,6.7,"Last15EventsPower",2012
114,114,"Tom Gillis",10,6.7,"Last15EventsPower",2012
114,114,"JJ Killeen",8,6.7,"Last15EventsPower",2012
114,114,"Kevin Kisner",5,6.7,"Last15EventsPower",2012
114,114,"John Senden",8,6.7,"Last15EventsPower",2012
114,114,"Brendan Steele",8,6.7,"Last15EventsPower",2012
114,114,"Roland Thatcher",5,6.7,"Last15EventsPower",2012
122,122,"Miguel Angel Carballo",4,6.6,"Last15EventsPower",2012
122,122,"Will Claxton",12,6.6,"Last15EventsPower",2012
122,122,"Mathew Goggin",7,6.6,"Last15EventsPower",2012
122,122,"Retief Goosen",6,6.6,"Last15EventsPower",2012
122,122,"Bill Lunde",8,6.6,"Last15EventsPower",2012
122,122,"Geoff Ogilvy",10,6.6,"Last15EventsPower",2012
122,122,"Webb Simpson",8,6.6,"Last15EventsPower",2012
122,122,"Daniel Summerhays",7,6.6,"Last15EventsPower",2012
122,122,"Peter Tomasulo",2,6.6,"Last15EventsPower",2012
122,122,"Camilo Villegas",9,6.6,"Last15EventsPower",2012
132,132,"Joseph Bramlett",1,6.5,"Last15EventsPower",2012
132,132,"Stewart Cink",7,6.5,"Last15EventsPower",2012
132,132,"Jonathan Fly",1,6.5,"Last15EventsPower",2012
132,132,"Brian Harman",10,6.5,"Last15EventsPower",2012
132,132,"Padraig Harrington",6,6.5,"Last15EventsPower",2012
132,132,"Tim Herron",9,6.5,"Last15EventsPower",2012
132,132,"Jordan Spieth",2,6.5,"Last15EventsPower",2012
139,139,"Luke Guthrie",3,6.4,"Last15EventsPower",2012
139,139,"Marcel Siem",1,6.4,"Last15EventsPower",2012
139,139,"Joey Snyder III",1,6.4,"Last15EventsPower",2012
142,142,"Matt Bettencourt",4,6.3,"Last15EventsPower",2012
142,142,"Jonathan Byrd",9,6.3,"Last15EventsPower",2012
142,142,"Lucas Glover",4,6.3,"Last15EventsPower",2012
142,142,"JJ Henry",9,6.3,"Last15EventsPower",2012
142,142,"Freddie Jacobson",8,6.3,"Last15EventsPower",2012
142,142,"Sung Kang",1,6.3,"Last15EventsPower",2012
142,142,"Marc Leishman",10,6.3,"Last15EventsPower",2012
142,142,"Tom Lewis",1,6.3,"Last15EventsPower",2012
142,142,"Cameron Tringale",8,6.3,"Last15EventsPower",2012
151,151,"Brendon de Jonge",12,6.2,"Last15EventsPower",2012
151,151,"Kenny Perry",5,6.2,"Last15EventsPower",2012
151,151,"Bernd Wiesberger",1,6.2,"Last15EventsPower",2012
154,154,"Chad Campbell",7,6.1,"Last15EventsPower",2012
154,154,"Martin Kaymer",4,6.1,"Last15EventsPower",2012
154,154,"Joe Ogilvie",5,6.1,"Last15EventsPower",2012
154,154,"Pat Perez",9,6.1,"Last15EventsPower",2012
154,154,"Kyle Reifers",7,6.1,"Last15EventsPower",2012
154,154,"Steve Stricker",9,6.1,"Last15EventsPower",2012
154,154,"DJ Trahan",5,6.1,"Last15EventsPower",2012
154,154,"Marc Turnesa",2,6.1,"Last15EventsPower",2012
154,154,"Brett Wetterich",1,6.1,"Last15EventsPower",2012
163,163,"Anthony Kim",3,6,"Last15EventsPower",2012
163,163,"Paul Lawrie",2,6,"Last15EventsPower",2012
163,163,"John Merrick",10,6,"Last15EventsPower",2012
166,166,"Fred Couples",4,5.9,"Last15EventsPower",2012
166,166,"Ben Crane",7,5.9,"Last15EventsPower",2012
166,166,"James Driscoll",5,5.9,"Last15EventsPower",2012
166,166,"Andres Gonzales",1,5.9,"Last15EventsPower",2012
166,166,"Zack Miller",3,5.9,"Last15EventsPower",2012
166,166,"Justin Rose",7,5.9,"Last15EventsPower",2012
172,172,"Craig Barlow",3,5.8,"Last15EventsPower",2012
172,172,"Roberto Castro",10,5.8,"Last15EventsPower",2012
172,172,"Neal Lancaster",1,5.8,"Last15EventsPower",2012
172,172,"Hennie Otto",1,5.8,"Last15EventsPower",2012
172,172,"Lee Slattery",1,5.8,"Last15EventsPower",2012
177,177,"Stuart Appleby",9,5.7,"Last15EventsPower",2012
177,177,"Tommy Biershenk",2,5.7,"Last15EventsPower",2012
177,177,"Paul Casey",3,5.7,"Last15EventsPower",2012
177,177,"Frank Lickliter II",3,5.7,"Last15EventsPower",2012
177,177,"Shaun Micheel",5,5.7,"Last15EventsPower",2012
177,177,"Rod Pampling",8,5.7,"Last15EventsPower",2012
177,177,"Robert Rock",2,5.7,"Last15EventsPower",2012
177,177,"Duffy Waldorf",6,5.7,"Last15EventsPower",2012
185,185,"Woody Austin",3,5.6,"Last15EventsPower",2012
185,185,"Marco Dawson",5,5.6,"Last15EventsPower",2012
185,185,"Hunter Haas",7,5.6,"Last15EventsPower",2012
185,185,"Trevor Immelman",7,5.6,"Last15EventsPower",2012
185,185,"Jarrod Lyle",9,5.6,"Last15EventsPower",2012
185,185,"Jesper Parnevik",2,5.6,"Last15EventsPower",2012
185,185,"Charlie Wi",9,5.6,"Last15EventsPower",2012
192,192,"Kris Blanks",5,5.5,"Last15EventsPower",2012
192,192,"Darren Clarke",1,5.5,"Last15EventsPower",2012
192,192,"Kent Jones",2,5.5,"Last15EventsPower",2012
192,192,"Derek Lamely",4,5.5,"Last15EventsPower",2012
192,192,"Juvic Pagunsan",1,5.5,"Last15EventsPower",2012
192,192,"Jonathan Randolph",1,5.5,"Last15EventsPower",2012
198,198,"Blake Adams",10,5.4,"Last15EventsPower",2012
198,198,"Sangmoon Bae",5,5.4,"Last15EventsPower",2012
198,198,"Billy Mayfair",6,5.4,"Last15EventsPower",2012
198,198,"George McNeill",9,5.4,"Last15EventsPower",2012
198,198,"Toshinori Muto",1,5.4,"Last15EventsPower",2012
198,198,"Chez Reavie",7,5.4,"Last15EventsPower",2012
198,198,"Vaughn Taylor",6,5.4,"Last15EventsPower",2012
205,205,"Albin Choi",1,5.3,"Last15EventsPower",2012
205,205,"John Huh",11,5.3,"Last15EventsPower",2012
205,205,"DA Points",5,5.3,"Last15EventsPower",2012
205,205,"Brandt Snedeker",8,5.3,"Last15EventsPower",2012
205,205,"Kevin Sutherland",5,5.3,"Last15EventsPower",2012
210,210,"Ricky Barnes",7,5.2,"Last15EventsPower",2012
210,210,"Russell Knox",8,5.2,"Last15EventsPower",2012
210,210,"Graeme McDowell",5,5.2,"Last15EventsPower",2012
210,210,"Ryan Moore",14,5.2,"Last15EventsPower",2012
214,214,"Robert Allenby",3,5.1,"Last15EventsPower",2012
214,214,"Briny Baird",4,5.1,"Last15EventsPower",2012
214,214,"Cameron Beckman",6,5.1,"Last15EventsPower",2012
214,214,"Jonas Blixt",11,5.1,"Last15EventsPower",2012
214,214,"Kelly Kraft",2,5.1,"Last15EventsPower",2012
214,214,"Richard Lee",8,5.1,"Last15EventsPower",2012
214,214,"WC Liang",1,5.1,"Last15EventsPower",2012
221,221,"Thomas Bjorn",4,5,"Last15EventsPower",2012
221,221,"Lee Janzen",6,5,"Last15EventsPower",2012
221,221,"Chris Stroud",7,5,"Last15EventsPower",2012
221,221,"YE Yang",8,5,"Last15EventsPower",2012
225,225,"Arjun Atwal",8,4.9,"Last15EventsPower",2012
225,225,"Spencer Levin",7,4.9,"Last15EventsPower",2012
225,225,"William McGirt",8,4.9,"Last15EventsPower",2012
228,228,"Ted Potter Jr",6,4.8,"Last15EventsPower",2012
228,228,"Jeev Milkha Singh",1,4.8,"Last15EventsPower",2012
228,228,"Michael Thompson",7,4.8,"Last15EventsPower",2012
231,231,"Rich Beem",2,4.7,"Last15EventsPower",2012
231,231,"Michael Bradley",3,4.7,"Last15EventsPower",2012
231,231,"KJ Choi",7,4.7,"Last15EventsPower",2012
231,231,"Todd Hamilton",2,4.7,"Last15EventsPower",2012
231,231,"Jeff Maggert",9,4.7,"Last15EventsPower",2012
231,231,"Paul Stankowski",6,4.7,"Last15EventsPower",2012
237,237,"Anders Hansen",2,4.6,"Last15EventsPower",2012
237,237,"Scott McCarron",2,4.6,"Last15EventsPower",2012
237,237,"Ian Poulter",7,4.6,"Last15EventsPower",2012
237,237,"Brendon Todd",4,4.6,"Last15EventsPower",2012
237,237,"Steve Wheatcroft",3,4.6,"Last15EventsPower",2012
242,242,"Notah Begay III",1,4.5,"Last15EventsPower",2012
242,242,"KT Kim",4,4.5,"Last15EventsPower",2012
242,242,"Matt Kuchar",11,4.5,"Last15EventsPower",2012
242,242,"Steve Lowery",1,4.5,"Last15EventsPower",2012
242,242,"Alexandre Rocha",7,4.5,"Last15EventsPower",2012
242,242,"Johnson Wagner",6,4.5,"Last15EventsPower",2012
248,248,"Stephen Ames",3,4.4,"Last15EventsPower",2012
248,248,"Jason Bohn",4,4.4,"Last15EventsPower",2012
248,248,"Gary Christian",9,4.4,"Last15EventsPower",2012
248,248,"Ken Duke",9,4.4,"Last15EventsPower",2012
248,248,"David Hearn",12,4.4,"Last15EventsPower",2012
248,248,"Kyle Thompson",3,4.4,"Last15EventsPower",2012
254,254,"Eric Axley",1,4.3,"Last15EventsPower",2012
254,254,"Oliver Bekker",1,4.3,"Last15EventsPower",2012
254,254,"Shane Bertsch",4,4.3,"Last15EventsPower",2012
254,254,"Ben Kohles",1,4.3,"Last15EventsPower",2012
254,254,"Scott Langley",2,4.3,"Last15EventsPower",2012
254,254,"Rocco Mediate",8,4.3,"Last15EventsPower",2012
254,254,"Tim Petrovic",3,4.3,"Last15EventsPower",2012
261,261,"Simon Dyson",3,4.2,"Last15EventsPower",2012
261,261,"Bob Estes",9,4.2,"Last15EventsPower",2012
261,261,"Tadahiro Takayama",1,4.2,"Last15EventsPower",2012
264,264,"Scott Dunlap",6,4.1,"Last15EventsPower",2012
264,264,"Nathan Green",8,4.1,"Last15EventsPower",2012
264,264,"Patrick Sheehan",4,4.1,"Last15EventsPower",2012
264,264,"Omar Uresti",2,4.1,"Last15EventsPower",2012
268,268,"Steve Elkington",1,4,"Last15EventsPower",2012
269,269,"Brian Davis",5,3.9,"Last15EventsPower",2012
269,269,"Yoshinori Fujimoto",1,3.9,"Last15EventsPower",2012
269,269,"Dicky Pride",7,3.9,"Last15EventsPower",2012
272,272,"Tim Clark",9,3.8,"Last15EventsPower",2012
272,272,"Jim Furyk",8,3.8,"Last15EventsPower",2012
272,272,"Robert Gamez",3,3.8,"Last15EventsPower",2012
272,272,"David Mathis",8,3.8,"Last15EventsPower",2012
272,272,"Chris Riley",10,3.8,"Last15EventsPower",2012
277,277,"Alex Cejka",5,3.7,"Last15EventsPower",2012
277,277,"Greg Chalmers",9,3.7,"Last15EventsPower",2012
277,277,"Luke Donald",9,3.7,"Last15EventsPower",2012
280,280,"Matt Hill",1,3.6,"Last15EventsPower",2012
280,280,"Michael Hoey",1,3.6,"Last15EventsPower",2012
280,280,"Zach Johnson",9,3.6,"Last15EventsPower",2012
280,280,"Doug LaBelle II",1,3.6,"Last15EventsPower",2012
284,284,"Joe Durant",4,3.5,"Last15EventsPower",2012
284,284,"Billy Hurley III",4,3.5,"Last15EventsPower",2012
284,284,"John Mallinger",5,3.5,"Last15EventsPower",2012
287,287,"Justin Leonard",5,3.4,"Last15EventsPower",2012
287,287,"Jose Maria Olazabal",1,3.4,"Last15EventsPower",2012
287,287,"Garrett Willis",4,3.4,"Last15EventsPower",2012
290,290,"Ben Curtis",9,3.3,"Last15EventsPower",2012
290,290,"Ryuji Imada",8,3.3,"Last15EventsPower",2012
290,290,"Miguel Angel Jimenez",2,3.3,"Last15EventsPower",2012
290,290,"Bryce Molder",9,3.3,"Last15EventsPower",2012
290,290,"Kevin Na",8,3.3,"Last15EventsPower",2012
295,295,"Chad Collins",2,3.1,"Last15EventsPower",2012
295,295,"Len Mattiace",1,3.1,"Last15EventsPower",2012
295,295,"Matt McQuillan",4,3.1,"Last15EventsPower",2012
295,295,"Jeff Quinney",1,3.1,"Last15EventsPower",2012
295,295,"Heath Slocum",8,3.1,"Last15EventsPower",2012
300,300,"Jerry Kelly",9,3,"Last15EventsPower",2012
300,300,"Tom Watson",1,3,"Last15EventsPower",2012
302,302,"David Toms",6,2.9,"Last15EventsPower",2012
302,302,"Scott Verplank",2,2.9,"Last15EventsPower",2012
304,304,"Skip Kendall",4,2.8,"Last15EventsPower",2012
304,304,"Shigeki Maruyama",1,2.8,"Last15EventsPower",2012
304,304,"Francesco Molinari",3,2.8,"Last15EventsPower",2012
307,307,"Bart Bryant",1,2.7,"Last15EventsPower",2012
307,307,"Robert Damron",2,2.7,"Last15EventsPower",2012
307,307,"Brian Gay",6,2.7,"Last15EventsPower",2012
307,307,"Richard Johnson",2,2.7,"Last15EventsPower",2012
307,307,"Colt Knost",3,2.7,"Last15EventsPower",2012
307,307,"Carl Paulson",2,2.7,"Last15EventsPower",2012
307,307,"Tom Pernice Jr",3,2.7,"Last15EventsPower",2012
314,314,"Chris DiMarco",6,2.6,"Last15EventsPower",2012
314,314,"Hunter Hamrick",2,2.6,"Last15EventsPower",2012
314,314,"Yuta Ikeda",1,2.6,"Last15EventsPower",2012
314,314,"Mark Wilson",8,2.6,"Last15EventsPower",2012
318,318,"Guy Boros",1,2.5,"Last15EventsPower",2012
318,318,"Nick OHern",6,2.5,"Last15EventsPower",2012
320,320,"Tetsuji Hiratsuka",1,2.4,"Last15EventsPower",2012
321,321,"Gavin Coles",9,2.1,"Last15EventsPower",2012
322,322,"Paul Goydos",6,2,"Last15EventsPower",2012
322,322,"Brett Quigley",1,2,"Last15EventsPower",2012
324,324,"Fred Funk",1,1.7,"Last15EventsPower",2012
325,325,"Glen Day",1,1.4,"Last15EventsPower",2012
325,325,"Gene Sauers",1,1.4,"Last15EventsPower",2012
327,327,"Mark Brooks",1,1.3,"Last15EventsPower",2012
327,327,"Marcus Fraser",2,1.3,"Last15EventsPower",2012
329,329,"Corey Pavin",2,1.2,"Last15EventsPower",2012
329,329,"Willie Wood",1,1.2,"Last15EventsPower",2012
