"Approaches150175yardsRghRTP_RANKTHISWEEK_2014","Approaches150175yardsRghRTP_RANKLASTWEEK_2014","Approaches150175yardsRghRTP_PLAYERNAME_2014","Approaches150175yardsRghRTP_ROUNDS_2014","Approaches150175yardsRghRTP_AVGRTP_2014","stat_name","year"
1,1,"Bubba Watson",76,-0.095,"Approaches150175yardsRghRTP",2014
2,2,"Brian Gay",81,-0.059,"Approaches150175yardsRghRTP",2014
3,3,"Sergio Garcia",61,-0.031,"Approaches150175yardsRghRTP",2014
4,4,"Justin Rose",70,-0.029,"Approaches150175yardsRghRTP",2014
5,5,"John Peterson",62,-0.026,"Approaches150175yardsRghRTP",2014
6,6,"Jeff Maggert",54,0,"Approaches150175yardsRghRTP",2014
6,6,"Graeme McDowell",66,0,"Approaches150175yardsRghRTP",2014
6,6,"Adam Scott",68,0,"Approaches150175yardsRghRTP",2014
9,9,"Brice Garnett",92,0.017,"Approaches150175yardsRghRTP",2014
10,10,"Roberto Castro",76,0.026,"Approaches150175yardsRghRTP",2014
11,11,"Briny Baird",50,0.029,"Approaches150175yardsRghRTP",2014
12,12,"Chris Kirk",105,0.031,"Approaches150175yardsRghRTP",2014
13,13,"Bronson La Cassie",51,0.032,"Approaches150175yardsRghRTP",2014
14,14,"Stewart Cink",91,0.033,"Approaches150175yardsRghRTP",2014
15,15,"Daniel Summerhays",98,0.034,"Approaches150175yardsRghRTP",2014
16,16,"Luke Donald",57,0.038,"Approaches150175yardsRghRTP",2014
16,16,"Hunter Mahan",88,0.038,"Approaches150175yardsRghRTP",2014
18,18,"Brendon Todd",108,0.045,"Approaches150175yardsRghRTP",2014
19,19,"Lee Westwood",57,0.049,"Approaches150175yardsRghRTP",2014
20,20,"JJ Henry",91,0.053,"Approaches150175yardsRghRTP",2014
21,21,"John Huh",87,0.054,"Approaches150175yardsRghRTP",2014
22,22,"Brooks Koepka",56,0.056,"Approaches150175yardsRghRTP",2014
23,23,"Tim Clark",75,0.057,"Approaches150175yardsRghRTP",2014
23,23,"Jerry Kelly",80,0.057,"Approaches150175yardsRghRTP",2014
25,25,"Billy Hurley III",86,0.06,"Approaches150175yardsRghRTP",2014
26,26,"Hideki Matsuyama",82,0.061,"Approaches150175yardsRghRTP",2014
27,27,"Brad Fritsch",50,0.063,"Approaches150175yardsRghRTP",2014
28,28,"Russell Knox",92,0.065,"Approaches150175yardsRghRTP",2014
28,28,"Jimmy Walker",98,0.065,"Approaches150175yardsRghRTP",2014
30,30,"Kevin Chappell",100,0.066,"Approaches150175yardsRghRTP",2014
31,31,"Justin Leonard",75,0.067,"Approaches150175yardsRghRTP",2014
32,32,"Sangmoon Bae",76,0.07,"Approaches150175yardsRghRTP",2014
32,32,"Paul Casey",56,0.07,"Approaches150175yardsRghRTP",2014
34,34,"Jonathan Byrd",76,0.071,"Approaches150175yardsRghRTP",2014
35,35,"YE Yang",79,0.073,"Approaches150175yardsRghRTP",2014
36,36,"Retief Goosen",94,0.079,"Approaches150175yardsRghRTP",2014
36,36,"Phil Mickelson",71,0.079,"Approaches150175yardsRghRTP",2014
38,38,"Geoff Ogilvy",84,0.08,"Approaches150175yardsRghRTP",2014
39,39,"Greg Chalmers",85,0.082,"Approaches150175yardsRghRTP",2014
40,40,"David Toms",64,0.083,"Approaches150175yardsRghRTP",2014
41,41,"Matt Kuchar",91,0.085,"Approaches150175yardsRghRTP",2014
42,42,"Jamie Lovemark",64,0.088,"Approaches150175yardsRghRTP",2014
43,43,"Bryce Molder",77,0.089,"Approaches150175yardsRghRTP",2014
44,44,"Stuart Appleby",92,0.093,"Approaches150175yardsRghRTP",2014
45,45,"John Merrick",87,0.095,"Approaches150175yardsRghRTP",2014
46,46,"Justin Hicks",103,0.1,"Approaches150175yardsRghRTP",2014
47,47,"Luke Guthrie",85,0.101,"Approaches150175yardsRghRTP",2014
48,48,"Cameron Tringale",111,0.103,"Approaches150175yardsRghRTP",2014
49,49,"Danny Lee",84,0.106,"Approaches150175yardsRghRTP",2014
50,50,"Andrew Loupe",65,0.108,"Approaches150175yardsRghRTP",2014
51,51,"Webb Simpson",87,0.109,"Approaches150175yardsRghRTP",2014
52,52,"Harris English",95,0.11,"Approaches150175yardsRghRTP",2014
53,53,"Scott Brown",100,0.113,"Approaches150175yardsRghRTP",2014
54,54,"Brian Davis",93,0.115,"Approaches150175yardsRghRTP",2014
54,54,"Bill Haas",107,0.115,"Approaches150175yardsRghRTP",2014
54,54,"Jordan Spieth",102,0.115,"Approaches150175yardsRghRTP",2014
57,57,"DA Points",75,0.116,"Approaches150175yardsRghRTP",2014
58,58,"Brandt Snedeker",89,0.119,"Approaches150175yardsRghRTP",2014
59,59,"Charlie Wi",72,0.121,"Approaches150175yardsRghRTP",2014
60,60,"Camilo Villegas",95,0.123,"Approaches150175yardsRghRTP",2014
61,61,"Ken Duke",80,0.125,"Approaches150175yardsRghRTP",2014
61,61,"Ryan Moore",86,0.125,"Approaches150175yardsRghRTP",2014
63,63,"Tyrone Van Aswegen",79,0.127,"Approaches150175yardsRghRTP",2014
64,64,"Keegan Bradley",89,0.128,"Approaches150175yardsRghRTP",2014
64,64,"Jim Furyk",84,0.128,"Approaches150175yardsRghRTP",2014
64,64,"Nicholas Thompson",85,0.128,"Approaches150175yardsRghRTP",2014
67,67,"Tommy Gainey",73,0.13,"Approaches150175yardsRghRTP",2014
68,68,"Tim Wilkinson",86,0.132,"Approaches150175yardsRghRTP",2014
69,69,"Ben Martin",80,0.135,"Approaches150175yardsRghRTP",2014
69,69,"Patrick Reed",92,0.135,"Approaches150175yardsRghRTP",2014
71,71,"Aaron Baddeley",74,0.136,"Approaches150175yardsRghRTP",2014
72,72,"Jason Kokrak",65,0.137,"Approaches150175yardsRghRTP",2014
72,72,"Shawn Stefani",60,0.137,"Approaches150175yardsRghRTP",2014
74,74,"JB Holmes",86,0.138,"Approaches150175yardsRghRTP",2014
74,74,"Trevor Immelman",84,0.138,"Approaches150175yardsRghRTP",2014
74,74,"Louis Oosthuizen",50,0.138,"Approaches150175yardsRghRTP",2014
74,74,"Mike Weir",69,0.138,"Approaches150175yardsRghRTP",2014
78,78,"Angel Cabrera",69,0.143,"Approaches150175yardsRghRTP",2014
78,78,"George McNeill",79,0.143,"Approaches150175yardsRghRTP",2014
