"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyRound1ScoringAverage__2015","FirstTeeEarlyRound1ScoringAverage_AVG_2015","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
118,118,"Greg Owen",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2015
118,118,"Chris Stroud",NA,71.25,570,8,"FirstTeeEarlyRound1ScoringAverage",2015
118,118,"Cameron Tringale",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2015
123,123,"Sangmoon Bae",NA,71.33,642,9,"FirstTeeEarlyRound1ScoringAverage",2015
123,123,"Matt Jones",NA,71.33,642,9,"FirstTeeEarlyRound1ScoringAverage",2015
123,123,"Nick Watney",NA,71.33,642,9,"FirstTeeEarlyRound1ScoringAverage",2015
126,126,"Brice Garnett",NA,71.4,714,10,"FirstTeeEarlyRound1ScoringAverage",2015
126,126,"Brooks Koepka",NA,71.4,357,5,"FirstTeeEarlyRound1ScoringAverage",2015
126,126,"Rory Sabbatini",NA,71.4,714,10,"FirstTeeEarlyRound1ScoringAverage",2015
129,129,"Alex Prugh",NA,71.43,500,7,"FirstTeeEarlyRound1ScoringAverage",2015
130,130,"John Huh",NA,71.45,786,11,"FirstTeeEarlyRound1ScoringAverage",2015
131,131,"Brian Davis",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2015
131,131,"Carlos Ortiz",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2015
131,131,"Andrew Putnam",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2015
131,131,"Johnson Wagner",NA,71.5,143,2,"FirstTeeEarlyRound1ScoringAverage",2015
135,135,"David Lingmerth",NA,71.56,644,9,"FirstTeeEarlyRound1ScoringAverage",2015
135,135,"Camilo Villegas",NA,71.56,644,9,"FirstTeeEarlyRound1ScoringAverage",2015
137,137,"Andres Romero",NA,71.67,215,3,"FirstTeeEarlyRound1ScoringAverage",2015
138,138,"Angel Cabrera",NA,71.71,502,7,"FirstTeeEarlyRound1ScoringAverage",2015
138,138,"Martin Flores",NA,71.71,502,7,"FirstTeeEarlyRound1ScoringAverage",2015
140,140,"Jamie Donaldson",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2015
140,140,"Gonzalo Fdez Castano",NA,71.75,574,8,"FirstTeeEarlyRound1ScoringAverage",2015
140,140,"James Hahn",NA,71.75,574,8,"FirstTeeEarlyRound1ScoringAverage",2015
140,140,"David Toms",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2015
144,144,"Chesson Hadley",NA,71.78,646,9,"FirstTeeEarlyRound1ScoringAverage",2015
145,145,"Lee Westwood",NA,71.8,359,5,"FirstTeeEarlyRound1ScoringAverage",2015
146,146,"Mark Wilson",NA,71.82,790,11,"FirstTeeEarlyRound1ScoringAverage",2015
147,147,"Fabian Gomez",NA,71.83,431,6,"FirstTeeEarlyRound1ScoringAverage",2015
148,148,"Brendan Steele",NA,71.86,503,7,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"Greg Chalmers",NA,72,216,3,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"Billy Horschel",NA,72,144,2,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"Russell Knox",NA,72,360,5,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"George McNeill",NA,72,504,7,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"Adam Scott",NA,72,72,1,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"John Senden",NA,72,504,7,"FirstTeeEarlyRound1ScoringAverage",2015
149,149,"Scott Stallings",NA,72,648,9,"FirstTeeEarlyRound1ScoringAverage",2015
156,156,"DA Points",NA,72.09,793,11,"FirstTeeEarlyRound1ScoringAverage",2015
157,157,"Andrew Svoboda",NA,72.11,649,9,"FirstTeeEarlyRound1ScoringAverage",2015
158,158,"Ricky Barnes",NA,72.14,505,7,"FirstTeeEarlyRound1ScoringAverage",2015
158,158,"Kevin Kisner",NA,72.14,505,7,"FirstTeeEarlyRound1ScoringAverage",2015
160,160,"JB Holmes",NA,72.18,794,11,"FirstTeeEarlyRound1ScoringAverage",2015
161,161,"Adam Hadwin",NA,72.25,578,8,"FirstTeeEarlyRound1ScoringAverage",2015
161,161,"Hunter Mahan",NA,72.25,289,4,"FirstTeeEarlyRound1ScoringAverage",2015
161,161,"Roger Sloan",NA,72.25,289,4,"FirstTeeEarlyRound1ScoringAverage",2015
164,164,"Hudson Swafford",NA,72.29,506,7,"FirstTeeEarlyRound1ScoringAverage",2015
165,165,"Scott Pinckney",NA,72.33,217,3,"FirstTeeEarlyRound1ScoringAverage",2015
166,166,"Geoff Ogilvy",NA,72.5,435,6,"FirstTeeEarlyRound1ScoringAverage",2015
167,167,"Chad Collins",NA,72.75,291,4,"FirstTeeEarlyRound1ScoringAverage",2015
167,167,"Brendon de Jonge",NA,72.75,582,8,"FirstTeeEarlyRound1ScoringAverage",2015
167,167,"Jason Dufner",NA,72.75,291,4,"FirstTeeEarlyRound1ScoringAverage",2015
167,167,"Chris Kirk",NA,72.75,291,4,"FirstTeeEarlyRound1ScoringAverage",2015
171,171,"David Hearn",NA,72.88,583,8,"FirstTeeEarlyRound1ScoringAverage",2015
172,172,"Sean OHair",NA,73,292,4,"FirstTeeEarlyRound1ScoringAverage",2015
172,172,"Jim Renner",NA,73,511,7,"FirstTeeEarlyRound1ScoringAverage",2015
172,172,"Byron Smith",NA,73,365,5,"FirstTeeEarlyRound1ScoringAverage",2015
175,175,"Tim Wilkinson",NA,73.14,512,7,"FirstTeeEarlyRound1ScoringAverage",2015
176,176,"Matt Every",NA,73.15,951,13,"FirstTeeEarlyRound1ScoringAverage",2015
177,177,"Brian Harman",NA,73.17,878,12,"FirstTeeEarlyRound1ScoringAverage",2015
178,178,"Sam Saunders",NA,73.25,293,4,"FirstTeeEarlyRound1ScoringAverage",2015
179,179,"Bo Van Pelt",NA,73.67,221,3,"FirstTeeEarlyRound1ScoringAverage",2015
180,180,"Ben Crane",NA,73.75,295,4,"FirstTeeEarlyRound1ScoringAverage",2015
181,181,"Robert Allenby",NA,74.33,223,3,"FirstTeeEarlyRound1ScoringAverage",2015
182,182,"Eric Axley",NA,77.5,155,2,"FirstTeeEarlyRound1ScoringAverage",2015
