"GIRPutting2025_RANKTHISWEEK_2013","GIRPutting2025_RANKLASTWEEK_2013","GIRPutting2025_PLAYERNAME_2013","GIRPutting2025_ROUNDS_2013","GIRPutting2025_Pct_2013","GIRPutting2025_ATTEMPTS_2013","GIRPutting2025_PUTTSMADE_2013","stat_name","year"
1,1,"Sangmoon Bae",83,21.28,94,20,"GIRPutting2025",2013
2,2,"Chez Reavie",72,20.78,77,16,"GIRPutting2025",2013
3,3,"Stephen Ames",49,20.69,58,12,"GIRPutting2025",2013
4,4,"Morgan Hoffmann",64,20.27,74,15,"GIRPutting2025",2013
5,5,"Scott Langley",79,19.78,91,18,"GIRPutting2025",2013
6,6,"Aaron Baddeley",68,19.67,61,12,"GIRPutting2025",2013
6,6,"Rory McIlroy",56,19.67,61,12,"GIRPutting2025",2013
8,8,"James Driscoll",76,18.84,69,13,"GIRPutting2025",2013
9,9,"Greg Chalmers",77,18.75,80,15,"GIRPutting2025",2013
9,9,"Ted Potter Jr",65,18.75,64,12,"GIRPutting2025",2013
11,11,"Andres Romero",63,18.64,59,11,"GIRPutting2025",2013
12,12,"Matt Kuchar",93,18.37,98,18,"GIRPutting2025",2013
13,13,"Jordan Spieth",82,17.98,89,16,"GIRPutting2025",2013
14,14,"Nicholas Thompson",99,17.8,118,21,"GIRPutting2025",2013
15,15,"Bryce Molder",82,17.78,90,16,"GIRPutting2025",2013
16,16,"Sean OHair",56,17.65,51,9,"GIRPutting2025",2013
17,17,"Alistair Presnell",59,17.46,63,11,"GIRPutting2025",2013
18,18,"Luke Guthrie",82,16.22,74,12,"GIRPutting2025",2013
18,18,"Josh Teater",86,16.22,74,12,"GIRPutting2025",2013
20,20,"Angel Cabrera",73,16.18,68,11,"GIRPutting2025",2013
21,21,"DJ Trahan",48,16,50,8,"GIRPutting2025",2013
21,21,"YE Yang",56,16,50,8,"GIRPutting2025",2013
23,23,"Harris English",95,15.79,95,15,"GIRPutting2025",2013
24,24,"Peter Hanson",45,15.38,39,6,"GIRPutting2025",2013
25,25,"Tag Ridings",69,15.05,93,14,"GIRPutting2025",2013
26,26,"Bob Estes",66,15,80,12,"GIRPutting2025",2013
27,27,"Russell Henley",80,14.94,87,13,"GIRPutting2025",2013
28,28,"David Lingmerth",68,14.93,67,10,"GIRPutting2025",2013
29,29,"Jeff Overton",78,14.89,94,14,"GIRPutting2025",2013
30,30,"John Merrick",79,14.81,81,12,"GIRPutting2025",2013
31,31,"Stewart Cink",71,14.77,88,13,"GIRPutting2025",2013
32,32,"Geoff Ogilvy",57,14.75,61,9,"GIRPutting2025",2013
33,33,"Pat Perez",69,14.74,95,14,"GIRPutting2025",2013
34,34,"Michael Thompson",66,14.52,62,9,"GIRPutting2025",2013
35,35,"Charl Schwartzel",69,14.49,69,10,"GIRPutting2025",2013
36,36,"Martin Laird",68,14.47,76,11,"GIRPutting2025",2013
37,37,"Jerry Kelly",75,14.43,97,14,"GIRPutting2025",2013
38,38,"Matt Every",89,14.42,104,15,"GIRPutting2025",2013
38,38,"Kevin Stadler",83,14.42,104,15,"GIRPutting2025",2013
40,40,"Kevin Chappell",80,14.29,70,10,"GIRPutting2025",2013
40,40,"Billy Horschel",96,14.29,98,14,"GIRPutting2025",2013
40,40,"Scott Piercy",78,14.29,77,11,"GIRPutting2025",2013
43,43,"Boo Weekley",100,14.16,113,16,"GIRPutting2025",2013
44,44,"Tim Herron",45,14.04,57,8,"GIRPutting2025",2013
45,45,"Robert Streb",75,13.79,87,12,"GIRPutting2025",2013
46,46,"Erik Compton",74,13.75,80,11,"GIRPutting2025",2013
47,47,"Tim Clark",64,13.73,51,7,"GIRPutting2025",2013
47,47,"Luke List",65,13.73,51,7,"GIRPutting2025",2013
49,49,"Scott Gardiner",61,13.64,66,9,"GIRPutting2025",2013
49,49,"Jeff Maggert",63,13.64,66,9,"GIRPutting2025",2013
51,51,"Tiger Woods",61,13.56,59,8,"GIRPutting2025",2013
52,52,"Daniel Summerhays",83,13.48,89,12,"GIRPutting2025",2013
53,53,"Patrick Reed",83,13.41,82,11,"GIRPutting2025",2013
54,54,"Charles Howell III",87,13.39,112,15,"GIRPutting2025",2013
55,55,"John Rollins",77,13.33,90,12,"GIRPutting2025",2013
56,56,"Keegan Bradley",88,13.19,91,12,"GIRPutting2025",2013
57,57,"Graham DeLaet",94,13.14,137,18,"GIRPutting2025",2013
58,58,"Martin Kaymer",61,13.11,61,8,"GIRPutting2025",2013
58,58,"Phil Mickelson",78,13.11,61,8,"GIRPutting2025",2013
60,60,"David Hearn",88,12.9,93,12,"GIRPutting2025",2013
61,61,"Nick Watney",88,12.84,109,14,"GIRPutting2025",2013
62,62,"Ben Kohles",75,12.82,78,10,"GIRPutting2025",2013
63,63,"Ken Duke",87,12.79,86,11,"GIRPutting2025",2013
64,64,"Charlie Wi",75,12.7,63,8,"GIRPutting2025",2013
65,65,"Stuart Appleby",88,12.62,103,13,"GIRPutting2025",2013
66,66,"Ben Crane",62,12.5,64,8,"GIRPutting2025",2013
66,66,"Ernie Els",63,12.5,56,7,"GIRPutting2025",2013
68,68,"Camilo Villegas",79,12.37,97,12,"GIRPutting2025",2013
69,69,"Justin Hicks",79,12.36,89,11,"GIRPutting2025",2013
70,70,"Bo Van Pelt",72,12.33,73,9,"GIRPutting2025",2013
71,71,"Jonas Blixt",76,12.24,98,12,"GIRPutting2025",2013
71,71,"Brian Harman",89,12.24,98,12,"GIRPutting2025",2013
71,71,"Darron Stiles",51,12.24,49,6,"GIRPutting2025",2013
74,74,"DH Lee",65,12.16,74,9,"GIRPutting2025",2013
75,75,"Chris Stroud",88,12.15,107,13,"GIRPutting2025",2013
76,76,"Henrik Stenson",65,12.12,66,8,"GIRPutting2025",2013
77,77,"Jin Park",52,12,50,6,"GIRPutting2025",2013
78,78,"Cameron Tringale",80,11.96,92,11,"GIRPutting2025",2013
79,79,"Doug LaBelle II",72,11.9,84,10,"GIRPutting2025",2013
80,80,"Carl Pettersson",82,11.83,93,11,"GIRPutting2025",2013
81,81,"Freddie Jacobson",63,11.67,60,7,"GIRPutting2025",2013
82,82,"Kevin Streelman",86,11.65,103,12,"GIRPutting2025",2013
83,83,"Jason Day",86,11.63,86,10,"GIRPutting2025",2013
84,84,"Jason Kokrak",78,11.54,104,12,"GIRPutting2025",2013
85,85,"Brian Davis",91,11.49,87,10,"GIRPutting2025",2013
86,86,"Charlie Beljan",62,11.48,61,7,"GIRPutting2025",2013
87,87,"Scott Stallings",79,11.36,88,10,"GIRPutting2025",2013
88,88,"William McGirt",75,11.34,97,11,"GIRPutting2025",2013
89,89,"Lucas Glover",65,11.27,71,8,"GIRPutting2025",2013
90,90,"Rory Sabbatini",86,11.24,89,10,"GIRPutting2025",2013
91,91,"Rickie Fowler",75,11.11,72,8,"GIRPutting2025",2013
91,91,"Robert Karlsson",56,11.11,45,5,"GIRPutting2025",2013
91,91,"David Lynn",70,11.11,81,9,"GIRPutting2025",2013
94,94,"Brendan Steele",86,11,100,11,"GIRPutting2025",2013
95,95,"Luke Donald",60,10.96,73,8,"GIRPutting2025",2013
96,96,"Michael Bradley",56,10.91,55,6,"GIRPutting2025",2013
97,97,"Justin Leonard",86,10.78,102,11,"GIRPutting2025",2013
98,98,"Hunter Mahan",91,10.68,103,11,"GIRPutting2025",2013
99,99,"Steven Bowditch",67,10.67,75,8,"GIRPutting2025",2013
100,100,"Martin Flores",83,10.64,94,10,"GIRPutting2025",2013
101,101,"Mark Wilson",56,10.61,66,7,"GIRPutting2025",2013
102,102,"Charley Hoffman",84,10.59,85,9,"GIRPutting2025",2013
103,103,"Tommy Gainey",84,10.53,95,10,"GIRPutting2025",2013
104,104,"Brandt Snedeker",79,10.47,86,9,"GIRPutting2025",2013
105,105,"David Toms",49,10.42,48,5,"GIRPutting2025",2013
106,106,"Gary Woodland",94,10.38,106,11,"GIRPutting2025",2013
107,107,"Bud Cauley",67,10.34,58,6,"GIRPutting2025",2013
108,108,"Ben Curtis",59,10.29,68,7,"GIRPutting2025",2013
108,108,"Tom Gillis",69,10.29,68,7,"GIRPutting2025",2013
108,108,"Ryan Moore",72,10.29,68,7,"GIRPutting2025",2013
111,111,"Jim Furyk",80,10.23,88,9,"GIRPutting2025",2013
112,112,"Nicolas Colsaerts",50,10.17,59,6,"GIRPutting2025",2013
113,113,"John Huh",88,10,100,10,"GIRPutting2025",2013
114,114,"Brad Fritsch",81,9.88,81,8,"GIRPutting2025",2013
114,114,"David Mathis",71,9.88,81,8,"GIRPutting2025",2013
116,116,"Justin Rose",62,9.64,83,8,"GIRPutting2025",2013
116,116,"Webb Simpson",92,9.64,83,8,"GIRPutting2025",2013
118,118,"Seung Yul Noh",71,9.52,84,8,"GIRPutting2025",2013
119,119,"Brendon de Jonge",110,9.4,117,11,"GIRPutting2025",2013
120,120,"DA Points",87,9.33,75,7,"GIRPutting2025",2013
121,121,"Aaron Watkins",46,9.3,43,4,"GIRPutting2025",2013
122,122,"Derek Ernst",58,9.26,54,5,"GIRPutting2025",2013
123,123,"Robert Allenby",58,9.23,65,6,"GIRPutting2025",2013
123,123,"George McNeill",68,9.23,65,6,"GIRPutting2025",2013
125,125,"Scott Brown",65,9.21,76,7,"GIRPutting2025",2013
126,126,"Sergio Garcia",65,9.09,66,6,"GIRPutting2025",2013
127,127,"Zach Johnson",84,8.91,101,9,"GIRPutting2025",2013
128,128,"Bobby Gates",49,8.89,45,4,"GIRPutting2025",2013
129,129,"Bill Haas",85,8.79,91,8,"GIRPutting2025",2013
130,130,"Steve LeBrun",66,8.75,80,7,"GIRPutting2025",2013
131,131,"Troy Matteson",68,8.7,69,6,"GIRPutting2025",2013
132,132,"Steve Stricker",51,8.62,58,5,"GIRPutting2025",2013
133,133,"Chris Kirk",89,8.55,117,10,"GIRPutting2025",2013
134,134,"Henrik Norlander",70,8.43,83,7,"GIRPutting2025",2013
134,134,"Ryan Palmer",79,8.43,83,7,"GIRPutting2025",2013
134,134,"Jimmy Walker",84,8.43,83,7,"GIRPutting2025",2013
137,137,"Robert Garrigus",69,8.33,48,4,"GIRPutting2025",2013
137,137,"Jim Herman",59,8.33,60,5,"GIRPutting2025",2013
137,137,"Ian Poulter",59,8.33,60,5,"GIRPutting2025",2013
140,140,"Jason Bohn",70,8.24,85,7,"GIRPutting2025",2013
140,140,"James Hahn",78,8.24,85,7,"GIRPutting2025",2013
142,142,"Marc Leishman",77,8.22,73,6,"GIRPutting2025",2013
143,143,"Matt Jones",83,8.14,86,7,"GIRPutting2025",2013
144,144,"Trevor Immelman",73,8.11,74,6,"GIRPutting2025",2013
144,144,"Bubba Watson",76,8.11,74,6,"GIRPutting2025",2013
146,146,"Johnson Wagner",64,8.06,62,5,"GIRPutting2025",2013
147,147,"Adam Scott",61,7.94,63,5,"GIRPutting2025",2013
148,148,"Justin Bolli",59,7.84,51,4,"GIRPutting2025",2013
149,149,"Colt Knost",69,7.78,90,7,"GIRPutting2025",2013
150,150,"Dustin Johnson",71,7.58,66,5,"GIRPutting2025",2013
151,151,"JJ Henry",83,7.55,106,8,"GIRPutting2025",2013
152,152,"Chad Campbell",78,7.53,93,7,"GIRPutting2025",2013
153,153,"Brandt Jobe",62,7.35,68,5,"GIRPutting2025",2013
