"Total1Putts1015_RANKTHISWEEK_2006","Total1Putts1015_RANKLASTWEEK_2006","Total1Putts1015_PLAYERNAME_2006","Total1Putts1015_ROUNDS_2006","Total1Putts1015_TOTAL_2006","Total1Putts1015_TOTALFORALLDISTANCES_2006","Total1Putts1015_PCTOFALL1PUTTS_2006","stat_name","year"
1,1,"Woody Austin",107,92,688,13.4,"Total1Putts1015",2006
2,2,"Brian Gay",107,91,777,11.7,"Total1Putts1015",2006
3,3,"Steve Flesch",119,89,737,12.1,"Total1Putts1015",2006
4,4,"Charley Hoffman",100,86,623,13.8,"Total1Putts1015",2006
4,4,"Tag Ridings",103,86,658,13.1,"Total1Putts1015",2006
6,6,"Bo Van Pelt",102,85,619,13.7,"Total1Putts1015",2006
7,7,"David Branshaw",98,81,573,14.1,"Total1Putts1015",2006
7,7,"Dean Wilson",115,81,682,11.9,"Total1Putts1015",2006
9,9,"Nathan Green",108,80,714,11.2,"Total1Putts1015",2006
9,9,"Brett Quigley",109,80,675,11.9,"Total1Putts1015",2006
11,11,"Joe Durant",101,79,631,12.5,"Total1Putts1015",2006
11,11,"Jeff Overton",95,79,605,13.1,"Total1Putts1015",2006
13,13,"Daniel Chopra",110,78,690,11.3,"Total1Putts1015",2006
13,13,"Todd Fischer",101,78,657,11.9,"Total1Putts1015",2006
15,15,"Carl Pettersson",95,77,547,14.1,"Total1Putts1015",2006
15,15,"Camilo Villegas",95,77,574,13.4,"Total1Putts1015",2006
17,17,"Stewart Cink",93,76,541,14,"Total1Putts1015",2006
17,17,"Hunter Mahan",98,76,600,12.7,"Total1Putts1015",2006
19,19,"Jason Bohn",104,75,606,12.4,"Total1Putts1015",2006
19,19,"Wes Short Jr",96,75,585,12.8,"Total1Putts1015",2006
19,19,"Jerry Smith",94,75,585,12.8,"Total1Putts1015",2006
22,22,"Justin Rose",98,74,600,12.3,"Total1Putts1015",2006
22,22,"Nick Watney",97,74,612,12.1,"Total1Putts1015",2006
24,24,"Lucas Glover",105,73,597,12.2,"Total1Putts1015",2006
24,24,"Shigeki Maruyama",94,73,604,12.1,"Total1Putts1015",2006
26,26,"Arjun Atwal",97,72,592,12.2,"Total1Putts1015",2006
26,26,"Paul Azinger",87,72,587,12.3,"Total1Putts1015",2006
28,28,"Shane Bertsch",104,70,646,10.8,"Total1Putts1015",2006
28,28,"Henrik Bjornstad",97,70,629,11.1,"Total1Putts1015",2006
30,30,"Brian Davis",92,69,552,12.5,"Total1Putts1015",2006
30,30,"Brent Geiberger",99,69,636,10.8,"Total1Putts1015",2006
30,30,"Jason Gore",86,69,502,13.7,"Total1Putts1015",2006
30,30,"Richard Johnson",94,69,597,11.6,"Total1Putts1015",2006
34,34,"Olin Browne",108,68,619,11,"Total1Putts1015",2006
34,34,"Bob Estes",85,68,514,13.2,"Total1Putts1015",2006
34,34,"Harrison Frazar",95,68,562,12.1,"Total1Putts1015",2006
34,34,"Fred Funk",106,68,592,11.5,"Total1Putts1015",2006
34,34,"Zach Johnson",98,68,528,12.9,"Total1Putts1015",2006
34,34,"Shaun Micheel",96,68,518,13.1,"Total1Putts1015",2006
34,34,"Vaughn Taylor",88,68,579,11.7,"Total1Putts1015",2006
41,41,"Lee Janzen",79,67,489,13.7,"Total1Putts1015",2006
41,41,"Kent Jones",103,67,631,10.6,"Total1Putts1015",2006
41,41,"Troy Matteson",101,67,583,11.5,"Total1Putts1015",2006
44,44,"Stephen Leaney",84,66,554,11.9,"Total1Putts1015",2006
44,44,"Rod Pampling",89,66,510,12.9,"Total1Putts1015",2006
44,44,"Tom Pernice Jr",108,66,661,10,"Total1Putts1015",2006
44,44,"John Senden",96,66,505,13.1,"Total1Putts1015",2006
48,48,"Briny Baird",81,65,457,14.2,"Total1Putts1015",2006
48,48,"Bart Bryant",87,65,455,14.3,"Total1Putts1015",2006
48,48,"Robert Damron",91,65,589,11,"Total1Putts1015",2006
48,48,"Joe Ogilvie",95,65,578,11.2,"Total1Putts1015",2006
52,52,"Eric Axley",91,64,572,11.2,"Total1Putts1015",2006
52,52,"Mark Calcavecchia",94,64,567,11.3,"Total1Putts1015",2006
52,52,"Ben Crane",85,64,461,13.9,"Total1Putts1015",2006
52,52,"Frank Lickliter II",99,64,603,10.6,"Total1Putts1015",2006
52,52,"Tim Petrovic",95,64,589,10.9,"Total1Putts1015",2006
52,52,"Kevin Sutherland",100,64,583,11,"Total1Putts1015",2006
58,58,"Ryuji Imada",105,63,614,10.3,"Total1Putts1015",2006
58,58,"Jerry Kelly",100,63,574,11,"Total1Putts1015",2006
58,58,"Jesper Parnevik",84,63,533,11.8,"Total1Putts1015",2006
58,58,"Chris Riley",86,63,527,12,"Total1Putts1015",2006
62,62,"Steve Jones",83,62,474,13.1,"Total1Putts1015",2006
62,62,"Patrick Sheehan",104,62,602,10.3,"Total1Putts1015",2006
62,62,"Heath Slocum",96,62,527,11.8,"Total1Putts1015",2006
62,62,"Scott Verplank",88,62,496,12.5,"Total1Putts1015",2006
62,62,"Brett Wetterich",82,62,497,12.5,"Total1Putts1015",2006
67,67,"KJ Choi",93,61,522,11.7,"Total1Putts1015",2006
68,68,"Michael Allen",84,60,540,11.1,"Total1Putts1015",2006
68,68,"Rich Beem",85,60,446,13.5,"Total1Putts1015",2006
68,68,"Jeff Brehaut",100,60,561,10.7,"Total1Putts1015",2006
68,68,"Bubba Dickerson",98,60,569,10.5,"Total1Putts1015",2006
68,68,"John Huston",74,60,467,12.8,"Total1Putts1015",2006
68,68,"Jonathan Kaye",95,60,538,11.2,"Total1Putts1015",2006
68,68,"Ted Purdy",103,60,530,11.3,"Total1Putts1015",2006
75,75,"Aaron Baddeley",78,59,533,11.1,"Total1Putts1015",2006
75,75,"Robert Garrigus",85,59,495,11.9,"Total1Putts1015",2006
75,75,"Ryan Palmer",101,59,572,10.3,"Total1Putts1015",2006
