"Scrambling1020ydsRTPScore_RANKTHISWEEK_2006","Scrambling1020ydsRTPScore_RANKLASTWEEK_2006","Scrambling1020ydsRTPScore_PLAYERNAME_2006","Scrambling1020ydsRTPScore_ROUNDS_2006","Scrambling1020ydsRTPScore_AVGRTP_2006","Scrambling1020ydsRTPScore_TOTALHOLES_2006","Scrambling1020ydsRTPScore_TOTALRTP_2006","stat_name","year"
43,43,"Retief Goosen",68,0.337,86,29,"Scrambling1020ydsRTPScore",2006
45,45,"John Cook",67,0.338,133,45,"Scrambling1020ydsRTPScore",2006
46,46,"Frank Lickliter II",99,0.339,221,75,"Scrambling1020ydsRTPScore",2006
46,46,"Larry Mize",53,0.339,109,37,"Scrambling1020ydsRTPScore",2006
48,48,"Brian Davis",92,0.341,223,76,"Scrambling1020ydsRTPScore",2006
48,48,"Bill Haas",99,0.341,229,78,"Scrambling1020ydsRTPScore",2006
48,48,"Jason Schultz",77,0.341,173,59,"Scrambling1020ydsRTPScore",2006
51,51,"Aaron Baddeley",78,0.343,216,74,"Scrambling1020ydsRTPScore",2006
52,52,"Harrison Frazar",95,0.344,186,64,"Scrambling1020ydsRTPScore",2006
52,52,"Jesper Parnevik",84,0.344,195,67,"Scrambling1020ydsRTPScore",2006
54,54,"Ryuji Imada",105,0.346,217,75,"Scrambling1020ydsRTPScore",2006
55,55,"John Huston",74,0.347,176,61,"Scrambling1020ydsRTPScore",2006
56,56,"Kris Cox",83,0.348,178,62,"Scrambling1020ydsRTPScore",2006
56,56,"Freddie Jacobson",56,0.348,138,48,"Scrambling1020ydsRTPScore",2006
56,56,"Ian Poulter",53,0.348,112,39,"Scrambling1020ydsRTPScore",2006
56,56,"David Toms",76,0.348,138,48,"Scrambling1020ydsRTPScore",2006
56,56,"Duffy Waldorf",96,0.348,227,79,"Scrambling1020ydsRTPScore",2006
61,61,"Michael Allen",84,0.35,206,72,"Scrambling1020ydsRTPScore",2006
62,62,"Woody Austin",107,0.351,271,95,"Scrambling1020ydsRTPScore",2006
62,62,"John Senden",96,0.351,174,61,"Scrambling1020ydsRTPScore",2006
62,62,"Mike Sposa",68,0.351,174,61,"Scrambling1020ydsRTPScore",2006
65,65,"John Engler Jr",69,0.352,179,63,"Scrambling1020ydsRTPScore",2006
66,66,"Mark Brooks",90,0.353,201,71,"Scrambling1020ydsRTPScore",2006
66,66,"Tim Petrovic",95,0.353,241,85,"Scrambling1020ydsRTPScore",2006
66,66,"Ted Purdy",103,0.353,184,65,"Scrambling1020ydsRTPScore",2006
66,66,"Omar Uresti",61,0.353,136,48,"Scrambling1020ydsRTPScore",2006
70,70,"Jason Bohn",104,0.355,248,88,"Scrambling1020ydsRTPScore",2006
70,70,"Padraig Harrington",54,0.355,93,33,"Scrambling1020ydsRTPScore",2006
72,72,"Stewart Cink",93,0.356,174,62,"Scrambling1020ydsRTPScore",2006
72,72,"Adam Scott",70,0.356,101,36,"Scrambling1020ydsRTPScore",2006
74,74,"Brian Bateman",69,0.357,154,55,"Scrambling1020ydsRTPScore",2006
75,75,"Jeff Maggert",81,0.358,165,59,"Scrambling1020ydsRTPScore",2006
76,76,"Mathias Gronberg",92,0.359,206,74,"Scrambling1020ydsRTPScore",2006
77,77,"Ryan Hietala",61,0.361,155,56,"Scrambling1020ydsRTPScore",2006
78,78,"Stephen Ames",63,0.362,116,42,"Scrambling1020ydsRTPScore",2006
78,78,"Carl Pettersson",95,0.362,210,76,"Scrambling1020ydsRTPScore",2006
80,80,"Fred Funk",106,0.363,226,82,"Scrambling1020ydsRTPScore",2006
81,81,"Bob Estes",85,0.364,198,72,"Scrambling1020ydsRTPScore",2006
81,81,"Shigeki Maruyama",94,0.364,198,72,"Scrambling1020ydsRTPScore",2006
83,83,"Robert Damron",91,0.368,234,86,"Scrambling1020ydsRTPScore",2006
83,83,"Peter Lonard",77,0.368,174,64,"Scrambling1020ydsRTPScore",2006
85,85,"Matt Hansen",68,0.369,157,58,"Scrambling1020ydsRTPScore",2006
85,85,"Zach Johnson",98,0.369,179,66,"Scrambling1020ydsRTPScore",2006
85,85,"Daisuke Maruyama",83,0.369,187,69,"Scrambling1020ydsRTPScore",2006
88,88,"Charles Warren",93,0.37,189,70,"Scrambling1020ydsRTPScore",2006
89,89,"Kenny Perry",73,0.371,124,46,"Scrambling1020ydsRTPScore",2006
90,90,"Ben Curtis",86,0.372,164,61,"Scrambling1020ydsRTPScore",2006
91,91,"Skip Kendall",72,0.373,134,50,"Scrambling1020ydsRTPScore",2006
92,92,"Ben Crane",85,0.374,155,58,"Scrambling1020ydsRTPScore",2006
93,93,"David Branshaw",98,0.376,221,83,"Scrambling1020ydsRTPScore",2006
93,93,"Marco Dawson",87,0.376,210,79,"Scrambling1020ydsRTPScore",2006
93,93,"Joe Ogilvie",95,0.376,210,79,"Scrambling1020ydsRTPScore",2006
96,96,"Nick Watney",97,0.377,212,80,"Scrambling1020ydsRTPScore",2006
97,97,"Jimmy Walker",60,0.378,148,56,"Scrambling1020ydsRTPScore",2006
98,98,"Tom Pernice Jr",108,0.379,240,91,"Scrambling1020ydsRTPScore",2006
99,99,"Eric Axley",91,0.38,192,73,"Scrambling1020ydsRTPScore",2006
100,100,"Jonathan Byrd",66,0.382,136,52,"Scrambling1020ydsRTPScore",2006
100,100,"Carlos Franco",86,0.382,212,81,"Scrambling1020ydsRTPScore",2006
100,100,"JL Lewis",57,0.382,144,55,"Scrambling1020ydsRTPScore",2006
100,100,"Jeff Overton",95,0.382,207,79,"Scrambling1020ydsRTPScore",2006
100,100,"Heath Slocum",96,0.382,204,78,"Scrambling1020ydsRTPScore",2006
100,100,"Hidemichi Tanaka",74,0.382,178,68,"Scrambling1020ydsRTPScore",2006
106,106,"Lucas Glover",105,0.383,206,79,"Scrambling1020ydsRTPScore",2006
106,106,"Lee Janzen",79,0.383,180,69,"Scrambling1020ydsRTPScore",2006
106,106,"Mark Wilson",79,0.383,183,70,"Scrambling1020ydsRTPScore",2006
109,109,"Henrik Bjornstad",97,0.384,250,96,"Scrambling1020ydsRTPScore",2006
110,110,"Robert Gamez",94,0.385,208,80,"Scrambling1020ydsRTPScore",2006
110,110,"Vijay Singh",103,0.385,187,72,"Scrambling1020ydsRTPScore",2006
112,112,"Mathew Goggin",72,0.386,140,54,"Scrambling1020ydsRTPScore",2006
112,112,"Justin Rose",98,0.386,220,85,"Scrambling1020ydsRTPScore",2006
112,112,"Bo Van Pelt",102,0.386,233,90,"Scrambling1020ydsRTPScore",2006
115,115,"Dean Wilson",115,0.387,243,94,"Scrambling1020ydsRTPScore",2006
116,116,"Shane Bertsch",104,0.389,229,89,"Scrambling1020ydsRTPScore",2006
116,116,"Ian Leggatt",80,0.389,193,75,"Scrambling1020ydsRTPScore",2006
116,116,"Tom Lehman",70,0.389,108,42,"Scrambling1020ydsRTPScore",2006
119,119,"Brad Faxon",78,0.39,210,82,"Scrambling1020ydsRTPScore",2006
120,120,"Paul Goydos",72,0.392,158,62,"Scrambling1020ydsRTPScore",2006
120,120,"Charley Hoffman",100,0.392,212,83,"Scrambling1020ydsRTPScore",2006
122,122,"Tim Herron",82,0.393,173,68,"Scrambling1020ydsRTPScore",2006
123,123,"Mark Calcavecchia",94,0.394,221,87,"Scrambling1020ydsRTPScore",2006
123,123,"Chris DiMarco",83,0.394,155,61,"Scrambling1020ydsRTPScore",2006
123,123,"David McKenzie",82,0.394,180,71,"Scrambling1020ydsRTPScore",2006
123,123,"DJ Trahan",92,0.394,226,89,"Scrambling1020ydsRTPScore",2006
127,127,"Len Mattiace",59,0.396,144,57,"Scrambling1020ydsRTPScore",2006
128,128,"Olin Browne",108,0.398,246,98,"Scrambling1020ydsRTPScore",2006
128,128,"Kent Jones",103,0.398,231,92,"Scrambling1020ydsRTPScore",2006
128,128,"Bob May",65,0.398,123,49,"Scrambling1020ydsRTPScore",2006
128,128,"Jeff Sluman",101,0.398,206,82,"Scrambling1020ydsRTPScore",2006
132,132,"Steve Lowery",99,0.399,228,91,"Scrambling1020ydsRTPScore",2006
133,133,"Jose Maria Olazabal",62,0.4,80,32,"Scrambling1020ydsRTPScore",2006
134,134,"JJ Henry",96,0.401,177,71,"Scrambling1020ydsRTPScore",2006
135,135,"Patrick Sheehan",104,0.403,253,102,"Scrambling1020ydsRTPScore",2006
136,136,"Craig Barlow",77,0.404,161,65,"Scrambling1020ydsRTPScore",2006
136,136,"Mike Weir",88,0.404,161,65,"Scrambling1020ydsRTPScore",2006
138,138,"Billy Mayfair",94,0.405,210,85,"Scrambling1020ydsRTPScore",2006
139,139,"Todd Hamilton",72,0.407,167,68,"Scrambling1020ydsRTPScore",2006
140,140,"Alex Cejka",93,0.408,191,78,"Scrambling1020ydsRTPScore",2006
140,140,"James Driscoll",80,0.408,211,86,"Scrambling1020ydsRTPScore",2006
140,140,"Ryan Palmer",101,0.408,213,87,"Scrambling1020ydsRTPScore",2006
143,143,"Tag Ridings",103,0.41,251,103,"Scrambling1020ydsRTPScore",2006
144,144,"Robert Allenby",79,0.411,151,62,"Scrambling1020ydsRTPScore",2006
145,145,"Vance Veazey",59,0.413,138,57,"Scrambling1020ydsRTPScore",2006
146,146,"Jon Mills",68,0.414,157,65,"Scrambling1020ydsRTPScore",2006
147,147,"David Howell",52,0.415,65,27,"Scrambling1020ydsRTPScore",2006
147,147,"Hunter Mahan",98,0.415,200,83,"Scrambling1020ydsRTPScore",2006
149,149,"Ron Whittaker",81,0.416,178,74,"Scrambling1020ydsRTPScore",2006
150,150,"David Duval",71,0.417,144,60,"Scrambling1020ydsRTPScore",2006
150,150,"Rory Sabbatini",84,0.417,187,78,"Scrambling1020ydsRTPScore",2006
150,150,"Bob Tway",81,0.417,151,63,"Scrambling1020ydsRTPScore",2006
150,150,"Tiger Woods",55,0.417,72,30,"Scrambling1020ydsRTPScore",2006
154,154,"Davis Love III",85,0.418,153,64,"Scrambling1020ydsRTPScore",2006
154,154,"Ryan Moore",68,0.418,158,66,"Scrambling1020ydsRTPScore",2006
156,156,"Paul Stankowski",70,0.419,167,70,"Scrambling1020ydsRTPScore",2006
157,157,"Wes Short Jr",96,0.42,219,92,"Scrambling1020ydsRTPScore",2006
158,158,"Robert Garrigus",85,0.421,202,85,"Scrambling1020ydsRTPScore",2006
159,159,"Greg Kraft",79,0.422,204,86,"Scrambling1020ydsRTPScore",2006
159,159,"Troy Matteson",101,0.422,218,92,"Scrambling1020ydsRTPScore",2006
159,159,"Joey Sindelar",90,0.422,192,81,"Scrambling1020ydsRTPScore",2006
162,162,"Jeff Brehaut",100,0.423,213,90,"Scrambling1020ydsRTPScore",2006
163,163,"Bubba Watson",83,0.424,177,75,"Scrambling1020ydsRTPScore",2006
164,164,"Tjaart van der Walt",60,0.425,134,57,"Scrambling1020ydsRTPScore",2006
165,165,"Arjun Atwal",97,0.429,205,88,"Scrambling1020ydsRTPScore",2006
166,166,"Michael Connell",51,0.43,114,49,"Scrambling1020ydsRTPScore",2006
166,166,"Brandt Jobe",91,0.43,172,74,"Scrambling1020ydsRTPScore",2006
166,166,"Vaughn Taylor",88,0.43,186,80,"Scrambling1020ydsRTPScore",2006
169,169,"Chris Smith",67,0.432,139,60,"Scrambling1020ydsRTPScore",2006
169,169,"Camilo Villegas",95,0.432,213,92,"Scrambling1020ydsRTPScore",2006
171,171,"Bart Bryant",87,0.433,150,65,"Scrambling1020ydsRTPScore",2006
172,172,"Sean OHair",100,0.434,182,79,"Scrambling1020ydsRTPScore",2006
173,173,"Nicholas Thompson",96,0.435,230,100,"Scrambling1020ydsRTPScore",2006
174,174,"Jonathan Kaye",95,0.439,205,90,"Scrambling1020ydsRTPScore",2006
175,175,"Tim Clark",80,0.44,134,59,"Scrambling1020ydsRTPScore",2006
176,176,"Briny Baird",81,0.441,161,71,"Scrambling1020ydsRTPScore",2006
177,177,"Brett Wetterich",82,0.442,181,80,"Scrambling1020ydsRTPScore",2006
178,178,"Rich Beem",85,0.444,189,84,"Scrambling1020ydsRTPScore",2006
178,178,"Jason Gore",86,0.444,187,83,"Scrambling1020ydsRTPScore",2006
178,178,"Steve Jones",83,0.444,171,76,"Scrambling1020ydsRTPScore",2006
181,181,"John Rollins",93,0.447,188,84,"Scrambling1020ydsRTPScore",2006
182,182,"Fred Couples",52,0.448,96,43,"Scrambling1020ydsRTPScore",2006
183,183,"Thomas Levet",53,0.449,138,62,"Scrambling1020ydsRTPScore",2006
183,183,"DA Points",82,0.449,196,88,"Scrambling1020ydsRTPScore",2006
185,185,"Scott Gutschewski",53,0.452,126,57,"Scrambling1020ydsRTPScore",2006
186,186,"Pat Perez",50,0.458,120,55,"Scrambling1020ydsRTPScore",2006
187,187,"John Daly",51,0.463,108,50,"Scrambling1020ydsRTPScore",2006
188,188,"Alex Aragon",63,0.465,157,73,"Scrambling1020ydsRTPScore",2006
189,189,"Phil Mickelson",74,0.47,100,47,"Scrambling1020ydsRTPScore",2006
190,190,"Will Ma Kenzie",91,0.477,172,82,"Scrambling1020ydsRTPScore",2006
190,190,"Roger Tambellini",64,0.477,132,63,"Scrambling1020ydsRTPScore",2006
192,192,"Sergio Garcia",59,0.488,84,41,"Scrambling1020ydsRTPScore",2006
193,193,"Tommy Armour III",65,0.497,147,73,"Scrambling1020ydsRTPScore",2006
194,194,"JB Holmes",81,0.506,158,80,"Scrambling1020ydsRTPScore",2006
195,195,"Joe Durant",101,0.515,231,119,"Scrambling1020ydsRTPScore",2006
196,196,"Chris Couch",75,0.539,178,96,"Scrambling1020ydsRTPScore",2006
