"AveragePuttingDistanceAll2putts_RANKTHISWEEK_2015","AveragePuttingDistanceAll2putts_RANKLASTWEEK_2015","AveragePuttingDistanceAll2putts_PLAYERNAME_2015","AveragePuttingDistanceAll2putts_ROUNDS_2015","AveragePuttingDistanceAll2putts_AVG_2015","AveragePuttingDistanceAll2putts_DISTANCEFEET_2015","AveragePuttingDistanceAll2putts_TOTALPUTTS_2015","stat_name","year"
41,41,"Camilo Villegas",83,NA,16474.25,709,"AveragePuttingDistanceAll2putts",2015
48,48,"Chad Campbell",97,NA,22568.25,974,"AveragePuttingDistanceAll2putts",2015
48,48,"Ben Crane",62,NA,11896.75,513,"AveragePuttingDistanceAll2putts",2015
48,48,"Adam Hadwin",95,NA,19518.75,842,"AveragePuttingDistanceAll2putts",2015
48,48,"Bryce Molder",91,NA,18160.75,783,"AveragePuttingDistanceAll2putts",2015
48,48,"Cameron Tringale",96,NA,17791.583,769,"AveragePuttingDistanceAll2putts",2015
53,53,"Derek Fathauer",81,NA,14868.583,645,"AveragePuttingDistanceAll2putts",2015
53,53,"Davis Love III",51,NA,10389,450,"AveragePuttingDistanceAll2putts",2015
55,55,"Keegan Bradley",87,NA,14711.833,639,"AveragePuttingDistanceAll2putts",2015
55,55,"Jim Herman",88,NA,19925.25,865,"AveragePuttingDistanceAll2putts",2015
55,55,"Matt Jones",89,NA,14792.75,644,"AveragePuttingDistanceAll2putts",2015
55,55,"Jason Kokrak",88,NA,19067.833,830,"AveragePuttingDistanceAll2putts",2015
55,55,"Marc Leishman",74,NA,12504.667,544,"AveragePuttingDistanceAll2putts",2015
55,55,"Sean OHair",86,NA,18594.667,809,"AveragePuttingDistanceAll2putts",2015
55,55,"Charl Schwartzel",67,NA,9490.917,413,"AveragePuttingDistanceAll2putts",2015
55,55,"Brendan Steele",88,NA,17931.25,779,"AveragePuttingDistanceAll2putts",2015
55,55,"Andrew Svoboda",80,NA,16611.75,722,"AveragePuttingDistanceAll2putts",2015
55,55,"Brendon Todd",96,NA,16775.083,729,"AveragePuttingDistanceAll2putts",2015
55,55,"Bubba Watson",71,NA,12709.833,552,"AveragePuttingDistanceAll2putts",2015
66,66,"Graham DeLaet",65,NA,12931.083,564,"AveragePuttingDistanceAll2putts",2015
66,66,"Jim Furyk",71,NA,12476.5,544,"AveragePuttingDistanceAll2putts",2015
66,66,"Padraig Harrington",60,NA,11118.5,485,"AveragePuttingDistanceAll2putts",2015
66,66,"Billy Hurley III",83,NA,14714.25,643,"AveragePuttingDistanceAll2putts",2015
66,66,"Kevin Kisner",104,NA,22063.167,964,"AveragePuttingDistanceAll2putts",2015
66,66,"Martin Laird",77,NA,17091.333,746,"AveragePuttingDistanceAll2putts",2015
66,66,"Kevin Na",98,NA,15580.583,679,"AveragePuttingDistanceAll2putts",2015
66,66,"SJ Park",79,NA,14803.583,646,"AveragePuttingDistanceAll2putts",2015
66,66,"Daniel Summerhays",101,NA,20706.75,903,"AveragePuttingDistanceAll2putts",2015
66,66,"Steve Wheatcroft",87,NA,16217.083,707,"AveragePuttingDistanceAll2putts",2015
76,76,"Brendon de Jonge",106,NA,21539.417,945,"AveragePuttingDistanceAll2putts",2015
76,76,"Chris Kirk",76,NA,12705.917,556,"AveragePuttingDistanceAll2putts",2015
76,76,"Ben Martin",93,NA,18666.333,817,"AveragePuttingDistanceAll2putts",2015
79,79,"Chesson Hadley",101,NA,19380.167,851,"AveragePuttingDistanceAll2putts",2015
79,79,"Charles Howell III",105,NA,25188.167,1109,"AveragePuttingDistanceAll2putts",2015
79,79,"Russell Knox",96,NA,21288.167,937,"AveragePuttingDistanceAll2putts",2015
79,79,"Bill Lunde",50,NA,8859.083,390,"AveragePuttingDistanceAll2putts",2015
79,79,"William McGirt",103,NA,22603.75,994,"AveragePuttingDistanceAll2putts",2015
79,79,"George McNeill",93,NA,20369.75,897,"AveragePuttingDistanceAll2putts",2015
79,79,"Pat Perez",96,NA,19290.833,847,"AveragePuttingDistanceAll2putts",2015
86,86,"Blayne Barber",76,NA,14139.833,623,"AveragePuttingDistanceAll2putts",2015
86,86,"Retief Goosen",81,NA,13351.583,588,"AveragePuttingDistanceAll2putts",2015
86,86,"John Huh",102,NA,20315.417,895,"AveragePuttingDistanceAll2putts",2015
86,86,"Colt Knost",90,NA,17614.833,776,"AveragePuttingDistanceAll2putts",2015
86,86,"Spencer Levin",99,NA,20387,901,"AveragePuttingDistanceAll2putts",2015
86,86,"Jeff Overton",94,NA,17562.917,774,"AveragePuttingDistanceAll2putts",2015
86,86,"Scott Stallings",60,NA,11382.417,502,"AveragePuttingDistanceAll2putts",2015
86,86,"Boo Weekley",79,NA,15525.417,685,"AveragePuttingDistanceAll2putts",2015
94,94,"Daniel Berger",97,NA,19160.75,850,"AveragePuttingDistanceAll2putts",2015
94,94,"Scott Brown",97,NA,17817,790,"AveragePuttingDistanceAll2putts",2015
94,94,"Paul Casey",87,NA,15081.833,669,"AveragePuttingDistanceAll2putts",2015
94,94,"Scott Langley",94,NA,18811.917,832,"AveragePuttingDistanceAll2putts",2015
94,94,"Chris Stroud",84,NA,15420.833,684,"AveragePuttingDistanceAll2putts",2015
99,99,"Jonas Blixt",78,NA,11823.167,525,"AveragePuttingDistanceAll2putts",2015
99,99,"KJ Choi",66,NA,12597.667,559,"AveragePuttingDistanceAll2putts",2015
99,99,"Chad Collins",79,NA,13981.917,622,"AveragePuttingDistanceAll2putts",2015
99,99,"Jerry Kelly",79,NA,14508.083,646,"AveragePuttingDistanceAll2putts",2015
99,99,"Matt Kuchar",97,NA,16675,742,"AveragePuttingDistanceAll2putts",2015
99,99,"Seung Yul Noh",65,NA,12386.25,550,"AveragePuttingDistanceAll2putts",2015
99,99,"Patrick Reed",103,NA,15961.75,710,"AveragePuttingDistanceAll2putts",2015
99,99,"Kyle Reifers",96,NA,18157.917,807,"AveragePuttingDistanceAll2putts",2015
99,99,"Shawn Stefani",94,NA,20706.917,922,"AveragePuttingDistanceAll2putts",2015
99,99,"Justin Thomas",106,NA,21282.667,946,"AveragePuttingDistanceAll2putts",2015
99,99,"Mark Wilson",89,NA,18888.5,841,"AveragePuttingDistanceAll2putts",2015
110,110,"Derek Ernst",75,NA,14599,652,"AveragePuttingDistanceAll2putts",2015
110,110,"Andres Gonzales",90,NA,17552.25,782,"AveragePuttingDistanceAll2putts",2015
110,110,"Francesco Molinari",56,NA,10757.333,479,"AveragePuttingDistanceAll2putts",2015
110,110,"Scott Piercy",90,NA,18573.667,828,"AveragePuttingDistanceAll2putts",2015
110,110,"Rory Sabbatini",81,NA,14510.917,648,"AveragePuttingDistanceAll2putts",2015
110,110,"Kevin Streelman",95,NA,18084.417,807,"AveragePuttingDistanceAll2putts",2015
110,110,"Tyrone Van Aswegen",58,NA,10173.667,454,"AveragePuttingDistanceAll2putts",2015
110,110,"Bo Van Pelt",81,NA,15291.833,681,"AveragePuttingDistanceAll2putts",2015
110,110,"Gary Woodland",81,NA,12397.5,554,"AveragePuttingDistanceAll2putts",2015
119,119,"Sangmoon Bae",98,NA,18753.75,839,"AveragePuttingDistanceAll2putts",2015
119,119,"Kevin Chappell",86,NA,16297.917,730,"AveragePuttingDistanceAll2putts",2015
119,119,"Sergio Garcia",59,NA,8025.167,359,"AveragePuttingDistanceAll2putts",2015
119,119,"Luke Guthrie",84,NA,15137.75,678,"AveragePuttingDistanceAll2putts",2015
119,119,"David Hearn",97,NA,19509.25,873,"AveragePuttingDistanceAll2putts",2015
119,119,"Byron Smith",59,NA,10680,479,"AveragePuttingDistanceAll2putts",2015
119,119,"Nick Taylor",91,NA,18631.333,835,"AveragePuttingDistanceAll2putts",2015
119,119,"Nick Watney",91,NA,18727.667,838,"AveragePuttingDistanceAll2putts",2015
127,127,"Brian Davis",86,NA,15413.167,693,"AveragePuttingDistanceAll2putts",2015
127,127,"Ernie Els",57,NA,8805.75,396,"AveragePuttingDistanceAll2putts",2015
127,127,"Cameron Percy",72,NA,13573.083,611,"AveragePuttingDistanceAll2putts",2015
127,127,"Carl Pettersson",106,NA,20700.333,929,"AveragePuttingDistanceAll2putts",2015
127,127,"Sam Saunders",83,NA,14313.167,643,"AveragePuttingDistanceAll2putts",2015
132,132,"Ricky Barnes",82,NA,13762.083,621,"AveragePuttingDistanceAll2putts",2015
132,132,"Charlie Beljan",76,NA,12843.083,580,"AveragePuttingDistanceAll2putts",2015
132,132,"Max Homa",78,NA,13811.167,624,"AveragePuttingDistanceAll2putts",2015
132,132,"Whee Kim",71,NA,13158.583,593,"AveragePuttingDistanceAll2putts",2015
132,132,"John Peterson",84,NA,18234.917,824,"AveragePuttingDistanceAll2putts",2015
132,132,"DA Points",72,NA,12769.667,575,"AveragePuttingDistanceAll2putts",2015
132,132,"Ian Poulter",68,NA,10011.833,452,"AveragePuttingDistanceAll2putts",2015
139,139,"Jason Bohn",95,NA,19785.667,895,"AveragePuttingDistanceAll2putts",2015
139,139,"Luke Donald",71,NA,12157.5,551,"AveragePuttingDistanceAll2putts",2015
139,139,"Justin Leonard",61,NA,11876.75,538,"AveragePuttingDistanceAll2putts",2015
139,139,"Geoff Ogilvy",50,NA,8284.083,375,"AveragePuttingDistanceAll2putts",2015
139,139,"Michael Putnam",87,NA,16006.167,725,"AveragePuttingDistanceAll2putts",2015
144,144,"Gonzalo Fdez Castano",81,NA,14447.333,657,"AveragePuttingDistanceAll2putts",2015
144,144,"Charley Hoffman",97,NA,16853.083,766,"AveragePuttingDistanceAll2putts",2015
144,144,"Ryo Ishikawa",90,NA,16497.083,751,"AveragePuttingDistanceAll2putts",2015
144,144,"Roger Sloan",56,NA,9309.917,423,"AveragePuttingDistanceAll2putts",2015
148,148,"James Hahn",94,NA,17284.583,789,"AveragePuttingDistanceAll2putts",2015
148,148,"Dustin Johnson",75,NA,11708.417,535,"AveragePuttingDistanceAll2putts",2015
150,150,"Steven Bowditch",103,NA,18236.333,836,"AveragePuttingDistanceAll2putts",2015
150,150,"Phil Mickelson",70,NA,10919.333,500,"AveragePuttingDistanceAll2putts",2015
152,152,"Angel Cabrera",53,NA,10018.333,460,"AveragePuttingDistanceAll2putts",2015
152,152,"Oscar Fraustro",58,NA,9082,417,"AveragePuttingDistanceAll2putts",2015
152,152,"Jason Gore",76,NA,13074.5,601,"AveragePuttingDistanceAll2putts",2015
152,152,"JB Holmes",89,NA,13290.167,611,"AveragePuttingDistanceAll2putts",2015
152,152,"Chez Reavie",56,NA,11416.083,525,"AveragePuttingDistanceAll2putts",2015
152,152,"Vijay Singh",78,NA,15147.667,697,"AveragePuttingDistanceAll2putts",2015
158,158,"Ken Duke",93,NA,16863.333,779,"AveragePuttingDistanceAll2putts",2015
158,158,"Danny Lee",120,NA,20379.833,940,"AveragePuttingDistanceAll2putts",2015
158,158,"Louis Oosthuizen",68,NA,10289.5,474,"AveragePuttingDistanceAll2putts",2015
161,161,"Fabian Gomez",83,NA,14514.75,673,"AveragePuttingDistanceAll2putts",2015
161,161,"David Lingmerth",90,NA,15549,721,"AveragePuttingDistanceAll2putts",2015
163,163,"Robert Allenby",63,NA,11873.333,553,"AveragePuttingDistanceAll2putts",2015
163,163,"Matt Every",73,NA,11673.333,542,"AveragePuttingDistanceAll2putts",2015
163,163,"Hideki Matsuyama",95,NA,14507.75,676,"AveragePuttingDistanceAll2putts",2015
163,163,"Ryan Moore",81,NA,12923.583,600,"AveragePuttingDistanceAll2putts",2015
163,163,"Jordan Spieth",91,NA,12980.833,603,"AveragePuttingDistanceAll2putts",2015
163,163,"Nicholas Thompson",90,NA,15911.417,741,"AveragePuttingDistanceAll2putts",2015
163,163,"Tim Wilkinson",73,NA,12888.5,599,"AveragePuttingDistanceAll2putts",2015
170,170,"Steven Alker",62,NA,10887.917,508,"AveragePuttingDistanceAll2putts",2015
170,170,"Alex Cejka",94,NA,17347.5,811,"AveragePuttingDistanceAll2putts",2015
170,170,"Webb Simpson",81,NA,13767.167,642,"AveragePuttingDistanceAll2putts",2015
173,173,"Robert Garrigus",70,NA,11960.5,560,"AveragePuttingDistanceAll2putts",2015
174,174,"Zach Johnson",90,NA,15207.083,718,"AveragePuttingDistanceAll2putts",2015
175,175,"Lucas Glover",79,NA,16374.333,776,"AveragePuttingDistanceAll2putts",2015
175,175,"Greg Owen",58,NA,9053.167,429,"AveragePuttingDistanceAll2putts",2015
177,177,"Jason Dufner",76,NA,10288.5,489,"AveragePuttingDistanceAll2putts",2015
177,177,"David Toms",62,NA,11737.75,558,"AveragePuttingDistanceAll2putts",2015
179,179,"Jim Renner",68,NA,12621.667,604,"AveragePuttingDistanceAll2putts",2015
180,180,"Tom Hoge",83,NA,13327.833,641,"AveragePuttingDistanceAll2putts",2015
180,180,"John Merrick",78,NA,12463.667,598,"AveragePuttingDistanceAll2putts",2015
182,182,"Heath Slocum",57,NA,8184.917,396,"AveragePuttingDistanceAll2putts",2015
183,183,"Brian Stuard",97,NA,16551,805,"AveragePuttingDistanceAll2putts",2015
184,184,"Roberto Castro",54,NA,8021.333,393,"AveragePuttingDistanceAll2putts",2015
