"Approach100125yardsRTPScore_RANKTHISWEEK_2008","Approach100125yardsRTPScore_RANKLASTWEEK_2008","Approach100125yardsRTPScore_PLAYERNAME_2008","Approach100125yardsRTPScore_ROUNDS_2008","Approach100125yardsRTPScore_AVGRTP_2008","stat_name","year"
1,1,"Phil Mickelson",80,-0.328,"Approach100125yardsRTPScore",2008
2,2,"Justin Leonard",101,-0.294,"Approach100125yardsRTPScore",2008
3,3,"Scott Verplank",82,-0.273,"Approach100125yardsRTPScore",2008
4,4,"Tim Clark",90,-0.272,"Approach100125yardsRTPScore",2008
5,5,"John Huston",56,-0.26,"Approach100125yardsRTPScore",2008
6,6,"Craig Kanada",65,-0.247,"Approach100125yardsRTPScore",2008
7,7,"John Mallinger",95,-0.246,"Approach100125yardsRTPScore",2008
8,8,"Jim Furyk",95,-0.245,"Approach100125yardsRTPScore",2008
9,9,"Will Ma Kenzie",62,-0.238,"Approach100125yardsRTPScore",2008
10,10,"Geoff Ogilvy",65,-0.235,"Approach100125yardsRTPScore",2008
11,11,"Chad Collins",72,-0.231,"Approach100125yardsRTPScore",2008
12,12,"Paul Casey",55,-0.226,"Approach100125yardsRTPScore",2008
13,13,"Chad Campbell",94,-0.224,"Approach100125yardsRTPScore",2008
14,14,"Kent Jones",68,-0.222,"Approach100125yardsRTPScore",2008
15,15,"Omar Uresti",74,-0.22,"Approach100125yardsRTPScore",2008
16,16,"Anthony Kim",81,-0.219,"Approach100125yardsRTPScore",2008
17,17,"Paul Claxton",63,-0.217,"Approach100125yardsRTPScore",2008
18,18,"Paul Goydos",78,-0.216,"Approach100125yardsRTPScore",2008
19,19,"Stuart Appleby",87,-0.215,"Approach100125yardsRTPScore",2008
19,19,"Freddie Jacobson",78,-0.215,"Approach100125yardsRTPScore",2008
21,21,"David Toms",70,-0.209,"Approach100125yardsRTPScore",2008
22,22,"Nathan Green",95,-0.207,"Approach100125yardsRTPScore",2008
22,22,"Kevin Sutherland",98,-0.207,"Approach100125yardsRTPScore",2008
24,24,"Lucas Glover",91,-0.203,"Approach100125yardsRTPScore",2008
25,25,"Brian Davis",108,-0.202,"Approach100125yardsRTPScore",2008
26,26,"Aaron Baddeley",76,-0.2,"Approach100125yardsRTPScore",2008
27,27,"John Senden",93,-0.198,"Approach100125yardsRTPScore",2008
28,28,"Shigeki Maruyama",50,-0.196,"Approach100125yardsRTPScore",2008
29,29,"Trevor Immelman",70,-0.193,"Approach100125yardsRTPScore",2008
30,30,"Mike Weir",88,-0.191,"Approach100125yardsRTPScore",2008
31,31,"John Rollins",94,-0.189,"Approach100125yardsRTPScore",2008
32,32,"Matt Kuchar",88,-0.185,"Approach100125yardsRTPScore",2008
33,33,"Todd Hamilton",92,-0.184,"Approach100125yardsRTPScore",2008
34,34,"Stephen Leaney",53,-0.183,"Approach100125yardsRTPScore",2008
