"Total3Putts2025_RANKTHISWEEK_2011","Total3Putts2025_RANKLASTWEEK_2011","Total3Putts2025_PLAYERNAME_2011","Total3Putts2025_ROUNDS_2011","Total3Putts2025_TOTAL3PUTTS2025_2011","Total3Putts2025_TOTAL3PUTTS_2011","stat_name","year"
1,1,"Robert Allenby",84,7,51,"Total3Putts2025",2011
1,1,"Jason Bohn",74,7,42,"Total3Putts2025",2011
1,1,"Brian Davis",105,7,45,"Total3Putts2025",2011
1,1,"David Mathis",83,7,39,"Total3Putts2025",2011
1,1,"DJ Trahan",91,7,67,"Total3Putts2025",2011
1,1,"Boo Weekley",66,7,61,"Total3Putts2025",2011
7,7,"Cameron Beckman",71,6,45,"Total3Putts2025",2011
7,7,"Chad Campbell",99,6,67,"Total3Putts2025",2011
7,7,"Steve Marino",76,6,42,"Total3Putts2025",2011
7,7,"Billy Mayfair",94,6,60,"Total3Putts2025",2011
7,7,"Kyle Stanley",98,6,56,"Total3Putts2025",2011
12,12,"Woody Austin",59,5,30,"Total3Putts2025",2011
12,12,"Shane Bertsch",62,5,27,"Total3Putts2025",2011
12,12,"Jonathan Byrd",83,5,24,"Total3Putts2025",2011
12,12,"James Driscoll",71,5,36,"Total3Putts2025",2011
12,12,"Charley Hoffman",93,5,41,"Total3Putts2025",2011
12,12,"Dustin Johnson",72,5,40,"Total3Putts2025",2011
12,12,"Bio Kim",71,5,37,"Total3Putts2025",2011
12,12,"Nick OHern",89,5,40,"Total3Putts2025",2011
12,12,"Josh Teater",104,5,48,"Total3Putts2025",2011
12,12,"Jhonattan Vegas",84,5,61,"Total3Putts2025",2011
22,22,"Arjun Atwal",91,4,45,"Total3Putts2025",2011
22,22,"Ricky Barnes",78,4,43,"Total3Putts2025",2011
22,22,"KJ Choi",77,4,32,"Total3Putts2025",2011
22,22,"Michael Connell",76,4,40,"Total3Putts2025",2011
22,22,"Joe Durant",71,4,57,"Total3Putts2025",2011
22,22,"David Duval",67,4,38,"Total3Putts2025",2011
22,22,"Bobby Gates",82,4,44,"Total3Putts2025",2011
22,22,"Paul Goydos",81,4,44,"Total3Putts2025",2011
22,22,"Scott Gutschewski",67,4,44,"Total3Putts2025",2011
22,22,"Justin Hicks",60,4,50,"Total3Putts2025",2011
22,22,"JB Holmes",57,4,23,"Total3Putts2025",2011
22,22,"Charles Howell III",108,4,43,"Total3Putts2025",2011
22,22,"Martin Laird",77,4,31,"Total3Putts2025",2011
22,22,"Marc Leishman",87,4,46,"Total3Putts2025",2011
22,22,"Scott McCarron",65,4,32,"Total3Putts2025",2011
22,22,"William McGirt",103,4,47,"Total3Putts2025",2011
22,22,"John Merrick",71,4,39,"Total3Putts2025",2011
22,22,"Troy Merritt",63,4,41,"Total3Putts2025",2011
22,22,"Phil Mickelson",79,4,34,"Total3Putts2025",2011
22,22,"Scott Piercy",78,4,37,"Total3Putts2025",2011
22,22,"Alex Prugh",82,4,42,"Total3Putts2025",2011
22,22,"Jim Renner",65,4,31,"Total3Putts2025",2011
22,22,"Rory Sabbatini",85,4,29,"Total3Putts2025",2011
22,22,"Adam Scott",60,4,34,"Total3Putts2025",2011
22,22,"Vijay Singh",79,4,44,"Total3Putts2025",2011
22,22,"Brendan Steele",89,4,38,"Total3Putts2025",2011
22,22,"Charlie Wi",83,4,30,"Total3Putts2025",2011
49,49,"Stuart Appleby",65,3,31,"Total3Putts2025",2011
49,49,"Matt Bettencourt",84,3,43,"Total3Putts2025",2011
49,49,"Michael Bradley",74,3,29,"Total3Putts2025",2011
49,49,"DJ Brigman",67,3,37,"Total3Putts2025",2011
49,49,"Alex Cejka",59,3,30,"Total3Putts2025",2011
49,49,"Kevin Chappell",78,3,38,"Total3Putts2025",2011
49,49,"Ben Crane",76,3,30,"Total3Putts2025",2011
49,49,"Chris DiMarco",93,3,42,"Total3Putts2025",2011
49,49,"Ernie Els",71,3,37,"Total3Putts2025",2011
49,49,"Steve Flesch",88,3,36,"Total3Putts2025",2011
49,49,"Rickie Fowler",84,3,35,"Total3Putts2025",2011
49,49,"Harrison Frazar",58,3,27,"Total3Putts2025",2011
49,49,"Jim Furyk",87,3,29,"Total3Putts2025",2011
49,49,"Robert Garrigus",83,3,48,"Total3Putts2025",2011
49,49,"Lucas Glover",74,3,31,"Total3Putts2025",2011
49,49,"Hunter Haas",96,3,41,"Total3Putts2025",2011
49,49,"Bill Haas",93,3,36,"Total3Putts2025",2011
49,49,"JP Hayes",56,3,35,"Total3Putts2025",2011
49,49,"Lee Janzen",62,3,25,"Total3Putts2025",2011
49,49,"Matt Jones",71,3,28,"Total3Putts2025",2011
49,49,"Justin Leonard",82,3,36,"Total3Putts2025",2011
49,49,"Jarrod Lyle",83,3,58,"Total3Putts2025",2011
49,49,"Hunter Mahan",92,3,49,"Total3Putts2025",2011
49,49,"Troy Matteson",91,3,44,"Total3Putts2025",2011
49,49,"Ryan Palmer",82,3,31,"Total3Putts2025",2011
49,49,"Tag Ridings",87,3,32,"Total3Putts2025",2011
49,49,"Alexandre Rocha",65,3,35,"Total3Putts2025",2011
49,49,"Andres Romero",77,3,36,"Total3Putts2025",2011
49,49,"Chris Stroud",88,3,51,"Total3Putts2025",2011
49,49,"Roland Thatcher",67,3,38,"Total3Putts2025",2011
49,49,"Cameron Tringale",110,3,52,"Total3Putts2025",2011
49,49,"Camilo Villegas",69,3,34,"Total3Putts2025",2011
49,49,"Jimmy Walker",79,3,41,"Total3Putts2025",2011
49,49,"Garrett Willis",71,3,38,"Total3Putts2025",2011
49,49,"Gary Woodland",93,3,42,"Total3Putts2025",2011
84,84,"Blake Adams",116,2,49,"Total3Putts2025",2011
84,84,"Aaron Baddeley",77,2,27,"Total3Putts2025",2011
84,84,"Rich Beem",53,2,30,"Total3Putts2025",2011
84,84,"Kris Blanks",92,2,55,"Total3Putts2025",2011
84,84,"Steven Bowditch",86,2,48,"Total3Putts2025",2011
84,84,"Keegan Bradley",91,2,43,"Total3Putts2025",2011
84,84,"Joseph Bramlett",73,2,48,"Total3Putts2025",2011
84,84,"Stewart Cink",72,2,22,"Total3Putts2025",2011
84,84,"Chris Couch",73,2,31,"Total3Putts2025",2011
84,84,"Jason Day",76,2,31,"Total3Putts2025",2011
84,84,"Sergio Garcia",61,2,19,"Total3Putts2025",2011
84,84,"Brian Gay",90,2,30,"Total3Putts2025",2011
84,84,"Tom Gillis",55,2,43,"Total3Putts2025",2011
84,84,"Fabian Gomez",84,2,43,"Total3Putts2025",2011
84,84,"Andres Gonzales",60,2,27,"Total3Putts2025",2011
84,84,"Nathan Green",81,2,49,"Total3Putts2025",2011
84,84,"David Hearn",88,2,42,"Total3Putts2025",2011
84,84,"JJ Henry",96,2,38,"Total3Putts2025",2011
84,84,"Jim Herman",69,2,43,"Total3Putts2025",2011
84,84,"Brandt Jobe",100,2,56,"Total3Putts2025",2011
84,84,"Zach Johnson",79,2,25,"Total3Putts2025",2011
84,84,"Richard Johnson",64,2,23,"Total3Putts2025",2011
84,84,"Jerry Kelly",85,2,31,"Total3Putts2025",2011
84,84,"Chris Kirk",87,2,37,"Total3Putts2025",2011
84,84,"Spencer Levin",113,2,41,"Total3Putts2025",2011
84,84,"Bill Lunde",92,2,49,"Total3Putts2025",2011
84,84,"Ben Martin",74,2,33,"Total3Putts2025",2011
84,84,"Matt McQuillan",59,2,22,"Total3Putts2025",2011
84,84,"Shaun Micheel",77,2,42,"Total3Putts2025",2011
84,84,"Zack Miller",86,2,61,"Total3Putts2025",2011
84,84,"DA Points",89,2,43,"Total3Putts2025",2011
84,84,"Chez Reavie",92,2,54,"Total3Putts2025",2011
84,84,"Webb Simpson",98,2,33,"Total3Putts2025",2011
84,84,"Nate Smith",66,2,24,"Total3Putts2025",2011
84,84,"Brandt Snedeker",85,2,30,"Total3Putts2025",2011
84,84,"Kevin Stadler",88,2,43,"Total3Putts2025",2011
84,84,"Scott Stallings",84,2,43,"Total3Putts2025",2011
84,84,"Paul Stankowski",78,2,35,"Total3Putts2025",2011
84,84,"Kevin Streelman",90,2,31,"Total3Putts2025",2011
84,84,"Daniel Summerhays",75,2,38,"Total3Putts2025",2011
84,84,"Vaughn Taylor",89,2,34,"Total3Putts2025",2011
84,84,"Bo Van Pelt",92,2,49,"Total3Putts2025",2011
84,84,"Johnson Wagner",81,2,38,"Total3Putts2025",2011
84,84,"Nick Watney",80,2,25,"Total3Putts2025",2011
84,84,"Bubba Watson",85,2,35,"Total3Putts2025",2011
84,84,"Dean Wilson",62,2,23,"Total3Putts2025",2011
84,84,"YE Yang",63,2,16,"Total3Putts2025",2011
131,131,"Briny Baird",60,1,28,"Total3Putts2025",2011
131,131,"Angel Cabrera",50,1,21,"Total3Putts2025",2011
131,131,"Ben Curtis",66,1,32,"Total3Putts2025",2011
131,131,"Brendon de Jonge",105,1,34,"Total3Putts2025",2011
131,131,"Luke Donald",73,1,12,"Total3Putts2025",2011
131,131,"Jason Dufner",78,1,38,"Total3Putts2025",2011
131,131,"Tommy Gainey",104,1,60,"Total3Putts2025",2011
131,131,"Retief Goosen",50,1,19,"Total3Putts2025",2011
131,131,"Padraig Harrington",60,1,23,"Total3Putts2025",2011
131,131,"Tim Herron",85,1,38,"Total3Putts2025",2011
131,131,"Billy Horschel",75,1,37,"Total3Putts2025",2011
131,131,"Kent Jones",76,1,43,"Total3Putts2025",2011
131,131,"Sung Kang",63,1,27,"Total3Putts2025",2011
131,131,"Robert Karlsson",61,1,19,"Total3Putts2025",2011
131,131,"Anthony Kim",72,1,32,"Total3Putts2025",2011
131,131,"Derek Lamely",65,1,45,"Total3Putts2025",2011
131,131,"Davis Love III",70,1,18,"Total3Putts2025",2011
131,131,"Graeme McDowell",50,1,18,"Total3Putts2025",2011
131,131,"George McNeill",69,1,21,"Total3Putts2025",2011
131,131,"Rocco Mediate",53,1,30,"Total3Putts2025",2011
131,131,"Bryce Molder",82,1,24,"Total3Putts2025",2011
131,131,"Kevin Na",84,1,25,"Total3Putts2025",2011
131,131,"Sean OHair",71,1,34,"Total3Putts2025",2011
131,131,"Geoff Ogilvy",69,1,28,"Total3Putts2025",2011
131,131,"Jeff Overton",92,1,35,"Total3Putts2025",2011
131,131,"Rod Pampling",72,1,33,"Total3Putts2025",2011
131,131,"Pat Perez",76,1,41,"Total3Putts2025",2011
131,131,"Tim Petrovic",88,1,30,"Total3Putts2025",2011
131,131,"Martin Piller",63,1,30,"Total3Putts2025",2011
131,131,"Ian Poulter",52,1,16,"Total3Putts2025",2011
131,131,"Aron Price",58,1,27,"Total3Putts2025",2011
131,131,"Chris Riley",76,1,42,"Total3Putts2025",2011
131,131,"Justin Rose",79,1,33,"Total3Putts2025",2011
131,131,"John Senden",94,1,40,"Total3Putts2025",2011
131,131,"Heath Slocum",89,1,33,"Total3Putts2025",2011
131,131,"Will Strickler",51,1,36,"Total3Putts2025",2011
131,131,"Michael Thompson",79,1,39,"Total3Putts2025",2011
131,131,"David Toms",78,1,24,"Total3Putts2025",2011
131,131,"Marc Turnesa",54,1,30,"Total3Putts2025",2011
