"Puttingfrom10_RANKTHISWEEK_2014","Puttingfrom10_RANKLASTWEEK_2014","Puttingfrom10_PLAYERNAME_2014","Puttingfrom10_ROUNDS_2014","Puttingfrom10_PctMADE_2014","Puttingfrom10_ATTEMPTS_2014","Puttingfrom10_PUTTSMADE_2014","stat_name","year"
1,1,"Sean OHair",77,59.52,42,25,"Puttingfrom10",2014
2,2,"Ben Curtis",77,58.33,36,21,"Puttingfrom10",2014
3,3,"Lee Westwood",57,57.58,33,19,"Puttingfrom10",2014
4,4,"Jonas Blixt",64,55.88,34,19,"Puttingfrom10",2014
5,5,"Jimmy Walker",98,54.35,46,25,"Puttingfrom10",2014
6,6,"Aaron Baddeley",74,54.05,37,20,"Puttingfrom10",2014
7,7,"Charl Schwartzel",64,53.85,39,21,"Puttingfrom10",2014
8,8,"Paul Casey",56,53.33,30,16,"Puttingfrom10",2014
9,9,"Stuart Appleby",92,53.13,64,34,"Puttingfrom10",2014
10,10,"Michael Thompson",74,52.38,42,22,"Puttingfrom10",2014
11,11,"Sangmoon Bae",76,52.27,44,23,"Puttingfrom10",2014
11,11,"Rickie Fowler",91,52.27,44,23,"Puttingfrom10",2014
13,13,"DA Points",75,52.08,48,25,"Puttingfrom10",2014
14,14,"Jason Bohn",81,51.72,58,30,"Puttingfrom10",2014
15,15,"Matt Every",85,51.22,41,21,"Puttingfrom10",2014
16,16,"Brian Gay",81,50,44,22,"Puttingfrom10",2014
16,16,"Jerry Kelly",80,50,38,19,"Puttingfrom10",2014
16,16,"Russell Knox",92,50,52,26,"Puttingfrom10",2014
16,16,"Danny Lee",84,50,34,17,"Puttingfrom10",2014
16,16,"Louis Oosthuizen",50,50,22,11,"Puttingfrom10",2014
21,21,"Kevin Streelman",79,48.94,47,23,"Puttingfrom10",2014
22,22,"Charlie Wi",72,48.84,43,21,"Puttingfrom10",2014
23,23,"Jason Dufner",57,48.65,37,18,"Puttingfrom10",2014
24,24,"Phil Mickelson",71,48.57,35,17,"Puttingfrom10",2014
25,25,"Jeff Maggert",54,48.39,31,15,"Puttingfrom10",2014
26,26,"DH Lee",54,48.28,29,14,"Puttingfrom10",2014
27,27,"Chad Collins",78,47.83,46,22,"Puttingfrom10",2014
28,28,"Keegan Bradley",89,47.73,44,21,"Puttingfrom10",2014
29,29,"Richard Lee",80,47.5,40,19,"Puttingfrom10",2014
30,30,"Justin Leonard",75,47.37,38,18,"Puttingfrom10",2014
31,31,"Steven Bowditch",93,47.17,53,25,"Puttingfrom10",2014
32,32,"Bill Haas",107,47.06,51,24,"Puttingfrom10",2014
32,32,"Josh Teater",90,47.06,34,16,"Puttingfrom10",2014
34,34,"Rory McIlroy",66,46.88,32,15,"Puttingfrom10",2014
35,35,"Chesson Hadley",84,46.34,41,19,"Puttingfrom10",2014
35,35,"Pat Perez",84,46.34,41,19,"Puttingfrom10",2014
37,37,"John Senden",99,46.3,54,25,"Puttingfrom10",2014
38,38,"Luke Donald",57,46.15,26,12,"Puttingfrom10",2014
39,39,"Brian Davis",93,46,50,23,"Puttingfrom10",2014
40,40,"Andres Romero",81,45.71,35,16,"Puttingfrom10",2014
41,41,"Angel Cabrera",69,45.65,46,21,"Puttingfrom10",2014
42,42,"Brendon de Jonge",109,45.59,68,31,"Puttingfrom10",2014
43,43,"Brooks Koepka",56,45.45,33,15,"Puttingfrom10",2014
43,43,"Rory Sabbatini",82,45.45,44,20,"Puttingfrom10",2014
45,45,"Morgan Hoffmann",103,45.21,73,33,"Puttingfrom10",2014
46,46,"Roberto Castro",76,45.16,31,14,"Puttingfrom10",2014
46,46,"Jamie Lovemark",64,45.16,31,14,"Puttingfrom10",2014
48,48,"Scott Langley",95,45.1,51,23,"Puttingfrom10",2014
49,49,"Billy Hurley III",86,44.74,38,17,"Puttingfrom10",2014
49,49,"Adam Scott",68,44.74,38,17,"Puttingfrom10",2014
51,51,"Heath Slocum",71,44.68,47,21,"Puttingfrom10",2014
52,52,"Dustin Johnson",58,44,25,11,"Puttingfrom10",2014
52,52,"Nick Watney",80,44,50,22,"Puttingfrom10",2014
54,54,"Erik Compton",88,43.75,48,21,"Puttingfrom10",2014
54,54,"Jim Renner",61,43.75,32,14,"Puttingfrom10",2014
54,54,"Brian Stuard",91,43.75,48,21,"Puttingfrom10",2014
57,57,"Hunter Mahan",88,43.59,39,17,"Puttingfrom10",2014
57,57,"Hideki Matsuyama",82,43.59,39,17,"Puttingfrom10",2014
59,59,"Patrick Reed",92,43.48,46,20,"Puttingfrom10",2014
