"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2013","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2013","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2013","AveragePuttingDistanceGIR2Putts_ROUNDS_2013","AveragePuttingDistanceGIR2Putts_AVG_2013","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2013","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2013","stat_name","year"
1,1,"Doug LaBelle II",72,NA,12629,472,"AveragePuttingDistanceGIR2Putts",2013
2,2,"Angel Cabrera",73,NA,12403.917,469,"AveragePuttingDistanceGIR2Putts",2013
2,2,"Henrik Stenson",65,NA,10447.75,396,"AveragePuttingDistanceGIR2Putts",2013
2,2,"Cameron Tringale",80,NA,16507.083,624,"AveragePuttingDistanceGIR2Putts",2013
5,5,"Bobby Gates",49,NA,8380,318,"AveragePuttingDistanceGIR2Putts",2013
5,5,"Aaron Watkins",46,NA,6924.083,263,"AveragePuttingDistanceGIR2Putts",2013
7,7,"Richard Lee",81,NA,16031.917,611,"AveragePuttingDistanceGIR2Putts",2013
8,8,"Charles Howell III",87,NA,17102.25,653,"AveragePuttingDistanceGIR2Putts",2013
8,8,"Martin Laird",68,NA,11413.417,436,"AveragePuttingDistanceGIR2Putts",2013
8,8,"DH Lee",65,NA,12338.417,472,"AveragePuttingDistanceGIR2Putts",2013
8,8,"Hunter Mahan",91,NA,15602.667,597,"AveragePuttingDistanceGIR2Putts",2013
12,12,"Steven Bowditch",67,NA,11386.417,437,"AveragePuttingDistanceGIR2Putts",2013
12,12,"Brendan Steele",86,NA,16933.583,650,"AveragePuttingDistanceGIR2Putts",2013
14,14,"Stephen Ames",49,NA,8511,327,"AveragePuttingDistanceGIR2Putts",2013
14,14,"Russell Henley",80,NA,13932.083,536,"AveragePuttingDistanceGIR2Putts",2013
14,14,"Colt Knost",69,NA,11789.917,454,"AveragePuttingDistanceGIR2Putts",2013
14,14,"Bryce Molder",82,NA,13972.167,538,"AveragePuttingDistanceGIR2Putts",2013
18,18,"Ben Curtis",59,NA,9530.667,369,"AveragePuttingDistanceGIR2Putts",2013
18,18,"Jason Day",86,NA,12566.25,486,"AveragePuttingDistanceGIR2Putts",2013
18,18,"Brandt Jobe",62,NA,11605.583,449,"AveragePuttingDistanceGIR2Putts",2013
18,18,"John Senden",79,NA,13485.25,522,"AveragePuttingDistanceGIR2Putts",2013
18,18,"Johnson Wagner",64,NA,11273.667,437,"AveragePuttingDistanceGIR2Putts",2013
23,23,"Trevor Immelman",73,NA,14238.833,553,"AveragePuttingDistanceGIR2Putts",2013
23,23,"Justin Leonard",86,NA,14848.583,577,"AveragePuttingDistanceGIR2Putts",2013
23,23,"John Merrick",79,NA,14815.417,576,"AveragePuttingDistanceGIR2Putts",2013
26,26,"JJ Henry",83,NA,17357.833,676,"AveragePuttingDistanceGIR2Putts",2013
26,26,"Billy Horschel",96,NA,17327,674,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Charlie Beljan",62,NA,11369.333,445,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Derek Ernst",58,NA,10235.583,400,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Tom Gillis",69,NA,11889.5,464,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Andres Romero",63,NA,9895.083,387,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Shawn Stefani",63,NA,10052.167,393,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Kevin Streelman",86,NA,14994.917,587,"AveragePuttingDistanceGIR2Putts",2013
28,28,"Daniel Summerhays",83,NA,16184.333,633,"AveragePuttingDistanceGIR2Putts",2013
35,35,"Sangmoon Bae",83,NA,13498.75,530,"AveragePuttingDistanceGIR2Putts",2013
35,35,"Martin Kaymer",61,NA,9166.667,360,"AveragePuttingDistanceGIR2Putts",2013
35,35,"Jin Park",52,NA,8837.083,347,"AveragePuttingDistanceGIR2Putts",2013
38,38,"Luke List",65,NA,9848.083,387,"AveragePuttingDistanceGIR2Putts",2013
38,38,"Troy Matteson",68,NA,12574.167,494,"AveragePuttingDistanceGIR2Putts",2013
38,38,"Pat Perez",69,NA,14048.25,552,"AveragePuttingDistanceGIR2Putts",2013
38,38,"Alistair Presnell",59,NA,8909.167,351,"AveragePuttingDistanceGIR2Putts",2013
42,42,"Greg Chalmers",77,NA,13432.917,531,"AveragePuttingDistanceGIR2Putts",2013
42,42,"Harris English",95,NA,16595.333,656,"AveragePuttingDistanceGIR2Putts",2013
42,42,"Sergio Garcia",65,NA,10109.333,399,"AveragePuttingDistanceGIR2Putts",2013
42,42,"Jeff Overton",78,NA,15296.917,603,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Stuart Appleby",88,NA,16284.083,645,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Jonas Blixt",76,NA,13089.167,518,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Justin Bolli",59,NA,8486.917,336,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Ben Crane",62,NA,10992.917,436,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Tim Herron",45,NA,8293.833,328,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Seung Yul Noh",71,NA,12731.583,504,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Geoff Ogilvy",57,NA,7791.25,309,"AveragePuttingDistanceGIR2Putts",2013
46,46,"Mark Wilson",56,NA,10968.917,435,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Aaron Baddeley",68,NA,9952.417,396,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Erik Compton",74,NA,13403.667,533,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Matt Jones",83,NA,14234.75,565,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Chris Stroud",88,NA,15449.5,613,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Michael Thompson",66,NA,10732.833,427,"AveragePuttingDistanceGIR2Putts",2013
54,54,"Casey Wittenberg",72,NA,12234.167,486,"AveragePuttingDistanceGIR2Putts",2013
60,60,"Bob Estes",66,NA,12874.417,514,"AveragePuttingDistanceGIR2Putts",2013
60,60,"Jim Herman",59,NA,9545.75,381,"AveragePuttingDistanceGIR2Putts",2013
60,60,"Steve Stricker",51,NA,7237.333,289,"AveragePuttingDistanceGIR2Putts",2013
63,63,"David Hearn",88,NA,14113.417,564,"AveragePuttingDistanceGIR2Putts",2013
64,64,"Keegan Bradley",88,NA,15448.583,620,"AveragePuttingDistanceGIR2Putts",2013
64,64,"Steve LeBrun",66,NA,11012.333,442,"AveragePuttingDistanceGIR2Putts",2013
66,66,"Ricky Barnes",74,NA,14747.167,594,"AveragePuttingDistanceGIR2Putts",2013
66,66,"James Driscoll",76,NA,11825.417,476,"AveragePuttingDistanceGIR2Putts",2013
66,66,"Lucas Glover",65,NA,10718.083,432,"AveragePuttingDistanceGIR2Putts",2013
66,66,"John Huh",88,NA,15584.083,627,"AveragePuttingDistanceGIR2Putts",2013
66,66,"Henrik Norlander",70,NA,12134.333,488,"AveragePuttingDistanceGIR2Putts",2013
66,66,"Dicky Pride",71,NA,11914.333,479,"AveragePuttingDistanceGIR2Putts",2013
66,66,"Andrew Svoboda",46,NA,7545.167,304,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Robert Allenby",58,NA,10139.583,409,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Michael Bradley",56,NA,8984.333,363,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Scott Brown",65,NA,11426.917,462,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Jason Dufner",78,NA,12338,499,"AveragePuttingDistanceGIR2Putts",2013
73,73,"William McGirt",75,NA,14335.417,580,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Rod Pampling",46,NA,6958.167,281,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Josh Teater",86,NA,11989.167,485,"AveragePuttingDistanceGIR2Putts",2013
73,73,"DJ Trahan",48,NA,7966.167,322,"AveragePuttingDistanceGIR2Putts",2013
73,73,"Charlie Wi",75,NA,11672,471,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Chad Campbell",78,NA,15243.5,618,"AveragePuttingDistanceGIR2Putts",2013
82,82,"KJ Choi",85,NA,13175.667,535,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Stewart Cink",71,NA,12125.083,492,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Luke Donald",60,NA,8681.667,352,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Martin Flores",83,NA,15132.833,614,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Fabian Gomez",65,NA,11008.25,447,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Bill Haas",85,NA,15004.083,608,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Morgan Hoffmann",64,NA,10144.75,411,"AveragePuttingDistanceGIR2Putts",2013
82,82,"Cameron Percy",68,NA,11660.5,472,"AveragePuttingDistanceGIR2Putts",2013
82,82,"YE Yang",56,NA,7846.417,318,"AveragePuttingDistanceGIR2Putts",2013
92,92,"David Lynn",70,NA,11089.25,451,"AveragePuttingDistanceGIR2Putts",2013
92,92,"Ted Potter Jr",65,NA,10560.75,430,"AveragePuttingDistanceGIR2Putts",2013
92,92,"Patrick Reed",83,NA,13909.083,565,"AveragePuttingDistanceGIR2Putts",2013
92,92,"Robert Streb",75,NA,12426.583,506,"AveragePuttingDistanceGIR2Putts",2013
92,92,"Bubba Watson",76,NA,12925.333,525,"AveragePuttingDistanceGIR2Putts",2013
