"BestYTDStreakwoa3Putt_RANKTHISWEEK_2010","BestYTDStreakwoa3Putt_RANKLASTWEEK_2010","BestYTDStreakwoa3Putt_PLAYERNAME_2010","BestYTDStreakwoa3Putt_EVENTS_2010","BestYTDStreakwoa3Putt_BESTSTREAK_2010","BestYTDStreakwoa3Putt_CURRENTSTREAK_2010","stat_name","year"
95,95,"Chris Stroud",27,145,6,"BestYTDStreakwoa3Putt",2010
98,98,"Richard Johnson",27,144,13,"BestYTDStreakwoa3Putt",2010
99,99,"Bryce Molder",26,143,10,"BestYTDStreakwoa3Putt",2010
99,99,"Kirk Triplett",11,143,NA,"BestYTDStreakwoa3Putt",2010
99,99,"Bubba Watson",22,143,37,"BestYTDStreakwoa3Putt",2010
102,102,"Matt Jones",27,142,7,"BestYTDStreakwoa3Putt",2010
102,102,"Derek Lamely",28,142,46,"BestYTDStreakwoa3Putt",2010
104,104,"Ben Crane",24,141,2,"BestYTDStreakwoa3Putt",2010
104,104,"Dustin Johnson",23,141,33,"BestYTDStreakwoa3Putt",2010
104,104,"Kevin Stadler",28,141,50,"BestYTDStreakwoa3Putt",2010
107,107,"Arjun Atwal",13,140,25,"BestYTDStreakwoa3Putt",2010
108,108,"Dean Wilson",18,139,19,"BestYTDStreakwoa3Putt",2010
109,109,"Steve Elkington",22,138,12,"BestYTDStreakwoa3Putt",2010
110,110,"YE Yang",21,137,43,"BestYTDStreakwoa3Putt",2010
111,111,"Rickie Fowler",28,136,49,"BestYTDStreakwoa3Putt",2010
111,111,"Pat Perez",27,136,7,"BestYTDStreakwoa3Putt",2010
111,111,"Heath Slocum",25,136,6,"BestYTDStreakwoa3Putt",2010
111,111,"Jerod Turner",21,136,59,"BestYTDStreakwoa3Putt",2010
115,115,"Cameron Beckman",25,135,9,"BestYTDStreakwoa3Putt",2010
115,115,"Matt Bettencourt",32,135,19,"BestYTDStreakwoa3Putt",2010
115,115,"Chris Couch",23,135,85,"BestYTDStreakwoa3Putt",2010
118,118,"Blake Adams",26,134,NA,"BestYTDStreakwoa3Putt",2010
119,119,"Shaun Micheel",21,133,33,"BestYTDStreakwoa3Putt",2010
120,120,"Mathew Goggin",28,132,12,"BestYTDStreakwoa3Putt",2010
120,120,"Scott Verplank",22,132,6,"BestYTDStreakwoa3Putt",2010
120,120,"Garrett Willis",24,132,5,"BestYTDStreakwoa3Putt",2010
123,123,"Charlie Wi",27,131,9,"BestYTDStreakwoa3Putt",2010
124,124,"JB Holmes",26,130,3,"BestYTDStreakwoa3Putt",2010
124,124,"Boo Weekley",27,130,30,"BestYTDStreakwoa3Putt",2010
126,126,"Steve Wheatcroft",27,129,26,"BestYTDStreakwoa3Putt",2010
127,127,"Stewart Cink",23,128,13,"BestYTDStreakwoa3Putt",2010
127,127,"Skip Kendall",18,128,66,"BestYTDStreakwoa3Putt",2010
129,129,"Tom Gillis",27,127,10,"BestYTDStreakwoa3Putt",2010
130,130,"Mark Brooks",14,126,38,"BestYTDStreakwoa3Putt",2010
130,130,"Jim Carter",5,126,25,"BestYTDStreakwoa3Putt",2010
130,130,"Henrik Stenson",15,126,51,"BestYTDStreakwoa3Putt",2010
133,133,"James Driscoll",26,125,88,"BestYTDStreakwoa3Putt",2010
133,133,"Mark Hensby",12,125,21,"BestYTDStreakwoa3Putt",2010
133,133,"Sam Saunders",7,125,48,"BestYTDStreakwoa3Putt",2010
136,136,"Jim Furyk",21,124,17,"BestYTDStreakwoa3Putt",2010
136,136,"James Nitties",30,124,11,"BestYTDStreakwoa3Putt",2010
138,138,"Brad Faxon",23,123,52,"BestYTDStreakwoa3Putt",2010
138,138,"David Lutterus",25,123,32,"BestYTDStreakwoa3Putt",2010
138,138,"Vance Veazey",23,123,4,"BestYTDStreakwoa3Putt",2010
141,141,"Lee Westwood",11,122,4,"BestYTDStreakwoa3Putt",2010
142,142,"Woody Austin",29,121,49,"BestYTDStreakwoa3Putt",2010
142,142,"Daniel Chopra",28,121,2,"BestYTDStreakwoa3Putt",2010
142,142,"Kevin Sutherland",25,121,6,"BestYTDStreakwoa3Putt",2010
145,145,"Steve Flesch",25,118,57,"BestYTDStreakwoa3Putt",2010
145,145,"Jarrod Lyle",18,118,NA,"BestYTDStreakwoa3Putt",2010
145,145,"Hunter Mahan",25,118,18,"BestYTDStreakwoa3Putt",2010
145,145,"Troy Merritt",29,118,104,"BestYTDStreakwoa3Putt",2010
145,145,"Greg Owen",27,118,14,"BestYTDStreakwoa3Putt",2010
145,145,"Vijay Singh",24,118,6,"BestYTDStreakwoa3Putt",2010
151,151,"Jerry Kelly",29,116,33,"BestYTDStreakwoa3Putt",2010
151,151,"Michael ONeal",2,116,9,"BestYTDStreakwoa3Putt",2010
151,151,"Adam Scott",20,116,26,"BestYTDStreakwoa3Putt",2010
154,154,"Ricky Barnes",28,115,6,"BestYTDStreakwoa3Putt",2010
154,154,"Brent Delahoussaye",21,115,3,"BestYTDStreakwoa3Putt",2010
154,154,"Joe Durant",19,115,62,"BestYTDStreakwoa3Putt",2010
154,154,"Roger Tambellini",26,115,2,"BestYTDStreakwoa3Putt",2010
158,158,"Brenden Pappas",24,114,103,"BestYTDStreakwoa3Putt",2010
158,158,"Marc Turnesa",7,114,114,"BestYTDStreakwoa3Putt",2010
160,160,"Jay Williamson",24,113,16,"BestYTDStreakwoa3Putt",2010
161,161,"Graham DeLaet",28,112,2,"BestYTDStreakwoa3Putt",2010
161,161,"Martin Kaymer",10,112,25,"BestYTDStreakwoa3Putt",2010
161,161,"Omar Uresti",27,112,16,"BestYTDStreakwoa3Putt",2010
164,164,"Alex Cejka",28,111,106,"BestYTDStreakwoa3Putt",2010
164,164,"Ryo Ishikawa",10,111,6,"BestYTDStreakwoa3Putt",2010
166,166,"Justin Bolli",23,110,1,"BestYTDStreakwoa3Putt",2010
166,166,"Ernie Els",20,110,41,"BestYTDStreakwoa3Putt",2010
166,166,"Kenny Perry",20,110,34,"BestYTDStreakwoa3Putt",2010
166,166,"Chez Reavie",15,110,NA,"BestYTDStreakwoa3Putt",2010
166,166,"Chris Tidland",24,110,22,"BestYTDStreakwoa3Putt",2010
171,171,"Notah Begay III",9,108,78,"BestYTDStreakwoa3Putt",2010
171,171,"Michael Connell",25,108,36,"BestYTDStreakwoa3Putt",2010
171,171,"Robert Garrigus",22,108,4,"BestYTDStreakwoa3Putt",2010
171,171,"Parker McLachlin",20,108,30,"BestYTDStreakwoa3Putt",2010
171,171,"Jordan Spieth",2,108,108,"BestYTDStreakwoa3Putt",2010
171,171,"Brett Wetterich",16,108,68,"BestYTDStreakwoa3Putt",2010
177,177,"Henrik Bjornstad",26,107,46,"BestYTDStreakwoa3Putt",2010
177,177,"Martin Flores",26,107,10,"BestYTDStreakwoa3Putt",2010
179,179,"Rocco Mediate",25,106,45,"BestYTDStreakwoa3Putt",2010
179,179,"Brian Stuard",28,106,19,"BestYTDStreakwoa3Putt",2010
179,179,"Nicholas Thompson",29,106,NA,"BestYTDStreakwoa3Putt",2010
179,179,"Tim Wilkinson",15,106,36,"BestYTDStreakwoa3Putt",2010
183,183,"Jason Dufner",25,105,NA,"BestYTDStreakwoa3Putt",2010
184,184,"Chris DiMarco",25,104,71,"BestYTDStreakwoa3Putt",2010
184,184,"Steve Marino",24,104,51,"BestYTDStreakwoa3Putt",2010
184,184,"Francesco Molinari",8,104,11,"BestYTDStreakwoa3Putt",2010
184,184,"John Rollins",26,104,37,"BestYTDStreakwoa3Putt",2010
184,184,"Jeev Milkha Singh",19,104,6,"BestYTDStreakwoa3Putt",2010
184,184,"Mike Small",8,104,9,"BestYTDStreakwoa3Putt",2010
190,190,"Michael Allen",17,103,59,"BestYTDStreakwoa3Putt",2010
190,190,"John Daly",20,103,5,"BestYTDStreakwoa3Putt",2010
190,190,"Robert Damron",4,103,103,"BestYTDStreakwoa3Putt",2010
190,190,"George McNeill",28,103,12,"BestYTDStreakwoa3Putt",2010
190,190,"Geoff Ogilvy",19,103,12,"BestYTDStreakwoa3Putt",2010
195,195,"Rich Beem",11,102,20,"BestYTDStreakwoa3Putt",2010
196,196,"Marco Dawson",10,101,1,"BestYTDStreakwoa3Putt",2010
196,196,"Sergio Garcia",15,101,18,"BestYTDStreakwoa3Putt",2010
196,196,"Trevor Immelman",19,101,84,"BestYTDStreakwoa3Putt",2010
196,196,"Ross McGowan",6,101,1,"BestYTDStreakwoa3Putt",2010
200,200,"Greg Kraft",22,100,20,"BestYTDStreakwoa3Putt",2010
200,200,"DJ Trahan",27,100,17,"BestYTDStreakwoa3Putt",2010
202,202,"Fred Funk",6,99,15,"BestYTDStreakwoa3Putt",2010
203,203,"Robert Allenby",22,98,27,"BestYTDStreakwoa3Putt",2010
203,203,"Cliff Kresge",17,98,87,"BestYTDStreakwoa3Putt",2010
205,205,"Johnson Wagner",28,97,59,"BestYTDStreakwoa3Putt",2010
206,206,"Marc Leishman",26,96,21,"BestYTDStreakwoa3Putt",2010
206,206,"John Mallinger",29,96,31,"BestYTDStreakwoa3Putt",2010
206,206,"Sean OHair",25,96,56,"BestYTDStreakwoa3Putt",2010
206,206,"Cameron Percy",25,96,17,"BestYTDStreakwoa3Putt",2010
210,210,"Matt Weibring",10,95,47,"BestYTDStreakwoa3Putt",2010
211,211,"Angel Cabrera",19,94,6,"BestYTDStreakwoa3Putt",2010
211,211,"Paul Goydos",25,94,41,"BestYTDStreakwoa3Putt",2010
211,211,"Kevin Johnson",26,94,19,"BestYTDStreakwoa3Putt",2010
214,214,"Carlos Franco",11,93,22,"BestYTDStreakwoa3Putt",2010
214,214,"Rory Sabbatini",26,93,17,"BestYTDStreakwoa3Putt",2010
216,216,"Mitch Lowe",3,92,9,"BestYTDStreakwoa3Putt",2010
217,217,"Spike McRoy",4,91,15,"BestYTDStreakwoa3Putt",2010
217,217,"Dicky Pride",5,91,17,"BestYTDStreakwoa3Putt",2010
219,219,"Simon Khan",4,90,13,"BestYTDStreakwoa3Putt",2010
220,220,"Jonathan Byrd",26,88,26,"BestYTDStreakwoa3Putt",2010
221,221,"Jason Gore",10,84,26,"BestYTDStreakwoa3Putt",2010
221,221,"Bill Lunde",28,84,NA,"BestYTDStreakwoa3Putt",2010
223,223,"Robert Karlsson",11,83,2,"BestYTDStreakwoa3Putt",2010
223,223,"Seung Yul Noh",5,83,83,"BestYTDStreakwoa3Putt",2010
223,223,"Toru Taniguchi",2,83,83,"BestYTDStreakwoa3Putt",2010
223,223,"Phil Tataurangi",4,83,4,"BestYTDStreakwoa3Putt",2010
227,227,"Craig Bowden",20,82,4,"BestYTDStreakwoa3Putt",2010
227,227,"Oliver Wilson",9,82,27,"BestYTDStreakwoa3Putt",2010
229,229,"Erik Compton",7,81,10,"BestYTDStreakwoa3Putt",2010
229,229,"Davis Love III",24,81,10,"BestYTDStreakwoa3Putt",2010
229,229,"Jesper Parnevik",5,81,8,"BestYTDStreakwoa3Putt",2010
229,229,"Charles Warren",21,81,35,"BestYTDStreakwoa3Putt",2010
233,233,"Todd Hamilton",20,80,60,"BestYTDStreakwoa3Putt",2010
233,233,"Garth Mulroy",19,80,2,"BestYTDStreakwoa3Putt",2010
233,233,"Chris Wilson",26,80,64,"BestYTDStreakwoa3Putt",2010
236,236,"Peter Hanson",7,79,5,"BestYTDStreakwoa3Putt",2010
236,236,"Billy Mayfair",26,79,23,"BestYTDStreakwoa3Putt",2010
238,238,"Chris Smith",10,77,27,"BestYTDStreakwoa3Putt",2010
239,239,"Thongchai Jaidee",8,76,2,"BestYTDStreakwoa3Putt",2010
239,239,"Anthony Kim",14,76,56,"BestYTDStreakwoa3Putt",2010
239,239,"Jeff Klauk",13,76,30,"BestYTDStreakwoa3Putt",2010
242,242,"Kris Blanks",30,75,19,"BestYTDStreakwoa3Putt",2010
242,242,"Edoardo Molinari",8,75,NA,"BestYTDStreakwoa3Putt",2010
242,242,"Chris Rogers",2,75,4,"BestYTDStreakwoa3Putt",2010
242,242,"Cameron Tringale",22,75,10,"BestYTDStreakwoa3Putt",2010
246,246,"Mathias Gronberg",22,74,15,"BestYTDStreakwoa3Putt",2010
246,246,"John Huston",13,74,59,"BestYTDStreakwoa3Putt",2010
246,246,"Yuta Ikeda",11,74,25,"BestYTDStreakwoa3Putt",2010
249,249,"Ken Duke",5,73,69,"BestYTDStreakwoa3Putt",2010
249,249,"WC Liang",4,73,17,"BestYTDStreakwoa3Putt",2010
251,251,"Todd Fischer",1,72,72,"BestYTDStreakwoa3Putt",2010
251,251,"Robert Gamez",8,72,5,"BestYTDStreakwoa3Putt",2010
251,251,"Rod Perry",2,72,72,"BestYTDStreakwoa3Putt",2010
251,251,"Alistair Presnell",1,72,72,"BestYTDStreakwoa3Putt",2010
251,251,"Kyle Stanley",3,72,17,"BestYTDStreakwoa3Putt",2010
256,256,"Billy Horschel",4,70,16,"BestYTDStreakwoa3Putt",2010
257,257,"Jeff Burns",1,69,69,"BestYTDStreakwoa3Putt",2010
257,257,"Alvaro Quiros",9,69,6,"BestYTDStreakwoa3Putt",2010
259,259,"Byeong Hun An",8,68,7,"BestYTDStreakwoa3Putt",2010
259,259,"Eric Axley",6,68,2,"BestYTDStreakwoa3Putt",2010
259,259,"Mark Calcavecchia",16,68,17,"BestYTDStreakwoa3Putt",2010
259,259,"Harrison Frazar",17,68,22,"BestYTDStreakwoa3Putt",2010
263,263,"Glen Day",13,67,19,"BestYTDStreakwoa3Putt",2010
263,263,"Soren Kjeldsen",7,67,NA,"BestYTDStreakwoa3Putt",2010
263,263,"Katsumasa Miyamoto",2,67,67,"BestYTDStreakwoa3Putt",2010
266,266,"Gonzalo Fdez Castano",3,66,15,"BestYTDStreakwoa3Putt",2010
266,266,"Alex Hamilton",2,66,9,"BestYTDStreakwoa3Putt",2010
268,268,"James Kingston",1,65,3,"BestYTDStreakwoa3Putt",2010
268,268,"Charl Schwartzel",11,65,33,"BestYTDStreakwoa3Putt",2010
270,270,"Darren Clarke",2,64,1,"BestYTDStreakwoa3Putt",2010
270,270,"Billy Hurley III",1,64,64,"BestYTDStreakwoa3Putt",2010
270,270,"Jonathan Kaye",6,64,64,"BestYTDStreakwoa3Putt",2010
270,270,"Len Mattiace",6,64,9,"BestYTDStreakwoa3Putt",2010
270,270,"Jim McGovern",3,64,64,"BestYTDStreakwoa3Putt",2010
275,275,"Robin Freeman",4,63,5,"BestYTDStreakwoa3Putt",2010
275,275,"Gregory Havret",2,63,34,"BestYTDStreakwoa3Putt",2010
277,277,"Gary Woodland",8,62,17,"BestYTDStreakwoa3Putt",2010
278,278,"Brad Adamonis",4,61,37,"BestYTDStreakwoa3Putt",2010
278,278,"Ross Fisher",10,61,9,"BestYTDStreakwoa3Putt",2010
278,278,"Matt Hill",5,61,5,"BestYTDStreakwoa3Putt",2010
278,278,"Braxton Marquez",1,61,10,"BestYTDStreakwoa3Putt",2010
282,282,"Benjamin Fox",3,60,35,"BestYTDStreakwoa3Putt",2010
282,282,"Aaron Goldberg",3,60,15,"BestYTDStreakwoa3Putt",2010
282,282,"Fran Quinn",7,60,12,"BestYTDStreakwoa3Putt",2010
285,285,"Jason Allred",1,58,58,"BestYTDStreakwoa3Putt",2010
285,285,"Simon Dyson",8,58,7,"BestYTDStreakwoa3Putt",2010
285,285,"Miguel Angel Jimenez",7,58,10,"BestYTDStreakwoa3Putt",2010
285,285,"KT Kim",2,58,58,"BestYTDStreakwoa3Putt",2010
285,285,"Kenny Kim",2,58,58,"BestYTDStreakwoa3Putt",2010
285,285,"Gareth Maybin",2,58,5,"BestYTDStreakwoa3Putt",2010
285,285,"Tom Watson",3,58,13,"BestYTDStreakwoa3Putt",2010
292,292,"Alejandro Canizares",2,57,3,"BestYTDStreakwoa3Putt",2010
292,292,"Marcus Fraser",1,57,12,"BestYTDStreakwoa3Putt",2010
294,294,"Gregory Bourdy",2,55,6,"BestYTDStreakwoa3Putt",2010
294,294,"Rafa Cabrera Bello",1,55,8,"BestYTDStreakwoa3Putt",2010
294,294,"JL Lewis",4,55,55,"BestYTDStreakwoa3Putt",2010
294,294,"Ryuichi Oda",2,55,5,"BestYTDStreakwoa3Putt",2010
298,298,"Mark Anderson",1,54,54,"BestYTDStreakwoa3Putt",2010
298,298,"Guy Boros",6,54,4,"BestYTDStreakwoa3Putt",2010
298,298,"Soren Hansen",7,54,24,"BestYTDStreakwoa3Putt",2010
298,298,"Kevin Hayashi",1,54,54,"BestYTDStreakwoa3Putt",2010
298,298,"Craig Stadler",2,54,4,"BestYTDStreakwoa3Putt",2010
298,298,"Andrew Svoboda",1,54,54,"BestYTDStreakwoa3Putt",2010
304,304,"Fredrik Andersson Hed",2,53,53,"BestYTDStreakwoa3Putt",2010
304,304,"Craig Barlow",10,53,NA,"BestYTDStreakwoa3Putt",2010
306,306,"Tommy Armour III",5,52,32,"BestYTDStreakwoa3Putt",2010
306,306,"Bob Heintz",3,52,52,"BestYTDStreakwoa3Putt",2010
306,306,"Louis Oosthuizen",5,52,27,"BestYTDStreakwoa3Putt",2010
306,306,"Kaname Yokoo",2,52,3,"BestYTDStreakwoa3Putt",2010
310,310,"Chris Baryla",7,51,5,"BestYTDStreakwoa3Putt",2010
310,310,"Brad Benjamin",2,51,51,"BestYTDStreakwoa3Putt",2010
310,310,"Joseph Bramlett",2,51,16,"BestYTDStreakwoa3Putt",2010
310,310,"Rhys Davies",4,51,19,"BestYTDStreakwoa3Putt",2010
310,310,"Ron Skayhan",1,51,2,"BestYTDStreakwoa3Putt",2010
315,315,"Jay Delsing",4,50,21,"BestYTDStreakwoa3Putt",2010
315,315,"Jason Schultz",1,50,21,"BestYTDStreakwoa3Putt",2010
317,317,"Anders Hansen",6,47,41,"BestYTDStreakwoa3Putt",2010
318,318,"Bobby Gates",2,46,7,"BestYTDStreakwoa3Putt",2010
318,318,"John Morse",5,46,11,"BestYTDStreakwoa3Putt",2010
318,318,"Alexander Noren",3,46,12,"BestYTDStreakwoa3Putt",2010
321,321,"Hiroyuki Fujita",4,45,10,"BestYTDStreakwoa3Putt",2010
321,321,"Ignacio Garrido",1,45,5,"BestYTDStreakwoa3Putt",2010
321,321,"Jamie Lovemark",4,45,32,"BestYTDStreakwoa3Putt",2010
321,321,"Colin Montgomerie",3,45,9,"BestYTDStreakwoa3Putt",2010
321,321,"Tag Ridings",1,45,13,"BestYTDStreakwoa3Putt",2010
326,326,"Stephen Gallacher",2,44,2,"BestYTDStreakwoa3Putt",2010
326,326,"Kent Jones",9,44,NA,"BestYTDStreakwoa3Putt",2010
328,328,"Rob Grube",1,43,NA,"BestYTDStreakwoa3Putt",2010
329,329,"Chris Kirk",1,42,42,"BestYTDStreakwoa3Putt",2010
329,329,"Willie Wood",2,42,42,"BestYTDStreakwoa3Putt",2010
331,331,"Steve Allan",2,41,29,"BestYTDStreakwoa3Putt",2010
331,331,"Jim Gallagher Jr",3,41,30,"BestYTDStreakwoa3Putt",2010
331,331,"Rob Labritz",1,41,12,"BestYTDStreakwoa3Putt",2010
331,331,"Ty Tryon",1,41,7,"BestYTDStreakwoa3Putt",2010
335,335,"David Horsey",2,40,40,"BestYTDStreakwoa3Putt",2010
335,335,"Brandt Jobe",1,40,11,"BestYTDStreakwoa3Putt",2010
335,335,"Erick Justesen",2,40,15,"BestYTDStreakwoa3Putt",2010
335,335,"Casey Wittenberg",1,40,4,"BestYTDStreakwoa3Putt",2010
339,339,"Michael Clark II",6,39,22,"BestYTDStreakwoa3Putt",2010
339,339,"Seungsu Han",1,39,13,"BestYTDStreakwoa3Putt",2010
339,339,"Tim Thelen",3,39,39,"BestYTDStreakwoa3Putt",2010
342,342,"Grant Waite",4,38,10,"BestYTDStreakwoa3Putt",2010
343,343,"Kevin Chappell",2,37,30,"BestYTDStreakwoa3Putt",2010
344,344,"Ryan Armour",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Ted Brown",1,36,36,"BestYTDStreakwoa3Putt",2010
344,344,"Ben Crenshaw",1,36,36,"BestYTDStreakwoa3Putt",2010
