"PuttsMadePerEventOver20_RANKTHISWEEK_2007","PuttsMadePerEventOver20_RANKLASTWEEK_2007","PuttsMadePerEventOver20_PLAYERNAME_2007","PuttsMadePerEventOver20_ROUNDS_2007","PuttsMadePerEventOver20_PUTTSMADE_2007","stat_name","year"
1,1,"Jesper Parnevik",88,2.2,"PuttsMadePerEventOver20",2007
2,2,"Sergio Garcia",68,2,"PuttsMadePerEventOver20",2007
2,2,"Tiger Woods",63,2,"PuttsMadePerEventOver20",2007
4,4,"Ryan Armour",107,1.9,"PuttsMadePerEventOver20",2007
4,4,"Chad Campbell",96,1.9,"PuttsMadePerEventOver20",2007
4,4,"Tim Clark",66,1.9,"PuttsMadePerEventOver20",2007
4,4,"Rod Pampling",92,1.9,"PuttsMadePerEventOver20",2007
4,4,"Camilo Villegas",82,1.9,"PuttsMadePerEventOver20",2007
9,9,"Bart Bryant",87,1.8,"PuttsMadePerEventOver20",2007
9,9,"Ernie Els",59,1.8,"PuttsMadePerEventOver20",2007
9,9,"Paul Goydos",60,1.8,"PuttsMadePerEventOver20",2007
9,9,"Zach Johnson",76,1.8,"PuttsMadePerEventOver20",2007
13,13,"Tommy Armour III",81,1.7,"PuttsMadePerEventOver20",2007
13,13,"Brian Davis",101,1.7,"PuttsMadePerEventOver20",2007
13,13,"Joe Durant",88,1.7,"PuttsMadePerEventOver20",2007
13,13,"Nathan Green",103,1.7,"PuttsMadePerEventOver20",2007
13,13,"Freddie Jacobson",70,1.7,"PuttsMadePerEventOver20",2007
13,13,"Sean OHair",98,1.7,"PuttsMadePerEventOver20",2007
13,13,"Jeff Quinney",95,1.7,"PuttsMadePerEventOver20",2007
13,13,"Rory Sabbatini",81,1.7,"PuttsMadePerEventOver20",2007
13,13,"Vaughn Taylor",91,1.7,"PuttsMadePerEventOver20",2007
22,22,"Briny Baird",115,1.6,"PuttsMadePerEventOver20",2007
22,22,"Jonathan Byrd",73,1.6,"PuttsMadePerEventOver20",2007
22,22,"Stewart Cink",91,1.6,"PuttsMadePerEventOver20",2007
22,22,"Ben Curtis",80,1.6,"PuttsMadePerEventOver20",2007
22,22,"Jim Furyk",84,1.6,"PuttsMadePerEventOver20",2007
22,22,"Padraig Harrington",64,1.6,"PuttsMadePerEventOver20",2007
22,22,"Ryuji Imada",104,1.6,"PuttsMadePerEventOver20",2007
22,22,"Geoff Ogilvy",84,1.6,"PuttsMadePerEventOver20",2007
22,22,"Tom Pernice Jr",104,1.6,"PuttsMadePerEventOver20",2007
22,22,"Carl Pettersson",111,1.6,"PuttsMadePerEventOver20",2007
22,22,"Michael Sim",52,1.6,"PuttsMadePerEventOver20",2007
22,22,"Henrik Stenson",52,1.6,"PuttsMadePerEventOver20",2007
34,34,"Michael Allen",74,1.5,"PuttsMadePerEventOver20",2007
34,34,"Cameron Beckman",96,1.5,"PuttsMadePerEventOver20",2007
34,34,"Glen Day",85,1.5,"PuttsMadePerEventOver20",2007
34,34,"Luke Donald",69,1.5,"PuttsMadePerEventOver20",2007
34,34,"Steve Elkington",87,1.5,"PuttsMadePerEventOver20",2007
34,34,"Robert Garrigus",95,1.5,"PuttsMadePerEventOver20",2007
34,34,"Lucas Glover",98,1.5,"PuttsMadePerEventOver20",2007
34,34,"Justin Leonard",95,1.5,"PuttsMadePerEventOver20",2007
34,34,"Frank Lickliter II",95,1.5,"PuttsMadePerEventOver20",2007
34,34,"Will Ma Kenzie",100,1.5,"PuttsMadePerEventOver20",2007
34,34,"Jeff Maggert",79,1.5,"PuttsMadePerEventOver20",2007
34,34,"Troy Matteson",87,1.5,"PuttsMadePerEventOver20",2007
34,34,"Shaun Micheel",91,1.5,"PuttsMadePerEventOver20",2007
34,34,"Ryan Moore",92,1.5,"PuttsMadePerEventOver20",2007
34,34,"Arron Oberholser",69,1.5,"PuttsMadePerEventOver20",2007
34,34,"Joe Ogilvie",102,1.5,"PuttsMadePerEventOver20",2007
34,34,"Jose Maria Olazabal",52,1.5,"PuttsMadePerEventOver20",2007
34,34,"Jeff Overton",60,1.5,"PuttsMadePerEventOver20",2007
34,34,"Corey Pavin",81,1.5,"PuttsMadePerEventOver20",2007
34,34,"Tim Petrovic",106,1.5,"PuttsMadePerEventOver20",2007
34,34,"Justin Rose",63,1.5,"PuttsMadePerEventOver20",2007
34,34,"David Toms",80,1.5,"PuttsMadePerEventOver20",2007
34,34,"Charles Warren",101,1.5,"PuttsMadePerEventOver20",2007
57,57,"Steve Allan",63,1.4,"PuttsMadePerEventOver20",2007
57,57,"Robert Allenby",90,1.4,"PuttsMadePerEventOver20",2007
57,57,"Aaron Baddeley",83,1.4,"PuttsMadePerEventOver20",2007
57,57,"DJ Brigman",67,1.4,"PuttsMadePerEventOver20",2007
57,57,"KJ Choi",87,1.4,"PuttsMadePerEventOver20",2007
57,57,"Gavin Coles",87,1.4,"PuttsMadePerEventOver20",2007
57,57,"Ken Duke",112,1.4,"PuttsMadePerEventOver20",2007
57,57,"Fred Funk",65,1.4,"PuttsMadePerEventOver20",2007
57,57,"Mathew Goggin",97,1.4,"PuttsMadePerEventOver20",2007
57,57,"Charles Howell III",89,1.4,"PuttsMadePerEventOver20",2007
57,57,"Craig Lile",77,1.4,"PuttsMadePerEventOver20",2007
57,57,"Davis Love III",66,1.4,"PuttsMadePerEventOver20",2007
57,57,"Steve Lowery",74,1.4,"PuttsMadePerEventOver20",2007
57,57,"John Mallinger",96,1.4,"PuttsMadePerEventOver20",2007
57,57,"Pat Perez",84,1.4,"PuttsMadePerEventOver20",2007
57,57,"Dicky Pride",71,1.4,"PuttsMadePerEventOver20",2007
57,57,"Michael Putnam",96,1.4,"PuttsMadePerEventOver20",2007
57,57,"Tag Ridings",52,1.4,"PuttsMadePerEventOver20",2007
57,57,"Heath Slocum",101,1.4,"PuttsMadePerEventOver20",2007
57,57,"Brandt Snedeker",105,1.4,"PuttsMadePerEventOver20",2007
57,57,"Bo Van Pelt",104,1.4,"PuttsMadePerEventOver20",2007
57,57,"Charlie Wi",90,1.4,"PuttsMadePerEventOver20",2007
57,57,"Mark Wilson",87,1.4,"PuttsMadePerEventOver20",2007
80,80,"Billy Andrade",88,1.3,"PuttsMadePerEventOver20",2007
80,80,"Jason Bohn",57,1.3,"PuttsMadePerEventOver20",2007
80,80,"Mark Calcavecchia",93,1.3,"PuttsMadePerEventOver20",2007
80,80,"Daniel Chopra",106,1.3,"PuttsMadePerEventOver20",2007
80,80,"Marco Dawson",73,1.3,"PuttsMadePerEventOver20",2007
80,80,"Jason Dufner",100,1.3,"PuttsMadePerEventOver20",2007
80,80,"Brian Gay",107,1.3,"PuttsMadePerEventOver20",2007
80,80,"Jason Gore",86,1.3,"PuttsMadePerEventOver20",2007
80,80,"Jeff Gove",103,1.3,"PuttsMadePerEventOver20",2007
80,80,"Mark Hensby",81,1.3,"PuttsMadePerEventOver20",2007
80,80,"Trevor Immelman",74,1.3,"PuttsMadePerEventOver20",2007
80,80,"Kent Jones",97,1.3,"PuttsMadePerEventOver20",2007
80,80,"Craig Kanada",109,1.3,"PuttsMadePerEventOver20",2007
80,80,"Jerry Kelly",101,1.3,"PuttsMadePerEventOver20",2007
80,80,"Kevin Na",84,1.3,"PuttsMadePerEventOver20",2007
80,80,"Chris Riley",59,1.3,"PuttsMadePerEventOver20",2007
80,80,"John Rollins",102,1.3,"PuttsMadePerEventOver20",2007
