"AveragePuttingDistanceAll3putts_RANKTHISWEEK_2016","AveragePuttingDistanceAll3putts_RANKLASTWEEK_2016","AveragePuttingDistanceAll3putts_PLAYERNAME_2016","AveragePuttingDistanceAll3putts_ROUNDS_2016","AveragePuttingDistanceAll3putts_AVG_2016","AveragePuttingDistanceAll3putts_DISTANCEFEET_2016","AveragePuttingDistanceAll3putts_TOTALPUTTS_2016","stat_name","year"
48,999,"Brian Stuard",24,NA,441.833,10,"AveragePuttingDistanceAll3putts",2016
48,54,"Harold Varner III",58,NA,1943.417,44,"AveragePuttingDistanceAll3putts",2016
52,31,"JB Holmes",39,NA,747.25,17,"AveragePuttingDistanceAll3putts",2016
53,56,"KJ Choi",47,NA,477.667,11,"AveragePuttingDistanceAll3putts",2016
54,999,"Paul Casey",39,NA,606.167,14,"AveragePuttingDistanceAll3putts",2016
55,57,"Jon Curran",55,NA,562.583,13,"AveragePuttingDistanceAll3putts",2016
55,72,"Adam Hadwin",53,NA,518.583,12,"AveragePuttingDistanceAll3putts",2016
57,60,"Blayne Barber",44,NA,950.417,22,"AveragePuttingDistanceAll3putts",2016
57,58,"Scott Piercy",45,NA,475.25,11,"AveragePuttingDistanceAll3putts",2016
59,29,"Carlos Ortiz",47,NA,689.25,16,"AveragePuttingDistanceAll3putts",2016
60,52,"Davis Love III",40,NA,902.333,21,"AveragePuttingDistanceAll3putts",2016
61,60,"William McGirt",54,NA,729.917,17,"AveragePuttingDistanceAll3putts",2016
62,66,"Jason Gore",51,NA,1025.083,24,"AveragePuttingDistanceAll3putts",2016
63,64,"Seung Yul Noh",54,NA,1023.25,24,"AveragePuttingDistanceAll3putts",2016
64,59,"Chad Campbell",54,NA,1146.833,27,"AveragePuttingDistanceAll3putts",2016
64,23,"Steve Marino",40,NA,807.75,19,"AveragePuttingDistanceAll3putts",2016
64,66,"Camilo Villegas",50,NA,637.917,15,"AveragePuttingDistanceAll3putts",2016
67,72,"Jeff Overton",51,NA,1314.917,31,"AveragePuttingDistanceAll3putts",2016
68,46,"Michael Thompson",46,NA,720.083,17,"AveragePuttingDistanceAll3putts",2016
69,999,"Cameron Smith",45,NA,420.5,10,"AveragePuttingDistanceAll3putts",2016
70,70,"Chris Kirk",51,NA,924.167,22,"AveragePuttingDistanceAll3putts",2016
70,70,"Russell Knox",48,NA,630.25,15,"AveragePuttingDistanceAll3putts",2016
70,115,"Adam Scott",39,NA,672.167,16,"AveragePuttingDistanceAll3putts",2016
73,79,"Andres Gonzales",46,NA,754.917,18,"AveragePuttingDistanceAll3putts",2016
73,72,"John Senden",48,NA,754.167,18,"AveragePuttingDistanceAll3putts",2016
75,69,"Shawn Stefani",45,NA,790.917,19,"AveragePuttingDistanceAll3putts",2016
76,83,"Stuart Appleby",39,NA,498.833,12,"AveragePuttingDistanceAll3putts",2016
76,80,"Mark Hubbard",73,NA,1247.083,30,"AveragePuttingDistanceAll3putts",2016
78,65,"Bronson Burgoon",53,NA,871.917,21,"AveragePuttingDistanceAll3putts",2016
78,31,"Tony Finau",49,NA,664.333,16,"AveragePuttingDistanceAll3putts",2016
80,75,"Ben Martin",48,NA,828.75,20,"AveragePuttingDistanceAll3putts",2016
80,999,"Martin Piller",37,NA,413.917,10,"AveragePuttingDistanceAll3putts",2016
82,81,"Lucas Glover",53,NA,990.833,24,"AveragePuttingDistanceAll3putts",2016
82,81,"Carl Pettersson",31,NA,453.5,11,"AveragePuttingDistanceAll3putts",2016
82,85,"Brendan Steele",48,NA,824.833,20,"AveragePuttingDistanceAll3putts",2016
85,83,"Ricky Barnes",57,NA,533.833,13,"AveragePuttingDistanceAll3putts",2016
85,93,"Fabian Gomez",49,NA,862.5,21,"AveragePuttingDistanceAll3putts",2016
87,85,"Keegan Bradley",40,NA,654.75,16,"AveragePuttingDistanceAll3putts",2016
87,88,"Mark Wilson",42,NA,941.083,23,"AveragePuttingDistanceAll3putts",2016
89,66,"Patrick Reed",53,NA,613.083,15,"AveragePuttingDistanceAll3putts",2016
90,87,"Brooks Koepka",39,NA,692.083,17,"AveragePuttingDistanceAll3putts",2016
91,98,"Patrick Rodgers",49,NA,1096.417,27,"AveragePuttingDistanceAll3putts",2016
91,88,"Vijay Singh",42,NA,690.083,17,"AveragePuttingDistanceAll3putts",2016
93,27,"Derek Ernst",36,NA,645.083,16,"AveragePuttingDistanceAll3putts",2016
94,101,"Jim Herman",55,NA,1047.417,26,"AveragePuttingDistanceAll3putts",2016
95,97,"Brendon Todd",43,NA,481.75,12,"AveragePuttingDistanceAll3putts",2016
96,99,"Dicky Pride",33,NA,479.667,12,"AveragePuttingDistanceAll3putts",2016
97,107,"Matt Every",34,NA,837.417,21,"AveragePuttingDistanceAll3putts",2016
98,78,"Greg Owen",56,NA,1186.917,30,"AveragePuttingDistanceAll3putts",2016
99,109,"Harris English",51,NA,551.75,14,"AveragePuttingDistanceAll3putts",2016
99,91,"Whee Kim",54,NA,748.5,19,"AveragePuttingDistanceAll3putts",2016
101,117,"Luke List",51,NA,1017.167,26,"AveragePuttingDistanceAll3putts",2016
102,63,"Steven Bowditch",40,NA,818.167,21,"AveragePuttingDistanceAll3putts",2016
102,96,"Ben Crane",48,NA,741.667,19,"AveragePuttingDistanceAll3putts",2016
102,75,"Justin Hicks",26,NA,741.667,19,"AveragePuttingDistanceAll3putts",2016
105,94,"Kevin Chappell",49,NA,1011.417,26,"AveragePuttingDistanceAll3putts",2016
106,117,"Jason Kokrak",52,NA,698.417,18,"AveragePuttingDistanceAll3putts",2016
106,88,"Geoff Ogilvy",37,NA,659.583,17,"AveragePuttingDistanceAll3putts",2016
106,94,"Chris Stroud",52,NA,698.583,18,"AveragePuttingDistanceAll3putts",2016
109,106,"Charley Hoffman",49,NA,542.167,14,"AveragePuttingDistanceAll3putts",2016
109,105,"David Toms",38,NA,696.75,18,"AveragePuttingDistanceAll3putts",2016
111,103,"Hiroshi Iwata",51,NA,424.833,11,"AveragePuttingDistanceAll3putts",2016
111,108,"Sung Kang",51,NA,617.083,16,"AveragePuttingDistanceAll3putts",2016
113,102,"Jamie Lovemark",57,NA,1192.333,31,"AveragePuttingDistanceAll3putts",2016
114,120,"Andrew Loupe",50,NA,615.083,16,"AveragePuttingDistanceAll3putts",2016
115,999,"Matt Jones",45,NA,420.167,11,"AveragePuttingDistanceAll3putts",2016
116,112,"Brian Harman",60,NA,761.417,20,"AveragePuttingDistanceAll3putts",2016
116,115,"Zach Johnson",42,NA,723.833,19,"AveragePuttingDistanceAll3putts",2016
118,109,"Tyler Aldridge",53,NA,760.25,20,"AveragePuttingDistanceAll3putts",2016
119,119,"Pat Perez",28,NA,493.333,13,"AveragePuttingDistanceAll3putts",2016
120,99,"Scott Brown",59,NA,453.083,12,"AveragePuttingDistanceAll3putts",2016
121,114,"Steve Wheatcroft",53,NA,716.333,19,"AveragePuttingDistanceAll3putts",2016
122,109,"Graham DeLaet",50,NA,940.333,25,"AveragePuttingDistanceAll3putts",2016
122,122,"Billy Horschel",45,NA,563.333,15,"AveragePuttingDistanceAll3putts",2016
124,125,"Aaron Baddeley",51,NA,634.417,17,"AveragePuttingDistanceAll3putts",2016
124,123,"Cameron Tringale",47,NA,820.917,22,"AveragePuttingDistanceAll3putts",2016
126,136,"Dawie van der Walt",48,NA,708.25,19,"AveragePuttingDistanceAll3putts",2016
127,104,"David Lingmerth",54,NA,594.917,16,"AveragePuttingDistanceAll3putts",2016
128,55,"Justin Rose",35,NA,480.167,13,"AveragePuttingDistanceAll3putts",2016
129,128,"Danny Lee",53,NA,921.25,25,"AveragePuttingDistanceAll3putts",2016
129,133,"Sean OHair",45,NA,700,19,"AveragePuttingDistanceAll3putts",2016
131,139,"Derek Fathauer",58,NA,661.917,18,"AveragePuttingDistanceAll3putts",2016
131,126,"Jhonattan Vegas",49,NA,624.417,17,"AveragePuttingDistanceAll3putts",2016
133,91,"Jamie Donaldson",28,NA,440,12,"AveragePuttingDistanceAll3putts",2016
133,120,"Kevin Kisner",49,NA,512.917,14,"AveragePuttingDistanceAll3putts",2016
135,129,"Jason Dufner",53,NA,876.167,24,"AveragePuttingDistanceAll3putts",2016
136,123,"Zac Blair",56,NA,765.25,21,"AveragePuttingDistanceAll3putts",2016
137,152,"Robert Allenby",35,NA,581.917,16,"AveragePuttingDistanceAll3putts",2016
137,130,"Rhein Gibson",36,NA,472.667,13,"AveragePuttingDistanceAll3putts",2016
139,131,"Charlie Beljan",26,NA,723.917,20,"AveragePuttingDistanceAll3putts",2016
140,135,"Bryce Molder",50,NA,574.833,16,"AveragePuttingDistanceAll3putts",2016
141,153,"Henrik Norlander",41,NA,537.167,15,"AveragePuttingDistanceAll3putts",2016
142,142,"Robert Garrigus",34,NA,463.167,13,"AveragePuttingDistanceAll3putts",2016
143,113,"Alex Cejka",47,NA,462.5,13,"AveragePuttingDistanceAll3putts",2016
143,131,"Chad Collins",45,NA,463.083,13,"AveragePuttingDistanceAll3putts",2016
145,141,"Chesson Hadley",51,NA,566.083,16,"AveragePuttingDistanceAll3putts",2016
146,137,"Chez Reavie",56,NA,848.25,24,"AveragePuttingDistanceAll3putts",2016
146,137,"Scott Stallings",46,NA,635.333,18,"AveragePuttingDistanceAll3putts",2016
148,127,"Hideki Matsuyama",40,NA,629.667,18,"AveragePuttingDistanceAll3putts",2016
149,133,"Will Ma Kenzie",54,NA,837.667,24,"AveragePuttingDistanceAll3putts",2016
150,144,"Morgan Hoffmann",43,NA,688.917,20,"AveragePuttingDistanceAll3putts",2016
151,148,"Rob Oppenheim",37,NA,651.667,19,"AveragePuttingDistanceAll3putts",2016
152,143,"David Hearn",55,NA,680.833,20,"AveragePuttingDistanceAll3putts",2016
153,146,"Webb Simpson",34,NA,609.417,18,"AveragePuttingDistanceAll3putts",2016
154,145,"Ken Duke",26,NA,503.167,15,"AveragePuttingDistanceAll3putts",2016
155,147,"Tom Hoge",47,NA,499.5,15,"AveragePuttingDistanceAll3putts",2016
156,139,"Angel Cabrera",42,NA,657.333,20,"AveragePuttingDistanceAll3putts",2016
157,149,"Erik Compton",45,NA,348.917,11,"AveragePuttingDistanceAll3putts",2016
158,150,"Rory Sabbatini",40,NA,632.5,20,"AveragePuttingDistanceAll3putts",2016
159,151,"Brandt Snedeker",47,NA,346.5,11,"AveragePuttingDistanceAll3putts",2016
160,999,"Rory McIlroy",37,NA,425.833,14,"AveragePuttingDistanceAll3putts",2016
161,999,"Ian Poulter",37,NA,230.833,10,"AveragePuttingDistanceAll3putts",2016
