"Total3Putts2025_RANKTHISWEEK_2014","Total3Putts2025_RANKLASTWEEK_2014","Total3Putts2025_PLAYERNAME_2014","Total3Putts2025_ROUNDS_2014","Total3Putts2025_TOTAL3PUTTS2025_2014","Total3Putts2025_TOTAL3PUTTS_2014","stat_name","year"
1,1,"Jason Kokrak",65,8,26,"Total3Putts2025",2014
2,2,"Ken Duke",80,7,46,"Total3Putts2025",2014
3,3,"Scott Brown",100,6,38,"Total3Putts2025",2014
3,3,"Gonzalo Fdez Castano",83,6,42,"Total3Putts2025",2014
3,3,"Chesson Hadley",84,6,40,"Total3Putts2025",2014
3,3,"Charley Hoffman",93,6,33,"Total3Putts2025",2014
3,3,"Carl Pettersson",91,6,46,"Total3Putts2025",2014
3,3,"Kyle Stanley",87,6,74,"Total3Putts2025",2014
9,9,"Sangmoon Bae",76,5,37,"Total3Putts2025",2014
9,9,"KJ Choi",80,5,25,"Total3Putts2025",2014
9,9,"James Hahn",82,5,38,"Total3Putts2025",2014
9,9,"Justin Hicks",103,5,55,"Total3Putts2025",2014
9,9,"Russell Knox",92,5,40,"Total3Putts2025",2014
9,9,"John Merrick",87,5,41,"Total3Putts2025",2014
9,9,"Seung Yul Noh",92,5,44,"Total3Putts2025",2014
9,9,"Daniel Summerhays",98,5,37,"Total3Putts2025",2014
9,9,"Mark Wilson",69,5,33,"Total3Putts2025",2014
9,9,"YE Yang",79,5,28,"Total3Putts2025",2014
19,19,"Charlie Beljan",76,4,36,"Total3Putts2025",2014
19,19,"Jonathan Byrd",76,4,29,"Total3Putts2025",2014
19,19,"Kevin Chappell",100,4,42,"Total3Putts2025",2014
19,19,"Stewart Cink",91,4,46,"Total3Putts2025",2014
19,19,"Tim Clark",75,4,29,"Total3Putts2025",2014
19,19,"Brad Fritsch",50,4,20,"Total3Putts2025",2014
19,19,"Tommy Gainey",73,4,34,"Total3Putts2025",2014
19,19,"Luke Guthrie",85,4,43,"Total3Putts2025",2014
19,19,"JB Holmes",86,4,35,"Total3Putts2025",2014
19,19,"Ryo Ishikawa",75,4,25,"Total3Putts2025",2014
19,19,"Chris Kirk",105,4,39,"Total3Putts2025",2014
19,19,"Brooks Koepka",56,4,23,"Total3Putts2025",2014
19,19,"Spencer Levin",59,4,22,"Total3Putts2025",2014
19,19,"David Lingmerth",80,4,36,"Total3Putts2025",2014
19,19,"Davis Love III",74,4,41,"Total3Putts2025",2014
19,19,"Hunter Mahan",88,4,34,"Total3Putts2025",2014
19,19,"Rory McIlroy",66,4,18,"Total3Putts2025",2014
19,19,"Louis Oosthuizen",50,4,28,"Total3Putts2025",2014
19,19,"Ted Potter Jr",68,4,31,"Total3Putts2025",2014
19,19,"Wes Roach",67,4,41,"Total3Putts2025",2014
19,19,"Henrik Stenson",56,4,16,"Total3Putts2025",2014
19,19,"Chris Stroud",88,4,28,"Total3Putts2025",2014
41,41,"Woody Austin",63,3,31,"Total3Putts2025",2014
41,41,"Briny Baird",50,3,31,"Total3Putts2025",2014
41,41,"Jason Bohn",81,3,22,"Total3Putts2025",2014
41,41,"Greg Chalmers",85,3,24,"Total3Putts2025",2014
41,41,"Ben Crane",81,3,30,"Total3Putts2025",2014
41,41,"Brian Davis",93,3,38,"Total3Putts2025",2014
41,41,"Jason Dufner",57,3,27,"Total3Putts2025",2014
41,41,"Harris English",95,3,38,"Total3Putts2025",2014
41,41,"Derek Ernst",80,3,50,"Total3Putts2025",2014
41,41,"Sergio Garcia",61,3,16,"Total3Putts2025",2014
41,41,"Retief Goosen",94,3,33,"Total3Putts2025",2014
41,41,"Bill Haas",107,3,38,"Total3Putts2025",2014
41,41,"Russell Henley",92,3,30,"Total3Putts2025",2014
41,41,"Freddie Jacobson",91,3,24,"Total3Putts2025",2014
41,41,"Dustin Johnson",58,3,16,"Total3Putts2025",2014
41,41,"Matt Jones",83,3,22,"Total3Putts2025",2014
41,41,"Jerry Kelly",80,3,27,"Total3Putts2025",2014
41,41,"Matt Kuchar",91,3,28,"Total3Putts2025",2014
41,41,"Hideki Matsuyama",82,3,47,"Total3Putts2025",2014
41,41,"George McNeill",79,3,39,"Total3Putts2025",2014
41,41,"Geoff Ogilvy",84,3,49,"Total3Putts2025",2014
41,41,"Patrick Reed",92,3,35,"Total3Putts2025",2014
41,41,"Andres Romero",81,3,46,"Total3Putts2025",2014
41,41,"Adam Scott",68,3,23,"Total3Putts2025",2014
41,41,"Brandt Snedeker",89,3,29,"Total3Putts2025",2014
41,41,"Brendan Steele",89,3,41,"Total3Putts2025",2014
41,41,"Bo Van Pelt",83,3,38,"Total3Putts2025",2014
41,41,"Jhonattan Vegas",77,3,45,"Total3Putts2025",2014
41,41,"Camilo Villegas",95,3,46,"Total3Putts2025",2014
41,41,"Johnson Wagner",69,3,25,"Total3Putts2025",2014
41,41,"Boo Weekley",73,3,38,"Total3Putts2025",2014
72,72,"Ricky Barnes",92,2,39,"Total3Putts2025",2014
72,72,"Steven Bowditch",93,2,59,"Total3Putts2025",2014
72,72,"Angel Cabrera",69,2,38,"Total3Putts2025",2014
