"LateRound2ScoringAverage_RANKTHISWEEK_2011","LateRound2ScoringAverage_RANKLASTWEEK_2011","LateRound2ScoringAverage_PLAYERNAME_2011","LateRound2ScoringAverage__2011","LateRound2ScoringAverage_AVG_2011","LateRound2ScoringAverage_TOTALSTROKES_2011","LateRound2ScoringAverage_TOTALROUNDS_2011","stat_name","year"
1,1,"Webb Simpson",NA,68.57,960,14,"LateRound2ScoringAverage",2011
2,2,"Charl Schwartzel",NA,68.8,344,5,"LateRound2ScoringAverage",2011
3,3,"Jason Bohn",NA,68.82,757,11,"LateRound2ScoringAverage",2011
4,4,"Cameron Tringale",NA,68.83,826,12,"LateRound2ScoringAverage",2011
5,5,"Aaron Baddeley",NA,68.86,964,14,"LateRound2ScoringAverage",2011
5,5,"Chris Couch",NA,68.86,482,7,"LateRound2ScoringAverage",2011
7,7,"David Toms",NA,69,552,8,"LateRound2ScoringAverage",2011
8,8,"Hunter Mahan",NA,69.14,968,14,"LateRound2ScoringAverage",2011
9,9,"Jimmy Walker",NA,69.2,692,10,"LateRound2ScoringAverage",2011
10,10,"Sergio Garcia",NA,69.22,623,9,"LateRound2ScoringAverage",2011
11,11,"Trevor Immelman",NA,69.25,554,8,"LateRound2ScoringAverage",2011
12,12,"JB Holmes",NA,69.29,485,7,"LateRound2ScoringAverage",2011
13,13,"Brandt Snedeker",NA,69.38,555,8,"LateRound2ScoringAverage",2011
14,14,"Boo Weekley",NA,69.44,625,9,"LateRound2ScoringAverage",2011
15,15,"Luke Donald",NA,69.5,695,10,"LateRound2ScoringAverage",2011
15,15,"Jim Furyk",NA,69.5,973,14,"LateRound2ScoringAverage",2011
15,15,"Bubba Watson",NA,69.5,556,8,"LateRound2ScoringAverage",2011
18,18,"Rod Pampling",NA,69.56,626,9,"LateRound2ScoringAverage",2011
19,19,"Greg Chalmers",NA,69.57,974,14,"LateRound2ScoringAverage",2011
20,20,"Gary Woodland",NA,69.58,835,12,"LateRound2ScoringAverage",2011
21,21,"John Senden",NA,69.62,905,13,"LateRound2ScoringAverage",2011
22,22,"Michael Putnam",NA,69.64,766,11,"LateRound2ScoringAverage",2011
23,23,"Robert Garrigus",NA,69.67,836,12,"LateRound2ScoringAverage",2011
