"Round4ScoringAverage_RANKTHISWEEK_2016","Round4ScoringAverage_RANKLASTWEEK_2016","Round4ScoringAverage_PLAYERNAME_2016","Round4ScoringAverage__2016","Round4ScoringAverage_AVG_2016","Round4ScoringAverage_TOTALSTROKES_2016","Round4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
88,94,"Keegan Bradley",NA,71.17,427,6,"Round4ScoringAverage",2016
88,94,"Si Woo Kim",NA,71.17,854,12,"Round4ScoringAverage",2016
90,97,"Ricky Barnes",NA,71.18,783,11,"Round4ScoringAverage",2016
91,98,"Blayne Barber",NA,71.2,356,5,"Round4ScoringAverage",2016
91,98,"Jerry Kelly",NA,71.2,712,10,"Round4ScoringAverage",2016
93,101,"Bronson Burgoon",NA,71.25,570,8,"Round4ScoringAverage",2016
93,104,"Francesco Molinari",NA,71.25,570,8,"Round4ScoringAverage",2016
93,73,"Jeff Overton",NA,71.25,570,8,"Round4ScoringAverage",2016
93,101,"Wes Roach",NA,71.25,285,4,"Round4ScoringAverage",2016
97,112,"Harris English",NA,71.27,784,11,"Round4ScoringAverage",2016
98,104,"Webb Simpson",NA,71.29,499,7,"Round4ScoringAverage",2016
99,81,"Kevin Chappell",NA,71.3,713,10,"Round4ScoringAverage",2016
100,106,"Morgan Hoffmann",NA,71.33,428,6,"Round4ScoringAverage",2016
101,133,"David Lingmerth",NA,71.36,785,11,"Round4ScoringAverage",2016
101,109,"Justin Thomas",NA,71.36,785,11,"Round4ScoringAverage",2016
103,110,"Padraig Harrington",NA,71.38,571,8,"Round4ScoringAverage",2016
103,73,"Tom Hoge",NA,71.38,571,8,"Round4ScoringAverage",2016
103,73,"Dawie van der Walt",NA,71.38,571,8,"Round4ScoringAverage",2016
106,112,"Aaron Baddeley",NA,71.4,714,10,"Round4ScoringAverage",2016
106,112,"Kevin Kisner",NA,71.4,714,10,"Round4ScoringAverage",2016
106,112,"Scott Piercy",NA,71.4,714,10,"Round4ScoringAverage",2016
109,121,"Andrew Loupe",NA,71.44,643,9,"Round4ScoringAverage",2016
109,58,"Brett Stegmaier",NA,71.44,643,9,"Round4ScoringAverage",2016
111,121,"Matt Every",NA,71.5,286,4,"Round4ScoringAverage",2016
111,121,"Brice Garnett",NA,71.5,286,4,"Round4ScoringAverage",2016
111,103,"Mark Hubbard",NA,71.5,1144,16,"Round4ScoringAverage",2016
111,121,"Chris Kirk",NA,71.5,572,8,"Round4ScoringAverage",2016
111,121,"Kelly Kraft",NA,71.5,286,4,"Round4ScoringAverage",2016
111,121,"Davis Love III",NA,71.5,572,8,"Round4ScoringAverage",2016
111,135,"Robert Streb",NA,71.5,572,8,"Round4ScoringAverage",2016
118,118,"Kyle Reifers",NA,71.54,930,13,"Round4ScoringAverage",2016
119,110,"JB Holmes",NA,71.56,644,9,"Round4ScoringAverage",2016
120,106,"Ernie Els",NA,71.57,501,7,"Round4ScoringAverage",2016
120,129,"Matt Jones",NA,71.57,501,7,"Round4ScoringAverage",2016
120,129,"Brooks Koepka",NA,71.57,501,7,"Round4ScoringAverage",2016
120,94,"Vijay Singh",NA,71.57,501,7,"Round4ScoringAverage",2016
124,131,"Nick Taylor",NA,71.6,716,10,"Round4ScoringAverage",2016
125,133,"Roberto Castro",NA,71.64,788,11,"Round4ScoringAverage",2016
126,128,"Colt Knost",NA,71.67,860,12,"Round4ScoringAverage",2016
126,132,"Steve Stricker",NA,71.67,215,3,"Round4ScoringAverage",2016
128,136,"Kyle Stanley",NA,71.73,789,11,"Round4ScoringAverage",2016
129,136,"Brian Harman",NA,71.75,861,12,"Round4ScoringAverage",2016
129,138,"Louis Oosthuizen",NA,71.75,287,4,"Round4ScoringAverage",2016
129,138,"Greg Owen",NA,71.75,574,8,"Round4ScoringAverage",2016
129,119,"Scott Pinckney",NA,71.75,574,8,"Round4ScoringAverage",2016
133,140,"Billy Horschel",NA,71.78,646,9,"Round4ScoringAverage",2016
134,140,"Harold Varner III",NA,71.8,718,10,"Round4ScoringAverage",2016
135,112,"Jamie Lovemark",NA,71.82,790,11,"Round4ScoringAverage",2016
136,112,"Carlos Ortiz",NA,71.83,431,6,"Round4ScoringAverage",2016
137,106,"David Toms",NA,71.86,503,7,"Round4ScoringAverage",2016
138,142,"Jon Curran",NA,71.88,575,8,"Round4ScoringAverage",2016
139,143,"KJ Choi",NA,71.89,647,9,"Round4ScoringAverage",2016
139,121,"Cameron Tringale",NA,71.89,647,9,"Round4ScoringAverage",2016
141,120,"Emiliano Grillo",NA,71.9,719,10,"Round4ScoringAverage",2016
142,144,"Pat Perez",NA,72,144,2,"Round4ScoringAverage",2016
142,144,"Jimmy Walker",NA,72,648,9,"Round4ScoringAverage",2016
144,146,"Tyler Aldridge",NA,72.13,577,8,"Round4ScoringAverage",2016
145,147,"Thomas Aiken",NA,72.14,505,7,"Round4ScoringAverage",2016
146,98,"Scott Langley",NA,72.17,433,6,"Round4ScoringAverage",2016
147,172,"Jason Gore",NA,72.18,794,11,"Round4ScoringAverage",2016
148,148,"Chad Collins",NA,72.2,361,5,"Round4ScoringAverage",2016
148,148,"Jim Herman",NA,72.2,722,10,"Round4ScoringAverage",2016
150,150,"Mark Wilson",NA,72.25,578,8,"Round4ScoringAverage",2016
151,151,"Shane Lowry",NA,72.29,506,7,"Round4ScoringAverage",2016
152,152,"Freddie Jacobson",NA,72.3,723,10,"Round4ScoringAverage",2016
152,159,"Martin Laird",NA,72.3,723,10,"Round4ScoringAverage",2016
154,153,"Shawn Stefani",NA,72.33,434,6,"Round4ScoringAverage",2016
155,154,"Ben Crane",NA,72.38,579,8,"Round4ScoringAverage",2016
155,168,"Chesson Hadley",NA,72.38,579,8,"Round4ScoringAverage",2016
155,154,"Dustin Johnson",NA,72.38,579,8,"Round4ScoringAverage",2016
155,154,"Sung Kang",NA,72.38,579,8,"Round4ScoringAverage",2016
155,154,"Tyrone Van Aswegen",NA,72.38,941,13,"Round4ScoringAverage",2016
160,169,"Robert Garrigus",NA,72.4,362,5,"Round4ScoringAverage",2016
160,158,"Justin Leonard",NA,72.4,362,5,"Round4ScoringAverage",2016
160,159,"Gary Woodland",NA,72.4,724,10,"Round4ScoringAverage",2016
163,161,"Andrew Landry",NA,72.5,145,2,"Round4ScoringAverage",2016
163,161,"Cameron Smith",NA,72.5,580,8,"Round4ScoringAverage",2016
165,165,"Jamie Donaldson",NA,72.6,363,5,"Round4ScoringAverage",2016
166,166,"Ken Duke",NA,72.67,218,3,"Round4ScoringAverage",2016
166,166,"Hiroshi Iwata",NA,72.67,436,6,"Round4ScoringAverage",2016
168,170,"Steve Marino",NA,72.83,437,6,"Round4ScoringAverage",2016
169,164,"Anirban Lahiri",NA,72.88,583,8,"Round4ScoringAverage",2016
170,171,"Will Ma Kenzie",NA,72.89,656,9,"Round4ScoringAverage",2016
171,174,"Robert Allenby",NA,73,73,1,"Round4ScoringAverage",2016
171,174,"Byeong Hun An",NA,73,219,3,"Round4ScoringAverage",2016
171,174,"Scott Brown",NA,73,803,11,"Round4ScoringAverage",2016
171,174,"Miguel Angel Carballo",NA,73,73,1,"Round4ScoringAverage",2016
171,161,"Graham DeLaet",NA,73,803,11,"Round4ScoringAverage",2016
171,189,"Derek Ernst",NA,73,365,5,"Round4ScoringAverage",2016
171,173,"Michael Kim",NA,73,876,12,"Round4ScoringAverage",2016
171,195,"Danny Lee",NA,73,657,9,"Round4ScoringAverage",2016
171,174,"Andy Sullivan",NA,73,365,5,"Round4ScoringAverage",2016
180,180,"Brendan Steele",NA,73.1,731,10,"Round4ScoringAverage",2016
181,188,"Rob Oppenheim",NA,73.17,439,6,"Round4ScoringAverage",2016
182,181,"Ollie Schniederjans",NA,73.25,293,4,"Round4ScoringAverage",2016
183,183,"Derek Fathauer",NA,73.3,733,10,"Round4ScoringAverage",2016
184,184,"Billy Hurley III",NA,73.33,220,3,"Round4ScoringAverage",2016
184,184,"George McNeill",NA,73.33,220,3,"Round4ScoringAverage",2016
184,184,"Geoff Ogilvy",NA,73.33,220,3,"Round4ScoringAverage",2016
187,193,"Angel Cabrera",NA,73.43,514,7,"Round4ScoringAverage",2016
187,174,"Erik Compton",NA,73.43,514,7,"Round4ScoringAverage",2016
189,189,"DH Lee",NA,73.5,294,4,"Round4ScoringAverage",2016
189,189,"DA Points",NA,73.5,294,4,"Round4ScoringAverage",2016
191,187,"Steve Wheatcroft",NA,73.56,662,9,"Round4ScoringAverage",2016
192,192,"Whee Kim",NA,73.57,515,7,"Round4ScoringAverage",2016
192,193,"Hunter Mahan",NA,73.57,515,7,"Round4ScoringAverage",2016
194,195,"Rhein Gibson",NA,73.75,295,4,"Round4ScoringAverage",2016
195,197,"JJ Henry",NA,73.86,517,7,"Round4ScoringAverage",2016
196,198,"Abraham Ancer",NA,74,74,1,"Round4ScoringAverage",2016
196,198,"Shane Bertsch",NA,74,370,5,"Round4ScoringAverage",2016
196,198,"Brian Gay",NA,74,148,2,"Round4ScoringAverage",2016
196,198,"Andres Gonzales",NA,74,296,4,"Round4ScoringAverage",2016
196,181,"Martin Piller",NA,74,370,5,"Round4ScoringAverage",2016
201,202,"Charley Hoffman",NA,74.11,667,9,"Round4ScoringAverage",2016
202,205,"Henrik Norlander",NA,74.17,445,6,"Round4ScoringAverage",2016
203,203,"Steven Bowditch",NA,74.2,371,5,"Round4ScoringAverage",2016
204,204,"Darron Stiles",NA,74.33,223,3,"Round4ScoringAverage",2016
205,206,"Dicky Pride",NA,76,228,3,"Round4ScoringAverage",2016
206,207,"Justin Hicks",NA,77,231,3,"Round4ScoringAverage",2016
