"Approach75100yardsRTPScore_RANKTHISWEEK_2009","Approach75100yardsRTPScore_RANKLASTWEEK_2009","Approach75100yardsRTPScore_PLAYERNAME_2009","Approach75100yardsRTPScore_ROUNDS_2009","Approach75100yardsRTPScore_AVGRTP_2009","stat_name","year"
1,1,"Steve Stricker",81,-0.4,"Approach75100yardsRTPScore",2009
2,2,"Sergio Garcia",59,-0.393,"Approach75100yardsRTPScore",2009
3,3,"Steve Elkington",70,-0.353,"Approach75100yardsRTPScore",2009
4,4,"John Merrick",91,-0.314,"Approach75100yardsRTPScore",2009
5,5,"John Mallinger",90,-0.313,"Approach75100yardsRTPScore",2009
5,5,"Dean Wilson",81,-0.313,"Approach75100yardsRTPScore",2009
7,7,"Stephen Ames",77,-0.294,"Approach75100yardsRTPScore",2009
8,8,"Kevin Na",91,-0.29,"Approach75100yardsRTPScore",2009
9,9,"Paul Goydos",79,-0.288,"Approach75100yardsRTPScore",2009
10,10,"Alex Cejka",82,-0.279,"Approach75100yardsRTPScore",2009
11,11,"Scott Piercy",85,-0.278,"Approach75100yardsRTPScore",2009
12,12,"Robert Allenby",71,-0.276,"Approach75100yardsRTPScore",2009
13,13,"Bill Haas",91,-0.275,"Approach75100yardsRTPScore",2009
13,13,"Charley Hoffman",97,-0.275,"Approach75100yardsRTPScore",2009
15,15,"Brian Davis",103,-0.269,"Approach75100yardsRTPScore",2009
16,16,"Geoff Ogilvy",78,-0.26,"Approach75100yardsRTPScore",2009
17,17,"John Rollins",92,-0.257,"Approach75100yardsRTPScore",2009
18,18,"Bo Van Pelt",100,-0.246,"Approach75100yardsRTPScore",2009
19,19,"JB Holmes",74,-0.244,"Approach75100yardsRTPScore",2009
20,20,"Freddie Jacobson",83,-0.242,"Approach75100yardsRTPScore",2009
21,21,"Sean OHair",80,-0.24,"Approach75100yardsRTPScore",2009
22,22,"Nick OHern",90,-0.238,"Approach75100yardsRTPScore",2009
23,23,"Ben Curtis",63,-0.231,"Approach75100yardsRTPScore",2009
24,24,"Bob Heintz",59,-0.23,"Approach75100yardsRTPScore",2009
25,25,"Webb Simpson",94,-0.228,"Approach75100yardsRTPScore",2009
26,26,"John Senden",100,-0.224,"Approach75100yardsRTPScore",2009
27,27,"Spencer Levin",75,-0.217,"Approach75100yardsRTPScore",2009
28,28,"Chad Campbell",90,-0.213,"Approach75100yardsRTPScore",2009
28,28,"Mike Weir",85,-0.213,"Approach75100yardsRTPScore",2009
30,30,"Aaron Baddeley",66,-0.211,"Approach75100yardsRTPScore",2009
30,30,"Derek Fathauer",63,-0.211,"Approach75100yardsRTPScore",2009
32,32,"Greg Owen",97,-0.206,"Approach75100yardsRTPScore",2009
32,32,"Chris Riley",77,-0.206,"Approach75100yardsRTPScore",2009
34,34,"Bryce Molder",69,-0.205,"Approach75100yardsRTPScore",2009
35,35,"Joe Ogilvie",85,-0.203,"Approach75100yardsRTPScore",2009
35,35,"Marc Turnesa",77,-0.203,"Approach75100yardsRTPScore",2009
37,37,"Joe Durant",62,-0.2,"Approach75100yardsRTPScore",2009
37,37,"Corey Pavin",73,-0.2,"Approach75100yardsRTPScore",2009
39,39,"Tim Clark",81,-0.195,"Approach75100yardsRTPScore",2009
40,40,"Glen Day",79,-0.194,"Approach75100yardsRTPScore",2009
40,40,"DJ Trahan",96,-0.194,"Approach75100yardsRTPScore",2009
42,42,"Stuart Appleby",79,-0.193,"Approach75100yardsRTPScore",2009
43,43,"Justin Leonard",95,-0.192,"Approach75100yardsRTPScore",2009
44,44,"Tommy Armour III",58,-0.191,"Approach75100yardsRTPScore",2009
44,44,"Ken Duke",87,-0.191,"Approach75100yardsRTPScore",2009
46,46,"Zach Johnson",94,-0.19,"Approach75100yardsRTPScore",2009
47,47,"Woody Austin",84,-0.188,"Approach75100yardsRTPScore",2009
47,47,"Daniel Chopra",89,-0.188,"Approach75100yardsRTPScore",2009
49,49,"Jeff Maggert",79,-0.186,"Approach75100yardsRTPScore",2009
50,50,"Jeff Klauk",97,-0.183,"Approach75100yardsRTPScore",2009
51,51,"Jason Day",61,-0.179,"Approach75100yardsRTPScore",2009
52,52,"Brian Gay",96,-0.174,"Approach75100yardsRTPScore",2009
53,53,"Jason Dufner",90,-0.172,"Approach75100yardsRTPScore",2009
54,54,"Martin Laird",72,-0.171,"Approach75100yardsRTPScore",2009
55,55,"Scott Verplank",88,-0.17,"Approach75100yardsRTPScore",2009
56,56,"Charlie Wi",92,-0.167,"Approach75100yardsRTPScore",2009
57,57,"David Mathis",82,-0.162,"Approach75100yardsRTPScore",2009
58,58,"Stewart Cink",79,-0.161,"Approach75100yardsRTPScore",2009
59,59,"Tiger Woods",64,-0.16,"Approach75100yardsRTPScore",2009
60,60,"Tim Petrovic",97,-0.157,"Approach75100yardsRTPScore",2009
61,61,"Jim Furyk",86,-0.156,"Approach75100yardsRTPScore",2009
62,62,"Greg Chalmers",85,-0.154,"Approach75100yardsRTPScore",2009
63,63,"Cliff Kresge",78,-0.152,"Approach75100yardsRTPScore",2009
63,63,"DA Points",99,-0.152,"Approach75100yardsRTPScore",2009
65,65,"Ryan Moore",89,-0.151,"Approach75100yardsRTPScore",2009
65,65,"Tom Pernice Jr",82,-0.151,"Approach75100yardsRTPScore",2009
67,67,"Troy Matteson",95,-0.149,"Approach75100yardsRTPScore",2009
67,67,"Nicholas Thompson",96,-0.149,"Approach75100yardsRTPScore",2009
69,69,"Chris DiMarco",97,-0.147,"Approach75100yardsRTPScore",2009
69,69,"Charles Howell III",99,-0.147,"Approach75100yardsRTPScore",2009
71,71,"Ryuji Imada",85,-0.145,"Approach75100yardsRTPScore",2009
72,72,"Briny Baird",89,-0.141,"Approach75100yardsRTPScore",2009
72,72,"David Toms",98,-0.141,"Approach75100yardsRTPScore",2009
74,74,"Jeff Overton",92,-0.137,"Approach75100yardsRTPScore",2009
74,74,"Patrick Sheehan",51,-0.137,"Approach75100yardsRTPScore",2009
76,76,"Kris Blanks",60,-0.135,"Approach75100yardsRTPScore",2009
76,76,"Kirk Triplett",60,-0.135,"Approach75100yardsRTPScore",2009
78,78,"Heath Slocum",95,-0.134,"Approach75100yardsRTPScore",2009
79,79,"Luke Donald",79,-0.129,"Approach75100yardsRTPScore",2009
79,79,"Andres Romero",58,-0.129,"Approach75100yardsRTPScore",2009
81,81,"Padraig Harrington",66,-0.128,"Approach75100yardsRTPScore",2009
82,82,"Will Ma Kenzie",69,-0.125,"Approach75100yardsRTPScore",2009
82,82,"Scott McCarron",91,-0.125,"Approach75100yardsRTPScore",2009
82,82,"Kevin Stadler",65,-0.125,"Approach75100yardsRTPScore",2009
82,82,"Gary Woodland",53,-0.125,"Approach75100yardsRTPScore",2009
86,86,"Mark Calcavecchia",72,-0.122,"Approach75100yardsRTPScore",2009
87,87,"Kent Jones",73,-0.121,"Approach75100yardsRTPScore",2009
87,87,"George McNeill",82,-0.121,"Approach75100yardsRTPScore",2009
87,87,"Jimmy Walker",74,-0.121,"Approach75100yardsRTPScore",2009
90,90,"Rich Beem",77,-0.118,"Approach75100yardsRTPScore",2009
91,91,"Matt Kuchar",82,-0.117,"Approach75100yardsRTPScore",2009
92,92,"Mark Brooks",55,-0.111,"Approach75100yardsRTPScore",2009
92,92,"Richard Johnson",85,-0.111,"Approach75100yardsRTPScore",2009
94,94,"Tim Herron",87,-0.109,"Approach75100yardsRTPScore",2009
94,94,"Carl Pettersson",86,-0.109,"Approach75100yardsRTPScore",2009
94,94,"Rick Price",54,-0.109,"Approach75100yardsRTPScore",2009
94,94,"Brendon Todd",53,-0.109,"Approach75100yardsRTPScore",2009
98,98,"Ricky Barnes",67,-0.108,"Approach75100yardsRTPScore",2009
99,99,"Jerry Kelly",90,-0.106,"Approach75100yardsRTPScore",2009
99,99,"Jarrod Lyle",65,-0.106,"Approach75100yardsRTPScore",2009
101,101,"Lucas Glover",93,-0.105,"Approach75100yardsRTPScore",2009
101,101,"Steve Marino",98,-0.105,"Approach75100yardsRTPScore",2009
101,101,"Chez Reavie",81,-0.105,"Approach75100yardsRTPScore",2009
104,104,"Kenny Perry",92,-0.102,"Approach75100yardsRTPScore",2009
105,105,"YE Yang",83,-0.098,"Approach75100yardsRTPScore",2009
106,106,"Michael Letzig",96,-0.094,"Approach75100yardsRTPScore",2009
106,106,"Peter Tomasulo",61,-0.094,"Approach75100yardsRTPScore",2009
108,108,"Chris Stroud",88,-0.09,"Approach75100yardsRTPScore",2009
109,109,"Brett Quigley",92,-0.089,"Approach75100yardsRTPScore",2009
110,110,"Aron Price",89,-0.085,"Approach75100yardsRTPScore",2009
110,110,"Vaughn Taylor",88,-0.085,"Approach75100yardsRTPScore",2009
112,112,"Rory Sabbatini",81,-0.083,"Approach75100yardsRTPScore",2009
113,113,"Charles Warren",63,-0.082,"Approach75100yardsRTPScore",2009
114,114,"Cameron Beckman",87,-0.078,"Approach75100yardsRTPScore",2009
114,114,"Steve Flesch",77,-0.078,"Approach75100yardsRTPScore",2009
