"LateRound3ScoringAverage_RANKTHISWEEK_2013","LateRound3ScoringAverage_RANKLASTWEEK_2013","LateRound3ScoringAverage_PLAYERNAME_2013","LateRound3ScoringAverage__2013","LateRound3ScoringAverage_AVG_2013","LateRound3ScoringAverage_TOTALSTROKES_2013","LateRound3ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Jin Park",NA,68,68,1,"LateRound3ScoringAverage",2013
2,2,"Fabian Gomez",NA,68.2,341,5,"LateRound3ScoringAverage",2013
2,2,"Mark Wilson",NA,68.2,341,5,"LateRound3ScoringAverage",2013
4,4,"Scott Langley",NA,68.5,411,6,"LateRound3ScoringAverage",2013
4,4,"Brandt Snedeker",NA,68.5,685,10,"LateRound3ScoringAverage",2013
6,6,"Nicholas Thompson",NA,68.67,618,9,"LateRound3ScoringAverage",2013
7,7,"James Hahn",NA,68.75,275,4,"LateRound3ScoringAverage",2013
8,8,"Steve Stricker",NA,68.83,826,12,"LateRound3ScoringAverage",2013
9,9,"Jonas Blixt",NA,69,345,5,"LateRound3ScoringAverage",2013
9,9,"Luke List",NA,69,69,1,"LateRound3ScoringAverage",2013
11,11,"Greg Chalmers",NA,69.2,346,5,"LateRound3ScoringAverage",2013
11,11,"Rory Sabbatini",NA,69.2,692,10,"LateRound3ScoringAverage",2013
13,13,"Ben Crane",NA,69.29,485,7,"LateRound3ScoringAverage",2013
14,14,"Jason Bohn",NA,69.33,416,6,"LateRound3ScoringAverage",2013
14,14,"Jeff Maggert",NA,69.33,416,6,"LateRound3ScoringAverage",2013
16,16,"Tiger Woods",NA,69.4,694,10,"LateRound3ScoringAverage",2013
17,17,"Brian Stuard",NA,69.6,348,5,"LateRound3ScoringAverage",2013
18,18,"Charlie Beljan",NA,69.67,209,3,"LateRound3ScoringAverage",2013
18,18,"Lucas Glover",NA,69.67,418,6,"LateRound3ScoringAverage",2013
18,18,"Jim Herman",NA,69.67,418,6,"LateRound3ScoringAverage",2013
18,18,"Richard Lee",NA,69.67,418,6,"LateRound3ScoringAverage",2013
22,22,"Tag Ridings",NA,69.71,488,7,"LateRound3ScoringAverage",2013
23,23,"Phil Mickelson",NA,69.73,767,11,"LateRound3ScoringAverage",2013
24,24,"Vaughn Taylor",NA,69.75,279,4,"LateRound3ScoringAverage",2013
25,25,"Martin Flores",NA,69.78,628,9,"LateRound3ScoringAverage",2013
26,26,"Jim Furyk",NA,69.8,698,10,"LateRound3ScoringAverage",2013
27,27,"Bryce Molder",NA,69.83,419,6,"LateRound3ScoringAverage",2013
27,27,"Alistair Presnell",NA,69.83,419,6,"LateRound3ScoringAverage",2013
27,27,"Henrik Stenson",NA,69.83,838,12,"LateRound3ScoringAverage",2013
30,30,"Keegan Bradley",NA,69.92,909,13,"LateRound3ScoringAverage",2013
31,31,"Ken Duke",NA,70,490,7,"LateRound3ScoringAverage",2013
31,31,"Rickie Fowler",NA,70,490,7,"LateRound3ScoringAverage",2013
31,31,"Tom Gillis",NA,70,280,4,"LateRound3ScoringAverage",2013
31,31,"Peter Hanson",NA,70,210,3,"LateRound3ScoringAverage",2013
31,31,"Matt Jones",NA,70,560,8,"LateRound3ScoringAverage",2013
31,31,"William McGirt",NA,70,280,4,"LateRound3ScoringAverage",2013
37,37,"Bill Haas",NA,70.08,911,13,"LateRound3ScoringAverage",2013
38,38,"Patrick Reed",NA,70.11,631,9,"LateRound3ScoringAverage",2013
39,39,"Chris Stroud",NA,70.14,491,7,"LateRound3ScoringAverage",2013
40,40,"Scott Gardiner",NA,70.17,421,6,"LateRound3ScoringAverage",2013
40,40,"Ryo Ishikawa",NA,70.17,421,6,"LateRound3ScoringAverage",2013
42,42,"Stephen Ames",NA,70.2,351,5,"LateRound3ScoringAverage",2013
42,42,"Tim Clark",NA,70.2,351,5,"LateRound3ScoringAverage",2013
42,42,"Scott Stallings",NA,70.2,351,5,"LateRound3ScoringAverage",2013
42,42,"Brendan Steele",NA,70.2,351,5,"LateRound3ScoringAverage",2013
46,46,"Roberto Castro",NA,70.23,913,13,"LateRound3ScoringAverage",2013
47,47,"Chad Campbell",NA,70.25,281,4,"LateRound3ScoringAverage",2013
47,47,"YE Yang",NA,70.25,281,4,"LateRound3ScoringAverage",2013
49,49,"Charley Hoffman",NA,70.27,773,11,"LateRound3ScoringAverage",2013
50,50,"Morgan Hoffmann",NA,70.29,492,7,"LateRound3ScoringAverage",2013
51,51,"Jason Dufner",NA,70.3,703,10,"LateRound3ScoringAverage",2013
52,52,"Luke Donald",NA,70.33,633,9,"LateRound3ScoringAverage",2013
52,52,"Justin Leonard",NA,70.33,422,6,"LateRound3ScoringAverage",2013
52,52,"Darron Stiles",NA,70.33,211,3,"LateRound3ScoringAverage",2013
52,52,"Johnson Wagner",NA,70.33,422,6,"LateRound3ScoringAverage",2013
56,56,"Graham DeLaet",NA,70.38,563,8,"LateRound3ScoringAverage",2013
57,57,"James Driscoll",NA,70.42,845,12,"LateRound3ScoringAverage",2013
58,58,"Shawn Stefani",NA,70.43,493,7,"LateRound3ScoringAverage",2013
59,59,"Luke Guthrie",NA,70.45,775,11,"LateRound3ScoringAverage",2013
59,59,"Jimmy Walker",NA,70.45,775,11,"LateRound3ScoringAverage",2013
61,61,"Harris English",NA,70.5,846,12,"LateRound3ScoringAverage",2013
61,61,"Bob Estes",NA,70.5,423,6,"LateRound3ScoringAverage",2013
61,61,"Russell Henley",NA,70.5,423,6,"LateRound3ScoringAverage",2013
61,61,"Brandt Jobe",NA,70.5,141,2,"LateRound3ScoringAverage",2013
61,61,"Chez Reavie",NA,70.5,282,4,"LateRound3ScoringAverage",2013
61,61,"Jordan Spieth",NA,70.5,987,14,"LateRound3ScoringAverage",2013
61,61,"Aaron Watkins",NA,70.5,141,2,"LateRound3ScoringAverage",2013
68,68,"Chris Kirk",NA,70.57,988,14,"LateRound3ScoringAverage",2013
69,69,"Pat Perez",NA,70.6,706,10,"LateRound3ScoringAverage",2013
70,70,"Matt Kuchar",NA,70.62,918,13,"LateRound3ScoringAverage",2013
71,71,"Brian Harman",NA,70.63,565,8,"LateRound3ScoringAverage",2013
72,72,"Charles Howell III",NA,70.64,777,11,"LateRound3ScoringAverage",2013
73,73,"Sergio Garcia",NA,70.67,848,12,"LateRound3ScoringAverage",2013
73,73,"Troy Matteson",NA,70.67,424,6,"LateRound3ScoringAverage",2013
73,73,"Greg Owen",NA,70.67,424,6,"LateRound3ScoringAverage",2013
73,73,"Carl Pettersson",NA,70.67,212,3,"LateRound3ScoringAverage",2013
77,77,"Zach Johnson",NA,70.71,990,14,"LateRound3ScoringAverage",2013
77,77,"Scott Piercy",NA,70.71,495,7,"LateRound3ScoringAverage",2013
77,77,"Casey Wittenberg",NA,70.71,495,7,"LateRound3ScoringAverage",2013
80,80,"Aaron Baddeley",NA,70.75,283,4,"LateRound3ScoringAverage",2013
80,80,"Bobby Gates",NA,70.75,283,4,"LateRound3ScoringAverage",2013
80,80,"Eric Meierdierks",NA,70.75,283,4,"LateRound3ScoringAverage",2013
83,83,"Jerry Kelly",NA,70.78,637,9,"LateRound3ScoringAverage",2013
83,83,"Kyle Stanley",NA,70.78,637,9,"LateRound3ScoringAverage",2013
85,85,"Brad Fritsch",NA,70.8,354,5,"LateRound3ScoringAverage",2013
85,85,"JJ Henry",NA,70.8,354,5,"LateRound3ScoringAverage",2013
85,85,"John Merrick",NA,70.8,708,10,"LateRound3ScoringAverage",2013
88,88,"Charl Schwartzel",NA,70.82,779,11,"LateRound3ScoringAverage",2013
89,89,"Stuart Appleby",NA,70.86,496,7,"LateRound3ScoringAverage",2013
89,89,"Camilo Villegas",NA,70.86,496,7,"LateRound3ScoringAverage",2013
91,91,"Scott Brown",NA,71,355,5,"LateRound3ScoringAverage",2013
91,91,"Stewart Cink",NA,71,355,5,"LateRound3ScoringAverage",2013
91,91,"Derek Ernst",NA,71,284,4,"LateRound3ScoringAverage",2013
91,91,"David Hearn",NA,71,426,6,"LateRound3ScoringAverage",2013
91,91,"Billy Horschel",NA,71,852,12,"LateRound3ScoringAverage",2013
91,91,"David Lingmerth",NA,71,355,5,"LateRound3ScoringAverage",2013
91,91,"George McNeill",NA,71,426,6,"LateRound3ScoringAverage",2013
91,91,"Daniel Summerhays",NA,71,568,8,"LateRound3ScoringAverage",2013
91,91,"Josh Teater",NA,71,426,6,"LateRound3ScoringAverage",2013
91,91,"Lee Westwood",NA,71,639,9,"LateRound3ScoringAverage",2013
101,101,"Justin Rose",NA,71.08,924,13,"LateRound3ScoringAverage",2013
102,102,"Jeff Overton",NA,71.13,569,8,"LateRound3ScoringAverage",2013
