"Approaches5075yardsRghRTP_RANKTHISWEEK_2005","Approaches5075yardsRghRTP_RANKLASTWEEK_2005","Approaches5075yardsRghRTP_PLAYERNAME_2005","Approaches5075yardsRghRTP_ROUNDS_2005","Approaches5075yardsRghRTP_AVGRTP_2005","stat_name","year"
1,1,"Rich Beem",66,-0.4,"Approaches5075yardsRghRTP",2005
2,2,"Phil Mickelson",81,-0.35,"Approaches5075yardsRghRTP",2005
3,3,"Steve Elkington",67,-0.333,"Approaches5075yardsRghRTP",2005
4,4,"Jeff Brehaut",71,-0.286,"Approaches5075yardsRghRTP",2005
5,5,"Kevin Na",88,-0.278,"Approaches5075yardsRghRTP",2005
6,6,"Kenny Perry",82,-0.273,"Approaches5075yardsRghRTP",2005
7,7,"Heath Slocum",103,-0.267,"Approaches5075yardsRghRTP",2005
8,8,"Brett Wetterich",76,-0.263,"Approaches5075yardsRghRTP",2005
9,9,"Chris Anderson",66,-0.25,"Approaches5075yardsRghRTP",2005
9,9,"Ben Crane",78,-0.25,"Approaches5075yardsRghRTP",2005
11,11,"Fred Funk",102,-0.214,"Approaches5075yardsRghRTP",2005
12,12,"Justin Rose",99,-0.211,"Approaches5075yardsRghRTP",2005
13,13,"Tom Lehman",69,-0.2,"Approaches5075yardsRghRTP",2005
14,14,"Charlie Wi",67,-0.182,"Approaches5075yardsRghRTP",2005
15,15,"Hidemichi Tanaka",106,-0.167,"Approaches5075yardsRghRTP",2005
16,16,"Tim Herron",100,-0.154,"Approaches5075yardsRghRTP",2005
16,16,"Rocco Mediate",73,-0.154,"Approaches5075yardsRghRTP",2005
18,18,"Mathias Gronberg",60,-0.143,"Approaches5075yardsRghRTP",2005
18,18,"Roland Thatcher",75,-0.143,"Approaches5075yardsRghRTP",2005
18,18,"Dean Wilson",86,-0.143,"Approaches5075yardsRghRTP",2005
21,21,"Dan Forsman",52,-0.111,"Approaches5075yardsRghRTP",2005
22,22,"Pat Perez",89,-0.105,"Approaches5075yardsRghRTP",2005
23,23,"Davis Love III",80,-0.1,"Approaches5075yardsRghRTP",2005
23,23,"Billy Mayfair",114,-0.1,"Approaches5075yardsRghRTP",2005
23,23,"Mario Tiziani",67,-0.1,"Approaches5075yardsRghRTP",2005
26,26,"Vijay Singh",111,-0.095,"Approaches5075yardsRghRTP",2005
27,27,"Stephen Leaney",89,-0.091,"Approaches5075yardsRghRTP",2005
28,28,"Tim Clark",92,-0.083,"Approaches5075yardsRghRTP",2005
29,29,"Marco Dawson",82,-0.077,"Approaches5075yardsRghRTP",2005
29,29,"Dennis Paulson",63,-0.077,"Approaches5075yardsRghRTP",2005
31,31,"Bob Estes",92,-0.071,"Approaches5075yardsRghRTP",2005
32,32,"Mark Brooks",72,-0.063,"Approaches5075yardsRghRTP",2005
32,32,"Zach Johnson",96,-0.063,"Approaches5075yardsRghRTP",2005
34,34,"Phillip Price",77,-0.056,"Approaches5075yardsRghRTP",2005
35,35,"Michael Allen",90,0,"Approaches5075yardsRghRTP",2005
35,35,"Olin Browne",99,0,"Approaches5075yardsRghRTP",2005
35,35,"Alex Cejka",84,0,"Approaches5075yardsRghRTP",2005
35,35,"Stewart Cink",98,0,"Approaches5075yardsRghRTP",2005
35,35,"Brian Davis",75,0,"Approaches5075yardsRghRTP",2005
35,35,"Glen Day",80,0,"Approaches5075yardsRghRTP",2005
35,35,"Luke Donald",67,0,"Approaches5075yardsRghRTP",2005
35,35,"Joe Durant",81,0,"Approaches5075yardsRghRTP",2005
35,35,"Brad Faxon",75,0,"Approaches5075yardsRghRTP",2005
35,35,"Carlos Franco",78,0,"Approaches5075yardsRghRTP",2005
35,35,"Jay Haas",54,0,"Approaches5075yardsRghRTP",2005
35,35,"Jeff Hart",63,0,"Approaches5075yardsRghRTP",2005
35,35,"Glen Hnatiuk",59,0,"Approaches5075yardsRghRTP",2005
35,35,"Bradley Hughes",52,0,"Approaches5075yardsRghRTP",2005
35,35,"Hank Kuehne",84,0,"Approaches5075yardsRghRTP",2005
35,35,"Frank Lickliter II",100,0,"Approaches5075yardsRghRTP",2005
35,35,"Mark OMeara",66,0,"Approaches5075yardsRghRTP",2005
35,35,"Ted Purdy",122,0,"Approaches5075yardsRghRTP",2005
35,35,"Loren Roberts",54,0,"Approaches5075yardsRghRTP",2005
35,35,"Adam Scott",72,0,"Approaches5075yardsRghRTP",2005
35,35,"Jeff Sluman",94,0,"Approaches5075yardsRghRTP",2005
35,35,"Darron Stiles",78,0,"Approaches5075yardsRghRTP",2005
35,35,"Omar Uresti",84,0,"Approaches5075yardsRghRTP",2005
35,35,"Tiger Woods",76,0,"Approaches5075yardsRghRTP",2005
59,59,"Tommy Armour III",103,0.053,"Approaches5075yardsRghRTP",2005
60,60,"Mark Calcavecchia",92,0.059,"Approaches5075yardsRghRTP",2005
60,60,"Daniel Chopra",108,0.059,"Approaches5075yardsRghRTP",2005
62,62,"Scott McCarron",78,0.063,"Approaches5075yardsRghRTP",2005
62,62,"Carl Pettersson",109,0.063,"Approaches5075yardsRghRTP",2005
64,64,"Jason Bohn",91,0.067,"Approaches5075yardsRghRTP",2005
64,64,"Scott Verplank",87,0.067,"Approaches5075yardsRghRTP",2005
66,66,"Robert Damron",89,0.083,"Approaches5075yardsRghRTP",2005
67,67,"Stuart Appleby",84,0.091,"Approaches5075yardsRghRTP",2005
67,67,"JP Hayes",63,0.091,"Approaches5075yardsRghRTP",2005
69,69,"Jason Allred",75,0.095,"Approaches5075yardsRghRTP",2005
70,70,"Chad Campbell",95,0.1,"Approaches5075yardsRghRTP",2005
71,71,"Cameron Beckman",96,0.105,"Approaches5075yardsRghRTP",2005
72,72,"Matt Gogel",78,0.111,"Approaches5075yardsRghRTP",2005
72,72,"Arron Oberholser",65,0.111,"Approaches5075yardsRghRTP",2005
74,74,"Paul Gow",78,0.118,"Approaches5075yardsRghRTP",2005
75,75,"Brendan Jones",81,0.12,"Approaches5075yardsRghRTP",2005
76,76,"Sergio Garcia",73,0.125,"Approaches5075yardsRghRTP",2005
76,76,"Joey Snyder III",102,0.125,"Approaches5075yardsRghRTP",2005
76,76,"Jay Williamson",53,0.125,"Approaches5075yardsRghRTP",2005
79,79,"Woody Austin",100,0.133,"Approaches5075yardsRghRTP",2005
79,79,"Chris DiMarco",83,0.133,"Approaches5075yardsRghRTP",2005
79,79,"Freddie Jacobson",72,0.133,"Approaches5075yardsRghRTP",2005
82,82,"Billy Andrade",83,0.143,"Approaches5075yardsRghRTP",2005
82,82,"Tom Byrum",83,0.143,"Approaches5075yardsRghRTP",2005
82,82,"Jose Coceres",56,0.143,"Approaches5075yardsRghRTP",2005
82,82,"Ryan Palmer",101,0.143,"Approaches5075yardsRghRTP",2005
86,86,"Bernhard Langer",67,0.154,"Approaches5075yardsRghRTP",2005
87,87,"Hunter Mahan",103,0.167,"Approaches5075yardsRghRTP",2005
87,87,"Shaun Micheel",81,0.167,"Approaches5075yardsRghRTP",2005
89,89,"Brian Bateman",98,0.176,"Approaches5075yardsRghRTP",2005
89,89,"Jonathan Byrd",103,0.176,"Approaches5075yardsRghRTP",2005
91,91,"Lucas Glover",88,0.182,"Approaches5075yardsRghRTP",2005
91,91,"Padraig Harrington",50,0.182,"Approaches5075yardsRghRTP",2005
91,91,"JJ Henry",102,0.182,"Approaches5075yardsRghRTP",2005
91,91,"Skip Kendall",80,0.182,"Approaches5075yardsRghRTP",2005
91,91,"JL Lewis",98,0.182,"Approaches5075yardsRghRTP",2005
91,91,"Shigeki Maruyama",99,0.182,"Approaches5075yardsRghRTP",2005
91,91,"Len Mattiace",86,0.182,"Approaches5075yardsRghRTP",2005
91,91,"Duffy Waldorf",86,0.182,"Approaches5075yardsRghRTP",2005
99,99,"Will Ma Kenzie",75,0.188,"Approaches5075yardsRghRTP",2005
100,100,"Paul Azinger",66,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Tom Gillis",77,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Kent Jones",99,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Justin Leonard",78,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Peter Lonard",85,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Larry Mize",54,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Kevin Sutherland",89,0.2,"Approaches5075yardsRghRTP",2005
100,100,"Mark Wilson",74,0.2,"Approaches5075yardsRghRTP",2005
108,108,"Todd Fischer",99,0.208,"Approaches5075yardsRghRTP",2005
109,109,"Bart Bryant",91,0.211,"Approaches5075yardsRghRTP",2005
110,110,"Steve Lowery",100,0.214,"Approaches5075yardsRghRTP",2005
110,110,"Bo Van Pelt",112,0.214,"Approaches5075yardsRghRTP",2005
112,112,"Fred Couples",72,0.222,"Approaches5075yardsRghRTP",2005
112,112,"Harrison Frazar",105,0.222,"Approaches5075yardsRghRTP",2005
112,112,"Lee Westwood",50,0.222,"Approaches5075yardsRghRTP",2005
115,115,"John Senden",101,0.227,"Approaches5075yardsRghRTP",2005
116,116,"Robert Allenby",95,0.231,"Approaches5075yardsRghRTP",2005
116,116,"DJ Brigman",76,0.231,"Approaches5075yardsRghRTP",2005
116,116,"John Rollins",97,0.231,"Approaches5075yardsRghRTP",2005
119,119,"Jim Carter",62,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Retief Goosen",71,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Bob Heintz",67,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Charles Howell III",95,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Rob Rashell",65,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Hideto Tanihara",50,0.25,"Approaches5075yardsRghRTP",2005
119,119,"Bob Tway",87,0.25,"Approaches5075yardsRghRTP",2005
126,126,"Greg Owen",84,0.273,"Approaches5075yardsRghRTP",2005
126,126,"Craig Perks",67,0.273,"Approaches5075yardsRghRTP",2005
128,128,"Vaughn Taylor",99,0.278,"Approaches5075yardsRghRTP",2005
129,129,"Stephen Ames",82,0.286,"Approaches5075yardsRghRTP",2005
129,129,"David Hearn",68,0.286,"Approaches5075yardsRghRTP",2005
129,129,"Michael Long",72,0.286,"Approaches5075yardsRghRTP",2005
129,129,"Geoff Ogilvy",97,0.286,"Approaches5075yardsRghRTP",2005
129,129,"Jose Maria Olazabal",55,0.286,"Approaches5075yardsRghRTP",2005
134,134,"Hunter Haas",83,0.294,"Approaches5075yardsRghRTP",2005
135,135,"Ryuji Imada",78,0.3,"Approaches5075yardsRghRTP",2005
136,136,"Steve Flesch",90,0.308,"Approaches5075yardsRghRTP",2005
137,137,"Scott Gutschewski",86,0.316,"Approaches5075yardsRghRTP",2005
138,138,"Brian Gay",101,0.333,"Approaches5075yardsRghRTP",2005
138,138,"Lee Janzen",75,0.333,"Approaches5075yardsRghRTP",2005
138,138,"Jonathan Kaye",77,0.333,"Approaches5075yardsRghRTP",2005
138,138,"Jerry Kelly",101,0.333,"Approaches5075yardsRghRTP",2005
138,138,"Chris Smith",93,0.333,"Approaches5075yardsRghRTP",2005
138,138,"Steve Stricker",62,0.333,"Approaches5075yardsRghRTP",2005
138,138,"David Toms",87,0.333,"Approaches5075yardsRghRTP",2005
145,145,"Todd Hamilton",94,0.346,"Approaches5075yardsRghRTP",2005
146,146,"Doug Barron",70,0.353,"Approaches5075yardsRghRTP",2005
147,147,"John Cook",72,0.357,"Approaches5075yardsRghRTP",2005
147,147,"James Driscoll",73,0.357,"Approaches5075yardsRghRTP",2005
147,147,"Brett Quigley",96,0.357,"Approaches5075yardsRghRTP",2005
147,147,"Tjaart van der Walt",56,0.357,"Approaches5075yardsRghRTP",2005
151,151,"Paul Claxton",79,0.364,"Approaches5075yardsRghRTP",2005
152,152,"Arjun Atwal",65,0.375,"Approaches5075yardsRghRTP",2005
152,152,"Jim Furyk",94,0.375,"Approaches5075yardsRghRTP",2005
152,152,"Joey Sindelar",104,0.375,"Approaches5075yardsRghRTP",2005
152,152,"Charles Warren",89,0.375,"Approaches5075yardsRghRTP",2005
156,156,"DJ Trahan",81,0.385,"Approaches5075yardsRghRTP",2005
157,157,"Joe Ogilvie",103,0.389,"Approaches5075yardsRghRTP",2005
158,158,"Steve Allan",102,0.4,"Approaches5075yardsRghRTP",2005
158,158,"John Daly",78,0.4,"Approaches5075yardsRghRTP",2005
158,158,"John Elliott",58,0.4,"Approaches5075yardsRghRTP",2005
158,158,"Tag Ridings",93,0.4,"Approaches5075yardsRghRTP",2005
158,158,"Patrick Sheehan",114,0.4,"Approaches5075yardsRghRTP",2005
163,163,"Craig Barlow",81,0.417,"Approaches5075yardsRghRTP",2005
163,163,"Ben Curtis",65,0.417,"Approaches5075yardsRghRTP",2005
163,163,"Bill Glasson",54,0.417,"Approaches5075yardsRghRTP",2005
163,163,"Brenden Pappas",51,0.417,"Approaches5075yardsRghRTP",2005
167,167,"John Huston",90,0.429,"Approaches5075yardsRghRTP",2005
167,167,"Richard Johnson",50,0.429,"Approaches5075yardsRghRTP",2005
169,169,"Briny Baird",98,0.444,"Approaches5075yardsRghRTP",2005
169,169,"Tim Petrovic",97,0.444,"Approaches5075yardsRghRTP",2005
171,171,"Tom Pernice Jr",111,0.45,"Approaches5075yardsRghRTP",2005
172,172,"Jesper Parnevik",84,0.462,"Approaches5075yardsRghRTP",2005
173,173,"Franklin Langham",91,0.474,"Approaches5075yardsRghRTP",2005
174,174,"Neal Lancaster",95,0.478,"Approaches5075yardsRghRTP",2005
175,175,"Justin Bolli",65,0.5,"Approaches5075yardsRghRTP",2005
175,175,"Gavin Coles",70,0.5,"Approaches5075yardsRghRTP",2005
175,175,"Corey Pavin",77,0.5,"Approaches5075yardsRghRTP",2005
175,175,"DA Points",94,0.5,"Approaches5075yardsRghRTP",2005
175,175,"Chris Riley",67,0.5,"Approaches5075yardsRghRTP",2005
180,180,"Kevin Stadler",96,0.533,"Approaches5075yardsRghRTP",2005
181,181,"Danny Briggs",70,0.556,"Approaches5075yardsRghRTP",2005
182,182,"Matt Davidson",53,0.571,"Approaches5075yardsRghRTP",2005
182,182,"Matt Kuchar",60,0.571,"Approaches5075yardsRghRTP",2005
184,184,"Scott Hend",75,0.579,"Approaches5075yardsRghRTP",2005
184,184,"Rory Sabbatini",81,0.579,"Approaches5075yardsRghRTP",2005
186,186,"Nick Watney",91,0.583,"Approaches5075yardsRghRTP",2005
187,187,"Aaron Baddeley",84,0.588,"Approaches5075yardsRghRTP",2005
188,188,"Brandt Jobe",96,0.6,"Approaches5075yardsRghRTP",2005
188,188,"Steve Jones",56,0.6,"Approaches5075yardsRghRTP",2005
190,190,"KJ Choi",78,0.625,"Approaches5075yardsRghRTP",2005
190,190,"Sean OHair",103,0.625,"Approaches5075yardsRghRTP",2005
192,192,"Andrew Magee",82,0.65,"Approaches5075yardsRghRTP",2005
193,193,"Ian Poulter",62,0.667,"Approaches5075yardsRghRTP",2005
193,193,"Kirk Triplett",55,0.667,"Approaches5075yardsRghRTP",2005
195,195,"Jeff Maggert",79,0.7,"Approaches5075yardsRghRTP",2005
196,196,"Dudley Hart",84,0.75,"Approaches5075yardsRghRTP",2005
197,197,"Mike Weir",71,0.9,"Approaches5075yardsRghRTP",2005
198,198,"Rod Pampling",89,0.929,"Approaches5075yardsRghRTP",2005
199,199,"Brent Geiberger",61,1,"Approaches5075yardsRghRTP",2005
199,199,"Mark Hensby",70,1,"Approaches5075yardsRghRTP",2005
201,201,"Robert Gamez",91,1.091,"Approaches5075yardsRghRTP",2005
202,202,"Thomas Levet",54,1.5,"Approaches5075yardsRghRTP",2005
