"Approachesfrom225250yardsRgh_RANKTHISWEEK_2011","Approachesfrom225250yardsRgh_RANKLASTWEEK_2011","Approachesfrom225250yardsRgh_PLAYERNAME_2011","Approachesfrom225250yardsRgh_ROUNDS_2011","Approachesfrom225250yardsRgh_AVG_2011","Approachesfrom225250yardsRgh_TOTALDISTANCEFEET_2011","Approachesfrom225250yardsRgh_OFATTEMPTS_2011","Approachesfrom225250yardsRgh_RELATIVETOPAR_2011","stat_name","year"
1,1,"Rocco Mediate",53,NA,33.25,1,-1,"Approachesfrom225250yardsRgh",2011
2,2,"Briny Baird",60,NA,67,2,-2,"Approachesfrom225250yardsRgh",2011
3,3,"JP Hayes",56,NA,139.833,4,-4,"Approachesfrom225250yardsRgh",2011
4,4,"Retief Goosen",50,NA,191.333,5,-3,"Approachesfrom225250yardsRgh",2011
5,5,"Brendan Steele",89,NA,240.583,6,-3,"Approachesfrom225250yardsRgh",2011
6,6,"Justin Hicks",60,NA,99.417,2,-2,"Approachesfrom225250yardsRgh",2011
7,7,"Matt McQuillan",59,NA,403.5,8,-2,"Approachesfrom225250yardsRgh",2011
8,8,"Kris Blanks",92,NA,463.5,9,-3,"Approachesfrom225250yardsRgh",2011
8,8,"YE Yang",63,NA,463.667,9,-3,"Approachesfrom225250yardsRgh",2011
10,10,"Davis Love III",70,NA,154.917,3,-1,"Approachesfrom225250yardsRgh",2011
11,11,"Padraig Harrington",60,NA,208.25,4,-3,"Approachesfrom225250yardsRgh",2011
12,12,"Justin Rose",79,NA,472.833,9,-4,"Approachesfrom225250yardsRgh",2011
13,13,"Tom Gillis",55,NA,323.667,6,-2,"Approachesfrom225250yardsRgh",2011
14,14,"Roland Thatcher",67,NA,323.833,6,-1,"Approachesfrom225250yardsRgh",2011
15,15,"Chad Campbell",99,NA,813.417,15,0,"Approachesfrom225250yardsRgh",2011
16,16,"Michael Thompson",79,NA,277,5,1,"Approachesfrom225250yardsRgh",2011
17,17,"KJ Choi",77,NA,444.5,8,-4,"Approachesfrom225250yardsRgh",2011
18,18,"Sean OHair",71,NA,333.833,6,-3,"Approachesfrom225250yardsRgh",2011
19,19,"Chris DiMarco",93,NA,557.167,10,-1,"Approachesfrom225250yardsRgh",2011
20,20,"Bio Kim",71,NA,390.833,7,0,"Approachesfrom225250yardsRgh",2011
20,20,"Chris Kirk",87,NA,391,7,-2,"Approachesfrom225250yardsRgh",2011
20,20,"Colt Knost",80,NA,446.917,8,-5,"Approachesfrom225250yardsRgh",2011
23,23,"Webb Simpson",98,NA,727.167,13,-6,"Approachesfrom225250yardsRgh",2011
24,24,"Steve Elkington",50,NA,168.5,3,0,"Approachesfrom225250yardsRgh",2011
24,24,"Joe Ogilvie",75,NA,449.25,8,-2,"Approachesfrom225250yardsRgh",2011
26,26,"Camilo Villegas",69,NA,676.917,12,-2,"Approachesfrom225250yardsRgh",2011
27,27,"Tommy Gainey",104,NA,848.167,15,-11,"Approachesfrom225250yardsRgh",2011
28,28,"Carl Pettersson",95,NA,340.583,6,-4,"Approachesfrom225250yardsRgh",2011
29,29,"Ricky Barnes",78,NA,511.417,9,-1,"Approachesfrom225250yardsRgh",2011
30,30,"Alex Cejka",59,NA,572.083,10,-6,"Approachesfrom225250yardsRgh",2011
