"Approach200yardsRTPScore_RANKTHISWEEK_2006","Approach200yardsRTPScore_RANKLASTWEEK_2006","Approach200yardsRTPScore_PLAYERNAME_2006","Approach200yardsRTPScore_ROUNDS_2006","Approach200yardsRTPScore_AVGRTP_2006","stat_name","year"
99,99,"JP Hayes",55,-0.132,"Approach200yardsRTPScore",2006
99,99,"Stephen Leaney",84,-0.132,"Approach200yardsRTPScore",2006
101,101,"Pat Perez",50,-0.131,"Approach200yardsRTPScore",2006
101,101,"Ian Poulter",53,-0.131,"Approach200yardsRTPScore",2006
103,103,"Brent Geiberger",99,-0.13,"Approach200yardsRTPScore",2006
104,104,"Shigeki Maruyama",94,-0.128,"Approach200yardsRTPScore",2006
105,105,"Steve Elkington",52,-0.127,"Approach200yardsRTPScore",2006
106,106,"Danny Ellis",68,-0.126,"Approach200yardsRTPScore",2006
107,107,"Jerry Kelly",100,-0.125,"Approach200yardsRTPScore",2006
108,108,"KJ Choi",93,-0.124,"Approach200yardsRTPScore",2006
108,108,"Greg Owen",79,-0.124,"Approach200yardsRTPScore",2006
108,108,"Omar Uresti",61,-0.124,"Approach200yardsRTPScore",2006
111,111,"Bart Bryant",87,-0.123,"Approach200yardsRTPScore",2006
111,111,"Alex Cejka",93,-0.123,"Approach200yardsRTPScore",2006
111,111,"Bubba Dickerson",98,-0.123,"Approach200yardsRTPScore",2006
111,111,"Jon Mills",68,-0.123,"Approach200yardsRTPScore",2006
111,111,"Mike Weir",88,-0.123,"Approach200yardsRTPScore",2006
116,116,"David McKenzie",82,-0.121,"Approach200yardsRTPScore",2006
116,116,"Shaun Micheel",96,-0.121,"Approach200yardsRTPScore",2006
116,116,"Ron Whittaker",81,-0.121,"Approach200yardsRTPScore",2006
119,119,"Bernhard Langer",77,-0.12,"Approach200yardsRTPScore",2006
119,119,"Billy Mayfair",94,-0.12,"Approach200yardsRTPScore",2006
121,121,"Jonathan Kaye",95,-0.117,"Approach200yardsRTPScore",2006
122,122,"Brandt Jobe",91,-0.116,"Approach200yardsRTPScore",2006
122,122,"Bob May",65,-0.116,"Approach200yardsRTPScore",2006
124,124,"Eric Axley",91,-0.115,"Approach200yardsRTPScore",2006
125,125,"Bob Tway",81,-0.114,"Approach200yardsRTPScore",2006
126,126,"Joey Sindelar",90,-0.112,"Approach200yardsRTPScore",2006
127,127,"Arjun Atwal",97,-0.111,"Approach200yardsRTPScore",2006
127,127,"Dean Wilson",115,-0.111,"Approach200yardsRTPScore",2006
129,129,"Rory Sabbatini",84,-0.11,"Approach200yardsRTPScore",2006
130,130,"Chris Couch",75,-0.109,"Approach200yardsRTPScore",2006
131,131,"Briny Baird",81,-0.106,"Approach200yardsRTPScore",2006
132,132,"Paul Stankowski",70,-0.105,"Approach200yardsRTPScore",2006
133,133,"Mark Calcavecchia",94,-0.104,"Approach200yardsRTPScore",2006
133,133,"James Driscoll",80,-0.104,"Approach200yardsRTPScore",2006
133,133,"Daisuke Maruyama",83,-0.104,"Approach200yardsRTPScore",2006
133,133,"Patrick Sheehan",104,-0.104,"Approach200yardsRTPScore",2006
137,137,"Jeff Maggert",81,-0.101,"Approach200yardsRTPScore",2006
138,138,"Tim Petrovic",95,-0.1,"Approach200yardsRTPScore",2006
138,138,"Roger Tambellini",64,-0.1,"Approach200yardsRTPScore",2006
140,140,"Alex Aragon",63,-0.099,"Approach200yardsRTPScore",2006
140,140,"DA Points",82,-0.099,"Approach200yardsRTPScore",2006
142,142,"Brian Bateman",69,-0.097,"Approach200yardsRTPScore",2006
143,143,"Greg Chalmers",71,-0.095,"Approach200yardsRTPScore",2006
143,143,"Thomas Levet",53,-0.095,"Approach200yardsRTPScore",2006
145,145,"Nicholas Thompson",96,-0.093,"Approach200yardsRTPScore",2006
146,146,"Marco Dawson",87,-0.092,"Approach200yardsRTPScore",2006
146,146,"Skip Kendall",72,-0.092,"Approach200yardsRTPScore",2006
148,148,"Ian Leggatt",80,-0.091,"Approach200yardsRTPScore",2006
148,148,"Chris Smith",67,-0.091,"Approach200yardsRTPScore",2006
150,150,"Mark Wilson",79,-0.089,"Approach200yardsRTPScore",2006
151,151,"Lee Janzen",79,-0.088,"Approach200yardsRTPScore",2006
152,152,"Paul Goydos",72,-0.087,"Approach200yardsRTPScore",2006
153,153,"Michael Connell",51,-0.085,"Approach200yardsRTPScore",2006
153,153,"JL Lewis",57,-0.085,"Approach200yardsRTPScore",2006
155,155,"Jason Gore",86,-0.084,"Approach200yardsRTPScore",2006
156,156,"Brian Gay",107,-0.083,"Approach200yardsRTPScore",2006
157,157,"David Duval",71,-0.079,"Approach200yardsRTPScore",2006
158,158,"Peter Lonard",77,-0.077,"Approach200yardsRTPScore",2006
159,159,"Henrik Bjornstad",97,-0.076,"Approach200yardsRTPScore",2006
159,159,"Carl Pettersson",95,-0.076,"Approach200yardsRTPScore",2006
161,161,"Len Mattiace",59,-0.073,"Approach200yardsRTPScore",2006
161,161,"Wes Short Jr",96,-0.073,"Approach200yardsRTPScore",2006
163,163,"Fred Couples",52,-0.072,"Approach200yardsRTPScore",2006
163,163,"Robert Gamez",94,-0.072,"Approach200yardsRTPScore",2006
165,165,"Olin Browne",108,-0.07,"Approach200yardsRTPScore",2006
166,166,"David Branshaw",98,-0.068,"Approach200yardsRTPScore",2006
167,167,"Corey Pavin",74,-0.067,"Approach200yardsRTPScore",2006
168,168,"Jerry Smith",94,-0.063,"Approach200yardsRTPScore",2006
169,169,"Tommy Armour III",65,-0.061,"Approach200yardsRTPScore",2006
169,169,"Chris Riley",86,-0.061,"Approach200yardsRTPScore",2006
171,171,"Mike Sposa",68,-0.06,"Approach200yardsRTPScore",2006
172,172,"Fred Funk",106,-0.056,"Approach200yardsRTPScore",2006
173,173,"John Engler Jr",69,-0.053,"Approach200yardsRTPScore",2006
174,174,"Kirk Triplett",58,-0.052,"Approach200yardsRTPScore",2006
175,175,"Todd Fischer",101,-0.046,"Approach200yardsRTPScore",2006
176,176,"Tjaart van der Walt",60,-0.045,"Approach200yardsRTPScore",2006
177,177,"Ryuji Imada",105,-0.044,"Approach200yardsRTPScore",2006
177,177,"Justin Leonard",83,-0.044,"Approach200yardsRTPScore",2006
179,179,"Larry Mize",53,-0.041,"Approach200yardsRTPScore",2006
180,180,"Shane Bertsch",104,-0.039,"Approach200yardsRTPScore",2006
180,180,"Chris DiMarco",83,-0.039,"Approach200yardsRTPScore",2006
182,182,"Billy Andrade",78,-0.037,"Approach200yardsRTPScore",2006
183,183,"Steve Jones",83,-0.036,"Approach200yardsRTPScore",2006
184,184,"John Cook",67,-0.034,"Approach200yardsRTPScore",2006
185,185,"Robert Damron",91,-0.027,"Approach200yardsRTPScore",2006
186,186,"Todd Hamilton",72,-0.019,"Approach200yardsRTPScore",2006
187,187,"Ben Curtis",86,-0.015,"Approach200yardsRTPScore",2006
188,188,"Doug Barron",74,0.005,"Approach200yardsRTPScore",2006
189,189,"Matt Hansen",68,0.006,"Approach200yardsRTPScore",2006
189,189,"Hidemichi Tanaka",74,0.006,"Approach200yardsRTPScore",2006
191,191,"Brad Faxon",78,0.017,"Approach200yardsRTPScore",2006
192,192,"Ryan Hietala",61,0.022,"Approach200yardsRTPScore",2006
193,193,"Greg Kraft",79,0.038,"Approach200yardsRTPScore",2006
194,194,"Vance Veazey",59,0.041,"Approach200yardsRTPScore",2006
195,195,"Mark Brooks",90,0.048,"Approach200yardsRTPScore",2006
196,196,"Mark OMeara",52,0.049,"Approach200yardsRTPScore",2006
