"GIRPuttingAvg2530_RANKTHISWEEK_2010","GIRPuttingAvg2530_RANKLASTWEEK_2010","GIRPuttingAvg2530_PLAYERNAME_2010","GIRPuttingAvg2530_ROUNDS_2010","GIRPuttingAvg2530_PctMADE_2010","GIRPuttingAvg2530_ATTEMPTS_2010","GIRPuttingAvg2530_PUTTSMADE_2010","stat_name","year"
37,37,"Jason Bohn",84,1.15,78,9,"GIRPuttingAvg2530",2010
38,38,"Andrew McLardy",52,1.14,44,5,"GIRPuttingAvg2530",2010
38,38,"Brian Stuard",81,1.14,70,8,"GIRPuttingAvg2530",2010
40,40,"Kevin Na",94,1.13,71,8,"GIRPuttingAvg2530",2010
41,41,"Bo Van Pelt",104,1.12,107,12,"GIRPuttingAvg2530",2010
42,42,"Padraig Harrington",57,1.11,45,5,"GIRPuttingAvg2530",2010
43,43,"Vaughn Taylor",87,1.1,91,10,"GIRPuttingAvg2530",2010
44,44,"Ryan Palmer",84,1.09,64,7,"GIRPuttingAvg2530",2010
45,45,"Robert Allenby",76,1.07,75,8,"GIRPuttingAvg2530",2010
45,45,"Dean Wilson",54,1.07,56,6,"GIRPuttingAvg2530",2010
47,47,"Steve Stricker",73,1.05,57,6,"GIRPuttingAvg2530",2010
48,48,"Robert Garrigus",71,1.04,77,8,"GIRPuttingAvg2530",2010
48,48,"Bill Lunde",79,1.04,77,8,"GIRPuttingAvg2530",2010
48,48,"Pat Perez",90,1.04,96,10,"GIRPuttingAvg2530",2010
51,51,"Derek Lamely",81,1.03,58,6,"GIRPuttingAvg2530",2010
52,52,"Trevor Immelman",55,1.02,49,5,"GIRPuttingAvg2530",2010
52,52,"Kevin Sutherland",86,1.02,98,10,"GIRPuttingAvg2530",2010
54,54,"David Duval",71,1.01,69,7,"GIRPuttingAvg2530",2010
54,54,"Tim Herron",79,1.01,69,7,"GIRPuttingAvg2530",2010
56,56,"Aaron Baddeley",94,1,80,8,"GIRPuttingAvg2530",2010
56,56,"Lucas Glover",75,1,60,6,"GIRPuttingAvg2530",2010
56,56,"Mathias Gronberg",61,1,60,6,"GIRPuttingAvg2530",2010
56,56,"Rory McIlroy",54,1,40,4,"GIRPuttingAvg2530",2010
56,56,"Camilo Villegas",78,1,60,6,"GIRPuttingAvg2530",2010
56,56,"Jay Williamson",76,1,70,7,"GIRPuttingAvg2530",2010
62,62,"Woody Austin",93,0.98,92,9,"GIRPuttingAvg2530",2010
62,62,"Brenden Pappas",66,0.98,51,5,"GIRPuttingAvg2530",2010
62,62,"Nick Watney",91,0.98,92,9,"GIRPuttingAvg2530",2010
65,65,"Kevin Johnson",62,0.95,42,4,"GIRPuttingAvg2530",2010
65,65,"Jeff Overton",89,0.95,74,7,"GIRPuttingAvg2530",2010
65,65,"Heath Slocum",97,0.95,84,8,"GIRPuttingAvg2530",2010
68,68,"Jim Furyk",76,0.94,64,6,"GIRPuttingAvg2530",2010
68,68,"David Lutterus",69,0.94,64,6,"GIRPuttingAvg2530",2010
68,68,"Joe Ogilvie",99,0.94,85,8,"GIRPuttingAvg2530",2010
68,68,"Steve Wheatcroft",74,0.94,53,5,"GIRPuttingAvg2530",2010
72,72,"Tom Pernice Jr",74,0.93,75,7,"GIRPuttingAvg2530",2010
73,73,"Ricky Barnes",103,0.92,87,8,"GIRPuttingAvg2530",2010
73,73,"Will Ma Kenzie",72,0.92,87,8,"GIRPuttingAvg2530",2010
75,75,"Mark Wilson",87,0.91,88,8,"GIRPuttingAvg2530",2010
76,76,"Matt Bettencourt",91,0.9,67,6,"GIRPuttingAvg2530",2010
76,76,"DA Points",90,0.9,89,8,"GIRPuttingAvg2530",2010
78,78,"Angel Cabrera",64,0.89,56,5,"GIRPuttingAvg2530",2010
79,79,"Brian Gay",101,0.88,91,8,"GIRPuttingAvg2530",2010
80,80,"Garrett Willis",82,0.86,70,6,"GIRPuttingAvg2530",2010
81,81,"Stewart Cink",84,0.85,71,6,"GIRPuttingAvg2530",2010
81,81,"Davis Love III",79,0.85,82,7,"GIRPuttingAvg2530",2010
81,81,"Geoff Ogilvy",62,0.85,59,5,"GIRPuttingAvg2530",2010
84,84,"Michael Letzig",84,0.84,83,7,"GIRPuttingAvg2530",2010
84,84,"Charlie Wi",95,0.84,95,8,"GIRPuttingAvg2530",2010
86,86,"Brendon de Jonge",114,0.82,98,8,"GIRPuttingAvg2530",2010
87,87,"Chad Campbell",95,0.81,86,7,"GIRPuttingAvg2530",2010
87,87,"Chris DiMarco",88,0.81,86,7,"GIRPuttingAvg2530",2010
87,87,"James Nitties",92,0.81,86,7,"GIRPuttingAvg2530",2010
90,90,"Martin Laird",91,0.8,87,7,"GIRPuttingAvg2530",2010
90,90,"Marc Leishman",87,0.8,75,6,"GIRPuttingAvg2530",2010
90,90,"Josh Teater",101,0.8,112,9,"GIRPuttingAvg2530",2010
93,93,"Chris Riley",73,0.79,76,6,"GIRPuttingAvg2530",2010
93,93,"Bubba Watson",77,0.79,89,7,"GIRPuttingAvg2530",2010
95,95,"Ernie Els",72,0.78,64,5,"GIRPuttingAvg2530",2010
95,95,"Matt Jones",89,0.78,90,7,"GIRPuttingAvg2530",2010
95,95,"Jerry Kelly",99,0.78,103,8,"GIRPuttingAvg2530",2010
95,95,"Adam Scott",70,0.78,64,5,"GIRPuttingAvg2530",2010
99,99,"Dustin Johnson",83,0.77,52,4,"GIRPuttingAvg2530",2010
99,99,"Hunter Mahan",85,0.77,65,5,"GIRPuttingAvg2530",2010
99,99,"Chris Tidland",77,0.77,78,6,"GIRPuttingAvg2530",2010
102,102,"Blake Adams",84,0.76,92,7,"GIRPuttingAvg2530",2010
102,102,"Henrik Bjornstad",72,0.76,66,5,"GIRPuttingAvg2530",2010
102,102,"Bryce Molder",84,0.76,92,7,"GIRPuttingAvg2530",2010
105,105,"Jonathan Byrd",85,0.75,106,8,"GIRPuttingAvg2530",2010
105,105,"Jarrod Lyle",54,0.75,40,3,"GIRPuttingAvg2530",2010
107,107,"Rickie Fowler",98,0.74,94,7,"GIRPuttingAvg2530",2010
107,107,"Charley Hoffman",85,0.74,68,5,"GIRPuttingAvg2530",2010
107,107,"Steve Marino",81,0.74,68,5,"GIRPuttingAvg2530",2010
107,107,"Rod Pampling",77,0.74,81,6,"GIRPuttingAvg2530",2010
107,107,"Justin Rose",78,0.74,68,5,"GIRPuttingAvg2530",2010
112,112,"Michael Bradley",77,0.73,82,6,"GIRPuttingAvg2530",2010
112,112,"Retief Goosen",75,0.73,55,4,"GIRPuttingAvg2530",2010
112,112,"Scott McCarron",90,0.73,96,7,"GIRPuttingAvg2530",2010
115,115,"Justin Leonard",89,0.72,69,5,"GIRPuttingAvg2530",2010
116,116,"Jason Dufner",87,0.7,86,6,"GIRPuttingAvg2530",2010
116,116,"Tom Gillis",97,0.7,114,8,"GIRPuttingAvg2530",2010
116,116,"Jeff Maggert",76,0.7,57,4,"GIRPuttingAvg2530",2010
119,119,"Cameron Beckman",68,0.69,72,5,"GIRPuttingAvg2530",2010
119,119,"Bill Haas",87,0.69,87,6,"GIRPuttingAvg2530",2010
119,119,"Troy Matteson",84,0.69,87,6,"GIRPuttingAvg2530",2010
119,119,"Roland Thatcher",72,0.69,72,5,"GIRPuttingAvg2530",2010
123,123,"Bob Estes",79,0.68,74,5,"GIRPuttingAvg2530",2010
123,123,"Aron Price",70,0.68,73,5,"GIRPuttingAvg2530",2010
125,125,"Stuart Appleby",101,0.67,90,6,"GIRPuttingAvg2530",2010
125,125,"John Senden",103,0.67,89,6,"GIRPuttingAvg2530",2010
127,127,"Billy Mayfair",78,0.66,61,4,"GIRPuttingAvg2530",2010
127,127,"DJ Trahan",92,0.66,106,7,"GIRPuttingAvg2530",2010
127,127,"Cameron Tringale",55,0.66,61,4,"GIRPuttingAvg2530",2010
130,130,"Mathew Goggin",85,0.65,77,5,"GIRPuttingAvg2530",2010
130,130,"JJ Henry",92,0.65,108,7,"GIRPuttingAvg2530",2010
130,130,"Skip Kendall",58,0.65,46,3,"GIRPuttingAvg2530",2010
133,133,"Kevin Stadler",86,0.62,81,5,"GIRPuttingAvg2530",2010
134,134,"Alex Prugh",88,0.61,82,5,"GIRPuttingAvg2530",2010
134,134,"Roger Tambellini",77,0.61,82,5,"GIRPuttingAvg2530",2010
136,136,"John Daly",63,0.6,50,3,"GIRPuttingAvg2530",2010
136,136,"Matt Kuchar",97,0.6,84,5,"GIRPuttingAvg2530",2010
136,136,"Nicholas Thompson",88,0.6,83,5,"GIRPuttingAvg2530",2010
139,139,"Brian Davis",101,0.59,101,6,"GIRPuttingAvg2530",2010
139,139,"Steve Flesch",78,0.59,68,4,"GIRPuttingAvg2530",2010
139,139,"Omar Uresti",74,0.59,68,4,"GIRPuttingAvg2530",2010
142,142,"Joe Durant",67,0.58,69,4,"GIRPuttingAvg2530",2010
143,143,"Briny Baird",87,0.55,110,6,"GIRPuttingAvg2530",2010
143,143,"Ben Curtis",78,0.55,91,5,"GIRPuttingAvg2530",2010
143,143,"Jeff Gove",57,0.55,55,3,"GIRPuttingAvg2530",2010
143,143,"Jimmy Walker",82,0.55,73,4,"GIRPuttingAvg2530",2010
147,147,"Cliff Kresge",50,0.54,56,3,"GIRPuttingAvg2530",2010
147,147,"Steve Lowery",67,0.54,56,3,"GIRPuttingAvg2530",2010
147,147,"John Rollins",81,0.54,92,5,"GIRPuttingAvg2530",2010
150,150,"James Driscoll",78,0.53,76,4,"GIRPuttingAvg2530",2010
150,150,"Ryan Moore",80,0.53,76,4,"GIRPuttingAvg2530",2010
150,150,"Rory Sabbatini",79,0.53,75,4,"GIRPuttingAvg2530",2010
153,153,"Sean OHair",84,0.52,77,4,"GIRPuttingAvg2530",2010
154,154,"Kris Blanks",91,0.51,98,5,"GIRPuttingAvg2530",2010
154,154,"Matt Every",60,0.51,39,2,"GIRPuttingAvg2530",2010
156,156,"Michael Connell",89,0.5,80,4,"GIRPuttingAvg2530",2010
156,156,"Cameron Percy",73,0.5,80,4,"GIRPuttingAvg2530",2010
158,158,"Paul Goydos",78,0.49,61,3,"GIRPuttingAvg2530",2010
159,159,"Charles Howell III",103,0.48,124,6,"GIRPuttingAvg2530",2010
159,159,"Tim Petrovic",105,0.48,105,5,"GIRPuttingAvg2530",2010
159,159,"Vijay Singh",75,0.48,63,3,"GIRPuttingAvg2530",2010
159,159,"Brett Wetterich",54,0.48,62,3,"GIRPuttingAvg2530",2010
163,163,"Martin Flores",75,0.47,64,3,"GIRPuttingAvg2530",2010
164,164,"Ted Purdy",86,0.46,65,3,"GIRPuttingAvg2530",2010
165,165,"Nathan Green",86,0.45,89,4,"GIRPuttingAvg2530",2010
165,165,"John Mallinger",78,0.45,66,3,"GIRPuttingAvg2530",2010
165,165,"David Toms",86,0.45,88,4,"GIRPuttingAvg2530",2010
165,165,"Scott Verplank",74,0.45,44,2,"GIRPuttingAvg2530",2010
169,169,"Ian Poulter",55,0.44,45,2,"GIRPuttingAvg2530",2010
170,170,"Garth Mulroy",53,0.43,46,2,"GIRPuttingAvg2530",2010
170,170,"Vance Veazey",58,0.43,46,2,"GIRPuttingAvg2530",2010
172,172,"Brandt Snedeker",89,0.42,72,3,"GIRPuttingAvg2530",2010
173,173,"Stephen Ames",75,0.41,74,3,"GIRPuttingAvg2530",2010
174,174,"Paul Casey",64,0.4,50,2,"GIRPuttingAvg2530",2010
174,174,"George McNeill",79,0.4,75,3,"GIRPuttingAvg2530",2010
174,174,"Michael Sim",64,0.4,50,2,"GIRPuttingAvg2530",2010
177,177,"Ben Crane",85,0.38,80,3,"GIRPuttingAvg2530",2010
178,178,"Charles Warren",64,0.36,55,2,"GIRPuttingAvg2530",2010
179,179,"Chris Stroud",90,0.34,88,3,"GIRPuttingAvg2530",2010
180,180,"John Merrick",109,0.33,90,3,"GIRPuttingAvg2530",2010
181,181,"Alex Cejka",81,0.3,67,2,"GIRPuttingAvg2530",2010
181,181,"Sergio Garcia",58,0.3,33,1,"GIRPuttingAvg2530",2010
183,183,"Spencer Levin",110,0.27,110,3,"GIRPuttingAvg2530",2010
183,183,"Greg Owen",69,0.27,74,2,"GIRPuttingAvg2530",2010
185,185,"Justin Bolli",55,0.26,39,1,"GIRPuttingAvg2530",2010
186,186,"Greg Kraft",52,0.24,42,1,"GIRPuttingAvg2530",2010
187,187,"Craig Bowden",56,0.23,44,1,"GIRPuttingAvg2530",2010
188,188,"Chris Wilson",65,0.21,47,1,"GIRPuttingAvg2530",2010
189,189,"Tim Clark",88,0.17,60,1,"GIRPuttingAvg2530",2010
189,189,"Kenny Perry",69,0.17,58,1,"GIRPuttingAvg2530",2010
191,191,"Kevin Streelman",90,0.12,84,1,"GIRPuttingAvg2530",2010
192,192,"Mike Weir",59,0,44,NA,"GIRPuttingAvg2530",2010
