"DrivingAccuracyPercentage_RANKTHISWEEK_2014","DrivingAccuracyPercentage_RANKLASTWEEK_2014","DrivingAccuracyPercentage_PLAYERNAME_2014","DrivingAccuracyPercentage_ROUNDS_2014","DrivingAccuracyPercentage_Pct_2014","DrivingAccuracyPercentage_FAIRWAYSHIT_2014","DrivingAccuracyPercentage_POSSIBLEFAIRWAYS_2014","stat_name","year"
73,73,"Sergio Garcia",61,62.19,505,812,"DrivingAccuracyPercentage",2014
74,74,"Jim Herman",62,62.18,503,809,"DrivingAccuracyPercentage",2014
75,75,"Graham DeLaet",80,62.07,684,1102,"DrivingAccuracyPercentage",2014
76,76,"Brian Gay",81,61.99,685,1105,"DrivingAccuracyPercentage",2014
77,77,"Richard Lee",80,61.86,673,1088,"DrivingAccuracyPercentage",2014
78,78,"Jonathan Byrd",76,61.58,617,1002,"DrivingAccuracyPercentage",2014
79,79,"Hideki Matsuyama",82,61.52,689,1120,"DrivingAccuracyPercentage",2014
80,80,"Adam Scott",68,61.51,588,956,"DrivingAccuracyPercentage",2014
81,81,"Robert Allenby",83,61.47,694,1129,"DrivingAccuracyPercentage",2014
82,82,"Woody Austin",63,61.45,507,825,"DrivingAccuracyPercentage",2014
83,83,"Kevin Kisner",85,61.43,728,1185,"DrivingAccuracyPercentage",2014
83,83,"Troy Merritt",62,61.43,532,866,"DrivingAccuracyPercentage",2014
85,85,"Will Wilcox",51,61.4,420,684,"DrivingAccuracyPercentage",2014
86,86,"Sangmoon Bae",76,61.39,652,1062,"DrivingAccuracyPercentage",2014
87,87,"Ian Poulter",57,61.35,481,784,"DrivingAccuracyPercentage",2014
88,88,"Martin Kaymer",65,61.27,549,896,"DrivingAccuracyPercentage",2014
89,89,"Martin Laird",66,61.26,533,870,"DrivingAccuracyPercentage",2014
89,89,"Kyle Stanley",87,61.26,710,1159,"DrivingAccuracyPercentage",2014
91,91,"Josh Teater",90,61.22,750,1225,"DrivingAccuracyPercentage",2014
91,91,"Lee Westwood",57,61.22,480,784,"DrivingAccuracyPercentage",2014
93,93,"Jhonattan Vegas",77,61.16,641,1048,"DrivingAccuracyPercentage",2014
94,94,"Scott Langley",95,61.08,791,1295,"DrivingAccuracyPercentage",2014
94,94,"Michael Putnam",106,61.08,868,1421,"DrivingAccuracyPercentage",2014
96,96,"Wes Roach",67,61.05,536,878,"DrivingAccuracyPercentage",2014
97,97,"Brian Harman",111,60.96,943,1547,"DrivingAccuracyPercentage",2014
98,98,"Louis Oosthuizen",50,60.9,391,642,"DrivingAccuracyPercentage",2014
99,99,"James Hahn",82,60.83,677,1113,"DrivingAccuracyPercentage",2014
100,100,"Vijay Singh",83,60.66,703,1159,"DrivingAccuracyPercentage",2014
101,101,"Paul Casey",56,60.49,473,782,"DrivingAccuracyPercentage",2014
102,102,"Bubba Watson",76,60.47,618,1022,"DrivingAccuracyPercentage",2014
103,103,"Stuart Appleby",92,60.42,757,1253,"DrivingAccuracyPercentage",2014
104,104,"Brad Fritsch",50,60.24,403,669,"DrivingAccuracyPercentage",2014
105,105,"Pat Perez",84,60.05,702,1169,"DrivingAccuracyPercentage",2014
106,106,"Harris English",95,59.95,771,1286,"DrivingAccuracyPercentage",2014
106,106,"Camilo Villegas",95,59.95,795,1326,"DrivingAccuracyPercentage",2014
108,108,"Gonzalo Fdez Castano",83,59.93,688,1148,"DrivingAccuracyPercentage",2014
108,108,"Rickie Fowler",91,59.93,712,1188,"DrivingAccuracyPercentage",2014
108,108,"Rory McIlroy",66,59.93,537,896,"DrivingAccuracyPercentage",2014
111,111,"Justin Rose",70,59.92,568,948,"DrivingAccuracyPercentage",2014
112,112,"David Lingmerth",80,59.83,633,1058,"DrivingAccuracyPercentage",2014
113,113,"John Rollins",84,59.8,668,1117,"DrivingAccuracyPercentage",2014
114,114,"Bronson La Cassie",51,59.76,392,656,"DrivingAccuracyPercentage",2014
115,115,"Chad Collins",78,59.67,614,1029,"DrivingAccuracyPercentage",2014
116,116,"Robert Streb",75,59.62,592,993,"DrivingAccuracyPercentage",2014
117,117,"Brendan Steele",89,59.51,707,1188,"DrivingAccuracyPercentage",2014
117,117,"Tim Wilkinson",86,59.51,682,1146,"DrivingAccuracyPercentage",2014
119,119,"Bryce Molder",77,59.49,605,1017,"DrivingAccuracyPercentage",2014
119,119,"Gary Woodland",93,59.49,765,1286,"DrivingAccuracyPercentage",2014
121,121,"Stewart Cink",91,59.45,755,1270,"DrivingAccuracyPercentage",2014
121,121,"Charl Schwartzel",64,59.45,516,868,"DrivingAccuracyPercentage",2014
123,123,"Freddie Jacobson",91,59.35,752,1267,"DrivingAccuracyPercentage",2014
124,124,"Davis Love III",74,59.04,591,1001,"DrivingAccuracyPercentage",2014
125,125,"Charlie Beljan",76,59.02,592,1003,"DrivingAccuracyPercentage",2014
126,126,"Luke Guthrie",85,58.99,699,1185,"DrivingAccuracyPercentage",2014
127,127,"Kevin Tway",64,58.95,494,838,"DrivingAccuracyPercentage",2014
128,128,"Brice Garnett",92,58.91,724,1229,"DrivingAccuracyPercentage",2014
129,129,"Carl Pettersson",91,58.79,746,1269,"DrivingAccuracyPercentage",2014
129,129,"Jordan Spieth",102,58.79,806,1371,"DrivingAccuracyPercentage",2014
131,131,"Jason Day",54,58.72,394,671,"DrivingAccuracyPercentage",2014
132,132,"Charley Hoffman",93,58.69,760,1295,"DrivingAccuracyPercentage",2014
133,133,"Ryan Palmer",85,58.55,695,1187,"DrivingAccuracyPercentage",2014
134,134,"Greg Chalmers",85,58.51,660,1128,"DrivingAccuracyPercentage",2014
134,134,"Geoff Ogilvy",84,58.51,653,1116,"DrivingAccuracyPercentage",2014
136,136,"Trevor Immelman",84,58.5,654,1118,"DrivingAccuracyPercentage",2014
136,136,"Matt Jones",83,58.5,678,1159,"DrivingAccuracyPercentage",2014
138,138,"Erik Compton",88,58.48,717,1226,"DrivingAccuracyPercentage",2014
139,139,"Angel Cabrera",69,58.4,563,964,"DrivingAccuracyPercentage",2014
140,140,"Phil Mickelson",71,58.01,576,993,"DrivingAccuracyPercentage",2014
141,141,"Marc Leishman",81,57.97,647,1116,"DrivingAccuracyPercentage",2014
142,142,"Tommy Gainey",73,57.92,556,960,"DrivingAccuracyPercentage",2014
143,143,"Charlie Wi",72,57.74,563,975,"DrivingAccuracyPercentage",2014
144,144,"Bud Cauley",56,57.54,450,782,"DrivingAccuracyPercentage",2014
145,145,"Jeff Overton",80,57.36,608,1060,"DrivingAccuracyPercentage",2014
146,146,"Robert Garrigus",80,57.18,637,1114,"DrivingAccuracyPercentage",2014
146,146,"Dustin Johnson",58,57.18,458,801,"DrivingAccuracyPercentage",2014
148,148,"Chesson Hadley",84,57.01,667,1170,"DrivingAccuracyPercentage",2014
149,149,"Johnson Wagner",69,56.95,516,906,"DrivingAccuracyPercentage",2014
150,150,"Brooks Koepka",56,56.91,445,782,"DrivingAccuracyPercentage",2014
151,151,"Matt Every",85,56.72,671,1183,"DrivingAccuracyPercentage",2014
152,152,"Martin Flores",85,56.71,672,1185,"DrivingAccuracyPercentage",2014
153,153,"Jim Renner",61,56.5,465,823,"DrivingAccuracyPercentage",2014
154,154,"Jonas Blixt",64,56.16,488,869,"DrivingAccuracyPercentage",2014
155,155,"Scott Stallings",77,56.04,594,1060,"DrivingAccuracyPercentage",2014
156,156,"Retief Goosen",94,55.9,701,1254,"DrivingAccuracyPercentage",2014
157,157,"Jason Kokrak",65,55.64,503,904,"DrivingAccuracyPercentage",2014
158,158,"Patrick Reed",92,55.59,701,1261,"DrivingAccuracyPercentage",2014
159,159,"Rory Sabbatini",82,55.48,602,1085,"DrivingAccuracyPercentage",2014
160,160,"Steven Bowditch",93,55.13,715,1297,"DrivingAccuracyPercentage",2014
161,161,"Seung Yul Noh",92,55.02,707,1285,"DrivingAccuracyPercentage",2014
162,162,"Ricky Barnes",92,54.85,673,1227,"DrivingAccuracyPercentage",2014
163,163,"Andres Romero",81,54.79,589,1075,"DrivingAccuracyPercentage",2014
164,164,"JB Holmes",86,54.71,656,1199,"DrivingAccuracyPercentage",2014
165,165,"Morgan Hoffmann",103,54.09,747,1381,"DrivingAccuracyPercentage",2014
166,166,"Jamie Lovemark",64,53.94,452,838,"DrivingAccuracyPercentage",2014
167,167,"Sean OHair",77,53.73,576,1072,"DrivingAccuracyPercentage",2014
168,168,"Tyrone Van Aswegen",79,53.54,583,1089,"DrivingAccuracyPercentage",2014
169,169,"Ernie Els",85,53.26,588,1104,"DrivingAccuracyPercentage",2014
169,169,"Ryo Ishikawa",75,53.26,556,1044,"DrivingAccuracyPercentage",2014
171,171,"Troy Matteson",62,53.09,430,810,"DrivingAccuracyPercentage",2014
172,172,"Charles Howell III",106,52.77,780,1478,"DrivingAccuracyPercentage",2014
173,173,"Mike Weir",69,52.76,478,906,"DrivingAccuracyPercentage",2014
174,174,"James Driscoll",71,52.68,520,987,"DrivingAccuracyPercentage",2014
175,175,"Aaron Baddeley",74,52.29,525,1004,"DrivingAccuracyPercentage",2014
176,176,"Jimmy Walker",98,51.67,696,1347,"DrivingAccuracyPercentage",2014
177,177,"Andrew Loupe",65,50,426,852,"DrivingAccuracyPercentage",2014
