"Puttingfrom9_RANKTHISWEEK_2006","Puttingfrom9_RANKLASTWEEK_2006","Puttingfrom9_PLAYERNAME_2006","Puttingfrom9_ROUNDS_2006","Puttingfrom9_PctMADE_2006","Puttingfrom9_ATTEMPTS_2006","Puttingfrom9_PUTTSMADE_2006","stat_name","year"
1,1,"Alex Aragon",63,67.5,40,27,"Puttingfrom9",2006
2,2,"Kirk Triplett",58,66.67,36,24,"Puttingfrom9",2006
3,3,"Len Mattiace",59,64.29,28,18,"Puttingfrom9",2006
4,4,"Tim Clark",80,63.83,47,30,"Puttingfrom9",2006
5,5,"Frank Lickliter II",99,63.27,49,31,"Puttingfrom9",2006
6,6,"Chris Riley",86,62.07,58,36,"Puttingfrom9",2006
7,7,"Jesper Parnevik",84,60.38,53,32,"Puttingfrom9",2006
8,8,"David Duval",71,60,55,33,"Puttingfrom9",2006
9,9,"Retief Goosen",68,59.38,32,19,"Puttingfrom9",2006
10,10,"Bob Estes",85,59.26,54,32,"Puttingfrom9",2006
11,11,"Paul Stankowski",70,58.62,29,17,"Puttingfrom9",2006
12,12,"Ben Crane",85,58.14,43,25,"Puttingfrom9",2006
12,12,"Rod Pampling",89,58.14,43,25,"Puttingfrom9",2006
14,14,"Daniel Chopra",110,56.94,72,41,"Puttingfrom9",2006
15,15,"Jeff Sluman",101,56.92,65,37,"Puttingfrom9",2006
16,16,"Tom Pernice Jr",108,56.6,53,30,"Puttingfrom9",2006
17,17,"Eric Axley",91,56.36,55,31,"Puttingfrom9",2006
18,18,"Greg Chalmers",71,56.25,32,18,"Puttingfrom9",2006
18,18,"Danny Ellis",68,56.25,48,27,"Puttingfrom9",2006
18,18,"Todd Hamilton",72,56.25,32,18,"Puttingfrom9",2006
18,18,"Larry Mize",53,56.25,32,18,"Puttingfrom9",2006
22,22,"James Driscoll",80,56.14,57,32,"Puttingfrom9",2006
23,23,"John Rollins",93,56.1,41,23,"Puttingfrom9",2006
24,24,"Jason Gore",86,55.74,61,34,"Puttingfrom9",2006
25,25,"Olin Browne",108,55.7,79,44,"Puttingfrom9",2006
26,26,"Marco Dawson",87,55.32,47,26,"Puttingfrom9",2006
27,27,"Bubba Dickerson",98,55.26,76,42,"Puttingfrom9",2006
28,28,"Lucas Glover",105,55,80,44,"Puttingfrom9",2006
29,29,"Joe Ogilvie",95,54.93,71,39,"Puttingfrom9",2006
30,30,"Nicholas Thompson",96,54.84,62,34,"Puttingfrom9",2006
31,31,"John Cook",67,54.55,44,24,"Puttingfrom9",2006
31,31,"Justin Rose",98,54.55,66,36,"Puttingfrom9",2006
33,33,"Stephen Leaney",84,54.39,57,31,"Puttingfrom9",2006
33,33,"Mark Wilson",79,54.39,57,31,"Puttingfrom9",2006
35,35,"JP Hayes",55,54.35,46,25,"Puttingfrom9",2006
36,36,"Robert Allenby",79,54.05,37,20,"Puttingfrom9",2006
37,37,"Nathan Green",108,53.85,65,35,"Puttingfrom9",2006
37,37,"John Huston",74,53.85,52,28,"Puttingfrom9",2006
39,39,"Michael Connell",51,53.66,41,22,"Puttingfrom9",2006
39,39,"Dudley Hart",83,53.66,41,22,"Puttingfrom9",2006
39,39,"Freddie Jacobson",56,53.66,41,22,"Puttingfrom9",2006
42,42,"Ryan Hietala",61,53.49,43,23,"Puttingfrom9",2006
43,43,"Bernhard Langer",77,53.19,47,25,"Puttingfrom9",2006
44,44,"Tag Ridings",103,53.13,64,34,"Puttingfrom9",2006
45,45,"Paul Azinger",87,52.94,68,36,"Puttingfrom9",2006
46,46,"Mathew Goggin",72,52.83,53,28,"Puttingfrom9",2006
47,47,"Dean Wilson",115,52.63,57,30,"Puttingfrom9",2006
48,48,"Jeff Overton",95,52.56,78,41,"Puttingfrom9",2006
49,49,"Bo Van Pelt",102,52.38,63,33,"Puttingfrom9",2006
50,50,"Jim Furyk",89,52.27,44,23,"Puttingfrom9",2006
51,51,"Sergio Garcia",59,52.17,23,12,"Puttingfrom9",2006
51,51,"Skip Kendall",72,52.17,46,24,"Puttingfrom9",2006
53,53,"Tim Herron",82,51.92,52,27,"Puttingfrom9",2006
53,53,"Richard Johnson",94,51.92,52,27,"Puttingfrom9",2006
55,55,"Jeff Gove",91,51.79,56,29,"Puttingfrom9",2006
56,56,"Bob May",65,51.43,35,18,"Puttingfrom9",2006
57,57,"Jonathan Byrd",66,51.22,41,21,"Puttingfrom9",2006
57,57,"Pat Perez",50,51.22,41,21,"Puttingfrom9",2006
59,59,"JL Lewis",57,51.06,47,24,"Puttingfrom9",2006
60,60,"Patrick Sheehan",104,50.88,57,29,"Puttingfrom9",2006
61,61,"Brett Quigley",109,50.85,59,30,"Puttingfrom9",2006
62,62,"Kris Cox",83,50.82,61,31,"Puttingfrom9",2006
63,63,"Brian Gay",107,50.65,77,39,"Puttingfrom9",2006
64,64,"Stephen Ames",63,50,32,16,"Puttingfrom9",2006
64,64,"Aaron Baddeley",78,50,46,23,"Puttingfrom9",2006
64,64,"Briny Baird",81,50,54,27,"Puttingfrom9",2006
64,64,"Shane Bertsch",104,50,74,37,"Puttingfrom9",2006
64,64,"Luke Donald",66,50,38,19,"Puttingfrom9",2006
64,64,"Todd Fischer",101,50,78,39,"Puttingfrom9",2006
64,64,"Brent Geiberger",99,50,66,33,"Puttingfrom9",2006
64,64,"Trevor Immelman",86,50,48,24,"Puttingfrom9",2006
64,64,"Brandt Jobe",91,50,54,27,"Puttingfrom9",2006
64,64,"Tom Lehman",70,50,30,15,"Puttingfrom9",2006
64,64,"Mike Sposa",68,50,44,22,"Puttingfrom9",2006
64,64,"David Toms",76,50,52,26,"Puttingfrom9",2006
64,64,"Tiger Woods",55,50,22,11,"Puttingfrom9",2006
77,77,"Kevin Sutherland",100,49.15,59,29,"Puttingfrom9",2006
78,78,"Billy Mayfair",94,49.06,53,26,"Puttingfrom9",2006
79,79,"Chris Couch",75,48.98,49,24,"Puttingfrom9",2006
79,79,"Ian Leggatt",80,48.98,49,24,"Puttingfrom9",2006
81,81,"Kent Jones",103,48.61,72,35,"Puttingfrom9",2006
82,82,"Jon Mills",68,48.57,35,17,"Puttingfrom9",2006
83,83,"Joe Durant",101,48.53,68,33,"Puttingfrom9",2006
84,84,"Fred Funk",106,48.28,58,28,"Puttingfrom9",2006
85,85,"Ryuji Imada",105,48.21,56,27,"Puttingfrom9",2006
