"TotalDrivingEfficiency_RANKTHISWEEK_2015","TotalDrivingEfficiency_RANKLASTWEEK_2015","TotalDrivingEfficiency_PLAYERNAME_2015","TotalDrivingEfficiency_ROUNDS_2015","TotalDrivingEfficiency_COMBINEDRANK_2015","TotalDrivingEfficiency_CARRYEFFICIENCYRANK_2015","TotalDrivingEfficiency_TOTALDISTEFFICRANK_2015","stat_name","year"
62,62,"Alex Prugh",84,130,40,90,"TotalDrivingEfficiency",2015
63,63,"Harris English",105,132,38,94,"TotalDrivingEfficiency",2015
64,64,"Justin Leonard",61,133,104,29,"TotalDrivingEfficiency",2015
65,65,"Robert Garrigus",70,135,19,116,"TotalDrivingEfficiency",2015
66,66,"Brendon Todd",96,137,119,18,"TotalDrivingEfficiency",2015
67,67,"Roger Sloan",56,138,50,88,"TotalDrivingEfficiency",2015
68,68,"Jim Furyk",71,140,125,15,"TotalDrivingEfficiency",2015
68,68,"Andres Gonzales",90,140,66,74,"TotalDrivingEfficiency",2015
70,70,"Kevin Kisner",104,146,87,59,"TotalDrivingEfficiency",2015
70,70,"Jordan Spieth",91,146,13,133,"TotalDrivingEfficiency",2015
70,70,"Camilo Villegas",83,146,110,36,"TotalDrivingEfficiency",2015
73,73,"Geoff Ogilvy",50,147,53,94,"TotalDrivingEfficiency",2015
74,74,"Brandt Snedeker",98,148,69,79,"TotalDrivingEfficiency",2015
75,75,"Chad Campbell",97,149,98,51,"TotalDrivingEfficiency",2015
75,75,"Jason Gore",76,149,92,57,"TotalDrivingEfficiency",2015
77,77,"Luke Guthrie",84,150,36,114,"TotalDrivingEfficiency",2015
77,77,"Chris Kirk",76,150,95,55,"TotalDrivingEfficiency",2015
77,77,"Phil Mickelson",70,150,78,72,"TotalDrivingEfficiency",2015
80,80,"Marc Leishman",74,155,84,71,"TotalDrivingEfficiency",2015
81,81,"Matt Kuchar",97,158,44,114,"TotalDrivingEfficiency",2015
82,82,"Matt Every",73,164,107,57,"TotalDrivingEfficiency",2015
82,82,"Bo Van Pelt",81,164,62,102,"TotalDrivingEfficiency",2015
84,84,"Lucas Glover",79,169,113,56,"TotalDrivingEfficiency",2015
84,84,"Jim Renner",68,169,87,82,"TotalDrivingEfficiency",2015
86,86,"Brian Harman",90,171,72,99,"TotalDrivingEfficiency",2015
87,87,"Jeff Overton",94,172,90,82,"TotalDrivingEfficiency",2015
88,88,"Sam Saunders",83,174,44,130,"TotalDrivingEfficiency",2015
89,89,"Keegan Bradley",87,175,47,128,"TotalDrivingEfficiency",2015
89,89,"Webb Simpson",81,175,110,65,"TotalDrivingEfficiency",2015
91,91,"Rickie Fowler",76,176,57,119,"TotalDrivingEfficiency",2015
92,92,"Jamie Donaldson",50,177,110,67,"TotalDrivingEfficiency",2015
93,93,"Patrick Rodgers",57,188,41,147,"TotalDrivingEfficiency",2015
94,94,"Derek Fathauer",81,189,125,64,"TotalDrivingEfficiency",2015
94,94,"Kyle Reifers",96,189,97,92,"TotalDrivingEfficiency",2015
94,94,"Jimmy Walker",89,189,55,134,"TotalDrivingEfficiency",2015
97,97,"Scott Langley",94,193,102,91,"TotalDrivingEfficiency",2015
97,97,"Daniel Summerhays",101,193,144,49,"TotalDrivingEfficiency",2015
97,97,"Tyrone Van Aswegen",58,193,116,77,"TotalDrivingEfficiency",2015
100,100,"Kevin Streelman",95,195,121,74,"TotalDrivingEfficiency",2015
101,101,"Graham DeLaet",65,196,38,158,"TotalDrivingEfficiency",2015
102,102,"Johnson Wagner",68,200,92,108,"TotalDrivingEfficiency",2015
103,103,"Russell Knox",96,204,159,45,"TotalDrivingEfficiency",2015
104,104,"John Huh",102,205,89,116,"TotalDrivingEfficiency",2015
105,105,"Shawn Stefani",94,209,106,103,"TotalDrivingEfficiency",2015
106,106,"Scott Brown",97,211,77,134,"TotalDrivingEfficiency",2015
106,106,"John Peterson",84,211,125,86,"TotalDrivingEfficiency",2015
106,106,"Rory Sabbatini",81,211,69,142,"TotalDrivingEfficiency",2015
109,109,"Seung Yul Noh",65,214,69,145,"TotalDrivingEfficiency",2015
109,109,"SJ Park",79,214,135,79,"TotalDrivingEfficiency",2015
111,111,"Kevin Chappell",86,218,98,120,"TotalDrivingEfficiency",2015
111,111,"Ryo Ishikawa",90,218,98,120,"TotalDrivingEfficiency",2015
113,113,"Jon Curran",83,221,117,104,"TotalDrivingEfficiency",2015
114,114,"John Merrick",78,222,118,104,"TotalDrivingEfficiency",2015
115,115,"Steve Wheatcroft",87,223,119,104,"TotalDrivingEfficiency",2015
116,116,"Francesco Molinari",56,225,146,79,"TotalDrivingEfficiency",2015
117,117,"Ian Poulter",68,226,130,96,"TotalDrivingEfficiency",2015
118,118,"Boo Weekley",79,227,128,99,"TotalDrivingEfficiency",2015
119,119,"Fabian Gomez",83,229,147,82,"TotalDrivingEfficiency",2015
119,119,"Andrew Svoboda",80,229,157,72,"TotalDrivingEfficiency",2015
121,121,"Daniel Berger",97,230,67,163,"TotalDrivingEfficiency",2015
121,121,"Steven Bowditch",103,230,104,126,"TotalDrivingEfficiency",2015
123,123,"Sangmoon Bae",98,234,142,92,"TotalDrivingEfficiency",2015
124,124,"Paul Casey",87,236,139,97,"TotalDrivingEfficiency",2015
125,125,"Jason Bohn",95,238,152,86,"TotalDrivingEfficiency",2015
125,125,"DA Points",72,238,84,154,"TotalDrivingEfficiency",2015
127,127,"Erik Compton",86,240,113,127,"TotalDrivingEfficiency",2015
128,128,"Luke Donald",71,243,133,110,"TotalDrivingEfficiency",2015
128,128,"Lee Westwood",56,243,133,110,"TotalDrivingEfficiency",2015
130,130,"Jonathan Byrd",69,244,78,166,"TotalDrivingEfficiency",2015
130,130,"Whee Kim",71,244,95,149,"TotalDrivingEfficiency",2015
132,132,"Jonas Blixt",78,246,74,172,"TotalDrivingEfficiency",2015
132,132,"Gary Woodland",81,246,130,116,"TotalDrivingEfficiency",2015
134,134,"Tom Hoge",83,248,136,112,"TotalDrivingEfficiency",2015
134,134,"Max Homa",78,248,123,125,"TotalDrivingEfficiency",2015
134,134,"Charles Howell III",105,248,139,109,"TotalDrivingEfficiency",2015
137,137,"Jim Herman",88,254,142,112,"TotalDrivingEfficiency",2015
138,138,"Adam Hadwin",95,256,107,149,"TotalDrivingEfficiency",2015
139,139,"Tony Finau",106,260,102,158,"TotalDrivingEfficiency",2015
140,140,"Robert Streb",110,264,157,107,"TotalDrivingEfficiency",2015
141,141,"Russell Henley",87,265,109,156,"TotalDrivingEfficiency",2015
142,142,"Andrew Putnam",68,268,148,120,"TotalDrivingEfficiency",2015
143,143,"Jerry Kelly",79,270,141,129,"TotalDrivingEfficiency",2015
144,144,"Gonzalo Fdez Castano",81,271,113,158,"TotalDrivingEfficiency",2015
144,144,"Martin Flores",95,271,128,143,"TotalDrivingEfficiency",2015
146,146,"Roberto Castro",54,274,98,176,"TotalDrivingEfficiency",2015
147,147,"Charl Schwartzel",67,275,144,131,"TotalDrivingEfficiency",2015
148,148,"Greg Owen",58,278,121,157,"TotalDrivingEfficiency",2015
149,149,"Troy Merritt",91,287,150,137,"TotalDrivingEfficiency",2015
150,150,"Mark Hubbard",79,290,123,167,"TotalDrivingEfficiency",2015
151,151,"Eric Axley",57,293,170,123,"TotalDrivingEfficiency",2015
151,151,"Byron Smith",59,293,159,134,"TotalDrivingEfficiency",2015
153,153,"Bryce Molder",91,295,154,141,"TotalDrivingEfficiency",2015
154,154,"Matt Jones",89,299,150,149,"TotalDrivingEfficiency",2015
155,155,"Chad Collins",79,300,161,139,"TotalDrivingEfficiency",2015
156,156,"Billy Hurley III",83,302,155,147,"TotalDrivingEfficiency",2015
156,156,"Colt Knost",90,302,162,140,"TotalDrivingEfficiency",2015
158,158,"Spencer Levin",99,304,172,132,"TotalDrivingEfficiency",2015
159,159,"Ken Duke",93,305,182,123,"TotalDrivingEfficiency",2015
160,160,"Brooks Koepka",84,306,136,170,"TotalDrivingEfficiency",2015
161,161,"Hudson Swafford",97,308,130,178,"TotalDrivingEfficiency",2015
162,162,"Sergio Garcia",59,311,167,144,"TotalDrivingEfficiency",2015
163,163,"Stewart Cink",77,316,149,167,"TotalDrivingEfficiency",2015
164,164,"Henrik Stenson",63,317,180,137,"TotalDrivingEfficiency",2015
164,164,"Will Wilcox",58,317,138,179,"TotalDrivingEfficiency",2015
166,166,"Charlie Beljan",76,320,155,165,"TotalDrivingEfficiency",2015
167,167,"Scott Pinckney",88,323,162,161,"TotalDrivingEfficiency",2015
168,168,"Kevin Na",98,324,178,146,"TotalDrivingEfficiency",2015
169,169,"William McGirt",103,328,175,153,"TotalDrivingEfficiency",2015
170,170,"Ben Martin",93,329,175,154,"TotalDrivingEfficiency",2015
171,171,"Brendon de Jonge",106,331,167,164,"TotalDrivingEfficiency",2015
171,171,"Pat Perez",96,331,179,152,"TotalDrivingEfficiency",2015
173,173,"Patrick Reed",103,333,171,162,"TotalDrivingEfficiency",2015
174,174,"Greg Chalmers",58,335,152,183,"TotalDrivingEfficiency",2015
175,175,"Zac Blair",108,341,164,177,"TotalDrivingEfficiency",2015
176,176,"Michael Putnam",87,343,169,174,"TotalDrivingEfficiency",2015
177,177,"Derek Ernst",75,345,173,172,"TotalDrivingEfficiency",2015
178,178,"Jhonattan Vegas",90,346,166,180,"TotalDrivingEfficiency",2015
178,178,"Nick Watney",91,346,165,181,"TotalDrivingEfficiency",2015
180,180,"Jason Dufner",76,347,173,174,"TotalDrivingEfficiency",2015
181,181,"George McNeill",93,348,177,171,"TotalDrivingEfficiency",2015
182,182,"Jonathan Randolph",72,350,183,167,"TotalDrivingEfficiency",2015
183,183,"John Senden",80,363,181,182,"TotalDrivingEfficiency",2015
184,184,"Ricky Barnes",82,368,184,184,"TotalDrivingEfficiency",2015
