"Approach125150yardsRTPScore_RANKTHISWEEK_2013","Approach125150yardsRTPScore_RANKLASTWEEK_2013","Approach125150yardsRTPScore_PLAYERNAME_2013","Approach125150yardsRTPScore_ROUNDS_2013","Approach125150yardsRTPScore_AVGRTP_2013","stat_name","year"
1,1,"Sergio Garcia",65,-0.259,"Approach125150yardsRTPScore",2013
2,2,"David Hearn",88,-0.24,"Approach125150yardsRTPScore",2013
3,3,"Freddie Jacobson",63,-0.237,"Approach125150yardsRTPScore",2013
4,4,"Chris Stroud",88,-0.229,"Approach125150yardsRTPScore",2013
5,5,"Jordan Spieth",82,-0.224,"Approach125150yardsRTPScore",2013
6,6,"Phil Mickelson",78,-0.221,"Approach125150yardsRTPScore",2013
7,7,"Chris Kirk",89,-0.217,"Approach125150yardsRTPScore",2013
8,8,"Tiger Woods",61,-0.214,"Approach125150yardsRTPScore",2013
9,9,"James Driscoll",76,-0.206,"Approach125150yardsRTPScore",2013
10,10,"Justin Leonard",86,-0.203,"Approach125150yardsRTPScore",2013
11,11,"Steve Stricker",51,-0.2,"Approach125150yardsRTPScore",2013
12,12,"Justin Rose",62,-0.196,"Approach125150yardsRTPScore",2013
13,13,"Rickie Fowler",75,-0.191,"Approach125150yardsRTPScore",2013
14,14,"Luke Donald",60,-0.189,"Approach125150yardsRTPScore",2013
15,15,"Ryan Palmer",79,-0.187,"Approach125150yardsRTPScore",2013
16,16,"Kevin Chappell",80,-0.185,"Approach125150yardsRTPScore",2013
17,17,"Jerry Kelly",75,-0.184,"Approach125150yardsRTPScore",2013
18,18,"Eric Meierdierks",48,-0.182,"Approach125150yardsRTPScore",2013
18,18,"John Merrick",79,-0.182,"Approach125150yardsRTPScore",2013
20,20,"Bryce Molder",82,-0.178,"Approach125150yardsRTPScore",2013
21,21,"Rory Sabbatini",86,-0.176,"Approach125150yardsRTPScore",2013
22,22,"Boo Weekley",100,-0.175,"Approach125150yardsRTPScore",2013
23,23,"Adam Scott",61,-0.174,"Approach125150yardsRTPScore",2013
24,24,"Brandt Snedeker",79,-0.173,"Approach125150yardsRTPScore",2013
25,25,"Brendon de Jonge",110,-0.165,"Approach125150yardsRTPScore",2013
25,25,"Dicky Pride",71,-0.165,"Approach125150yardsRTPScore",2013
25,25,"Andres Romero",63,-0.165,"Approach125150yardsRTPScore",2013
28,28,"Bubba Watson",76,-0.164,"Approach125150yardsRTPScore",2013
29,29,"Jason Bohn",70,-0.163,"Approach125150yardsRTPScore",2013
30,30,"Bill Haas",85,-0.162,"Approach125150yardsRTPScore",2013
30,30,"Matt Kuchar",93,-0.162,"Approach125150yardsRTPScore",2013
32,32,"KJ Choi",85,-0.16,"Approach125150yardsRTPScore",2013
32,32,"Carl Pettersson",82,-0.16,"Approach125150yardsRTPScore",2013
34,34,"Jeff Maggert",63,-0.157,"Approach125150yardsRTPScore",2013
35,35,"Matt Every",89,-0.156,"Approach125150yardsRTPScore",2013
36,36,"Jim Furyk",80,-0.155,"Approach125150yardsRTPScore",2013
37,37,"Peter Hanson",45,-0.152,"Approach125150yardsRTPScore",2013
38,38,"Josh Teater",86,-0.151,"Approach125150yardsRTPScore",2013
39,39,"Jeff Overton",78,-0.15,"Approach125150yardsRTPScore",2013
39,39,"Webb Simpson",92,-0.15,"Approach125150yardsRTPScore",2013
41,41,"David Toms",49,-0.148,"Approach125150yardsRTPScore",2013
42,42,"Ken Duke",87,-0.145,"Approach125150yardsRTPScore",2013
42,42,"Brad Fritsch",81,-0.145,"Approach125150yardsRTPScore",2013
44,44,"Erik Compton",74,-0.144,"Approach125150yardsRTPScore",2013
44,44,"Ben Crane",62,-0.144,"Approach125150yardsRTPScore",2013
46,46,"Morgan Hoffmann",64,-0.143,"Approach125150yardsRTPScore",2013
47,47,"Rory McIlroy",56,-0.141,"Approach125150yardsRTPScore",2013
48,48,"Jimmy Walker",84,-0.139,"Approach125150yardsRTPScore",2013
49,49,"JJ Henry",83,-0.138,"Approach125150yardsRTPScore",2013
50,50,"Ryo Ishikawa",72,-0.136,"Approach125150yardsRTPScore",2013
50,50,"Graeme McDowell",53,-0.136,"Approach125150yardsRTPScore",2013
50,50,"DA Points",87,-0.136,"Approach125150yardsRTPScore",2013
53,53,"Martin Flores",83,-0.135,"Approach125150yardsRTPScore",2013
53,53,"George McNeill",68,-0.135,"Approach125150yardsRTPScore",2013
55,55,"Ian Poulter",59,-0.132,"Approach125150yardsRTPScore",2013
56,56,"Martin Kaymer",61,-0.131,"Approach125150yardsRTPScore",2013
57,57,"Brian Gay",79,-0.13,"Approach125150yardsRTPScore",2013
58,58,"Justin Bolli",59,-0.129,"Approach125150yardsRTPScore",2013
58,58,"John Huh",88,-0.129,"Approach125150yardsRTPScore",2013
58,58,"Ted Potter Jr",65,-0.129,"Approach125150yardsRTPScore",2013
58,58,"Aaron Watkins",46,-0.129,"Approach125150yardsRTPScore",2013
62,62,"Geoff Ogilvy",57,-0.125,"Approach125150yardsRTPScore",2013
63,63,"Scott Gardiner",61,-0.124,"Approach125150yardsRTPScore",2013
64,64,"Nick Watney",88,-0.123,"Approach125150yardsRTPScore",2013
65,65,"Russell Henley",80,-0.119,"Approach125150yardsRTPScore",2013
66,66,"Zach Johnson",84,-0.118,"Approach125150yardsRTPScore",2013
66,66,"William McGirt",75,-0.118,"Approach125150yardsRTPScore",2013
68,68,"Hunter Mahan",91,-0.117,"Approach125150yardsRTPScore",2013
69,69,"Jason Day",86,-0.115,"Approach125150yardsRTPScore",2013
70,70,"Keegan Bradley",88,-0.114,"Approach125150yardsRTPScore",2013
71,71,"David Lynn",70,-0.113,"Approach125150yardsRTPScore",2013
72,72,"Will Claxton",67,-0.112,"Approach125150yardsRTPScore",2013
72,72,"Troy Matteson",68,-0.112,"Approach125150yardsRTPScore",2013
74,74,"Patrick Reed",83,-0.11,"Approach125150yardsRTPScore",2013
75,75,"Robert Allenby",58,-0.109,"Approach125150yardsRTPScore",2013
75,75,"Bud Cauley",67,-0.109,"Approach125150yardsRTPScore",2013
75,75,"Graham DeLaet",94,-0.109,"Approach125150yardsRTPScore",2013
78,78,"Stuart Appleby",88,-0.108,"Approach125150yardsRTPScore",2013
78,78,"Justin Hicks",79,-0.108,"Approach125150yardsRTPScore",2013
80,80,"Tag Ridings",69,-0.107,"Approach125150yardsRTPScore",2013
81,81,"Bob Estes",66,-0.106,"Approach125150yardsRTPScore",2013
81,81,"Daniel Summerhays",83,-0.106,"Approach125150yardsRTPScore",2013
83,83,"Brendan Steele",86,-0.104,"Approach125150yardsRTPScore",2013
84,84,"Charles Howell III",87,-0.103,"Approach125150yardsRTPScore",2013
85,85,"Michael Thompson",66,-0.102,"Approach125150yardsRTPScore",2013
86,86,"David Lingmerth",68,-0.101,"Approach125150yardsRTPScore",2013
86,86,"DJ Trahan",48,-0.101,"Approach125150yardsRTPScore",2013
86,86,"Cameron Tringale",80,-0.101,"Approach125150yardsRTPScore",2013
86,86,"Camilo Villegas",79,-0.101,"Approach125150yardsRTPScore",2013
90,90,"Scott Stallings",79,-0.099,"Approach125150yardsRTPScore",2013
91,91,"Robert Karlsson",56,-0.098,"Approach125150yardsRTPScore",2013
92,92,"Brian Harman",89,-0.096,"Approach125150yardsRTPScore",2013
93,93,"Cameron Percy",68,-0.095,"Approach125150yardsRTPScore",2013
94,94,"Robert Garrigus",69,-0.094,"Approach125150yardsRTPScore",2013
94,94,"Doug LaBelle II",72,-0.094,"Approach125150yardsRTPScore",2013
94,94,"Ryan Moore",72,-0.094,"Approach125150yardsRTPScore",2013
97,97,"Mark Wilson",56,-0.093,"Approach125150yardsRTPScore",2013
98,98,"Padraig Harrington",52,-0.092,"Approach125150yardsRTPScore",2013
