"Front9Par3ScoringAverage_RANKTHISWEEK_2008","Front9Par3ScoringAverage_RANKLASTWEEK_2008","Front9Par3ScoringAverage_PLAYERNAME_2008","Front9Par3ScoringAverage_ROUNDS_2008","Front9Par3ScoringAverage_AVG_2008","Front9Par3ScoringAverage_TOTALSTROKES_2008","Front9Par3ScoringAverage_TOTALHOLES_2008","stat_name","year"
83,83,"Lee Janzen",89,3.09,556,180,"Front9Par3ScoringAverage",2008
83,83,"Stephen Leaney",53,3.09,328,106,"Front9Par3ScoringAverage",2008
83,83,"Jeff Maggert",86,3.09,537,174,"Front9Par3ScoringAverage",2008
83,83,"Ryan Moore",72,3.09,445,144,"Front9Par3ScoringAverage",2008
83,83,"Kenny Perry",97,3.09,612,198,"Front9Par3ScoringAverage",2008
83,83,"Scott Sterling",89,3.09,563,182,"Front9Par3ScoringAverage",2008
83,83,"Chris Stroud",81,3.09,506,164,"Front9Par3ScoringAverage",2008
83,83,"Tim Wilkinson",95,3.09,594,192,"Front9Par3ScoringAverage",2008
98,98,"Brad Adamonis",87,3.1,551,178,"Front9Par3ScoringAverage",2008
98,98,"Stephen Ames",83,3.1,508,164,"Front9Par3ScoringAverage",2008
98,98,"Stewart Cink",87,3.1,503,162,"Front9Par3ScoringAverage",2008
98,98,"Todd Demsey",80,3.1,509,164,"Front9Par3ScoringAverage",2008
98,98,"Jim Furyk",95,3.1,582,188,"Front9Par3ScoringAverage",2008
98,98,"Robert Gamez",79,3.1,496,160,"Front9Par3ScoringAverage",2008
98,98,"Lucas Glover",91,3.1,564,182,"Front9Par3ScoringAverage",2008
98,98,"Jeff Gove",50,3.1,313,101,"Front9Par3ScoringAverage",2008
98,98,"Bill Haas",99,3.1,627,202,"Front9Par3ScoringAverage",2008
98,98,"JP Hayes",67,3.1,421,136,"Front9Par3ScoringAverage",2008
98,98,"John Huston",56,3.1,360,116,"Front9Par3ScoringAverage",2008
98,98,"Peter Lonard",92,3.1,576,186,"Front9Par3ScoringAverage",2008
98,98,"Parker McLachlin",88,3.1,551,178,"Front9Par3ScoringAverage",2008
98,98,"Jon Mills",95,3.1,601,194,"Front9Par3ScoringAverage",2008
98,98,"Brenden Pappas",66,3.1,421,136,"Front9Par3ScoringAverage",2008
98,98,"Jesper Parnevik",88,3.1,551,178,"Front9Par3ScoringAverage",2008
98,98,"Tag Ridings",88,3.1,545,176,"Front9Par3ScoringAverage",2008
98,98,"John Rollins",94,3.1,582,188,"Front9Par3ScoringAverage",2008
98,98,"Rory Sabbatini",77,3.1,471,152,"Front9Par3ScoringAverage",2008
98,98,"Boo Weekley",86,3.1,514,166,"Front9Par3ScoringAverage",2008
118,118,"Angel Cabrera",55,3.11,317,102,"Front9Par3ScoringAverage",2008
118,118,"Daniel Chopra",84,3.11,516,166,"Front9Par3ScoringAverage",2008
118,118,"Todd Hamilton",92,3.11,572,184,"Front9Par3ScoringAverage",2008
118,118,"Padraig Harrington",52,3.11,311,100,"Front9Par3ScoringAverage",2008
118,118,"Charles Howell III",101,3.11,615,198,"Front9Par3ScoringAverage",2008
118,118,"Brandt Jobe",52,3.11,336,108,"Front9Par3ScoringAverage",2008
118,118,"Frank Lickliter II",107,3.11,677,218,"Front9Par3ScoringAverage",2008
118,118,"Davis Love III",78,3.11,485,156,"Front9Par3ScoringAverage",2008
118,118,"Kevin Na",97,3.11,615,198,"Front9Par3ScoringAverage",2008
118,118,"Geoff Ogilvy",65,3.11,398,128,"Front9Par3ScoringAverage",2008
118,118,"Ian Poulter",51,3.11,305,98,"Front9Par3ScoringAverage",2008
118,118,"Ted Purdy",68,3.11,429,138,"Front9Par3ScoringAverage",2008
118,118,"Tom Scherrer",56,3.11,354,114,"Front9Par3ScoringAverage",2008
118,118,"Charles Warren",79,3.11,491,158,"Front9Par3ScoringAverage",2008
132,132,"Jonathan Byrd",88,3.12,536,172,"Front9Par3ScoringAverage",2008
132,132,"Ben Crane",86,3.12,537,172,"Front9Par3ScoringAverage",2008
132,132,"David Duval",51,3.12,318,102,"Front9Par3ScoringAverage",2008
132,132,"Mathew Goggin",91,3.12,568,182,"Front9Par3ScoringAverage",2008
132,132,"JJ Henry",108,3.12,681,218,"Front9Par3ScoringAverage",2008
132,132,"Mark Hensby",71,3.12,443,142,"Front9Par3ScoringAverage",2008
132,132,"Freddie Jacobson",78,3.12,486,156,"Front9Par3ScoringAverage",2008
132,132,"Justin Leonard",101,3.12,593,190,"Front9Par3ScoringAverage",2008
132,132,"Nicholas Thompson",113,3.12,712,228,"Front9Par3ScoringAverage",2008
132,132,"Bo Van Pelt",101,3.12,643,206,"Front9Par3ScoringAverage",2008
132,132,"Camilo Villegas",79,3.12,486,156,"Front9Par3ScoringAverage",2008
132,132,"Johnson Wagner",83,3.12,518,166,"Front9Par3ScoringAverage",2008
144,144,"Jason Allred",63,3.13,407,130,"Front9Par3ScoringAverage",2008
144,144,"Paul Casey",55,3.13,326,104,"Front9Par3ScoringAverage",2008
144,144,"Kenneth Ferrie",72,3.13,457,146,"Front9Par3ScoringAverage",2008
144,144,"Harrison Frazar",73,3.13,470,150,"Front9Par3ScoringAverage",2008
144,144,"Scott McCarron",63,3.13,394,126,"Front9Par3ScoringAverage",2008
144,144,"Jeff Overton",103,3.13,645,206,"Front9Par3ScoringAverage",2008
144,144,"Rod Pampling",83,3.13,500,160,"Front9Par3ScoringAverage",2008
144,144,"Vijay Singh",82,3.13,488,156,"Front9Par3ScoringAverage",2008
144,144,"Steve Stricker",75,3.13,451,144,"Front9Par3ScoringAverage",2008
144,144,"Ron Whittaker",54,3.13,351,112,"Front9Par3ScoringAverage",2008
144,144,"YE Yang",89,3.13,563,180,"Front9Par3ScoringAverage",2008
155,155,"Joe Durant",92,3.14,590,188,"Front9Par3ScoringAverage",2008
155,155,"Charley Hoffman",94,3.14,591,188,"Front9Par3ScoringAverage",2008
155,155,"Dustin Johnson",92,3.14,590,188,"Front9Par3ScoringAverage",2008
155,155,"Greg Kraft",63,3.14,402,128,"Front9Par3ScoringAverage",2008
155,155,"Tom Lehman",51,3.14,320,102,"Front9Par3ScoringAverage",2008
155,155,"Steve Lowery",74,3.14,464,148,"Front9Par3ScoringAverage",2008
155,155,"John Mallinger",95,3.14,610,194,"Front9Par3ScoringAverage",2008
155,155,"Billy Mayfair",103,3.14,646,206,"Front9Par3ScoringAverage",2008
155,155,"Kevin Streelman",114,3.14,728,232,"Front9Par3ScoringAverage",2008
155,155,"Nick Watney",96,3.14,603,192,"Front9Par3ScoringAverage",2008
165,165,"Tommy Armour III",77,3.15,497,158,"Front9Par3ScoringAverage",2008
165,165,"Ryan Armour",87,3.15,560,178,"Front9Par3ScoringAverage",2008
165,165,"Chris DiMarco",87,3.15,555,176,"Front9Par3ScoringAverage",2008
165,165,"Nick Flanagan",89,3.15,573,182,"Front9Par3ScoringAverage",2008
165,165,"Sergio Garcia",72,3.15,441,140,"Front9Par3ScoringAverage",2008
165,165,"Jason Gore",94,3.15,604,192,"Front9Par3ScoringAverage",2008
165,165,"Mathias Gronberg",87,3.15,560,178,"Front9Par3ScoringAverage",2008
165,165,"JB Holmes",86,3.15,536,170,"Front9Par3ScoringAverage",2008
165,165,"Rocco Mediate",87,3.15,548,174,"Front9Par3ScoringAverage",2008
165,165,"Joe Ogilvie",100,3.15,643,204,"Front9Par3ScoringAverage",2008
165,165,"Brett Quigley",80,3.15,510,162,"Front9Par3ScoringAverage",2008
165,165,"John Riegger",73,3.15,466,148,"Front9Par3ScoringAverage",2008
165,165,"Kyle Thompson",70,3.15,447,142,"Front9Par3ScoringAverage",2008
178,178,"Fred Couples",60,3.16,379,120,"Front9Par3ScoringAverage",2008
178,178,"Cody Freeman",66,3.16,423,134,"Front9Par3ScoringAverage",2008
178,178,"Tommy Gainey",60,3.16,386,122,"Front9Par3ScoringAverage",2008
178,178,"Michael Letzig",88,3.16,557,176,"Front9Par3ScoringAverage",2008
178,178,"Will Ma Kenzie",62,3.16,404,128,"Front9Par3ScoringAverage",2008
178,178,"John Merrick",98,3.16,632,200,"Front9Par3ScoringAverage",2008
184,184,"Mark Calcavecchia",67,3.17,418,132,"Front9Par3ScoringAverage",2008
184,184,"Jin Park",85,3.17,551,174,"Front9Par3ScoringAverage",2008
186,186,"Stuart Appleby",87,3.18,534,168,"Front9Par3ScoringAverage",2008
186,186,"Ben Curtis",80,3.18,508,160,"Front9Par3ScoringAverage",2008
186,186,"Carlos Franco",73,3.18,477,150,"Front9Par3ScoringAverage",2008
186,186,"Trevor Immelman",70,3.18,432,136,"Front9Par3ScoringAverage",2008
186,186,"Jerry Kelly",89,3.18,559,176,"Front9Par3ScoringAverage",2008
186,186,"Sean OHair",81,3.18,515,162,"Front9Par3ScoringAverage",2008
186,186,"Travis Perkins",53,3.18,340,107,"Front9Par3ScoringAverage",2008
186,186,"Kevin Stadler",90,3.18,573,180,"Front9Par3ScoringAverage",2008
195,195,"Nathan Green",95,3.19,618,194,"Front9Par3ScoringAverage",2008
195,195,"Bubba Watson",97,3.19,619,194,"Front9Par3ScoringAverage",2008
197,197,"David Toms",70,3.21,436,136,"Front9Par3ScoringAverage",2008
