"Back9Round2ScoringAverage_RANKTHISWEEK_2005","Back9Round2ScoringAverage_RANKLASTWEEK_2005","Back9Round2ScoringAverage_PLAYERNAME_2005","Back9Round2ScoringAverage__2005","Back9Round2ScoringAverage_AVG_2005","Back9Round2ScoringAverage_TOTALSTROKES_2005","Back9Round2ScoringAverage_TOTALROUNDS_2005","stat_name","year"
1,1,"Phil Mickelson",NA,33.95,645,19,"Back9Round2ScoringAverage",2005
2,2,"Arjun Atwal",NA,34.29,583,17,"Back9Round2ScoringAverage",2005
3,3,"Retief Goosen",NA,34.31,549,16,"Back9Round2ScoringAverage",2005
4,4,"Tim Herron",NA,34.48,931,27,"Back9Round2ScoringAverage",2005
5,5,"Ben Crane",NA,34.53,656,19,"Back9Round2ScoringAverage",2005
6,6,"Jim Furyk",NA,34.56,864,25,"Back9Round2ScoringAverage",2005
7,7,"Scott Verplank",NA,34.61,796,23,"Back9Round2ScoringAverage",2005
8,8,"Loren Roberts",NA,34.65,589,17,"Back9Round2ScoringAverage",2005
8,8,"Tiger Woods",NA,34.65,693,20,"Back9Round2ScoringAverage",2005
10,10,"Rocco Mediate",NA,34.67,728,21,"Back9Round2ScoringAverage",2005
11,11,"Brandt Jobe",NA,34.69,902,26,"Back9Round2ScoringAverage",2005
12,12,"John Senden",NA,34.71,972,28,"Back9Round2ScoringAverage",2005
13,13,"Jose Maria Olazabal",NA,34.73,521,15,"Back9Round2ScoringAverage",2005
14,14,"Craig Barlow",NA,34.76,869,25,"Back9Round2ScoringAverage",2005
15,15,"Jeff Maggert",NA,34.77,765,22,"Back9Round2ScoringAverage",2005
16,16,"Kevin Sutherland",NA,34.88,872,25,"Back9Round2ScoringAverage",2005
17,17,"Justin Rose",NA,34.89,942,27,"Back9Round2ScoringAverage",2005
18,18,"Billy Mayfair",NA,34.9,1047,30,"Back9Round2ScoringAverage",2005
19,19,"Frank Lickliter II",NA,34.93,1013,29,"Back9Round2ScoringAverage",2005
20,20,"Bill Glasson",NA,34.94,629,18,"Back9Round2ScoringAverage",2005
20,20,"Kent Jones",NA,34.94,1083,31,"Back9Round2ScoringAverage",2005
22,22,"Tim Clark",NA,34.96,839,24,"Back9Round2ScoringAverage",2005
23,23,"Zach Johnson",NA,35,1015,29,"Back9Round2ScoringAverage",2005
23,23,"Bernhard Langer",NA,35,665,19,"Back9Round2ScoringAverage",2005
23,23,"Vijay Singh",NA,35,1015,29,"Back9Round2ScoringAverage",2005
26,26,"Joey Sindelar",NA,35.03,1016,29,"Back9Round2ScoringAverage",2005
27,27,"Shigeki Maruyama",NA,35.04,981,28,"Back9Round2ScoringAverage",2005
27,27,"Jeff Sluman",NA,35.04,946,27,"Back9Round2ScoringAverage",2005
29,29,"Fred Couples",NA,35.05,701,20,"Back9Round2ScoringAverage",2005
29,29,"Justin Leonard",NA,35.05,771,22,"Back9Round2ScoringAverage",2005
31,31,"Harrison Frazar",NA,35.07,1052,30,"Back9Round2ScoringAverage",2005
32,32,"Corey Pavin",NA,35.09,772,22,"Back9Round2ScoringAverage",2005
33,33,"KJ Choi",NA,35.1,737,21,"Back9Round2ScoringAverage",2005
34,34,"Arron Oberholser",NA,35.11,632,18,"Back9Round2ScoringAverage",2005
35,35,"Glen Day",NA,35.12,878,25,"Back9Round2ScoringAverage",2005
35,35,"Bo Van Pelt",NA,35.12,1159,33,"Back9Round2ScoringAverage",2005
37,37,"Jay Williamson",NA,35.13,562,16,"Back9Round2ScoringAverage",2005
38,38,"Steve Stricker",NA,35.14,738,21,"Back9Round2ScoringAverage",2005
39,39,"Ted Purdy",NA,35.15,1195,34,"Back9Round2ScoringAverage",2005
40,40,"Paul Gow",NA,35.17,844,24,"Back9Round2ScoringAverage",2005
40,40,"Joey Snyder III",NA,35.17,1055,30,"Back9Round2ScoringAverage",2005
42,42,"Olin Browne",NA,35.18,985,28,"Back9Round2ScoringAverage",2005
42,42,"Heath Slocum",NA,35.18,985,28,"Back9Round2ScoringAverage",2005
44,44,"Bob Estes",NA,35.2,880,25,"Back9Round2ScoringAverage",2005
44,44,"Jay Haas",NA,35.2,528,15,"Back9Round2ScoringAverage",2005
44,44,"Bob Tway",NA,35.2,880,25,"Back9Round2ScoringAverage",2005
47,47,"Sergio Garcia",NA,35.22,634,18,"Back9Round2ScoringAverage",2005
47,47,"Mathias Gronberg",NA,35.22,634,18,"Back9Round2ScoringAverage",2005
47,47,"Greg Owen",NA,35.22,810,23,"Back9Round2ScoringAverage",2005
50,50,"Cameron Beckman",NA,35.23,1057,30,"Back9Round2ScoringAverage",2005
51,51,"Robert Allenby",NA,35.24,1022,29,"Back9Round2ScoringAverage",2005
51,51,"Kirk Triplett",NA,35.24,599,17,"Back9Round2ScoringAverage",2005
53,53,"Mark Hensby",NA,35.26,670,19,"Back9Round2ScoringAverage",2005
54,54,"Geoff Ogilvy",NA,35.28,882,25,"Back9Round2ScoringAverage",2005
55,55,"JJ Henry",NA,35.3,1059,30,"Back9Round2ScoringAverage",2005
56,56,"Todd Fischer",NA,35.31,1130,32,"Back9Round2ScoringAverage",2005
56,56,"Neal Lancaster",NA,35.31,1024,29,"Back9Round2ScoringAverage",2005
56,56,"Peter Lonard",NA,35.31,918,26,"Back9Round2ScoringAverage",2005
59,59,"Tom Lehman",NA,35.32,671,19,"Back9Round2ScoringAverage",2005
