"Last5EventsPutting_RANKTHISWEEK_2007","Last5EventsPutting_RANKLASTWEEK_2007","Last5EventsPutting_PLAYERNAME_2007","Last5EventsPutting_EVENTS_2007","Last5EventsPutting_RATING_2007","stat_name","year"
1,1,"Kyle Thompson",1,9.4,"Last5EventsPutting",2007
2,2,"Stephen Leaney",1,9.3,"Last5EventsPutting",2007
3,3,"Thomas Bjorn",1,9.1,"Last5EventsPutting",2007
4,4,"Brian Henninger",1,9,"Last5EventsPutting",2007
5,5,"Bob Heintz",1,8.9,"Last5EventsPutting",2007
5,5,"Billy Hurley III",1,8.9,"Last5EventsPutting",2007
5,5,"Arron Oberholser",3,8.9,"Last5EventsPutting",2007
8,8,"Tim Clark",4,8.8,"Last5EventsPutting",2007
8,8,"Robert Damron",1,8.8,"Last5EventsPutting",2007
8,8,"David Duval",2,8.8,"Last5EventsPutting",2007
8,8,"Niclas Fasth",1,8.8,"Last5EventsPutting",2007
8,8,"Charley Hoffman",3,8.8,"Last5EventsPutting",2007
8,8,"Jose Maria Olazabal",2,8.8,"Last5EventsPutting",2007
14,14,"Paul Broadhurst",1,8.7,"Last5EventsPutting",2007
14,14,"Tom Gillis",1,8.7,"Last5EventsPutting",2007
14,14,"Robert Karlsson",1,8.7,"Last5EventsPutting",2007
14,14,"Jarrod Lyle",3,8.7,"Last5EventsPutting",2007
18,89,"Paul Casey",1,8.6,"Last5EventsPutting",2007
18,18,"Marco Dawson",3,8.6,"Last5EventsPutting",2007
18,18,"Bob Estes",3,8.6,"Last5EventsPutting",2007
18,18,"Kevin Na",3,8.6,"Last5EventsPutting",2007
18,26,"Tiger Woods",3,8.6,"Last5EventsPutting",2007
23,21,"Todd Fischer",2,8.5,"Last5EventsPutting",2007
23,21,"David Howell",1,8.5,"Last5EventsPutting",2007
23,21,"Justin Leonard",4,8.5,"Last5EventsPutting",2007
23,21,"Shigeki Maruyama",4,8.5,"Last5EventsPutting",2007
23,21,"Chris Riley",3,8.5,"Last5EventsPutting",2007
28,26,"John Daly",1,8.4,"Last5EventsPutting",2007
28,26,"Dan Forsman",2,8.4,"Last5EventsPutting",2007
28,26,"Mark Hensby",3,8.4,"Last5EventsPutting",2007
28,26,"Peter Jacobsen",1,8.4,"Last5EventsPutting",2007
28,26,"Jim McGovern",2,8.4,"Last5EventsPutting",2007
28,26,"Tom Pernice Jr",4,8.4,"Last5EventsPutting",2007
28,26,"Dicky Pride",2,8.4,"Last5EventsPutting",2007
28,26,"Jaco Van Zyl",1,8.4,"Last5EventsPutting",2007
36,35,"Aaron Baddeley",4,8.3,"Last5EventsPutting",2007
36,35,"Rich Barcelo",3,8.3,"Last5EventsPutting",2007
36,35,"Ricky Barnes",1,8.3,"Last5EventsPutting",2007
