"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2014","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2014","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2014","TenthTeeLateRound1ScoringAverage__2014","TenthTeeLateRound1ScoringAverage_AVG_2014","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2014","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
47,47,"Charlie Wi",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2014
50,50,"Ben Crane",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2014
50,50,"Brice Garnett",NA,70.33,633,9,"TenthTeeLateRound1ScoringAverage",2014
50,50,"Jhonattan Vegas",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2014
53,53,"James Driscoll",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2014
53,53,"Jim Herman",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2014
53,53,"Michael Putnam",NA,70.4,352,5,"TenthTeeLateRound1ScoringAverage",2014
56,56,"Ricky Barnes",NA,70.44,634,9,"TenthTeeLateRound1ScoringAverage",2014
57,57,"Aaron Baddeley",NA,70.5,423,6,"TenthTeeLateRound1ScoringAverage",2014
57,57,"Trevor Immelman",NA,70.5,564,8,"TenthTeeLateRound1ScoringAverage",2014
57,57,"Zach Johnson",NA,70.5,141,2,"TenthTeeLateRound1ScoringAverage",2014
60,60,"Vijay Singh",NA,70.56,635,9,"TenthTeeLateRound1ScoringAverage",2014
61,61,"Camilo Villegas",NA,70.58,847,12,"TenthTeeLateRound1ScoringAverage",2014
62,62,"Robert Allenby",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2014
62,62,"Hunter Mahan",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2014
62,62,"John Peterson",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2014
65,65,"Scott Brown",NA,70.64,777,11,"TenthTeeLateRound1ScoringAverage",2014
65,65,"Charles Howell III",NA,70.64,777,11,"TenthTeeLateRound1ScoringAverage",2014
67,67,"Freddie Jacobson",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2014
68,68,"Jason Kokrak",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2014
69,69,"Woody Austin",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2014
69,69,"Ernie Els",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2014
71,71,"Greg Chalmers",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2014
71,71,"Spencer Levin",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2014
71,71,"Hudson Swafford",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2014
74,74,"Luke Guthrie",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2014
75,75,"Chris Kirk",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2014
75,75,"Wes Roach",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2014
77,77,"Brian Stuard",NA,70.88,567,8,"TenthTeeLateRound1ScoringAverage",2014
78,78,"Chesson Hadley",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2014
78,78,"David Hearn",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2014
80,80,"Charley Hoffman",NA,70.9,709,10,"TenthTeeLateRound1ScoringAverage",2014
80,80,"Ben Martin",NA,70.9,709,10,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Angel Cabrera",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Stewart Cink",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Brendon de Jonge",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Robert Garrigus",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2014
82,82,"JB Holmes",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Davis Love III",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Troy Merritt",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Jeff Overton",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Chris Stroud",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2014
82,82,"Nicholas Thompson",NA,71,497,7,"TenthTeeLateRound1ScoringAverage",2014
92,92,"Kevin Kisner",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2014
93,93,"Matt Every",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2014
93,93,"Justin Hicks",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2014
93,93,"John Huh",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2014
93,93,"Brendan Steele",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2014
93,93,"Tim Wilkinson",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2014
98,98,"Graham DeLaet",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2014
99,99,"Danny Lee",NA,71.18,783,11,"TenthTeeLateRound1ScoringAverage",2014
100,100,"Kevin Na",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2014
101,101,"Billy Horschel",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2014
102,102,"Cameron Tringale",NA,71.29,499,7,"TenthTeeLateRound1ScoringAverage",2014
103,103,"Briny Baird",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2014
103,103,"Paul Casey",NA,71.33,214,3,"TenthTeeLateRound1ScoringAverage",2014
103,103,"Nick Watney",NA,71.33,642,9,"TenthTeeLateRound1ScoringAverage",2014
106,106,"KJ Choi",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2014
107,107,"Roberto Castro",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2014
107,107,"Jason Dufner",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2014
107,107,"Martin Flores",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2014
107,107,"Will Wilcox",NA,71.5,429,6,"TenthTeeLateRound1ScoringAverage",2014
107,107,"Mark Wilson",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2014
112,112,"Ken Duke",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2014
112,112,"Bronson La Cassie",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2014
112,112,"Josh Teater",NA,71.57,501,7,"TenthTeeLateRound1ScoringAverage",2014
115,115,"Ben Curtis",NA,71.6,358,5,"TenthTeeLateRound1ScoringAverage",2014
116,116,"Scott Langley",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2014
116,116,"Andrew Loupe",NA,71.67,430,6,"TenthTeeLateRound1ScoringAverage",2014
118,118,"Jonathan Byrd",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2014
118,118,"Russell Knox",NA,71.75,574,8,"TenthTeeLateRound1ScoringAverage",2014
118,118,"Robert Streb",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2014
121,121,"Kevin Stadler",NA,71.78,646,9,"TenthTeeLateRound1ScoringAverage",2014
122,122,"Troy Matteson",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2014
122,122,"Ted Potter Jr",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2014
124,124,"Kyle Stanley",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2014
124,124,"Michael Thompson",NA,71.86,503,7,"TenthTeeLateRound1ScoringAverage",2014
126,126,"Geoff Ogilvy",NA,72,720,10,"TenthTeeLateRound1ScoringAverage",2014
126,126,"Webb Simpson",NA,72,72,1,"TenthTeeLateRound1ScoringAverage",2014
126,126,"Kevin Tway",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2014
126,126,"Mike Weir",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2014
126,126,"YE Yang",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2014
131,131,"Tim Clark",NA,72.17,433,6,"TenthTeeLateRound1ScoringAverage",2014
132,132,"Will Ma Kenzie",NA,72.22,650,9,"TenthTeeLateRound1ScoringAverage",2014
133,133,"Rickie Fowler",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2014
133,133,"Rory Sabbatini",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2014
133,133,"John Senden",NA,72.25,289,4,"TenthTeeLateRound1ScoringAverage",2014
136,136,"Richard Lee",NA,72.3,723,10,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Stuart Appleby",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Sangmoon Bae",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Russell Henley",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Ryo Ishikawa",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Brooks Koepka",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2014
137,137,"DA Points",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2014
137,137,"Ian Poulter",NA,72.33,217,3,"TenthTeeLateRound1ScoringAverage",2014
144,144,"Charlie Beljan",NA,72.4,362,5,"TenthTeeLateRound1ScoringAverage",2014
144,144,"Erik Compton",NA,72.4,362,5,"TenthTeeLateRound1ScoringAverage",2014
146,146,"Jim Furyk",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2014
146,146,"Justin Leonard",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2014
146,146,"Shawn Stefani",NA,72.5,290,4,"TenthTeeLateRound1ScoringAverage",2014
149,149,"Johnson Wagner",NA,72.6,363,5,"TenthTeeLateRound1ScoringAverage",2014
150,150,"Retief Goosen",NA,72.63,581,8,"TenthTeeLateRound1ScoringAverage",2014
151,151,"Luke Donald",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2014
152,152,"Chad Collins",NA,72.71,509,7,"TenthTeeLateRound1ScoringAverage",2014
153,153,"Jonas Blixt",NA,72.83,437,6,"TenthTeeLateRound1ScoringAverage",2014
153,153,"Martin Laird",NA,72.83,437,6,"TenthTeeLateRound1ScoringAverage",2014
155,155,"Kevin Streelman",NA,72.88,583,8,"TenthTeeLateRound1ScoringAverage",2014
156,156,"Gonzalo Fdez Castano",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2014
156,156,"Dustin Johnson",NA,73,73,1,"TenthTeeLateRound1ScoringAverage",2014
156,156,"David Lingmerth",NA,73,292,4,"TenthTeeLateRound1ScoringAverage",2014
156,156,"Graeme McDowell",NA,73,73,1,"TenthTeeLateRound1ScoringAverage",2014
156,156,"Andres Romero",NA,73,292,4,"TenthTeeLateRound1ScoringAverage",2014
156,156,"Scott Stallings",NA,73,438,6,"TenthTeeLateRound1ScoringAverage",2014
162,162,"John Rollins",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2014
163,163,"Brian Gay",NA,73.2,366,5,"TenthTeeLateRound1ScoringAverage",2014
163,163,"Billy Hurley III",NA,73.2,366,5,"TenthTeeLateRound1ScoringAverage",2014
163,163,"Pat Perez",NA,73.2,366,5,"TenthTeeLateRound1ScoringAverage",2014
166,166,"Louis Oosthuizen",NA,73.25,293,4,"TenthTeeLateRound1ScoringAverage",2014
167,167,"DH Lee",NA,73.29,513,7,"TenthTeeLateRound1ScoringAverage",2014
168,168,"David Toms",NA,73.33,220,3,"TenthTeeLateRound1ScoringAverage",2014
169,169,"Jamie Lovemark",NA,73.4,367,5,"TenthTeeLateRound1ScoringAverage",2014
170,170,"Derek Ernst",NA,73.6,368,5,"TenthTeeLateRound1ScoringAverage",2014
171,171,"Tommy Gainey",NA,73.75,295,4,"TenthTeeLateRound1ScoringAverage",2014
172,172,"Lucas Glover",NA,74.29,520,7,"TenthTeeLateRound1ScoringAverage",2014
173,173,"JJ Henry",NA,76,304,4,"TenthTeeLateRound1ScoringAverage",2014
