"Approaches5075yardsRghRTP_RANKTHISWEEK_2011","Approaches5075yardsRghRTP_RANKLASTWEEK_2011","Approaches5075yardsRghRTP_PLAYERNAME_2011","Approaches5075yardsRghRTP_ROUNDS_2011","Approaches5075yardsRghRTP_AVGRTP_2011","stat_name","year"
1,1,"Martin Laird",77,-0.5,"Approaches5075yardsRghRTP",2011
1,1,"Marc Turnesa",54,-0.5,"Approaches5075yardsRghRTP",2011
3,3,"Stewart Cink",72,-0.444,"Approaches5075yardsRghRTP",2011
4,4,"Shane Bertsch",62,-0.333,"Approaches5075yardsRghRTP",2011
4,4,"Rod Pampling",72,-0.333,"Approaches5075yardsRghRTP",2011
4,4,"Vijay Singh",79,-0.333,"Approaches5075yardsRghRTP",2011
4,4,"Steve Stricker",70,-0.333,"Approaches5075yardsRghRTP",2011
8,8,"Luke Donald",73,-0.25,"Approaches5075yardsRghRTP",2011
9,9,"Ryan Palmer",82,-0.231,"Approaches5075yardsRghRTP",2011
10,10,"Ben Crane",76,-0.2,"Approaches5075yardsRghRTP",2011
10,10,"Charley Hoffman",93,-0.2,"Approaches5075yardsRghRTP",2011
10,10,"Steve Marino",76,-0.2,"Approaches5075yardsRghRTP",2011
10,10,"Aron Price",58,-0.2,"Approaches5075yardsRghRTP",2011
14,14,"Tim Petrovic",88,-0.182,"Approaches5075yardsRghRTP",2011
15,15,"Ricky Barnes",78,-0.167,"Approaches5075yardsRghRTP",2011
15,15,"Colt Knost",80,-0.167,"Approaches5075yardsRghRTP",2011
15,15,"Graeme McDowell",50,-0.167,"Approaches5075yardsRghRTP",2011
18,18,"Scott Stallings",84,-0.154,"Approaches5075yardsRghRTP",2011
19,19,"Greg Chalmers",88,-0.143,"Approaches5075yardsRghRTP",2011
19,19,"George McNeill",69,-0.143,"Approaches5075yardsRghRTP",2011
19,19,"Phil Mickelson",79,-0.143,"Approaches5075yardsRghRTP",2011
22,22,"Billy Mayfair",94,-0.118,"Approaches5075yardsRghRTP",2011
23,23,"Kris Blanks",92,-0.111,"Approaches5075yardsRghRTP",2011
24,24,"Chris Kirk",87,-0.083,"Approaches5075yardsRghRTP",2011
25,25,"Freddie Jacobson",92,-0.071,"Approaches5075yardsRghRTP",2011
26,26,"Aaron Baddeley",77,-0.05,"Approaches5075yardsRghRTP",2011
27,27,"Rich Beem",53,0,"Approaches5075yardsRghRTP",2011
27,27,"Alex Cejka",59,0,"Approaches5075yardsRghRTP",2011
27,27,"Jason Dufner",78,0,"Approaches5075yardsRghRTP",2011
27,27,"Steve Flesch",88,0,"Approaches5075yardsRghRTP",2011
27,27,"Bobby Gates",82,0,"Approaches5075yardsRghRTP",2011
27,27,"Brian Gay",90,0,"Approaches5075yardsRghRTP",2011
27,27,"Kent Jones",76,0,"Approaches5075yardsRghRTP",2011
27,27,"Robert Karlsson",61,0,"Approaches5075yardsRghRTP",2011
27,27,"Jeff Overton",92,0,"Approaches5075yardsRghRTP",2011
27,27,"Pat Perez",76,0,"Approaches5075yardsRghRTP",2011
27,27,"Ian Poulter",52,0,"Approaches5075yardsRghRTP",2011
27,27,"Alexandre Rocha",65,0,"Approaches5075yardsRghRTP",2011
27,27,"Justin Rose",79,0,"Approaches5075yardsRghRTP",2011
27,27,"David Toms",78,0,"Approaches5075yardsRghRTP",2011
27,27,"Boo Weekley",66,0,"Approaches5075yardsRghRTP",2011
42,42,"Josh Teater",104,0.063,"Approaches5075yardsRghRTP",2011
43,43,"Michael Bradley",74,0.067,"Approaches5075yardsRghRTP",2011
43,43,"Joe Ogilvie",75,0.067,"Approaches5075yardsRghRTP",2011
43,43,"John Rollins",85,0.067,"Approaches5075yardsRghRTP",2011
46,46,"Blake Adams",116,0.071,"Approaches5075yardsRghRTP",2011
