"2PuttsperRound_RANKTHISWEEK_2005","2PuttsperRound_RANKLASTWEEK_2005","2PuttsperRound_PLAYERNAME_2005","2PuttsperRound_ROUNDS_2005","2PuttsperRound_AVG_2005","2PuttsperRound_TOTAL2PUTTS_2005","2PuttsperRound_TOTALROUNDS_2005","stat_name","year"
66,66,"Jason Bohn",91,10.45,951,91,"2PuttsperRound",2005
67,67,"Jeff Sluman",94,10.44,981,94,"2PuttsperRound",2005
67,67,"Nick Watney",91,10.44,929,89,"2PuttsperRound",2005
69,69,"Tom Gillis",77,10.43,782,75,"2PuttsperRound",2005
69,69,"Mario Tiziani",67,10.43,678,65,"2PuttsperRound",2005
71,71,"Arron Oberholser",65,10.41,656,63,"2PuttsperRound",2005
71,71,"Kenny Perry",82,10.41,833,80,"2PuttsperRound",2005
71,71,"Tim Petrovic",97,10.41,968,93,"2PuttsperRound",2005
74,74,"Stewart Cink",98,10.4,936,90,"2PuttsperRound",2005
74,74,"Mark Hensby",70,10.4,707,68,"2PuttsperRound",2005
76,76,"Vijay Singh",111,10.39,1132,109,"2PuttsperRound",2005
77,77,"Skip Kendall",80,10.38,810,78,"2PuttsperRound",2005
77,77,"Bo Van Pelt",112,10.38,1162,112,"2PuttsperRound",2005
77,77,"Lee Westwood",50,10.38,498,48,"2PuttsperRound",2005
80,80,"Kevin Sutherland",89,10.37,902,87,"2PuttsperRound",2005
81,81,"Brandt Jobe",96,10.36,953,92,"2PuttsperRound",2005
81,81,"Thomas Levet",54,10.36,549,53,"2PuttsperRound",2005
81,81,"Jeff Maggert",79,10.36,767,74,"2PuttsperRound",2005
81,81,"Ian Poulter",62,10.36,580,56,"2PuttsperRound",2005
81,81,"Brett Wetterich",76,10.36,767,74,"2PuttsperRound",2005
86,86,"Harrison Frazar",105,10.35,1045,101,"2PuttsperRound",2005
86,86,"Todd Hamilton",94,10.35,942,91,"2PuttsperRound",2005
86,86,"Omar Uresti",84,10.35,869,84,"2PuttsperRound",2005
86,86,"Duffy Waldorf",86,10.35,849,82,"2PuttsperRound",2005
90,90,"Andrew Magee",82,10.33,806,78,"2PuttsperRound",2005
90,90,"Rod Pampling",89,10.33,868,84,"2PuttsperRound",2005
92,92,"John Elliott",58,10.32,578,56,"2PuttsperRound",2005
93,93,"Jeff Hart",63,10.31,629,61,"2PuttsperRound",2005
93,93,"Jonathan Kaye",77,10.31,763,74,"2PuttsperRound",2005
93,93,"Davis Love III",80,10.31,773,75,"2PuttsperRound",2005
96,96,"Robert Damron",89,10.3,917,89,"2PuttsperRound",2005
97,97,"Carlos Franco",78,10.28,781,76,"2PuttsperRound",2005
97,97,"Matt Gogel",78,10.28,781,76,"2PuttsperRound",2005
97,97,"Zach Johnson",96,10.28,977,95,"2PuttsperRound",2005
97,97,"JL Lewis",98,10.28,1007,98,"2PuttsperRound",2005
101,101,"Brett Quigley",96,10.27,945,92,"2PuttsperRound",2005
101,101,"Justin Rose",99,10.27,976,95,"2PuttsperRound",2005
103,103,"KJ Choi",78,10.26,749,73,"2PuttsperRound",2005
104,104,"Brendan Jones",81,10.25,810,79,"2PuttsperRound",2005
104,104,"Hidemichi Tanaka",106,10.25,1045,102,"2PuttsperRound",2005
106,106,"Sean OHair",103,10.24,1014,99,"2PuttsperRound",2005
107,107,"Steve Flesch",90,10.22,869,85,"2PuttsperRound",2005
107,107,"Scott McCarron",78,10.22,756,74,"2PuttsperRound",2005
107,107,"Dean Wilson",86,10.22,879,86,"2PuttsperRound",2005
110,110,"Bob Estes",92,10.2,938,92,"2PuttsperRound",2005
110,110,"Dan Forsman",52,10.2,510,50,"2PuttsperRound",2005
112,112,"Justin Bolli",65,10.19,642,63,"2PuttsperRound",2005
112,112,"Jim Furyk",94,10.19,948,93,"2PuttsperRound",2005
112,112,"Kent Jones",99,10.19,988,97,"2PuttsperRound",2005
112,112,"Carl Pettersson",109,10.19,1070,105,"2PuttsperRound",2005
116,116,"Jay Haas",54,10.18,519,51,"2PuttsperRound",2005
116,116,"Matt Kuchar",60,10.18,611,60,"2PuttsperRound",2005
118,118,"Marco Dawson",82,10.17,834,82,"2PuttsperRound",2005
118,118,"Padraig Harrington",50,10.17,488,48,"2PuttsperRound",2005
118,118,"Kevin Stadler",96,10.17,936,92,"2PuttsperRound",2005
121,121,"Michael Allen",90,10.16,914,90,"2PuttsperRound",2005
121,121,"Rocco Mediate",73,10.16,742,73,"2PuttsperRound",2005
121,121,"Ryan Palmer",101,10.16,986,97,"2PuttsperRound",2005
124,124,"Mark Brooks",72,10.15,731,72,"2PuttsperRound",2005
124,124,"Jonathan Byrd",103,10.15,1005,99,"2PuttsperRound",2005
124,124,"Justin Leonard",78,10.15,761,75,"2PuttsperRound",2005
124,124,"Rob Rashell",65,10.15,660,65,"2PuttsperRound",2005
124,124,"Loren Roberts",54,10.15,538,53,"2PuttsperRound",2005
129,129,"James Driscoll",73,10.14,720,71,"2PuttsperRound",2005
129,129,"Will Ma Kenzie",75,10.14,740,73,"2PuttsperRound",2005
131,131,"Jesper Parnevik",84,10.12,830,82,"2PuttsperRound",2005
131,131,"Patrick Sheehan",114,10.12,1113,110,"2PuttsperRound",2005
133,133,"Jason Allred",75,10.11,738,73,"2PuttsperRound",2005
133,133,"Cameron Beckman",96,10.11,930,92,"2PuttsperRound",2005
133,133,"Mark Wilson",74,10.11,708,70,"2PuttsperRound",2005
136,136,"Lee Janzen",75,10.1,737,73,"2PuttsperRound",2005
136,136,"Geoff Ogilvy",97,10.1,939,93,"2PuttsperRound",2005
136,136,"Kirk Triplett",55,10.1,525,52,"2PuttsperRound",2005
139,139,"John Daly",78,10.09,767,76,"2PuttsperRound",2005
139,139,"Paul Gow",78,10.09,747,74,"2PuttsperRound",2005
139,139,"Ryuji Imada",78,10.09,787,78,"2PuttsperRound",2005
139,139,"David Toms",87,10.09,777,77,"2PuttsperRound",2005
143,143,"Robert Gamez",91,10.08,917,91,"2PuttsperRound",2005
144,144,"Neal Lancaster",95,10.07,957,95,"2PuttsperRound",2005
145,145,"Freddie Jacobson",72,10.06,714,71,"2PuttsperRound",2005
145,145,"Steve Lowery",100,10.06,966,96,"2PuttsperRound",2005
145,145,"Scott Verplank",87,10.06,865,86,"2PuttsperRound",2005
148,148,"Phillip Price",77,10.05,734,73,"2PuttsperRound",2005
149,149,"Woody Austin",100,10.04,1004,100,"2PuttsperRound",2005
149,149,"Chris DiMarco",83,10.04,753,75,"2PuttsperRound",2005
149,149,"Bernhard Langer",67,10.04,673,67,"2PuttsperRound",2005
152,152,"Hank Kuehne",84,10.03,802,80,"2PuttsperRound",2005
153,153,"Chris Anderson",66,10.02,621,62,"2PuttsperRound",2005
154,154,"Mark Calcavecchia",92,10.01,901,90,"2PuttsperRound",2005
155,155,"Richard Johnson",50,10,500,50,"2PuttsperRound",2005
155,155,"Shigeki Maruyama",99,10,980,98,"2PuttsperRound",2005
155,155,"Chris Riley",67,10,640,64,"2PuttsperRound",2005
155,155,"Jay Williamson",53,10,530,53,"2PuttsperRound",2005
159,159,"Vaughn Taylor",99,9.97,987,99,"2PuttsperRound",2005
160,160,"Tom Pernice Jr",111,9.95,1065,107,"2PuttsperRound",2005
160,160,"Darron Stiles",78,9.95,756,76,"2PuttsperRound",2005
162,162,"Hunter Haas",83,9.94,785,79,"2PuttsperRound",2005
162,162,"Mark OMeara",66,9.94,656,66,"2PuttsperRound",2005
164,164,"Gavin Coles",70,9.93,695,70,"2PuttsperRound",2005
165,165,"Matt Davidson",53,9.92,526,53,"2PuttsperRound",2005
165,165,"Larry Mize",54,9.92,496,50,"2PuttsperRound",2005
165,165,"Jose Maria Olazabal",55,9.92,526,53,"2PuttsperRound",2005
165,165,"Mike Weir",71,9.92,655,66,"2PuttsperRound",2005
169,169,"Dudley Hart",84,9.9,832,84,"2PuttsperRound",2005
170,170,"Paul Azinger",66,9.88,652,66,"2PuttsperRound",2005
171,171,"Steve Allan",102,9.87,967,98,"2PuttsperRound",2005
171,171,"Stephen Ames",82,9.87,780,79,"2PuttsperRound",2005
173,173,"Daniel Chopra",108,9.86,1025,104,"2PuttsperRound",2005
173,173,"Brenden Pappas",51,9.86,503,51,"2PuttsperRound",2005
173,173,"Rory Sabbatini",81,9.86,769,78,"2PuttsperRound",2005
176,176,"Todd Fischer",99,9.85,955,97,"2PuttsperRound",2005
176,176,"John Huston",90,9.85,847,86,"2PuttsperRound",2005
176,176,"Corey Pavin",77,9.85,719,73,"2PuttsperRound",2005
179,179,"Tag Ridings",93,9.84,895,91,"2PuttsperRound",2005
179,179,"Tiger Woods",76,9.84,728,74,"2PuttsperRound",2005
181,181,"Brian Gay",101,9.83,973,99,"2PuttsperRound",2005
182,182,"Billy Andrade",83,9.82,815,83,"2PuttsperRound",2005
182,182,"Arjun Atwal",65,9.82,638,65,"2PuttsperRound",2005
182,182,"Tim Clark",92,9.82,854,87,"2PuttsperRound",2005
182,182,"Scott Hend",75,9.82,717,73,"2PuttsperRound",2005
186,186,"JP Hayes",63,9.81,618,63,"2PuttsperRound",2005
187,187,"Brad Faxon",75,9.7,689,71,"2PuttsperRound",2005
187,187,"Len Mattiace",86,9.7,815,84,"2PuttsperRound",2005
189,189,"Glen Day",80,9.69,756,78,"2PuttsperRound",2005
189,189,"Pat Perez",89,9.69,862,89,"2PuttsperRound",2005
191,191,"Brian Davis",75,9.68,726,75,"2PuttsperRound",2005
192,192,"Mathias Gronberg",60,9.67,561,58,"2PuttsperRound",2005
193,193,"Bob Heintz",67,9.61,644,67,"2PuttsperRound",2005
193,193,"Tim Herron",100,9.61,951,99,"2PuttsperRound",2005
193,193,"Phil Mickelson",81,9.61,711,74,"2PuttsperRound",2005
196,196,"Aaron Baddeley",84,9.54,782,82,"2PuttsperRound",2005
197,197,"Kevin Na",88,9.49,816,86,"2PuttsperRound",2005
198,198,"Ben Crane",78,9.45,699,74,"2PuttsperRound",2005
198,198,"Joe Ogilvie",103,9.45,936,99,"2PuttsperRound",2005
198,198,"Charlie Wi",67,9.45,614,65,"2PuttsperRound",2005
201,201,"Jose Coceres",56,9.37,506,54,"2PuttsperRound",2005
202,202,"Steve Stricker",62,9.35,580,62,"2PuttsperRound",2005
