"Approachesfrominside100yards_RANKTHISWEEK_2014","Approachesfrominside100yards_RANKLASTWEEK_2014","Approachesfrominside100yards_PLAYERNAME_2014","Approachesfrominside100yards_ROUNDS_2014","Approachesfrominside100yards_AVG_2014","Approachesfrominside100yards_TOTALDISTANCEFEET_2014","Approachesfrominside100yards_OFATTEMPTS_2014","Approachesfrominside100yards_RELATIVETOPAR_2014","stat_name","year"
28,28,"Jim Furyk",84,NA,1331.5,87,-0.2,"Approachesfrominside100yards",2014
28,28,"Jimmy Walker",98,NA,1073.833,70,-0.24,"Approachesfrominside100yards",2014
30,30,"Vijay Singh",83,NA,1600.083,104,-0.12,"Approachesfrominside100yards",2014
30,30,"Nick Watney",80,NA,1017.667,66,-0.02,"Approachesfrominside100yards",2014
32,32,"Stewart Cink",91,NA,1394.167,90,-0.02,"Approachesfrominside100yards",2014
32,32,"DA Points",75,NA,1144.083,74,-0.04,"Approachesfrominside100yards",2014
34,34,"Stuart Appleby",92,NA,1999.583,128,-0.15,"Approachesfrominside100yards",2014
34,34,"John Rollins",84,NA,1181.583,76,-0.2,"Approachesfrominside100yards",2014
36,36,"Hunter Mahan",88,NA,1281.917,82,-0.2,"Approachesfrominside100yards",2014
36,36,"Jordan Spieth",102,NA,1741.083,111,-0.2,"Approachesfrominside100yards",2014
38,38,"Briny Baird",50,NA,915.5,58,-0.14,"Approachesfrominside100yards",2014
38,38,"Trevor Immelman",84,NA,1227.417,78,-0.08,"Approachesfrominside100yards",2014
40,40,"Martin Laird",66,NA,1043.25,66,-0.15,"Approachesfrominside100yards",2014
40,40,"Kevin Na",94,NA,1220,77,-0.18,"Approachesfrominside100yards",2014
40,40,"Charl Schwartzel",64,NA,1013,64,-0.2,"Approachesfrominside100yards",2014
43,43,"Freddie Jacobson",91,NA,1558.25,98,-0.21,"Approachesfrominside100yards",2014
43,43,"David Lingmerth",80,NA,1352.083,85,-0.09,"Approachesfrominside100yards",2014
45,45,"Russell Henley",92,NA,1516.083,95,-0.13,"Approachesfrominside100yards",2014
45,45,"Marc Leishman",81,NA,1102.25,69,-0.13,"Approachesfrominside100yards",2014
45,45,"Jim Renner",61,NA,943.667,59,-0.17,"Approachesfrominside100yards",2014
48,48,"Brian Gay",81,NA,1593.667,99,-0.13,"Approachesfrominside100yards",2014
48,48,"Jerry Kelly",80,NA,1284.167,80,-0.23,"Approachesfrominside100yards",2014
50,50,"Chad Collins",78,NA,1000.75,62,-0.11,"Approachesfrominside100yards",2014
50,50,"Chesson Hadley",84,NA,986.167,61,-0.11,"Approachesfrominside100yards",2014
50,50,"Geoff Ogilvy",84,NA,1406.25,87,-0.15,"Approachesfrominside100yards",2014
50,50,"Josh Teater",90,NA,1388.75,86,-0.08,"Approachesfrominside100yards",2014
54,54,"Greg Chalmers",85,NA,1412.667,87,-0.23,"Approachesfrominside100yards",2014
54,54,"Harris English",95,NA,1317.083,81,-0.07,"Approachesfrominside100yards",2014
54,54,"Retief Goosen",94,NA,1788.917,110,-0.08,"Approachesfrominside100yards",2014
54,54,"Brian Harman",111,NA,2062.917,127,-0.19,"Approachesfrominside100yards",2014
54,54,"Kevin Kisner",85,NA,1300.083,80,-0.19,"Approachesfrominside100yards",2014
54,54,"Brooks Koepka",56,NA,830.167,51,-0.16,"Approachesfrominside100yards",2014
54,54,"Andrew Loupe",65,NA,895.583,55,-0.05,"Approachesfrominside100yards",2014
54,54,"Kevin Stadler",90,NA,1269.167,78,-0.21,"Approachesfrominside100yards",2014
62,62,"Steven Bowditch",93,NA,1221.917,75,-0.19,"Approachesfrominside100yards",2014
62,62,"Graham DeLaet",80,NA,1309.917,80,-0.06,"Approachesfrominside100yards",2014
62,62,"Luke Guthrie",85,NA,1517.75,93,-0.16,"Approachesfrominside100yards",2014
62,62,"Danny Lee",84,NA,1418.583,87,-0.18,"Approachesfrominside100yards",2014
66,66,"Ben Martin",80,NA,969.75,59,0.03,"Approachesfrominside100yards",2014
67,67,"Rory McIlroy",66,NA,726.25,44,-0.16,"Approachesfrominside100yards",2014
68,68,"Roberto Castro",76,NA,1423.333,86,-0.01,"Approachesfrominside100yards",2014
68,68,"Ben Curtis",77,NA,1044.083,63,-0.21,"Approachesfrominside100yards",2014
68,68,"George McNeill",79,NA,1309.667,79,-0.06,"Approachesfrominside100yards",2014
68,68,"John Merrick",87,NA,1539.583,93,-0.06,"Approachesfrominside100yards",2014
68,68,"Ian Poulter",57,NA,796.583,48,-0.17,"Approachesfrominside100yards",2014
68,68,"Brian Stuard",91,NA,1207.667,73,-0.14,"Approachesfrominside100yards",2014
68,68,"David Toms",64,NA,1329.083,80,-0.26,"Approachesfrominside100yards",2014
68,68,"Kevin Tway",64,NA,877.333,53,0.02,"Approachesfrominside100yards",2014
76,76,"Ben Crane",81,NA,1835.25,110,-0.14,"Approachesfrominside100yards",2014
76,76,"Ernie Els",85,NA,1365.75,82,-0.06,"Approachesfrominside100yards",2014
76,76,"Charles Howell III",106,NA,1879.167,113,-0.22,"Approachesfrominside100yards",2014
76,76,"Sean OHair",77,NA,1065.917,64,-0.13,"Approachesfrominside100yards",2014
76,76,"Gary Woodland",93,NA,1351.667,81,-0.1,"Approachesfrominside100yards",2014
81,81,"Woody Austin",63,NA,1355.917,81,-0.16,"Approachesfrominside100yards",2014
81,81,"Jason Bohn",81,NA,1409.75,84,-0.13,"Approachesfrominside100yards",2014
81,81,"Matt Every",85,NA,953.333,57,-0.02,"Approachesfrominside100yards",2014
81,81,"Bill Haas",107,NA,1756.25,105,-0.22,"Approachesfrominside100yards",2014
81,81,"Troy Matteson",62,NA,869.417,52,0.08,"Approachesfrominside100yards",2014
81,81,"Boo Weekley",73,NA,1258.5,75,-0.13,"Approachesfrominside100yards",2014
87,87,"Billy Hurley III",86,NA,1900.25,113,-0.22,"Approachesfrominside100yards",2014
87,87,"Carl Pettersson",91,NA,1512.25,90,-0.12,"Approachesfrominside100yards",2014
87,87,"Johnson Wagner",69,NA,911,54,-0.09,"Approachesfrominside100yards",2014
90,90,"Adam Scott",68,NA,1100.917,65,-0.08,"Approachesfrominside100yards",2014
91,91,"Ken Duke",80,NA,1344.667,79,-0.05,"Approachesfrominside100yards",2014
91,91,"James Hahn",82,NA,1357.5,80,-0.08,"Approachesfrominside100yards",2014
91,91,"Jim Herman",62,NA,814.333,48,-0.06,"Approachesfrominside100yards",2014
94,94,"Brad Fritsch",50,NA,581.5,34,-0.21,"Approachesfrominside100yards",2014
94,94,"Ted Potter Jr",68,NA,1332,78,-0.09,"Approachesfrominside100yards",2014
94,94,"Bubba Watson",76,NA,1419,83,0.01,"Approachesfrominside100yards",2014
97,97,"James Driscoll",71,NA,822,48,-0.1,"Approachesfrominside100yards",2014
97,97,"Rory Sabbatini",82,NA,1221.083,71,-0.18,"Approachesfrominside100yards",2014
99,99,"Ricky Barnes",92,NA,1258.833,73,-0.07,"Approachesfrominside100yards",2014
99,99,"Davis Love III",74,NA,1071.917,62,-0.11,"Approachesfrominside100yards",2014
99,99,"Will Ma Kenzie",82,NA,1378.25,80,-0.06,"Approachesfrominside100yards",2014
99,99,"Hideki Matsuyama",82,NA,1034.667,60,-0.12,"Approachesfrominside100yards",2014
99,99,"Hudson Swafford",75,NA,1054.583,61,-0.15,"Approachesfrominside100yards",2014
104,104,"Brian Davis",93,NA,2013.333,116,-0.17,"Approachesfrominside100yards",2014
104,104,"Sergio Garcia",61,NA,763.917,44,-0.07,"Approachesfrominside100yards",2014
104,104,"Robert Garrigus",80,NA,1179.333,68,-0.07,"Approachesfrominside100yards",2014
104,104,"Chris Kirk",105,NA,1941.5,112,-0.03,"Approachesfrominside100yards",2014
104,104,"John Senden",99,NA,1592.917,92,-0.1,"Approachesfrominside100yards",2014
104,104,"Mark Wilson",69,NA,1214.167,70,0.04,"Approachesfrominside100yards",2014
110,110,"Brendon Todd",108,NA,2211.417,127,-0.16,"Approachesfrominside100yards",2014
110,110,"Bo Van Pelt",83,NA,1780,102,0.03,"Approachesfrominside100yards",2014
110,110,"Lee Westwood",57,NA,747.917,43,-0.16,"Approachesfrominside100yards",2014
113,113,"Ryan Palmer",85,NA,1084.167,62,-0.1,"Approachesfrominside100yards",2014
114,114,"Richard Lee",80,NA,1303.25,74,-0.23,"Approachesfrominside100yards",2014
114,114,"Graeme McDowell",66,NA,1019.083,58,-0.16,"Approachesfrominside100yards",2014
114,114,"William McGirt",96,NA,1633,93,-0.11,"Approachesfrominside100yards",2014
114,114,"Seung Yul Noh",92,NA,1351.667,77,-0.03,"Approachesfrominside100yards",2014
114,114,"Heath Slocum",71,NA,1596.333,91,-0.11,"Approachesfrominside100yards",2014
119,119,"JB Holmes",86,NA,1786.25,101,-0.05,"Approachesfrominside100yards",2014
119,119,"Patrick Reed",92,NA,2190.25,124,-0.1,"Approachesfrominside100yards",2014
121,121,"Martin Flores",85,NA,1600.333,90,-0.03,"Approachesfrominside100yards",2014
121,121,"Charley Hoffman",93,NA,1736.583,98,-0.14,"Approachesfrominside100yards",2014
121,121,"Pat Perez",84,NA,1721.5,97,-0.11,"Approachesfrominside100yards",2014
121,121,"Tyrone Van Aswegen",79,NA,1434.583,81,0.04,"Approachesfrominside100yards",2014
125,125,"Sangmoon Bae",76,NA,1354,76,-0.09,"Approachesfrominside100yards",2014
125,125,"Russell Knox",92,NA,2158.5,121,-0.1,"Approachesfrominside100yards",2014
125,125,"Camilo Villegas",95,NA,1780.75,100,-0.11,"Approachesfrominside100yards",2014
128,128,"Brendan Steele",89,NA,1273.75,71,-0.08,"Approachesfrominside100yards",2014
129,129,"Kevin Streelman",79,NA,1494.75,83,-0.12,"Approachesfrominside100yards",2014
130,130,"Robert Allenby",83,NA,939.667,52,-0.17,"Approachesfrominside100yards",2014
130,130,"Scott Langley",95,NA,2201.667,122,-0.09,"Approachesfrominside100yards",2014
132,132,"Brendon de Jonge",109,NA,1626.5,89,0.15,"Approachesfrominside100yards",2014
132,132,"Brice Garnett",92,NA,1572.417,86,-0.07,"Approachesfrominside100yards",2014
132,132,"Ryan Moore",86,NA,1438.583,79,-0.08,"Approachesfrominside100yards",2014
132,132,"Shawn Stefani",60,NA,1242.25,68,-0.25,"Approachesfrominside100yards",2014
132,132,"YE Yang",79,NA,894.917,49,0.04,"Approachesfrominside100yards",2014
137,137,"Lucas Glover",68,NA,915.333,50,0.18,"Approachesfrominside100yards",2014
137,137,"Henrik Stenson",56,NA,991.75,54,-0.04,"Approachesfrominside100yards",2014
139,139,"Jonas Blixt",64,NA,1070.083,58,-0.02,"Approachesfrominside100yards",2014
139,139,"Dustin Johnson",58,NA,902,49,-0.12,"Approachesfrominside100yards",2014
141,141,"JJ Henry",91,NA,1403.333,76,-0.12,"Approachesfrominside100yards",2014
141,141,"Jeff Overton",80,NA,1166.167,63,-0.13,"Approachesfrominside100yards",2014
143,143,"Morgan Hoffmann",103,NA,2267.5,121,-0.01,"Approachesfrominside100yards",2014
143,143,"Billy Horschel",92,NA,1728.25,92,-0.04,"Approachesfrominside100yards",2014
143,143,"Daniel Summerhays",98,NA,1597,85,-0.16,"Approachesfrominside100yards",2014
146,146,"Charlie Beljan",76,NA,1583.667,84,-0.01,"Approachesfrominside100yards",2014
146,146,"John Peterson",62,NA,1150.583,61,-0.07,"Approachesfrominside100yards",2014
148,148,"Derek Ernst",80,NA,1171.833,62,-0.13,"Approachesfrominside100yards",2014
148,148,"DH Lee",54,NA,983.333,52,-0.02,"Approachesfrominside100yards",2014
150,150,"Phil Mickelson",71,NA,1422.75,75,0.04,"Approachesfrominside100yards",2014
150,150,"Andrew Svoboda",77,NA,1446.167,76,-0.13,"Approachesfrominside100yards",2014
150,150,"Nicholas Thompson",85,NA,1441.333,76,-0.14,"Approachesfrominside100yards",2014
153,153,"Andres Romero",81,NA,1566.167,82,-0.04,"Approachesfrominside100yards",2014
153,153,"Will Wilcox",51,NA,630.167,33,0.15,"Approachesfrominside100yards",2014
155,155,"Scott Brown",100,NA,1900,99,-0.07,"Approachesfrominside100yards",2014
155,155,"Jeff Maggert",54,NA,1266.75,66,0,"Approachesfrominside100yards",2014
155,155,"Charlie Wi",72,NA,1246.833,65,-0.08,"Approachesfrominside100yards",2014
158,158,"Chad Campbell",57,NA,1019.667,53,0.04,"Approachesfrominside100yards",2014
158,158,"Luke Donald",57,NA,922.833,48,-0.06,"Approachesfrominside100yards",2014
160,160,"Robert Streb",75,NA,1738.25,90,-0.11,"Approachesfrominside100yards",2014
161,161,"Jhonattan Vegas",77,NA,1185.167,61,-0.07,"Approachesfrominside100yards",2014
162,162,"Louis Oosthuizen",50,NA,876.167,45,0,"Approachesfrominside100yards",2014
163,163,"Jamie Lovemark",64,NA,1039.75,53,-0.11,"Approachesfrominside100yards",2014
164,164,"Matt Jones",83,NA,1099.75,56,0.11,"Approachesfrominside100yards",2014
164,164,"Bronson La Cassie",51,NA,786.25,40,0,"Approachesfrominside100yards",2014
166,166,"Michael Thompson",74,NA,1715.5,85,0.13,"Approachesfrominside100yards",2014
167,167,"David Hearn",97,NA,2129.917,105,-0.14,"Approachesfrominside100yards",2014
168,168,"Gonzalo Fdez Castano",83,NA,1558.167,76,0.12,"Approachesfrominside100yards",2014
169,169,"Angel Cabrera",69,NA,1145.5,55,-0.07,"Approachesfrominside100yards",2014
170,170,"Wes Roach",67,NA,989.167,47,0.11,"Approachesfrominside100yards",2014
171,171,"Justin Hicks",103,NA,2796,132,-0.14,"Approachesfrominside100yards",2014
172,172,"Tommy Gainey",73,NA,1420.667,65,0.02,"Approachesfrominside100yards",2014
173,173,"Paul Casey",56,NA,755.833,34,0,"Approachesfrominside100yards",2014
174,174,"Aaron Baddeley",74,NA,1080.417,48,-0.02,"Approachesfrominside100yards",2014
175,175,"Martin Kaymer",65,NA,582.333,25,0.32,"Approachesfrominside100yards",2014
176,176,"John Huh",87,NA,1585.833,67,0.09,"Approachesfrominside100yards",2014
177,177,"Kyle Stanley",87,NA,1611.833,66,0.2,"Approachesfrominside100yards",2014
