"Puttingfrom6_RANKTHISWEEK_2009","Puttingfrom6_RANKLASTWEEK_2009","Puttingfrom6_PLAYERNAME_2009","Puttingfrom6_ROUNDS_2009","Puttingfrom6_PctMADE_2009","Puttingfrom6_ATTEMPTS_2009","Puttingfrom6_PUTTSMADE_2009","stat_name","year"
1,1,"Tiger Woods",64,85.42,48,41,"Puttingfrom6",2009
2,2,"Nick Watney",86,84.62,78,66,"Puttingfrom6",2009
3,3,"Colt Knost",71,83.87,62,52,"Puttingfrom6",2009
4,4,"Mike Weir",85,82.61,69,57,"Puttingfrom6",2009
5,5,"Jason Day",61,82.5,40,33,"Puttingfrom6",2009
6,6,"Luke Donald",79,82.35,68,56,"Puttingfrom6",2009
7,7,"Jarrod Lyle",65,80.85,47,38,"Puttingfrom6",2009
8,8,"Aaron Baddeley",66,80.52,77,62,"Puttingfrom6",2009
9,9,"Brian Gay",96,79.52,83,66,"Puttingfrom6",2009
10,10,"Mark Calcavecchia",72,79.45,73,58,"Puttingfrom6",2009
11,11,"Jim Furyk",86,78.26,69,54,"Puttingfrom6",2009
12,12,"Jeff Overton",92,78.18,110,86,"Puttingfrom6",2009
13,13,"Zach Johnson",94,77.65,85,66,"Puttingfrom6",2009
14,14,"Brian Davis",103,77.48,111,86,"Puttingfrom6",2009
15,15,"Brandt Snedeker",81,77.46,71,55,"Puttingfrom6",2009
16,16,"Charlie Wi",92,77.42,93,72,"Puttingfrom6",2009
17,17,"Dustin Johnson",85,76.81,69,53,"Puttingfrom6",2009
18,18,"George McNeill",82,76.74,86,66,"Puttingfrom6",2009
19,19,"Jeff Quinney",78,76.62,77,59,"Puttingfrom6",2009
20,20,"Jeff Maggert",79,76.54,81,62,"Puttingfrom6",2009
21,21,"Casey Wittenberg",71,76.36,55,42,"Puttingfrom6",2009
22,22,"Matt Kuchar",82,76.19,84,64,"Puttingfrom6",2009
23,23,"Michael Letzig",96,76.12,67,51,"Puttingfrom6",2009
23,23,"Camilo Villegas",76,76.12,67,51,"Puttingfrom6",2009
25,25,"Bryce Molder",69,75.86,58,44,"Puttingfrom6",2009
26,26,"Ryuji Imada",85,75.81,62,47,"Puttingfrom6",2009
27,27,"Brendon Todd",53,75.51,49,37,"Puttingfrom6",2009
28,28,"Tommy Armour III",58,75.47,53,40,"Puttingfrom6",2009
29,29,"Webb Simpson",94,75.21,117,88,"Puttingfrom6",2009
30,30,"Cliff Kresge",78,75,76,57,"Puttingfrom6",2009
30,30,"Kevin Na",91,75,96,72,"Puttingfrom6",2009
30,30,"Bubba Watson",73,75,44,33,"Puttingfrom6",2009
33,33,"Steve Stricker",81,74.65,71,53,"Puttingfrom6",2009
34,34,"Steve Marino",98,74.44,90,67,"Puttingfrom6",2009
35,35,"Kevin Sutherland",96,74.32,74,55,"Puttingfrom6",2009
36,36,"Nathan Green",104,74.23,97,72,"Puttingfrom6",2009
37,37,"Mathew Goggin",76,74.19,62,46,"Puttingfrom6",2009
38,38,"Brett Quigley",92,74.16,89,66,"Puttingfrom6",2009
39,39,"Jeff Klauk",97,73.91,92,68,"Puttingfrom6",2009
39,39,"Greg Kraft",51,73.91,46,34,"Puttingfrom6",2009
41,41,"Hunter Mahan",94,73.86,88,65,"Puttingfrom6",2009
41,41,"Ryan Palmer",78,73.86,88,65,"Puttingfrom6",2009
43,43,"Phil Mickelson",66,73.77,61,45,"Puttingfrom6",2009
44,44,"Bill Haas",91,73.75,80,59,"Puttingfrom6",2009
45,45,"Bill Lunde",83,73.49,83,61,"Puttingfrom6",2009
46,46,"YE Yang",83,73.33,75,55,"Puttingfrom6",2009
47,47,"Michael Allen",73,73.21,56,41,"Puttingfrom6",2009
47,47,"Eric Axley",71,73.21,56,41,"Puttingfrom6",2009
47,47,"Angel Cabrera",55,73.21,56,41,"Puttingfrom6",2009
47,47,"Brian Vranesh",51,73.21,56,41,"Puttingfrom6",2009
51,51,"Tim Herron",87,73.08,78,57,"Puttingfrom6",2009
52,52,"Steve Lowery",83,73.03,89,65,"Puttingfrom6",2009
53,53,"Richard Johnson",85,72.84,81,59,"Puttingfrom6",2009
54,54,"Mark Wilson",99,72.73,110,80,"Puttingfrom6",2009
55,55,"Rory Sabbatini",81,72.6,73,53,"Puttingfrom6",2009
56,56,"Rich Beem",77,72.55,51,37,"Puttingfrom6",2009
57,57,"Robert Garrigus",83,72.22,72,52,"Puttingfrom6",2009
57,57,"Kevin Stadler",65,72.22,54,39,"Puttingfrom6",2009
59,59,"Ryan Moore",89,72.16,97,70,"Puttingfrom6",2009
60,60,"Chez Reavie",81,72.06,68,49,"Puttingfrom6",2009
61,61,"Fred Couples",54,72,50,36,"Puttingfrom6",2009
62,62,"Greg Chalmers",85,71.91,89,64,"Puttingfrom6",2009
62,62,"Charley Hoffman",97,71.91,89,64,"Puttingfrom6",2009
64,64,"Tom Pernice Jr",82,71.79,78,56,"Puttingfrom6",2009
65,65,"Todd Hamilton",83,71.43,70,50,"Puttingfrom6",2009
66,66,"Tim Clark",81,71.19,59,42,"Puttingfrom6",2009
67,67,"Briny Baird",89,71.05,76,54,"Puttingfrom6",2009
67,67,"Steve Elkington",70,71.05,76,54,"Puttingfrom6",2009
67,67,"John Merrick",91,71.05,76,54,"Puttingfrom6",2009
70,70,"Ted Purdy",101,71,100,71,"Puttingfrom6",2009
71,71,"Darron Stiles",52,70.91,55,39,"Puttingfrom6",2009
72,72,"John Senden",100,70.79,89,63,"Puttingfrom6",2009
73,73,"Brian Bateman",55,70.73,41,29,"Puttingfrom6",2009
74,74,"Joe Ogilvie",85,70.65,92,65,"Puttingfrom6",2009
75,75,"Sean OHair",80,70.59,68,48,"Puttingfrom6",2009
75,75,"Andres Romero",58,70.59,51,36,"Puttingfrom6",2009
77,77,"JB Holmes",74,70.53,95,67,"Puttingfrom6",2009
78,78,"Tag Ridings",50,70.45,44,31,"Puttingfrom6",2009
79,79,"Spencer Levin",75,70.37,81,57,"Puttingfrom6",2009
80,80,"Daniel Chopra",89,70.24,84,59,"Puttingfrom6",2009
81,81,"Chris DiMarco",97,70.21,94,66,"Puttingfrom6",2009
82,82,"Ken Duke",87,70.15,67,47,"Puttingfrom6",2009
83,83,"Aron Price",89,69.9,103,72,"Puttingfrom6",2009
84,84,"Robert Allenby",71,69.84,63,44,"Puttingfrom6",2009
85,85,"Rick Price",54,69.7,66,46,"Puttingfrom6",2009
85,85,"Boo Weekley",79,69.7,66,46,"Puttingfrom6",2009
87,87,"Cameron Beckman",87,69.66,89,62,"Puttingfrom6",2009
87,87,"Nick OHern",90,69.66,89,62,"Puttingfrom6",2009
89,89,"KJ Choi",65,69.64,56,39,"Puttingfrom6",2009
89,89,"Brad Faxon",59,69.64,56,39,"Puttingfrom6",2009
89,89,"Charles Warren",63,69.64,56,39,"Puttingfrom6",2009
92,92,"John Rollins",92,69.61,102,71,"Puttingfrom6",2009
93,93,"Scott Verplank",88,69.44,72,50,"Puttingfrom6",2009
94,94,"David Mathis",82,69.41,85,59,"Puttingfrom6",2009
95,95,"Leif Olson",51,69.35,62,43,"Puttingfrom6",2009
96,96,"Davis Love III",89,69.33,75,52,"Puttingfrom6",2009
97,97,"Mark Brooks",55,69.23,52,36,"Puttingfrom6",2009
97,97,"Carl Pettersson",86,69.23,78,54,"Puttingfrom6",2009
99,99,"Ben Crane",93,69.05,84,58,"Puttingfrom6",2009
100,100,"Chris Riley",77,68.97,58,40,"Puttingfrom6",2009
100,100,"Johnson Wagner",81,68.97,87,60,"Puttingfrom6",2009
102,102,"David Duval",56,68.89,45,31,"Puttingfrom6",2009
103,103,"Steve Flesch",77,68.75,80,55,"Puttingfrom6",2009
104,104,"Anthony Kim",76,68.66,67,46,"Puttingfrom6",2009
105,105,"Jerry Kelly",90,68.49,73,50,"Puttingfrom6",2009
106,106,"Jason Bohn",88,68.29,82,56,"Puttingfrom6",2009
107,107,"Jason Dufner",90,68.24,85,58,"Puttingfrom6",2009
108,108,"Geoff Ogilvy",78,68.18,66,45,"Puttingfrom6",2009
109,109,"Scott Piercy",85,68.04,97,66,"Puttingfrom6",2009
110,110,"Ian Poulter",59,67.86,56,38,"Puttingfrom6",2009
111,111,"Heath Slocum",95,67.74,93,63,"Puttingfrom6",2009
112,112,"Vaughn Taylor",88,67.5,80,54,"Puttingfrom6",2009
113,113,"Kenny Perry",92,67.47,83,56,"Puttingfrom6",2009
114,114,"Freddie Jacobson",83,67.44,86,58,"Puttingfrom6",2009
114,114,"Dean Wilson",81,67.44,86,58,"Puttingfrom6",2009
116,116,"John Mallinger",90,67.19,64,43,"Puttingfrom6",2009
117,117,"Corey Pavin",73,67.12,73,49,"Puttingfrom6",2009
118,118,"David Toms",98,67.07,82,55,"Puttingfrom6",2009
119,119,"Brad Adamonis",70,66.67,66,44,"Puttingfrom6",2009
119,119,"Bart Bryant",58,66.67,42,28,"Puttingfrom6",2009
119,119,"Stewart Cink",79,66.67,66,44,"Puttingfrom6",2009
119,119,"Ben Curtis",63,66.67,36,24,"Puttingfrom6",2009
119,119,"Padraig Harrington",66,66.67,57,38,"Puttingfrom6",2009
119,119,"Marc Leishman",91,66.67,87,58,"Puttingfrom6",2009
119,119,"Scott McCarron",91,66.67,78,52,"Puttingfrom6",2009
119,119,"Greg Owen",97,66.67,108,72,"Puttingfrom6",2009
119,119,"Pat Perez",74,66.67,66,44,"Puttingfrom6",2009
128,128,"Derek Fathauer",63,66.04,53,35,"Puttingfrom6",2009
129,129,"Harrison Frazar",93,65.98,97,64,"Puttingfrom6",2009
129,129,"Charles Howell III",99,65.98,97,64,"Puttingfrom6",2009
131,131,"Matt Jones",56,65.96,47,31,"Puttingfrom6",2009
132,132,"Sergio Garcia",59,65.85,41,27,"Puttingfrom6",2009
