"TenthTeeEarlyRound4ScoringAverage_RANKTHISWEEK_2012","TenthTeeEarlyRound4ScoringAverage_RANKLASTWEEK_2012","TenthTeeEarlyRound4ScoringAverage_PLAYERNAME_2012","TenthTeeEarlyRound4ScoringAverage__2012","TenthTeeEarlyRound4ScoringAverage_AVG_2012","TenthTeeEarlyRound4ScoringAverage_TOTALSTROKES_2012","TenthTeeEarlyRound4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Pat Perez",NA,63,63,1,"TenthTeeEarlyRound4ScoringAverage",2012
2,2,"Sergio Garcia",NA,64,64,1,"TenthTeeEarlyRound4ScoringAverage",2012
2,2,"Scott Piercy",NA,64,64,1,"TenthTeeEarlyRound4ScoringAverage",2012
4,4,"Matt Kuchar",NA,65,65,1,"TenthTeeEarlyRound4ScoringAverage",2012
5,5,"Arjun Atwal",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2012
5,5,"Jason Day",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2012
5,5,"Jerry Kelly",NA,66,66,1,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"Chris Couch",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"Ben Curtis",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"Russell Knox",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"John Mallinger",NA,67,67,1,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"Josh Teater",NA,67,134,2,"TenthTeeEarlyRound4ScoringAverage",2012
8,8,"Jimmy Walker",NA,67,134,2,"TenthTeeEarlyRound4ScoringAverage",2012
14,14,"Mathew Goggin",NA,67.33,202,3,"TenthTeeEarlyRound4ScoringAverage",2012
15,15,"Robert Garrigus",NA,68,204,3,"TenthTeeEarlyRound4ScoringAverage",2012
15,15,"Kevin Na",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2012
15,15,"Camilo Villegas",NA,68,68,1,"TenthTeeEarlyRound4ScoringAverage",2012
18,18,"Charl Schwartzel",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2012
18,18,"Kevin Stadler",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2012
18,18,"Gary Woodland",NA,68.5,137,2,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Robert Allenby",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Stuart Appleby",NA,69,207,3,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Miguel Angel Carballo",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Ben Crane",NA,69,138,2,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Bob Estes",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Brian Gay",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Garth Mulroy",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Seung Yul Noh",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
21,21,"Mark Wilson",NA,69,69,1,"TenthTeeEarlyRound4ScoringAverage",2012
30,30,"Gary Christian",NA,69.33,208,3,"TenthTeeEarlyRound4ScoringAverage",2012
31,31,"Freddie Jacobson",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2012
31,31,"Bill Lunde",NA,69.5,139,2,"TenthTeeEarlyRound4ScoringAverage",2012
33,33,"Gavin Coles",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2012
33,33,"Martin Flores",NA,69.67,209,3,"TenthTeeEarlyRound4ScoringAverage",2012
35,35,"David Hearn",NA,69.75,279,4,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Aaron Baddeley",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Keegan Bradley",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Scott Brown",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Greg Chalmers",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Daniel Chopra",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Tommy Gainey",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Hunter Haas",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Robert Karlsson",NA,70,210,3,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Kevin Kisner",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Derek Lamely",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"David Mathis",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"John Merrick",NA,70,140,2,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Ian Poulter",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Alexandre Rocha",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
36,36,"Vijay Singh",NA,70,70,1,"TenthTeeEarlyRound4ScoringAverage",2012
51,51,"Roberto Castro",NA,70.25,281,4,"TenthTeeEarlyRound4ScoringAverage",2012
51,51,"Bud Cauley",NA,70.25,281,4,"TenthTeeEarlyRound4ScoringAverage",2012
53,53,"Ricky Barnes",NA,70.5,282,4,"TenthTeeEarlyRound4ScoringAverage",2012
54,54,"George McNeill",NA,70.6,353,5,"TenthTeeEarlyRound4ScoringAverage",2012
55,55,"Carl Pettersson",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2012
55,55,"Heath Slocum",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2012
55,55,"YE Yang",NA,70.67,212,3,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Mark Anderson",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Brian Davis",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Jim Furyk",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Tom Gillis",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"JJ Henry",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Ryo Ishikawa",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Troy Kelly",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Justin Leonard",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Phil Mickelson",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Bryce Molder",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Sean OHair",NA,71,284,4,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Ryan Palmer",NA,71,71,1,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Patrick Sheehan",NA,71,142,2,"TenthTeeEarlyRound4ScoringAverage",2012
58,58,"Michael Thompson",NA,71,213,3,"TenthTeeEarlyRound4ScoringAverage",2012
72,72,"JJ Killeen",NA,71.25,285,4,"TenthTeeEarlyRound4ScoringAverage",2012
72,72,"Davis Love III",NA,71.25,285,4,"TenthTeeEarlyRound4ScoringAverage",2012
74,74,"Andres Romero",NA,71.33,214,3,"TenthTeeEarlyRound4ScoringAverage",2012
75,75,"Blake Adams",NA,71.5,286,4,"TenthTeeEarlyRound4ScoringAverage",2012
75,75,"KJ Choi",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2012
75,75,"Tim Herron",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2012
75,75,"Jason Kokrak",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2012
75,75,"Billy Mayfair",NA,71.5,143,2,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Matt Bettencourt",NA,72,216,3,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Jonathan Byrd",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Marco Dawson",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Ernie Els",NA,72,360,5,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Charley Hoffman",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Matt Jones",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Danny Lee",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Spencer Levin",NA,72,144,2,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Hunter Mahan",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Jeff Overton",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Ted Potter Jr",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Brendan Steele",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Chris Stroud",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
80,80,"Daniel Summerhays",NA,72,72,1,"TenthTeeEarlyRound4ScoringAverage",2012
94,94,"Nick OHern",NA,72.33,217,3,"TenthTeeEarlyRound4ScoringAverage",2012
95,95,"Graham DeLaet",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2012
95,95,"Brian Harman",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2012
95,95,"Charlie Wi",NA,72.5,145,2,"TenthTeeEarlyRound4ScoringAverage",2012
98,98,"DJ Trahan",NA,72.67,218,3,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Brendon de Jonge",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Trevor Immelman",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Dustin Johnson",NA,73,146,2,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Tom Pernice Jr",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"John Rollins",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"John Senden",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Kyle Thompson",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
99,99,"Johnson Wagner",NA,73,73,1,"TenthTeeEarlyRound4ScoringAverage",2012
107,107,"Ken Duke",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2012
107,107,"Harris English",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2012
107,107,"Billy Horschel",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2012
107,107,"William McGirt",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2012
107,107,"DA Points",NA,73.5,147,2,"TenthTeeEarlyRound4ScoringAverage",2012
112,112,"Erik Compton",NA,73.67,221,3,"TenthTeeEarlyRound4ScoringAverage",2012
112,112,"Bobby Gates",NA,73.67,221,3,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Sangmoon Bae",NA,74,222,3,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Kevin Chappell",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Charles Howell III",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Marc Leishman",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Vaughn Taylor",NA,74,148,2,"TenthTeeEarlyRound4ScoringAverage",2012
114,114,"Nick Watney",NA,74,74,1,"TenthTeeEarlyRound4ScoringAverage",2012
120,120,"Stewart Cink",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2012
120,120,"Will Claxton",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2012
120,120,"Zach Johnson",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2012
120,120,"Cameron Tringale",NA,74.5,149,2,"TenthTeeEarlyRound4ScoringAverage",2012
124,124,"Kyle Reifers",NA,74.67,224,3,"TenthTeeEarlyRound4ScoringAverage",2012
125,125,"Angel Cabrera",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2012
125,125,"Chad Campbell",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2012
125,125,"Chris DiMarco",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2012
125,125,"JB Holmes",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2012
125,125,"Brendon Todd",NA,75,75,1,"TenthTeeEarlyRound4ScoringAverage",2012
130,130,"Ryan Moore",NA,75.5,151,2,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"Stephen Ames",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"Jason Bohn",NA,76,152,2,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"James Driscoll",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"Ryuji Imada",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"Kevin Streelman",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2012
131,131,"Jhonattan Vegas",NA,76,76,1,"TenthTeeEarlyRound4ScoringAverage",2012
137,137,"Cameron Beckman",NA,76.67,230,3,"TenthTeeEarlyRound4ScoringAverage",2012
138,138,"Rickie Fowler",NA,79,79,1,"TenthTeeEarlyRound4ScoringAverage",2012
