"DrivingPct280300Measured_RANKTHISWEEK_2010","DrivingPct280300Measured_RANKLASTWEEK_2010","DrivingPct280300Measured_PLAYERNAME_2010","DrivingPct280300Measured_ROUNDS_2010","DrivingPct280300Measured_Pct_2010","DrivingPct280300Measured_TOTALDRIVESFOR280300_2010","DrivingPct280300Measured_TOTALDRVSOVERALL_2010","DrivingPct280300Measured_RELATIVETOPAR_2010","stat_name","year"
1,1,"Paul Stankowski",62,52.78,57,108,-0.05,"DrivingPct280300Measured",2010
2,2,"Ryan Moore",80,47.1,65,138,-0.22,"DrivingPct280300Measured",2010
3,3,"Steve Wheatcroft",74,45.97,57,124,-0.07,"DrivingPct280300Measured",2010
4,4,"Brett Quigley",96,45.26,86,190,-0.19,"DrivingPct280300Measured",2010
5,5,"Jonathan Byrd",85,44.71,76,170,-0.09,"DrivingPct280300Measured",2010
6,6,"Matt Kuchar",97,44.58,74,166,-0.42,"DrivingPct280300Measured",2010
7,7,"Kenny Perry",69,43.97,51,116,-0.04,"DrivingPct280300Measured",2010
8,8,"Chris Couch",66,43.94,58,132,-0.1,"DrivingPct280300Measured",2010
9,9,"Ted Purdy",86,43.9,72,164,-0.04,"DrivingPct280300Measured",2010
10,10,"Josh Teater",101,43.43,86,198,-0.01,"DrivingPct280300Measured",2010
11,11,"Jeff Maggert",76,43.38,59,136,-0.03,"DrivingPct280300Measured",2010
11,11,"Jay Williamson",76,43.38,59,136,0.12,"DrivingPct280300Measured",2010
13,13,"Ian Poulter",55,43.24,32,74,-0.28,"DrivingPct280300Measured",2010
14,14,"Billy Mayfair",78,42.86,60,140,-0.13,"DrivingPct280300Measured",2010
15,15,"Joe Durant",67,42.62,52,122,-0.15,"DrivingPct280300Measured",2010
16,16,"Kevin Streelman",90,42.44,73,172,-0.15,"DrivingPct280300Measured",2010
17,17,"Rory Sabbatini",79,42.36,61,144,-0.2,"DrivingPct280300Measured",2010
18,18,"Troy Merritt",86,42.26,71,168,-0.03,"DrivingPct280300Measured",2010
19,19,"John Rollins",81,42.21,65,154,-0.22,"DrivingPct280300Measured",2010
20,20,"Tim Herron",79,41.1,60,146,-0.03,"DrivingPct280300Measured",2010
21,21,"Bill Haas",87,40.74,66,162,-0.29,"DrivingPct280300Measured",2010
22,22,"Retief Goosen",75,40.68,48,118,-0.33,"DrivingPct280300Measured",2010
23,23,"Cameron Beckman",68,40.63,52,128,0.13,"DrivingPct280300Measured",2010
24,24,"Nicholas Thompson",88,40.48,68,168,0,"DrivingPct280300Measured",2010
25,25,"Chad Campbell",95,40.45,72,178,-0.1,"DrivingPct280300Measured",2010
26,26,"Boo Weekley",88,40,64,160,-0.11,"DrivingPct280300Measured",2010
27,27,"Marc Leishman",87,39.87,63,158,-0.02,"DrivingPct280300Measured",2010
28,28,"Steve Marino",81,39.86,55,138,-0.27,"DrivingPct280300Measured",2010
29,29,"Briny Baird",87,39.76,66,166,-0.23,"DrivingPct280300Measured",2010
29,29,"Mathew Goggin",85,39.76,66,166,-0.03,"DrivingPct280300Measured",2010
31,31,"James Driscoll",78,39.74,62,156,-0.11,"DrivingPct280300Measured",2010
32,32,"Derek Lamely",81,39.73,58,146,0.1,"DrivingPct280300Measured",2010
33,33,"Ryan Palmer",84,39.63,65,164,-0.17,"DrivingPct280300Measured",2010
34,34,"Bo Van Pelt",104,39.58,76,192,-0.18,"DrivingPct280300Measured",2010
35,35,"Michael Connell",89,39.51,64,162,-0.05,"DrivingPct280300Measured",2010
36,36,"Pat Perez",90,39.44,71,180,-0.17,"DrivingPct280300Measured",2010
37,37,"Brian Stuard",81,39.33,59,150,0,"DrivingPct280300Measured",2010
38,38,"Ben Crane",85,39.19,58,148,-0.24,"DrivingPct280300Measured",2010
38,38,"Hunter Mahan",85,39.19,58,148,-0.12,"DrivingPct280300Measured",2010
40,40,"YE Yang",72,39.17,47,120,-0.13,"DrivingPct280300Measured",2010
41,41,"Blake Adams",84,39.02,64,164,0,"DrivingPct280300Measured",2010
42,42,"Jason Dufner",87,38.96,60,154,-0.25,"DrivingPct280300Measured",2010
43,43,"David Lutterus",69,38.89,49,126,0.08,"DrivingPct280300Measured",2010
44,44,"Justin Rose",78,38.82,59,152,-0.22,"DrivingPct280300Measured",2010
45,45,"Scott Piercy",88,38.64,68,176,-0.01,"DrivingPct280300Measured",2010
46,46,"Paul Casey",64,38.54,37,96,-0.24,"DrivingPct280300Measured",2010
47,47,"Geoff Ogilvy",62,38.46,40,104,-0.23,"DrivingPct280300Measured",2010
47,47,"Chris Stroud",90,38.46,60,156,-0.03,"DrivingPct280300Measured",2010
49,49,"Woody Austin",93,38.2,68,178,-0.18,"DrivingPct280300Measured",2010
49,49,"Matt Jones",89,38.2,68,178,-0.21,"DrivingPct280300Measured",2010
51,51,"DA Points",90,38.07,67,176,-0.1,"DrivingPct280300Measured",2010
52,52,"Jerod Turner",54,38.04,35,92,0.31,"DrivingPct280300Measured",2010
53,53,"Mark Wilson",87,37.95,63,166,-0.22,"DrivingPct280300Measured",2010
54,54,"Matt Every",60,37.93,44,116,-0.14,"DrivingPct280300Measured",2010
55,55,"Rich Barcelo",70,37.9,47,124,-0.15,"DrivingPct280300Measured",2010
56,56,"Steve Flesch",78,37.86,53,140,-0.23,"DrivingPct280300Measured",2010
57,57,"Richard Johnson",90,37.82,59,156,-0.2,"DrivingPct280300Measured",2010
58,58,"Rickie Fowler",98,37.77,71,188,-0.04,"DrivingPct280300Measured",2010
59,59,"Garth Mulroy",53,37.76,37,98,-0.05,"DrivingPct280300Measured",2010
60,60,"Scott Verplank",74,37.7,46,122,-0.11,"DrivingPct280300Measured",2010
61,61,"Jeev Milkha Singh",59,37.5,39,104,-0.08,"DrivingPct280300Measured",2010
62,62,"Stuart Appleby",101,37.37,71,190,-0.08,"DrivingPct280300Measured",2010
62,62,"John Senden",103,37.37,71,190,-0.24,"DrivingPct280300Measured",2010
64,64,"Charley Hoffman",85,37.35,62,166,-0.16,"DrivingPct280300Measured",2010
65,65,"JP Hayes",79,37.33,56,150,-0.09,"DrivingPct280300Measured",2010
66,66,"Alex Prugh",88,37.21,64,172,-0.02,"DrivingPct280300Measured",2010
67,67,"Paul Goydos",78,37.16,55,148,-0.24,"DrivingPct280300Measured",2010
68,68,"Joe Ogilvie",99,37.1,69,186,-0.17,"DrivingPct280300Measured",2010
69,69,"Jerry Kelly",99,37.06,63,170,-0.22,"DrivingPct280300Measured",2010
70,70,"George McNeill",79,37.01,57,154,-0.05,"DrivingPct280300Measured",2010
71,71,"David Duval",71,36.89,45,122,-0.09,"DrivingPct280300Measured",2010
72,72,"Charles Howell III",103,36.87,73,198,-0.15,"DrivingPct280300Measured",2010
73,73,"Mark Calcavecchia",50,36.84,28,76,0.11,"DrivingPct280300Measured",2010
74,74,"Stephen Ames",75,36.81,53,144,-0.21,"DrivingPct280300Measured",2010
75,75,"Spencer Levin",110,36.76,75,204,0.01,"DrivingPct280300Measured",2010
76,76,"Webb Simpson",98,36.73,72,196,-0.25,"DrivingPct280300Measured",2010
