"Par5Performance_RANKTHISWEEK_2007","Par5Performance_RANKLASTWEEK_2007","Par5Performance_PLAYERNAME_2007","Par5Performance_ROUNDS_2007","Par5Performance_STATUS_2007","Par5Performance_PAR5AVG_2007","Par5Performance_TOTALPAR_2007","stat_name","year"
31,31,"Heath Slocum",101,-107,4.64,1505,"Par5Performance",2007
34,34,"Robert Allenby",90,-106,4.6,1315,"Par5Performance",2007
34,34,"Brandt Snedeker",105,-106,4.66,1560,"Par5Performance",2007
36,36,"Mathew Goggin",97,-104,4.66,1540,"Par5Performance",2007
37,37,"Rich Beem",89,-103,4.63,1385,"Par5Performance",2007
37,37,"Rod Pampling",92,-103,4.61,1320,"Par5Performance",2007
37,37,"Kevin Sutherland",85,-103,4.63,1375,"Par5Performance",2007
40,40,"Ryan Armour",107,-102,4.7,1695,"Par5Performance",2007
40,40,"Bob Estes",88,-102,4.63,1385,"Par5Performance",2007
40,40,"Charles Howell III",89,-102,4.62,1330,"Par5Performance",2007
40,40,"Jerry Kelly",101,-102,4.65,1470,"Par5Performance",2007
40,40,"Ryan Moore",92,-102,4.65,1475,"Par5Performance",2007
40,40,"Jesper Parnevik",88,-102,4.64,1425,"Par5Performance",2007
40,40,"John Rollins",102,-102,4.67,1535,"Par5Performance",2007
47,47,"Jonathan Byrd",73,-101,4.56,1145,"Par5Performance",2007
48,48,"Craig Kanada",109,-100,4.72,1765,"Par5Performance",2007
48,48,"Anthony Kim",93,-100,4.64,1395,"Par5Performance",2007
48,48,"Vaughn Taylor",91,-100,4.64,1405,"Par5Performance",2007
48,48,"DJ Trahan",99,-100,4.68,1565,"Par5Performance",2007
52,52,"Robert Garrigus",95,-99,4.68,1565,"Par5Performance",2007
53,53,"Ken Duke",112,-98,4.73,1825,"Par5Performance",2007
53,53,"Nick Watney",87,-98,4.65,1385,"Par5Performance",2007
55,55,"Steve Flesch",100,-97,4.69,1550,"Par5Performance",2007
55,55,"John Merrick",92,-97,4.67,1470,"Par5Performance",2007
57,57,"Frank Lickliter II",95,-96,4.68,1480,"Par5Performance",2007
57,57,"Hunter Mahan",91,-96,4.63,1310,"Par5Performance",2007
57,57,"Bob Tway",103,-96,4.71,1650,"Par5Performance",2007
60,60,"KJ Choi",87,-95,4.63,1280,"Par5Performance",2007
60,60,"Jason Gore",86,-95,4.67,1425,"Par5Performance",2007
60,60,"Michael Putnam",96,-95,4.68,1490,"Par5Performance",2007
63,63,"Billy Andrade",88,-94,4.68,1475,"Par5Performance",2007
63,63,"Brian Davis",101,-94,4.71,1635,"Par5Performance",2007
63,63,"Brian Gay",107,-94,4.73,1710,"Par5Performance",2007
63,63,"Matt Kuchar",85,-94,4.65,1350,"Par5Performance",2007
67,67,"Jim Furyk",84,-93,4.62,1235,"Par5Performance",2007
67,67,"JJ Henry",86,-93,4.63,1255,"Par5Performance",2007
67,67,"Cliff Kresge",107,-93,4.72,1650,"Par5Performance",2007
70,70,"Troy Matteson",87,-92,4.66,1350,"Par5Performance",2007
71,71,"Rich Barcelo",80,-91,4.65,1310,"Par5Performance",2007
71,71,"Jason Dufner",100,-91,4.71,1595,"Par5Performance",2007
71,71,"Pat Perez",84,-91,4.6,1140,"Par5Performance",2007
71,71,"Tiger Woods",63,-91,4.48,880,"Par5Performance",2007
75,75,"JP Hayes",89,-90,4.69,1470,"Par5Performance",2007
75,75,"John Mallinger",96,-90,4.71,1545,"Par5Performance",2007
75,75,"George McNeill",95,-90,4.7,1520,"Par5Performance",2007
78,78,"Harrison Frazar",88,-89,4.69,1425,"Par5Performance",2007
78,78,"Tim Herron",98,-89,4.69,1450,"Par5Performance",2007
78,78,"Doug LaBelle II",104,-89,4.73,1635,"Par5Performance",2007
78,78,"Steve Stricker",81,-89,4.62,1160,"Par5Performance",2007
82,82,"Bart Bryant",87,-88,4.68,1390,"Par5Performance",2007
82,82,"Parker McLachlin",83,-88,4.68,1370,"Par5Performance",2007
84,84,"Kevin Stadler",95,-87,4.72,1575,"Par5Performance",2007
85,85,"Steve Elkington",87,-86,4.68,1360,"Par5Performance",2007
86,86,"Kenny Perry",83,-84,4.67,1270,"Par5Performance",2007
87,87,"Craig Bowden",78,-83,4.69,1325,"Par5Performance",2007
87,87,"Stewart Cink",91,-83,4.68,1310,"Par5Performance",2007
87,87,"Adam Scott",69,-83,4.6,1040,"Par5Performance",2007
90,90,"Eric Axley",107,-82,4.76,1705,"Par5Performance",2007
90,90,"Gavin Coles",87,-82,4.71,1410,"Par5Performance",2007
90,90,"Ryan Palmer",91,-82,4.73,1500,"Par5Performance",2007
93,93,"Sergio Garcia",68,-81,4.58,960,"Par5Performance",2007
94,94,"Michael Allen",74,-80,4.67,1200,"Par5Performance",2007
94,94,"Joe Durant",88,-80,4.7,1355,"Par5Performance",2007
94,94,"Duffy Waldorf",69,-80,4.66,1185,"Par5Performance",2007
94,94,"Brett Wetterich",88,-80,4.69,1305,"Par5Performance",2007
94,94,"Steve Wheatcroft",73,-80,4.68,1235,"Par5Performance",2007
99,99,"Jason Bohn",57,-79,4.55,885,"Par5Performance",2007
99,99,"Robert Gamez",88,-79,4.72,1415,"Par5Performance",2007
99,99,"Rory Sabbatini",81,-79,4.67,1185,"Par5Performance",2007
102,102,"Brendon de Jonge",76,-78,4.69,1250,"Par5Performance",2007
102,102,"Jeff Quinney",95,-78,4.74,1500,"Par5Performance",2007
102,102,"Mike Weir",82,-78,4.68,1215,"Par5Performance",2007
105,105,"Peter Lonard",85,-77,4.7,1295,"Par5Performance",2007
105,105,"Mark Wilson",87,-77,4.71,1345,"Par5Performance",2007
107,107,"Tom Johnson",74,-76,4.69,1235,"Par5Performance",2007
107,107,"Steve Lowery",74,-76,4.69,1245,"Par5Performance",2007
109,109,"Bob Heintz",85,-75,4.73,1365,"Par5Performance",2007
109,109,"Jeff Overton",60,-75,4.62,990,"Par5Performance",2007
109,109,"Brett Quigley",79,-75,4.69,1205,"Par5Performance",2007
109,109,"Boo Weekley",101,-75,4.75,1490,"Par5Performance",2007
113,113,"Kyle Reifers",71,-74,4.68,1170,"Par5Performance",2007
113,113,"Joey Sindelar",75,-74,4.71,1280,"Par5Performance",2007
115,115,"Woody Austin",95,-72,4.75,1445,"Par5Performance",2007
115,115,"Glen Day",85,-72,4.73,1340,"Par5Performance",2007
115,115,"Tripp Isenhour",86,-72,4.74,1365,"Par5Performance",2007
115,115,"Jarrod Lyle",77,-72,4.71,1230,"Par5Performance",2007
115,115,"Dean Wilson",92,-72,4.75,1430,"Par5Performance",2007
120,120,"JB Holmes",71,-71,4.69,1145,"Par5Performance",2007
120,120,"Chris Tidland",59,-71,4.64,975,"Par5Performance",2007
122,122,"Andrew Buckle",77,-70,4.7,1160,"Par5Performance",2007
122,122,"Zach Johnson",76,-70,4.69,1145,"Par5Performance",2007
122,122,"Kirk Triplett",77,-70,4.74,1335,"Par5Performance",2007
125,125,"Stephen Leaney",82,-69,4.73,1300,"Par5Performance",2007
125,125,"Justin Leonard",95,-69,4.76,1420,"Par5Performance",2007
125,125,"Shigeki Maruyama",84,-69,4.73,1295,"Par5Performance",2007
125,125,"Daisuke Maruyama",86,-69,4.74,1350,"Par5Performance",2007
129,129,"Craig Lile",77,-68,4.73,1250,"Par5Performance",2007
129,129,"Jeff Maggert",79,-68,4.73,1280,"Par5Performance",2007
129,129,"Shaun Micheel",91,-68,4.76,1420,"Par5Performance",2007
129,129,"Camilo Villegas",82,-68,4.72,1235,"Par5Performance",2007
133,133,"Freddie Jacobson",70,-67,4.7,1110,"Par5Performance",2007
133,133,"Chris Riley",59,-67,4.66,980,"Par5Performance",2007
133,133,"Darron Stiles",65,-67,4.68,1040,"Par5Performance",2007
133,133,"David Toms",80,-67,4.7,1125,"Par5Performance",2007
137,137,"Stuart Appleby",74,-66,4.7,1100,"Par5Performance",2007
137,137,"Tommy Armour III",81,-66,4.76,1355,"Par5Performance",2007
137,137,"Paul Gow",70,-66,4.71,1145,"Par5Performance",2007
137,137,"Mark Hensby",81,-66,4.75,1315,"Par5Performance",2007
141,141,"Corey Pavin",81,-65,4.75,1280,"Par5Performance",2007
141,141,"Justin Rose",63,-65,4.6,815,"Par5Performance",2007
141,141,"Jason Schultz",63,-65,4.68,1030,"Par5Performance",2007
144,144,"Scott Gutschewski",67,-64,4.71,1090,"Par5Performance",2007
144,144,"Greg Owen",81,-64,4.76,1335,"Par5Performance",2007
146,146,"Craig Barlow",52,-63,4.65,895,"Par5Performance",2007
146,146,"Geoff Ogilvy",84,-63,4.72,1130,"Par5Performance",2007
148,148,"Chris Couch",76,-62,4.75,1220,"Par5Performance",2007
148,148,"Rocco Mediate",72,-62,4.73,1160,"Par5Performance",2007
148,148,"Chris Stroud",66,-62,4.71,1070,"Par5Performance",2007
151,151,"Steve Allan",63,-61,4.69,995,"Par5Performance",2007
152,152,"Tim Clark",66,-60,4.69,960,"Par5Performance",2007
152,152,"John Daly",59,-60,4.67,915,"Par5Performance",2007
152,152,"Chris DiMarco",79,-60,4.74,1175,"Par5Performance",2007
152,152,"Ernie Els",59,-60,4.64,840,"Par5Performance",2007
152,152,"Matt Hendrix",63,-60,4.72,1060,"Par5Performance",2007
152,152,"Scott Verplank",82,-60,4.74,1150,"Par5Performance",2007
158,158,"Richard Johnson",93,-59,4.8,1460,"Par5Performance",2007
158,158,"Tom Lehman",62,-59,4.68,915,"Par5Performance",2007
158,158,"Paul Stankowski",52,-59,4.66,870,"Par5Performance",2007
161,161,"Jeff Brehaut",59,-58,4.7,980,"Par5Performance",2007
161,161,"Chad Campbell",96,-58,4.78,1330,"Par5Performance",2007
161,161,"Ian Poulter",63,-58,4.68,905,"Par5Performance",2007
164,164,"Marco Dawson",73,-57,4.76,1170,"Par5Performance",2007
164,164,"Nick OHern",72,-57,4.71,970,"Par5Performance",2007
166,166,"Davis Love III",66,-56,4.71,975,"Par5Performance",2007
167,167,"Lee Janzen",66,-54,4.76,1125,"Par5Performance",2007
168,168,"David Branshaw",83,-53,4.81,1365,"Par5Performance",2007
168,168,"DJ Brigman",67,-53,4.75,1075,"Par5Performance",2007
168,168,"Luke Donald",69,-53,4.73,985,"Par5Performance",2007
168,168,"Jeff Sluman",60,-53,4.72,960,"Par5Performance",2007
172,172,"Ben Curtis",80,-52,4.78,1185,"Par5Performance",2007
173,173,"Stephen Ames",81,-51,4.76,1080,"Par5Performance",2007
173,173,"Tag Ridings",52,-51,4.72,910,"Par5Performance",2007
173,173,"Jim Rutledge",59,-51,4.74,965,"Par5Performance",2007
176,176,"Arron Oberholser",69,-50,4.74,970,"Par5Performance",2007
176,176,"Michael Sim",52,-50,4.71,850,"Par5Performance",2007
178,178,"Trevor Immelman",74,-46,4.78,1040,"Par5Performance",2007
178,178,"Bryce Molder",56,-46,4.76,950,"Par5Performance",2007
180,180,"Michael Boyd",61,-45,4.78,1030,"Par5Performance",2007
180,180,"Padraig Harrington",64,-45,4.75,915,"Par5Performance",2007
182,182,"Anders Hansen",55,-43,4.73,795,"Par5Performance",2007
183,183,"Tom Byrum",50,-42,4.74,815,"Par5Performance",2007
183,183,"Jose Maria Olazabal",52,-42,4.74,805,"Par5Performance",2007
183,183,"Dicky Pride",71,-42,4.82,1140,"Par5Performance",2007
186,186,"Brian Bateman",55,-40,4.76,845,"Par5Performance",2007
187,187,"Fred Funk",65,-39,4.79,915,"Par5Performance",2007
188,188,"Retief Goosen",50,-38,4.72,690,"Par5Performance",2007
188,188,"Paul Goydos",60,-38,4.78,880,"Par5Performance",2007
188,188,"Todd Hamilton",76,-38,4.85,1235,"Par5Performance",2007
188,188,"Jay Williamson",50,-38,4.78,845,"Par5Performance",2007
192,192,"Bubba Dickerson",51,-35,4.79,840,"Par5Performance",2007
193,193,"Jose Coceres",50,-34,4.78,765,"Par5Performance",2007
194,194,"Jaco Van Zyl",51,-32,4.82,890,"Par5Performance",2007
195,195,"Mark Brooks",53,-30,4.82,845,"Par5Performance",2007
196,196,"Henrik Stenson",52,-18,4.88,730,"Par5Performance",2007
