"EarlyRound4ScoringAverage_RANKTHISWEEK_2012","EarlyRound4ScoringAverage_RANKLASTWEEK_2012","EarlyRound4ScoringAverage_PLAYERNAME_2012","EarlyRound4ScoringAverage__2012","EarlyRound4ScoringAverage_AVG_2012","EarlyRound4ScoringAverage_TOTALSTROKES_2012","EarlyRound4ScoringAverage_TOTALROUNDS_2012","stat_name","year"
1,1,"Charlie Beljan",NA,67.33,202,3,"EarlyRound4ScoringAverage",2012
2,2,"Scott Brown",NA,67.5,270,4,"EarlyRound4ScoringAverage",2012
3,3,"Matt Kuchar",NA,68.29,478,7,"EarlyRound4ScoringAverage",2012
4,4,"David Mathis",NA,68.4,342,5,"EarlyRound4ScoringAverage",2012
5,5,"Kevin Na",NA,68.43,479,7,"EarlyRound4ScoringAverage",2012
6,6,"Bubba Watson",NA,68.5,411,6,"EarlyRound4ScoringAverage",2012
7,7,"Tiger Woods",NA,68.75,275,4,"EarlyRound4ScoringAverage",2012
8,8,"Justin Rose",NA,68.8,344,5,"EarlyRound4ScoringAverage",2012
8,8,"Bo Van Pelt",NA,68.8,344,5,"EarlyRound4ScoringAverage",2012
10,10,"Richard Lee",NA,68.86,482,7,"EarlyRound4ScoringAverage",2012
11,11,"Jerry Kelly",NA,69.09,760,11,"EarlyRound4ScoringAverage",2012
12,12,"Mathew Goggin",NA,69.17,415,6,"EarlyRound4ScoringAverage",2012
12,12,"Jeff Overton",NA,69.17,830,12,"EarlyRound4ScoringAverage",2012
14,14,"Gary Woodland",NA,69.2,346,5,"EarlyRound4ScoringAverage",2012
15,15,"Ben Curtis",NA,69.33,208,3,"EarlyRound4ScoringAverage",2012
15,15,"Kevin Stadler",NA,69.33,416,6,"EarlyRound4ScoringAverage",2012
17,17,"Jason Day",NA,69.4,347,5,"EarlyRound4ScoringAverage",2012
17,17,"Sergio Garcia",NA,69.4,347,5,"EarlyRound4ScoringAverage",2012
19,19,"Scott Piercy",NA,69.5,695,10,"EarlyRound4ScoringAverage",2012
19,19,"Henrik Stenson",NA,69.5,278,4,"EarlyRound4ScoringAverage",2012
21,21,"Russell Knox",NA,69.57,487,7,"EarlyRound4ScoringAverage",2012
22,22,"Derek Lamely",NA,69.67,418,6,"EarlyRound4ScoringAverage",2012
22,22,"Danny Lee",NA,69.67,418,6,"EarlyRound4ScoringAverage",2012
22,22,"John Rollins",NA,69.67,209,3,"EarlyRound4ScoringAverage",2012
22,22,"Patrick Sheehan",NA,69.67,209,3,"EarlyRound4ScoringAverage",2012
26,26,"Hunter Haas",NA,69.71,488,7,"EarlyRound4ScoringAverage",2012
27,27,"Ian Poulter",NA,69.75,558,8,"EarlyRound4ScoringAverage",2012
28,28,"KJ Choi",NA,69.82,768,11,"EarlyRound4ScoringAverage",2012
28,28,"Hunter Mahan",NA,69.82,768,11,"EarlyRound4ScoringAverage",2012
28,28,"Greg Owen",NA,69.82,768,11,"EarlyRound4ScoringAverage",2012
31,31,"Bryce Molder",NA,69.88,559,8,"EarlyRound4ScoringAverage",2012
32,32,"Kris Blanks",NA,70,350,5,"EarlyRound4ScoringAverage",2012
32,32,"Chris Couch",NA,70,420,6,"EarlyRound4ScoringAverage",2012
32,32,"John Daly",NA,70,280,4,"EarlyRound4ScoringAverage",2012
32,32,"JB Holmes",NA,70,490,7,"EarlyRound4ScoringAverage",2012
32,32,"Colt Knost",NA,70,350,5,"EarlyRound4ScoringAverage",2012
32,32,"Scott Stallings",NA,70,350,5,"EarlyRound4ScoringAverage",2012
32,32,"Josh Teater",NA,70,840,12,"EarlyRound4ScoringAverage",2012
32,32,"David Toms",NA,70,350,5,"EarlyRound4ScoringAverage",2012
40,40,"Gary Christian",NA,70.11,631,9,"EarlyRound4ScoringAverage",2012
40,40,"Jeff Maggert",NA,70.11,631,9,"EarlyRound4ScoringAverage",2012
42,42,"Matt Bettencourt",NA,70.17,421,6,"EarlyRound4ScoringAverage",2012
42,42,"Martin Flores",NA,70.17,842,12,"EarlyRound4ScoringAverage",2012
44,44,"Kyle Stanley",NA,70.22,632,9,"EarlyRound4ScoringAverage",2012
45,45,"Roberto Castro",NA,70.25,843,12,"EarlyRound4ScoringAverage",2012
45,45,"Kevin Kisner",NA,70.25,281,4,"EarlyRound4ScoringAverage",2012
45,45,"Dicky Pride",NA,70.25,281,4,"EarlyRound4ScoringAverage",2012
48,48,"Geoff Ogilvy",NA,70.27,773,11,"EarlyRound4ScoringAverage",2012
49,49,"Keegan Bradley",NA,70.33,633,9,"EarlyRound4ScoringAverage",2012
49,49,"Edward Loar",NA,70.33,211,3,"EarlyRound4ScoringAverage",2012
49,49,"Brandt Snedeker",NA,70.33,422,6,"EarlyRound4ScoringAverage",2012
52,52,"David Hearn",NA,70.36,774,11,"EarlyRound4ScoringAverage",2012
53,53,"Chez Reavie",NA,70.4,352,5,"EarlyRound4ScoringAverage",2012
53,53,"Chris Stroud",NA,70.4,352,5,"EarlyRound4ScoringAverage",2012
55,55,"Bill Haas",NA,70.43,493,7,"EarlyRound4ScoringAverage",2012
55,55,"Vaughn Taylor",NA,70.43,493,7,"EarlyRound4ScoringAverage",2012
57,57,"Daniel Chopra",NA,70.5,141,2,"EarlyRound4ScoringAverage",2012
57,57,"Garth Mulroy",NA,70.5,423,6,"EarlyRound4ScoringAverage",2012
57,57,"Charl Schwartzel",NA,70.5,423,6,"EarlyRound4ScoringAverage",2012
57,57,"Brendan Steele",NA,70.5,564,8,"EarlyRound4ScoringAverage",2012
57,57,"Boo Weekley",NA,70.5,564,8,"EarlyRound4ScoringAverage",2012
62,62,"Bob Estes",NA,70.6,706,10,"EarlyRound4ScoringAverage",2012
63,63,"Mark Anderson",NA,70.63,565,8,"EarlyRound4ScoringAverage",2012
63,63,"DA Points",NA,70.63,565,8,"EarlyRound4ScoringAverage",2012
65,65,"Brendon de Jonge",NA,70.64,777,11,"EarlyRound4ScoringAverage",2012
66,66,"Miguel Angel Carballo",NA,70.67,636,9,"EarlyRound4ScoringAverage",2012
66,66,"Matt Every",NA,70.67,424,6,"EarlyRound4ScoringAverage",2012
66,66,"Brian Gay",NA,70.67,636,9,"EarlyRound4ScoringAverage",2012
69,69,"Blake Adams",NA,70.69,919,13,"EarlyRound4ScoringAverage",2012
