"Total1Putts1520_RANKTHISWEEK_2005","Total1Putts1520_RANKLASTWEEK_2005","Total1Putts1520_PLAYERNAME_2005","Total1Putts1520_ROUNDS_2005","Total1Putts1520_TOTAL_2005","Total1Putts1520_TOTALFORALLDISTANCES_2005","Total1Putts1520_PCTOFALL1PUTTS_2005","stat_name","year"
20,20,"Ted Purdy",122,35,652,5.4,"Total1Putts1520",2005
20,20,"Nick Watney",91,35,550,6.4,"Total1Putts1520",2005
29,29,"Billy Andrade",83,34,546,6.2,"Total1Putts1520",2005
29,29,"Aaron Baddeley",84,34,585,5.8,"Total1Putts1520",2005
29,29,"Bob Heintz",67,34,478,7.1,"Total1Putts1520",2005
29,29,"Vijay Singh",111,34,642,5.3,"Total1Putts1520",2005
29,29,"Jeff Sluman",94,34,585,5.8,"Total1Putts1520",2005
34,34,"Tommy Armour III",103,33,593,5.6,"Total1Putts1520",2005
34,34,"Neal Lancaster",95,33,605,5.5,"Total1Putts1520",2005
34,34,"Kevin Na",88,33,610,5.4,"Total1Putts1520",2005
34,34,"Bo Van Pelt",112,33,653,5.1,"Total1Putts1520",2005
38,38,"Jason Bohn",91,32,560,5.7,"Total1Putts1520",2005
38,38,"Chad Campbell",95,32,509,6.3,"Total1Putts1520",2005
38,38,"Chris DiMarco",83,32,438,7.3,"Total1Putts1520",2005
38,38,"Ryan Palmer",101,32,577,5.5,"Total1Putts1520",2005
42,42,"Woody Austin",100,31,645,4.8,"Total1Putts1520",2005
42,42,"John Huston",90,31,585,5.3,"Total1Putts1520",2005
42,42,"Brandt Jobe",96,31,563,5.5,"Total1Putts1520",2005
42,42,"Jerry Kelly",101,31,527,5.9,"Total1Putts1520",2005
42,42,"Billy Mayfair",114,31,659,4.7,"Total1Putts1520",2005
42,42,"Patrick Sheehan",114,31,698,4.4,"Total1Putts1520",2005
42,42,"Joey Sindelar",104,31,666,4.7,"Total1Putts1520",2005
42,42,"Mario Tiziani",67,31,417,7.4,"Total1Putts1520",2005
50,50,"Brian Bateman",98,30,562,5.3,"Total1Putts1520",2005
50,50,"Stewart Cink",98,30,513,5.8,"Total1Putts1520",2005
50,50,"Steve Elkington",67,30,354,8.5,"Total1Putts1520",2005
50,50,"Robert Gamez",91,30,593,5.1,"Total1Putts1520",2005
50,50,"Matt Gogel",78,30,469,6.4,"Total1Putts1520",2005
50,50,"Todd Hamilton",94,30,534,5.6,"Total1Putts1520",2005
50,50,"JL Lewis",98,30,578,5.2,"Total1Putts1520",2005
50,50,"Geoff Ogilvy",97,30,551,5.4,"Total1Putts1520",2005
50,50,"Bob Tway",87,30,478,6.3,"Total1Putts1520",2005
59,59,"Ben Crane",78,29,524,5.5,"Total1Putts1520",2005
59,59,"Todd Fischer",99,29,656,4.4,"Total1Putts1520",2005
59,59,"Jim Furyk",94,29,525,5.5,"Total1Putts1520",2005
59,59,"Frank Lickliter II",100,29,570,5.1,"Total1Putts1520",2005
59,59,"Jeff Maggert",79,29,421,6.9,"Total1Putts1520",2005
59,59,"Rod Pampling",89,29,485,6,"Total1Putts1520",2005
59,59,"Tim Petrovic",97,29,546,5.3,"Total1Putts1520",2005
59,59,"John Senden",101,29,576,5,"Total1Putts1520",2005
67,67,"Robert Allenby",95,28,467,6,"Total1Putts1520",2005
67,67,"Bart Bryant",91,28,521,5.4,"Total1Putts1520",2005
67,67,"Brian Davis",75,28,473,5.9,"Total1Putts1520",2005
67,67,"Glen Day",80,28,562,5,"Total1Putts1520",2005
67,67,"Hunter Haas",83,28,522,5.4,"Total1Putts1520",2005
67,67,"Shaun Micheel",81,28,434,6.5,"Total1Putts1520",2005
67,67,"Loren Roberts",54,28,344,8.1,"Total1Putts1520",2005
67,67,"John Rollins",97,28,546,5.1,"Total1Putts1520",2005
67,67,"Justin Rose",99,28,613,4.6,"Total1Putts1520",2005
67,67,"Brett Wetterich",76,28,452,6.2,"Total1Putts1520",2005
77,77,"Paul Gow",78,27,471,5.7,"Total1Putts1520",2005
77,77,"JJ Henry",102,27,554,4.9,"Total1Putts1520",2005
77,77,"Jonathan Kaye",77,27,447,6,"Total1Putts1520",2005
77,77,"Len Mattiace",86,27,572,4.7,"Total1Putts1520",2005
77,77,"Phillip Price",77,27,470,5.7,"Total1Putts1520",2005
77,77,"Steve Stricker",62,27,479,5.6,"Total1Putts1520",2005
77,77,"Scott Verplank",87,27,473,5.7,"Total1Putts1520",2005
84,84,"Jason Allred",75,26,435,6,"Total1Putts1520",2005
84,84,"Arjun Atwal",65,26,455,5.7,"Total1Putts1520",2005
84,84,"Lucas Glover",88,26,532,4.9,"Total1Putts1520",2005
84,84,"Tim Herron",100,26,607,4.3,"Total1Putts1520",2005
84,84,"Hank Kuehne",84,26,538,4.8,"Total1Putts1520",2005
84,84,"Stephen Leaney",89,26,502,5.2,"Total1Putts1520",2005
84,84,"Will Ma Kenzie",75,26,466,5.6,"Total1Putts1520",2005
84,84,"DA Points",94,26,555,4.7,"Total1Putts1520",2005
84,84,"Joey Snyder III",102,26,564,4.6,"Total1Putts1520",2005
84,84,"Vaughn Taylor",99,26,637,4.1,"Total1Putts1520",2005
84,84,"David Toms",87,26,455,5.7,"Total1Putts1520",2005
95,95,"John Cook",72,25,408,6.1,"Total1Putts1520",2005
95,95,"Fred Couples",72,25,286,8.7,"Total1Putts1520",2005
95,95,"Skip Kendall",80,25,481,5.2,"Total1Putts1520",2005
95,95,"Matt Kuchar",60,25,391,6.4,"Total1Putts1520",2005
95,95,"Davis Love III",80,25,398,6.3,"Total1Putts1520",2005
95,95,"Tom Pernice Jr",111,25,650,3.8,"Total1Putts1520",2005
95,95,"Kenny Perry",82,25,410,6.1,"Total1Putts1520",2005
95,95,"Tag Ridings",93,25,628,4,"Total1Putts1520",2005
95,95,"Heath Slocum",103,25,615,4.1,"Total1Putts1520",2005
95,95,"Kevin Sutherland",89,25,509,4.9,"Total1Putts1520",2005
95,95,"DJ Trahan",81,25,461,5.4,"Total1Putts1520",2005
95,95,"Omar Uresti",84,25,505,5,"Total1Putts1520",2005
95,95,"Charles Warren",89,25,533,4.7,"Total1Putts1520",2005
108,108,"Michael Allen",90,24,553,4.3,"Total1Putts1520",2005
108,108,"Doug Barron",70,24,443,5.4,"Total1Putts1520",2005
108,108,"Joe Durant",81,24,434,5.5,"Total1Putts1520",2005
108,108,"Carlos Franco",78,24,461,5.2,"Total1Putts1520",2005
108,108,"Scott Hend",75,24,449,5.3,"Total1Putts1520",2005
108,108,"Mark Hensby",70,24,347,6.9,"Total1Putts1520",2005
108,108,"Freddie Jacobson",72,24,413,5.8,"Total1Putts1520",2005
108,108,"Tjaart van der Walt",56,24,363,6.6,"Total1Putts1520",2005
116,116,"Stephen Ames",82,23,461,5,"Total1Putts1520",2005
116,116,"Stuart Appleby",84,23,440,5.2,"Total1Putts1520",2005
116,116,"Robert Damron",89,23,550,4.2,"Total1Putts1520",2005
116,116,"James Driscoll",73,23,448,5.1,"Total1Putts1520",2005
116,116,"Dan Forsman",52,23,329,7,"Total1Putts1520",2005
116,116,"Andrew Magee",82,23,471,4.9,"Total1Putts1520",2005
116,116,"Jose Maria Olazabal",55,23,317,7.3,"Total1Putts1520",2005
116,116,"Chris Smith",93,23,507,4.5,"Total1Putts1520",2005
116,116,"Duffy Waldorf",86,23,498,4.6,"Total1Putts1520",2005
125,125,"Paul Claxton",79,22,436,5,"Total1Putts1520",2005
125,125,"Mathias Gronberg",60,22,394,5.6,"Total1Putts1520",2005
125,125,"Franklin Langham",91,22,510,4.3,"Total1Putts1520",2005
125,125,"Arron Oberholser",65,22,348,6.3,"Total1Putts1520",2005
125,125,"Brenden Pappas",51,22,358,6.1,"Total1Putts1520",2005
125,125,"Pat Perez",89,22,560,3.9,"Total1Putts1520",2005
125,125,"Kevin Stadler",96,22,575,3.8,"Total1Putts1520",2005
125,125,"Tiger Woods",76,22,428,5.1,"Total1Putts1520",2005
133,133,"Chris Anderson",66,21,421,5,"Total1Putts1520",2005
133,133,"Tom Byrum",83,21,509,4.1,"Total1Putts1520",2005
133,133,"Matt Davidson",53,21,350,6,"Total1Putts1520",2005
133,133,"Sergio Garcia",73,21,343,6.1,"Total1Putts1520",2005
133,133,"Jay Haas",54,21,271,7.7,"Total1Putts1520",2005
133,133,"Glen Hnatiuk",59,21,324,6.5,"Total1Putts1520",2005
133,133,"Darron Stiles",78,21,502,4.2,"Total1Putts1520",2005
140,140,"Craig Barlow",81,20,421,4.8,"Total1Putts1520",2005
140,140,"KJ Choi",78,20,389,5.1,"Total1Putts1520",2005
140,140,"Ben Curtis",65,20,346,5.8,"Total1Putts1520",2005
140,140,"Steve Flesch",90,20,443,4.5,"Total1Putts1520",2005
140,140,"Lee Janzen",75,20,423,4.7,"Total1Putts1520",2005
140,140,"Peter Lonard",85,20,444,4.5,"Total1Putts1520",2005
140,140,"Corey Pavin",77,20,455,4.4,"Total1Putts1520",2005
140,140,"Charlie Wi",67,20,476,4.2,"Total1Putts1520",2005
148,148,"Justin Bolli",65,19,417,4.6,"Total1Putts1520",2005
148,148,"Brent Geiberger",61,19,350,5.4,"Total1Putts1520",2005
148,148,"Padraig Harrington",50,19,290,6.6,"Total1Putts1520",2005
148,148,"Richard Johnson",50,19,333,5.7,"Total1Putts1520",2005
148,148,"Scott McCarron",78,19,424,4.5,"Total1Putts1520",2005
148,148,"Mark OMeara",66,19,393,4.8,"Total1Putts1520",2005
148,148,"Adam Scott",72,19,361,5.3,"Total1Putts1520",2005
155,155,"Paul Azinger",66,18,435,4.1,"Total1Putts1520",2005
155,155,"Jeff Brehaut",71,18,409,4.4,"Total1Putts1520",2005
155,155,"DJ Brigman",76,18,401,4.5,"Total1Putts1520",2005
155,155,"Mark Brooks",72,18,440,4.1,"Total1Putts1520",2005
155,155,"Alex Cejka",84,18,456,3.9,"Total1Putts1520",2005
155,155,"Jose Coceres",56,18,394,4.6,"Total1Putts1520",2005
155,155,"John Daly",78,18,401,4.5,"Total1Putts1520",2005
155,155,"John Elliott",58,18,349,5.2,"Total1Putts1520",2005
155,155,"Jeff Hart",63,18,389,4.6,"Total1Putts1520",2005
155,155,"David Hearn",68,18,384,4.7,"Total1Putts1520",2005
155,155,"Phil Mickelson",81,18,382,4.7,"Total1Putts1520",2005
155,155,"Greg Owen",84,18,486,3.7,"Total1Putts1520",2005
155,155,"Roland Thatcher",75,18,433,4.2,"Total1Putts1520",2005
168,168,"Danny Briggs",70,17,412,4.1,"Total1Putts1520",2005
168,168,"Tom Gillis",77,17,465,3.7,"Total1Putts1520",2005
168,168,"Bernhard Langer",67,17,336,5.1,"Total1Putts1520",2005
168,168,"Justin Leonard",78,17,395,4.3,"Total1Putts1520",2005
168,168,"Rocco Mediate",73,17,445,3.8,"Total1Putts1520",2005
168,168,"Larry Mize",54,17,340,5,"Total1Putts1520",2005
168,168,"Jesper Parnevik",84,17,492,3.5,"Total1Putts1520",2005
168,168,"Rob Rashell",65,17,397,4.3,"Total1Putts1520",2005
168,168,"Mark Wilson",74,17,448,3.8,"Total1Putts1520",2005
177,177,"Rich Beem",66,16,326,4.9,"Total1Putts1520",2005
177,177,"Tim Clark",92,16,478,3.3,"Total1Putts1520",2005
177,177,"Bradley Hughes",52,16,292,5.5,"Total1Putts1520",2005
177,177,"Michael Long",72,16,411,3.9,"Total1Putts1520",2005
177,177,"Rory Sabbatini",81,16,434,3.7,"Total1Putts1520",2005
177,177,"Kirk Triplett",55,16,314,5.1,"Total1Putts1520",2005
177,177,"Jay Williamson",53,16,330,4.8,"Total1Putts1520",2005
184,184,"Gavin Coles",70,15,460,3.3,"Total1Putts1520",2005
184,184,"Bill Glasson",54,15,299,5,"Total1Putts1520",2005
184,184,"Scott Gutschewski",86,15,477,3.1,"Total1Putts1520",2005
184,184,"JP Hayes",63,15,412,3.6,"Total1Putts1520",2005
184,184,"Tom Lehman",69,15,333,4.5,"Total1Putts1520",2005
184,184,"Chris Riley",67,15,313,4.8,"Total1Putts1520",2005
190,190,"Luke Donald",67,14,276,5.1,"Total1Putts1520",2005
190,190,"Craig Perks",67,14,367,3.8,"Total1Putts1520",2005
192,192,"Jim Carter",62,13,352,3.7,"Total1Putts1520",2005
192,192,"Brad Faxon",75,13,451,2.9,"Total1Putts1520",2005
192,192,"Ryuji Imada",78,13,470,2.8,"Total1Putts1520",2005
195,195,"Mike Weir",71,11,348,3.2,"Total1Putts1520",2005
195,195,"Lee Westwood",50,11,225,4.9,"Total1Putts1520",2005
197,197,"Steve Jones",56,10,307,3.3,"Total1Putts1520",2005
197,197,"Dennis Paulson",63,10,361,2.8,"Total1Putts1520",2005
197,197,"Ian Poulter",62,10,248,4,"Total1Putts1520",2005
200,200,"Thomas Levet",54,9,238,3.8,"Total1Putts1520",2005
201,201,"Retief Goosen",71,7,293,2.4,"Total1Putts1520",2005
202,202,"Hideto Tanihara",50,6,287,2.1,"Total1Putts1520",2005
