"PuttsperRoundRound3_RANKTHISWEEK_2009","PuttsperRoundRound3_RANKLASTWEEK_2009","PuttsperRoundRound3_PLAYERNAME_2009","PuttsperRoundRound3__2009","PuttsperRoundRound3_AVG_2009","PuttsperRoundRound3_TOTALPUTTS_2009","PuttsperRoundRound3_TOTALROUNDS_2009","stat_name","year"
95,95,"Rod Pampling",NA,29.07,407,14,"PuttsperRoundRound3",2009
96,96,"Bryce Molder",NA,29.08,349,12,"PuttsperRoundRound3",2009
97,97,"Parker McLachlin",NA,29.09,320,11,"PuttsperRoundRound3",2009
98,98,"Jeff Klauk",NA,29.1,582,20,"PuttsperRoundRound3",2009
98,98,"Justin Leonard",NA,29.1,582,20,"PuttsperRoundRound3",2009
98,98,"Mark Wilson",NA,29.1,611,21,"PuttsperRoundRound3",2009
101,101,"Pat Perez",NA,29.13,437,15,"PuttsperRoundRound3",2009
102,102,"Sergio Garcia",NA,29.15,379,13,"PuttsperRoundRound3",2009
103,103,"Jason Dufner",NA,29.17,525,18,"PuttsperRoundRound3",2009
104,104,"Bob Heintz",NA,29.2,292,10,"PuttsperRoundRound3",2009
104,104,"Vaughn Taylor",NA,29.2,438,15,"PuttsperRoundRound3",2009
104,104,"Kirk Triplett",NA,29.2,292,10,"PuttsperRoundRound3",2009
107,107,"Casey Wittenberg",NA,29.22,263,9,"PuttsperRoundRound3",2009
107,107,"YE Yang",NA,29.22,526,18,"PuttsperRoundRound3",2009
109,109,"Ryan Moore",NA,29.24,497,17,"PuttsperRoundRound3",2009
110,110,"Hunter Mahan",NA,29.26,673,23,"PuttsperRoundRound3",2009
111,111,"Stephen Ames",NA,29.27,439,15,"PuttsperRoundRound3",2009
112,112,"Tim Petrovic",NA,29.28,527,18,"PuttsperRoundRound3",2009
113,113,"Stewart Cink",NA,29.31,469,16,"PuttsperRoundRound3",2009
114,114,"Matt Bettencourt",NA,29.32,557,19,"PuttsperRoundRound3",2009
114,114,"Kevin Sutherland",NA,29.32,645,22,"PuttsperRoundRound3",2009
114,114,"Nick Watney",NA,29.32,557,19,"PuttsperRoundRound3",2009
117,117,"Martin Laird",NA,29.33,352,12,"PuttsperRoundRound3",2009
117,117,"Marc Leishman",NA,29.33,528,18,"PuttsperRoundRound3",2009
119,119,"JB Holmes",NA,29.38,382,13,"PuttsperRoundRound3",2009
119,119,"Adam Scott",NA,29.38,235,8,"PuttsperRoundRound3",2009
121,121,"Briny Baird",NA,29.4,441,15,"PuttsperRoundRound3",2009
122,122,"Tommy Armour III",NA,29.42,353,12,"PuttsperRoundRound3",2009
123,123,"Justin Rose",NA,29.43,412,14,"PuttsperRoundRound3",2009
124,124,"Nathan Green",NA,29.5,649,22,"PuttsperRoundRound3",2009
124,124,"Peter Lonard",NA,29.5,354,12,"PuttsperRoundRound3",2009
124,124,"DA Points",NA,29.5,590,20,"PuttsperRoundRound3",2009
124,124,"Heath Slocum",NA,29.5,472,16,"PuttsperRoundRound3",2009
124,124,"Brian Vranesh",NA,29.5,177,6,"PuttsperRoundRound3",2009
129,129,"Stuart Appleby",NA,29.53,443,15,"PuttsperRoundRound3",2009
129,129,"Jason Bohn",NA,29.53,561,19,"PuttsperRoundRound3",2009
129,129,"Ernie Els",NA,29.53,443,15,"PuttsperRoundRound3",2009
132,132,"Jason Gore",NA,29.54,384,13,"PuttsperRoundRound3",2009
133,133,"Bart Bryant",NA,29.55,325,11,"PuttsperRoundRound3",2009
134,134,"Cameron Beckman",NA,29.56,473,16,"PuttsperRoundRound3",2009
135,135,"Billy Mayfair",NA,29.57,414,14,"PuttsperRoundRound3",2009
136,136,"Nicholas Thompson",NA,29.59,503,17,"PuttsperRoundRound3",2009
137,137,"Angel Cabrera",NA,29.64,326,11,"PuttsperRoundRound3",2009
138,138,"Charles Howell III",NA,29.68,564,19,"PuttsperRoundRound3",2009
139,139,"Steve Elkington",NA,29.69,386,13,"PuttsperRoundRound3",2009
140,140,"Kris Blanks",NA,29.7,297,10,"PuttsperRoundRound3",2009
141,141,"Rocco Mediate",NA,29.71,505,17,"PuttsperRoundRound3",2009
142,142,"Chad Campbell",NA,29.72,535,18,"PuttsperRoundRound3",2009
143,143,"Todd Hamilton",NA,29.77,387,13,"PuttsperRoundRound3",2009
144,144,"Davis Love III",NA,29.79,566,19,"PuttsperRoundRound3",2009
145,145,"Andres Romero",NA,29.8,298,10,"PuttsperRoundRound3",2009
146,146,"Mark Calcavecchia",NA,29.87,448,15,"PuttsperRoundRound3",2009
146,146,"Bill Lunde",NA,29.87,448,15,"PuttsperRoundRound3",2009
148,148,"Sean OHair",NA,29.88,508,17,"PuttsperRoundRound3",2009
149,149,"Tag Ridings",NA,29.89,269,9,"PuttsperRoundRound3",2009
150,150,"Colt Knost",NA,29.9,299,10,"PuttsperRoundRound3",2009
150,150,"Marc Turnesa",NA,29.9,299,10,"PuttsperRoundRound3",2009
152,152,"Kent Jones",NA,29.91,329,11,"PuttsperRoundRound3",2009
152,152,"Kenny Perry",NA,29.91,688,23,"PuttsperRoundRound3",2009
154,154,"Jay Williamson",NA,29.92,359,12,"PuttsperRoundRound3",2009
155,155,"Alex Cejka",NA,29.94,479,16,"PuttsperRoundRound3",2009
155,155,"Camilo Villegas",NA,29.94,509,17,"PuttsperRoundRound3",2009
157,157,"Jonathan Byrd",NA,29.95,569,19,"PuttsperRoundRound3",2009
157,157,"JJ Henry",NA,29.95,629,21,"PuttsperRoundRound3",2009
157,157,"John Senden",NA,29.95,629,21,"PuttsperRoundRound3",2009
160,160,"Peter Tomasulo",NA,30,150,5,"PuttsperRoundRound3",2009
160,160,"Charles Warren",NA,30,330,11,"PuttsperRoundRound3",2009
162,162,"Robert Garrigus",NA,30.06,481,16,"PuttsperRoundRound3",2009
162,162,"Aron Price",NA,30.06,511,17,"PuttsperRoundRound3",2009
164,164,"Johnson Wagner",NA,30.07,451,15,"PuttsperRoundRound3",2009
165,165,"Steve Lowery",NA,30.13,482,16,"PuttsperRoundRound3",2009
166,166,"Boo Weekley",NA,30.22,544,18,"PuttsperRoundRound3",2009
167,167,"Steve Flesch",NA,30.29,424,14,"PuttsperRoundRound3",2009
168,168,"Robert Allenby",NA,30.33,455,15,"PuttsperRoundRound3",2009
168,168,"Joe Durant",NA,30.33,273,9,"PuttsperRoundRound3",2009
170,170,"Michael Allen",NA,30.36,425,14,"PuttsperRoundRound3",2009
170,170,"Tom Lehman",NA,30.36,334,11,"PuttsperRoundRound3",2009
172,172,"Scott Sterling",NA,30.38,243,8,"PuttsperRoundRound3",2009
173,173,"Troy Matteson",NA,30.44,548,18,"PuttsperRoundRound3",2009
174,174,"Rich Beem",NA,30.45,335,11,"PuttsperRoundRound3",2009
175,175,"Greg Owen",NA,30.5,549,18,"PuttsperRoundRound3",2009
176,176,"Jeff Maggert",NA,30.54,397,13,"PuttsperRoundRound3",2009
177,177,"Rick Price",NA,30.6,153,5,"PuttsperRoundRound3",2009
178,178,"Vijay Singh",NA,30.67,460,15,"PuttsperRoundRound3",2009
179,179,"Chris Stroud",NA,30.81,493,16,"PuttsperRoundRound3",2009
180,180,"Brian Bateman",NA,30.83,185,6,"PuttsperRoundRound3",2009
180,180,"KJ Choi",NA,30.83,370,12,"PuttsperRoundRound3",2009
182,182,"Ricky Barnes",NA,30.89,278,9,"PuttsperRoundRound3",2009
183,183,"Will Ma Kenzie",NA,31.45,346,11,"PuttsperRoundRound3",2009
184,184,"Gary Woodland",NA,31.78,286,9,"PuttsperRoundRound3",2009
