"BirdieorBetterPercentage175200ya_RANKTHISWEEK_2013","BirdieorBetterPercentage175200ya_RANKLASTWEEK_2013","BirdieorBetterPercentage175200ya_PLAYERNAME_2013","BirdieorBetterPercentage175200ya_ROUNDS_2013","BirdieorBetterPercentage175200ya_Pct_2013","BirdieorBetterPercentage175200ya_TOTALBIRDIES_2013","BirdieorBetterPercentage175200ya_TOTALHOLES_2013","stat_name","year"
61,61,"Tim Clark",64,13.79,20,145,"BirdieorBetterPercentage175200ya",2013
61,61,"Vijay Singh",61,13.79,24,174,"BirdieorBetterPercentage175200ya",2013
63,63,"Jason Day",86,13.78,27,196,"BirdieorBetterPercentage175200ya",2013
64,64,"Kevin Chappell",80,13.76,30,218,"BirdieorBetterPercentage175200ya",2013
64,64,"Nicolas Colsaerts",50,13.76,15,109,"BirdieorBetterPercentage175200ya",2013
66,66,"Ernie Els",63,13.69,23,168,"BirdieorBetterPercentage175200ya",2013
67,67,"Ken Duke",87,13.64,39,286,"BirdieorBetterPercentage175200ya",2013
68,68,"Seung Yul Noh",71,13.59,28,206,"BirdieorBetterPercentage175200ya",2013
69,69,"Shawn Stefani",63,13.56,24,177,"BirdieorBetterPercentage175200ya",2013
70,70,"Chez Reavie",72,13.52,33,244,"BirdieorBetterPercentage175200ya",2013
71,71,"Lucas Glover",65,13.51,25,185,"BirdieorBetterPercentage175200ya",2013
72,72,"Carl Pettersson",82,13.44,25,186,"BirdieorBetterPercentage175200ya",2013
73,73,"Chad Campbell",78,13.41,33,246,"BirdieorBetterPercentage175200ya",2013
74,74,"Padraig Harrington",52,13.39,15,112,"BirdieorBetterPercentage175200ya",2013
74,74,"Pat Perez",69,13.39,32,239,"BirdieorBetterPercentage175200ya",2013
76,76,"Scott Langley",79,13.36,29,217,"BirdieorBetterPercentage175200ya",2013
76,76,"Camilo Villegas",79,13.36,29,217,"BirdieorBetterPercentage175200ya",2013
78,78,"Justin Rose",62,13.29,19,143,"BirdieorBetterPercentage175200ya",2013
79,79,"Justin Bolli",59,13.22,23,174,"BirdieorBetterPercentage175200ya",2013
80,80,"Jimmy Walker",84,13.15,33,251,"BirdieorBetterPercentage175200ya",2013
81,81,"James Driscoll",76,13.11,32,244,"BirdieorBetterPercentage175200ya",2013
82,82,"Stuart Appleby",88,13.03,37,284,"BirdieorBetterPercentage175200ya",2013
83,83,"Adam Scott",61,13.01,19,146,"BirdieorBetterPercentage175200ya",2013
83,83,"Tiger Woods",61,13.01,19,146,"BirdieorBetterPercentage175200ya",2013
85,85,"Ryan Moore",72,12.95,25,193,"BirdieorBetterPercentage175200ya",2013
86,86,"Brian Harman",89,12.94,33,255,"BirdieorBetterPercentage175200ya",2013
87,87,"Lee Westwood",70,12.88,21,163,"BirdieorBetterPercentage175200ya",2013
88,88,"Ted Potter Jr",65,12.86,27,210,"BirdieorBetterPercentage175200ya",2013
89,89,"Scott Brown",65,12.78,23,180,"BirdieorBetterPercentage175200ya",2013
90,90,"Stephen Ames",49,12.74,20,157,"BirdieorBetterPercentage175200ya",2013
91,91,"Brendan Steele",86,12.64,34,269,"BirdieorBetterPercentage175200ya",2013
92,92,"Brad Fritsch",81,12.61,29,230,"BirdieorBetterPercentage175200ya",2013
93,93,"Daniel Summerhays",83,12.59,35,278,"BirdieorBetterPercentage175200ya",2013
94,94,"Steven Bowditch",67,12.57,23,183,"BirdieorBetterPercentage175200ya",2013
94,94,"Luke List",65,12.57,21,167,"BirdieorBetterPercentage175200ya",2013
96,96,"David Lynn",70,12.56,25,199,"BirdieorBetterPercentage175200ya",2013
97,97,"Jerry Kelly",75,12.55,30,239,"BirdieorBetterPercentage175200ya",2013
97,97,"DA Points",87,12.55,31,247,"BirdieorBetterPercentage175200ya",2013
99,99,"Justin Hicks",79,12.5,28,224,"BirdieorBetterPercentage175200ya",2013
99,99,"Sean OHair",56,12.5,22,176,"BirdieorBetterPercentage175200ya",2013
101,101,"David Mathis",71,12.39,29,234,"BirdieorBetterPercentage175200ya",2013
102,102,"Casey Wittenberg",72,12.33,27,219,"BirdieorBetterPercentage175200ya",2013
103,103,"Peter Hanson",45,12.28,14,114,"BirdieorBetterPercentage175200ya",2013
104,104,"Stewart Cink",71,12.26,26,212,"BirdieorBetterPercentage175200ya",2013
105,105,"John Senden",79,12.16,27,222,"BirdieorBetterPercentage175200ya",2013
106,106,"Robert Allenby",58,12.12,24,198,"BirdieorBetterPercentage175200ya",2013
106,106,"Brian Stuard",78,12.12,28,231,"BirdieorBetterPercentage175200ya",2013
108,108,"Erik Compton",74,12.07,28,232,"BirdieorBetterPercentage175200ya",2013
109,109,"Aaron Baddeley",68,12.02,25,208,"BirdieorBetterPercentage175200ya",2013
110,110,"Angel Cabrera",73,12,21,175,"BirdieorBetterPercentage175200ya",2013
111,111,"Kevin Stadler",83,11.98,26,217,"BirdieorBetterPercentage175200ya",2013
112,112,"Hunter Mahan",91,11.96,25,209,"BirdieorBetterPercentage175200ya",2013
113,113,"Ricky Barnes",74,11.89,29,244,"BirdieorBetterPercentage175200ya",2013
113,113,"Roberto Castro",97,11.89,34,286,"BirdieorBetterPercentage175200ya",2013
115,115,"Marc Leishman",77,11.84,27,228,"BirdieorBetterPercentage175200ya",2013
116,116,"Bud Cauley",67,11.82,24,203,"BirdieorBetterPercentage175200ya",2013
117,117,"Nick Watney",88,11.74,27,230,"BirdieorBetterPercentage175200ya",2013
118,118,"Patrick Reed",83,11.65,29,249,"BirdieorBetterPercentage175200ya",2013
119,119,"Matt Jones",83,11.56,26,225,"BirdieorBetterPercentage175200ya",2013
120,120,"Tommy Gainey",84,11.5,26,226,"BirdieorBetterPercentage175200ya",2013
121,121,"George McNeill",68,11.49,27,235,"BirdieorBetterPercentage175200ya",2013
122,122,"Brandt Jobe",62,11.46,22,192,"BirdieorBetterPercentage175200ya",2013
123,123,"Brian Gay",79,11.43,28,245,"BirdieorBetterPercentage175200ya",2013
124,124,"Fabian Gomez",65,11.35,21,185,"BirdieorBetterPercentage175200ya",2013
125,125,"Ben Curtis",59,11.24,20,178,"BirdieorBetterPercentage175200ya",2013
126,126,"Tom Gillis",69,11.21,26,232,"BirdieorBetterPercentage175200ya",2013
127,127,"JJ Henry",83,11.2,29,259,"BirdieorBetterPercentage175200ya",2013
128,128,"Justin Leonard",86,11.11,31,279,"BirdieorBetterPercentage175200ya",2013
128,128,"YE Yang",56,11.11,17,153,"BirdieorBetterPercentage175200ya",2013
130,130,"KJ Choi",85,11.06,24,217,"BirdieorBetterPercentage175200ya",2013
131,131,"Scott Gardiner",61,11.05,21,190,"BirdieorBetterPercentage175200ya",2013
132,132,"Charles Howell III",87,10.99,30,273,"BirdieorBetterPercentage175200ya",2013
132,132,"Brandt Snedeker",79,10.99,21,191,"BirdieorBetterPercentage175200ya",2013
134,134,"Troy Matteson",68,10.94,21,192,"BirdieorBetterPercentage175200ya",2013
135,135,"Henrik Stenson",65,10.88,16,147,"BirdieorBetterPercentage175200ya",2013
136,136,"Johnson Wagner",64,10.86,19,175,"BirdieorBetterPercentage175200ya",2013
137,137,"Michael Bradley",56,10.78,18,167,"BirdieorBetterPercentage175200ya",2013
137,137,"Jordan Spieth",82,10.78,25,232,"BirdieorBetterPercentage175200ya",2013
139,139,"Aaron Watkins",46,10.77,14,130,"BirdieorBetterPercentage175200ya",2013
140,140,"John Rollins",77,10.7,26,243,"BirdieorBetterPercentage175200ya",2013
141,141,"Ben Crane",62,10.63,22,207,"BirdieorBetterPercentage175200ya",2013
142,142,"Henrik Norlander",70,10.61,21,198,"BirdieorBetterPercentage175200ya",2013
143,143,"Freddie Jacobson",63,10.6,16,151,"BirdieorBetterPercentage175200ya",2013
144,144,"Lee Williams",62,10.53,18,171,"BirdieorBetterPercentage175200ya",2013
145,145,"Jason Bohn",70,10.5,25,238,"BirdieorBetterPercentage175200ya",2013
146,146,"Bobby Gates",49,10.48,13,124,"BirdieorBetterPercentage175200ya",2013
147,147,"DH Lee",65,10.45,23,220,"BirdieorBetterPercentage175200ya",2013
148,148,"Graeme McDowell",53,10.4,13,125,"BirdieorBetterPercentage175200ya",2013
149,149,"Geoff Ogilvy",57,10.39,16,154,"BirdieorBetterPercentage175200ya",2013
150,150,"Doug LaBelle II",72,10.33,22,213,"BirdieorBetterPercentage175200ya",2013
151,151,"Richard Lee",81,10.29,28,272,"BirdieorBetterPercentage175200ya",2013
152,152,"Matt Kuchar",93,10.27,23,224,"BirdieorBetterPercentage175200ya",2013
152,152,"Chris Stroud",88,10.27,30,292,"BirdieorBetterPercentage175200ya",2013
154,154,"David Toms",49,10.26,12,117,"BirdieorBetterPercentage175200ya",2013
155,155,"DJ Trahan",48,10.17,12,118,"BirdieorBetterPercentage175200ya",2013
156,156,"Rod Pampling",46,10.09,11,109,"BirdieorBetterPercentage175200ya",2013
157,157,"Rickie Fowler",75,9.85,20,203,"BirdieorBetterPercentage175200ya",2013
158,158,"Jeff Maggert",63,9.79,19,194,"BirdieorBetterPercentage175200ya",2013
159,159,"Tag Ridings",69,9.68,18,186,"BirdieorBetterPercentage175200ya",2013
160,160,"John Merrick",79,9.58,23,240,"BirdieorBetterPercentage175200ya",2013
161,161,"Steve LeBrun",66,9.48,20,211,"BirdieorBetterPercentage175200ya",2013
162,162,"Luke Guthrie",82,9.47,23,243,"BirdieorBetterPercentage175200ya",2013
163,163,"Jonas Blixt",76,9.45,24,254,"BirdieorBetterPercentage175200ya",2013
164,164,"Will Claxton",67,9.41,19,202,"BirdieorBetterPercentage175200ya",2013
165,165,"Martin Laird",68,9.39,17,181,"BirdieorBetterPercentage175200ya",2013
166,166,"Derek Ernst",58,9.24,17,184,"BirdieorBetterPercentage175200ya",2013
167,167,"Colt Knost",69,9.22,20,217,"BirdieorBetterPercentage175200ya",2013
168,168,"Mark Wilson",56,9.19,17,185,"BirdieorBetterPercentage175200ya",2013
169,169,"Vaughn Taylor",50,9.15,14,153,"BirdieorBetterPercentage175200ya",2013
170,170,"Trevor Immelman",73,8.87,22,248,"BirdieorBetterPercentage175200ya",2013
171,171,"Jason Dufner",78,8.85,17,192,"BirdieorBetterPercentage175200ya",2013
172,172,"Cameron Tringale",80,8.37,22,263,"BirdieorBetterPercentage175200ya",2013
173,173,"Mike Weir",60,8.09,14,173,"BirdieorBetterPercentage175200ya",2013
174,174,"Dicky Pride",71,7.94,17,214,"BirdieorBetterPercentage175200ya",2013
175,175,"Eric Meierdierks",48,7.5,9,120,"BirdieorBetterPercentage175200ya",2013
176,176,"Robert Karlsson",56,7.33,11,150,"BirdieorBetterPercentage175200ya",2013
177,177,"Tim Herron",45,7.05,11,156,"BirdieorBetterPercentage175200ya",2013
178,178,"Darron Stiles",51,6.58,10,152,"BirdieorBetterPercentage175200ya",2013
179,179,"Bo Van Pelt",72,6.45,12,186,"BirdieorBetterPercentage175200ya",2013
180,180,"Michael Thompson",66,6.44,13,202,"BirdieorBetterPercentage175200ya",2013
