"3PuttAvoidance1015_RANKTHISWEEK_2012","3PuttAvoidance1015_RANKLASTWEEK_2012","3PuttAvoidance1015_PLAYERNAME_2012","3PuttAvoidance1015_ROUNDS_2012","3PuttAvoidance1015_Pct_2012","3PuttAvoidance1015_TOTAL3PUTTS_2012","3PuttAvoidance1015_ATTEMPTS_2012","3PuttAvoidance1015_2PUTTORBETTERPct_2012","stat_name","year"
1,1,"Jonathan Byrd",69,0,NA,160,100,"3PuttAvoidance1015",2012
1,1,"Angel Cabrera",54,0,NA,88,100,"3PuttAvoidance1015",2012
1,1,"Greg Chalmers",88,0,NA,189,100,"3PuttAvoidance1015",2012
1,1,"KJ Choi",71,0,NA,142,100,"3PuttAvoidance1015",2012
1,1,"Chris Couch",61,0,NA,140,100,"3PuttAvoidance1015",2012
1,1,"Marco Dawson",60,0,NA,128,100,"3PuttAvoidance1015",2012
1,1,"Chris DiMarco",83,0,NA,203,100,"3PuttAvoidance1015",2012
1,1,"Jason Dufner",83,0,NA,154,100,"3PuttAvoidance1015",2012
1,1,"Harrison Frazar",56,0,NA,140,100,"3PuttAvoidance1015",2012
1,1,"Jim Furyk",85,0,NA,150,100,"3PuttAvoidance1015",2012
1,1,"Mathew Goggin",65,0,NA,144,100,"3PuttAvoidance1015",2012
1,1,"JJ Henry",93,0,NA,188,100,"3PuttAvoidance1015",2012
1,1,"Billy Horschel",63,0,NA,123,100,"3PuttAvoidance1015",2012
1,1,"John Huh",99,0,NA,206,100,"3PuttAvoidance1015",2012
1,1,"Billy Hurley III",70,0,NA,160,100,"3PuttAvoidance1015",2012
1,1,"Ryo Ishikawa",54,0,NA,109,100,"3PuttAvoidance1015",2012
1,1,"Brandt Jobe",57,0,NA,115,100,"3PuttAvoidance1015",2012
1,1,"Dustin Johnson",70,0,NA,145,100,"3PuttAvoidance1015",2012
1,1,"Matt Jones",53,0,NA,117,100,"3PuttAvoidance1015",2012
1,1,"Jerry Kelly",84,0,NA,189,100,"3PuttAvoidance1015",2012
1,1,"Kevin Kisner",69,0,NA,114,100,"3PuttAvoidance1015",2012
1,1,"Matt Kuchar",86,0,NA,159,100,"3PuttAvoidance1015",2012
1,1,"Derek Lamely",64,0,NA,145,100,"3PuttAvoidance1015",2012
1,1,"Richard Lee",71,0,NA,165,100,"3PuttAvoidance1015",2012
1,1,"Spencer Levin",81,0,NA,174,100,"3PuttAvoidance1015",2012
1,1,"Davis Love III",64,0,NA,137,100,"3PuttAvoidance1015",2012
1,1,"Rory McIlroy",60,0,NA,113,100,"3PuttAvoidance1015",2012
1,1,"Bryce Molder",83,0,NA,214,100,"3PuttAvoidance1015",2012
1,1,"Ryan Moore",89,0,NA,216,100,"3PuttAvoidance1015",2012
1,1,"Nick OHern",78,0,NA,196,100,"3PuttAvoidance1015",2012
1,1,"Jeff Overton",101,0,NA,230,100,"3PuttAvoidance1015",2012
1,1,"Ryan Palmer",81,0,NA,190,100,"3PuttAvoidance1015",2012
1,1,"Ian Poulter",57,0,NA,104,100,"3PuttAvoidance1015",2012
1,1,"Justin Rose",69,0,NA,131,100,"3PuttAvoidance1015",2012
1,1,"Charl Schwartzel",56,0,NA,111,100,"3PuttAvoidance1015",2012
1,1,"John Senden",81,0,NA,171,100,"3PuttAvoidance1015",2012
1,1,"Patrick Sheehan",58,0,NA,149,100,"3PuttAvoidance1015",2012
1,1,"Webb Simpson",77,0,NA,184,100,"3PuttAvoidance1015",2012
1,1,"Steve Stricker",73,0,NA,156,100,"3PuttAvoidance1015",2012
1,1,"Brendon Todd",78,0,NA,168,100,"3PuttAvoidance1015",2012
1,1,"Bubba Watson",68,0,NA,135,100,"3PuttAvoidance1015",2012
1,1,"Steve Wheatcroft",56,0,NA,115,100,"3PuttAvoidance1015",2012
1,1,"Charlie Wi",86,0,NA,192,100,"3PuttAvoidance1015",2012
1,1,"YE Yang",64,0,NA,118,100,"3PuttAvoidance1015",2012
45,45,"Troy Matteson",100,0.41,1,245,99.5,"3PuttAvoidance1015",2012
46,46,"Blake Adams",107,0.44,1,226,99.5,"3PuttAvoidance1015",2012
46,46,"DA Points",88,0.44,1,226,99.5,"3PuttAvoidance1015",2012
48,48,"Carl Pettersson",92,0.45,1,221,99.5,"3PuttAvoidance1015",2012
48,48,"Jimmy Walker",101,0.45,1,223,99.5,"3PuttAvoidance1015",2012
50,50,"Chris Kirk",93,0.46,1,219,99.5,"3PuttAvoidance1015",2012
50,50,"Johnson Wagner",88,0.46,1,218,99.5,"3PuttAvoidance1015",2012
52,52,"Zach Johnson",95,0.47,1,212,99.5,"3PuttAvoidance1015",2012
53,53,"Brian Gay",91,0.5,1,199,99.5,"3PuttAvoidance1015",2012
54,54,"Martin Flores",95,0.51,1,197,99.4,"3PuttAvoidance1015",2012
54,54,"William McGirt",96,0.51,1,195,99.4,"3PuttAvoidance1015",2012
54,54,"John Rollins",81,0.51,1,197,99.4,"3PuttAvoidance1015",2012
57,57,"Tim Herron",88,0.52,1,192,99.4,"3PuttAvoidance1015",2012
58,58,"Arjun Atwal",79,0.53,1,190,99.4,"3PuttAvoidance1015",2012
58,58,"David Mathis",83,0.53,1,190,99.4,"3PuttAvoidance1015",2012
58,58,"Kevin Stadler",85,0.53,1,188,99.4,"3PuttAvoidance1015",2012
58,58,"Chris Stroud",86,0.53,1,189,99.4,"3PuttAvoidance1015",2012
62,62,"Jason Bohn",81,0.54,1,185,99.4,"3PuttAvoidance1015",2012
62,62,"Vaughn Taylor",81,0.54,1,185,99.4,"3PuttAvoidance1015",2012
62,62,"Mark Wilson",84,0.54,1,185,99.4,"3PuttAvoidance1015",2012
65,65,"Heath Slocum",93,0.55,1,183,99.4,"3PuttAvoidance1015",2012
66,66,"Bo Van Pelt",84,0.56,1,179,99.4,"3PuttAvoidance1015",2012
67,67,"Hunter Mahan",88,0.57,1,176,99.4,"3PuttAvoidance1015",2012
68,68,"Ernie Els",80,0.58,1,172,99.4,"3PuttAvoidance1015",2012
69,69,"Bob Estes",78,0.59,1,170,99.4,"3PuttAvoidance1015",2012
69,69,"Camilo Villegas",79,0.59,1,170,99.4,"3PuttAvoidance1015",2012
71,71,"Mark Anderson",75,0.61,1,163,99.3,"3PuttAvoidance1015",2012
71,71,"Matt Every",80,0.61,1,163,99.3,"3PuttAvoidance1015",2012
71,71,"Tom Gillis",75,0.61,1,165,99.3,"3PuttAvoidance1015",2012
74,74,"Keegan Bradley",90,0.62,1,162,99.3,"3PuttAvoidance1015",2012
75,75,"Jonas Blixt",72,0.63,1,160,99.3,"3PuttAvoidance1015",2012
75,75,"Bill Haas",79,0.63,1,159,99.3,"3PuttAvoidance1015",2012
77,77,"Russell Knox",72,0.64,1,157,99.3,"3PuttAvoidance1015",2012
78,78,"Ben Crane",73,0.66,1,151,99.3,"3PuttAvoidance1015",2012
79,79,"Alexandre Rocha",62,0.68,1,147,99.3,"3PuttAvoidance1015",2012
80,80,"Sangmoon Bae",81,0.69,1,144,99.3,"3PuttAvoidance1015",2012
81,81,"Trevor Immelman",76,0.71,1,140,99.2,"3PuttAvoidance1015",2012
82,82,"Martin Laird",77,0.72,1,138,99.2,"3PuttAvoidance1015",2012
83,83,"Aaron Baddeley",73,0.74,1,136,99.2,"3PuttAvoidance1015",2012
83,83,"Gavin Coles",72,0.74,1,136,99.2,"3PuttAvoidance1015",2012
