"GIRPutting2025_RANKTHISWEEK_2006","GIRPutting2025_RANKLASTWEEK_2006","GIRPutting2025_PLAYERNAME_2006","GIRPutting2025_ROUNDS_2006","GIRPutting2025_Pct_2006","GIRPutting2025_ATTEMPTS_2006","GIRPutting2025_PUTTSMADE_2006","stat_name","year"
1,1,"Jose Maria Olazabal",62,20.93,43,9,"GIRPutting2025",2006
2,2,"Aaron Baddeley",78,20.78,77,16,"GIRPutting2025",2006
3,3,"Jeff Sluman",101,20.56,107,22,"GIRPutting2025",2006
4,4,"Mark OMeara",52,20.41,49,10,"GIRPutting2025",2006
5,5,"Tom Pernice Jr",108,20.33,123,25,"GIRPutting2025",2006
6,6,"Stuart Appleby",83,19.7,66,13,"GIRPutting2025",2006
6,6,"Jonathan Byrd",66,19.7,66,13,"GIRPutting2025",2006
6,6,"John Cook",67,19.7,66,13,"GIRPutting2025",2006
9,9,"Chris Riley",86,19.18,73,14,"GIRPutting2025",2006
10,10,"Stewart Cink",93,19,100,19,"GIRPutting2025",2006
11,11,"Stephen Ames",63,18.97,58,11,"GIRPutting2025",2006
12,12,"David Howell",52,18.92,37,7,"GIRPutting2025",2006
13,13,"Brent Geiberger",99,18.69,107,20,"GIRPutting2025",2006
14,14,"Shigeki Maruyama",94,18.52,108,20,"GIRPutting2025",2006
14,14,"Adam Scott",70,18.52,81,15,"GIRPutting2025",2006
16,16,"John Daly",51,18.18,44,8,"GIRPutting2025",2006
16,16,"Mark Wilson",79,18.18,110,20,"GIRPutting2025",2006
18,18,"JP Hayes",55,18,50,9,"GIRPutting2025",2006
18,18,"DJ Trahan",92,18,100,18,"GIRPutting2025",2006
20,20,"Hidemichi Tanaka",74,17.95,78,14,"GIRPutting2025",2006
21,21,"Ian Poulter",53,17.78,45,8,"GIRPutting2025",2006
22,22,"JB Holmes",81,17.65,68,12,"GIRPutting2025",2006
23,23,"Tim Petrovic",95,17.59,108,19,"GIRPutting2025",2006
24,24,"Marco Dawson",87,17.39,115,20,"GIRPutting2025",2006
24,24,"Ryan Palmer",101,17.39,92,16,"GIRPutting2025",2006
26,26,"Michael Connell",51,17.31,52,9,"GIRPutting2025",2006
27,27,"Brad Faxon",78,17.2,93,16,"GIRPutting2025",2006
28,28,"Ben Crane",85,16.92,65,11,"GIRPutting2025",2006
29,29,"Brett Quigley",109,16.91,136,23,"GIRPutting2025",2006
30,30,"Steve Stricker",64,16.9,71,12,"GIRPutting2025",2006
31,31,"Ben Curtis",86,16.67,84,14,"GIRPutting2025",2006
31,31,"Todd Hamilton",72,16.67,54,9,"GIRPutting2025",2006
33,33,"Vaughn Taylor",88,16.48,91,15,"GIRPutting2025",2006
34,34,"Davis Love III",85,16.44,73,12,"GIRPutting2025",2006
35,35,"Geoff Ogilvy",76,16.36,55,9,"GIRPutting2025",2006
36,36,"Fred Couples",52,16.22,37,6,"GIRPutting2025",2006
37,37,"Thomas Levet",53,16,75,12,"GIRPutting2025",2006
37,37,"Tiger Woods",55,16,50,8,"GIRPutting2025",2006
39,39,"Heath Slocum",96,15.97,119,19,"GIRPutting2025",2006
40,40,"Kris Cox",83,15.96,94,15,"GIRPutting2025",2006
40,40,"Arron Oberholser",82,15.96,94,15,"GIRPutting2025",2006
42,42,"Woody Austin",107,15.93,113,18,"GIRPutting2025",2006
43,43,"Daisuke Maruyama",83,15.79,95,15,"GIRPutting2025",2006
44,44,"Brian Gay",107,15.75,127,20,"GIRPutting2025",2006
45,45,"Nathan Green",108,15.52,116,18,"GIRPutting2025",2006
46,46,"Steve Elkington",52,15.38,78,12,"GIRPutting2025",2006
47,47,"Dean Wilson",115,15.32,124,19,"GIRPutting2025",2006
48,48,"Robert Allenby",79,15.28,72,11,"GIRPutting2025",2006
48,48,"David Duval",71,15.28,72,11,"GIRPutting2025",2006
50,50,"Vance Veazey",59,15.19,79,12,"GIRPutting2025",2006
51,51,"Jeff Brehaut",100,15,100,15,"GIRPutting2025",2006
52,52,"Mathias Gronberg",92,14.95,107,16,"GIRPutting2025",2006
53,53,"Jon Mills",68,14.93,67,10,"GIRPutting2025",2006
54,54,"Ted Purdy",103,14.66,116,17,"GIRPutting2025",2006
55,55,"Chris Smith",67,14.63,82,12,"GIRPutting2025",2006
56,56,"Steve Lowery",99,14,100,14,"GIRPutting2025",2006
57,57,"Rory Sabbatini",84,13.95,86,12,"GIRPutting2025",2006
58,58,"Stephen Leaney",84,13.86,101,14,"GIRPutting2025",2006
59,59,"Harrison Frazar",95,13.83,94,13,"GIRPutting2025",2006
60,60,"Trevor Immelman",86,13.79,116,16,"GIRPutting2025",2006
60,60,"Steve Jones",83,13.79,87,12,"GIRPutting2025",2006
62,62,"Tom Lehman",70,13.7,73,10,"GIRPutting2025",2006
62,62,"Len Mattiace",59,13.7,73,10,"GIRPutting2025",2006
64,64,"Bernhard Langer",77,13.64,66,9,"GIRPutting2025",2006
65,65,"Brandt Jobe",91,13.41,82,11,"GIRPutting2025",2006
66,66,"Olin Browne",108,13.4,97,13,"GIRPutting2025",2006
66,66,"DA Points",82,13.4,97,13,"GIRPutting2025",2006
68,68,"KJ Choi",93,13.33,105,14,"GIRPutting2025",2006
69,69,"Paul Stankowski",70,13.25,83,11,"GIRPutting2025",2006
70,70,"Fred Funk",106,13.24,136,18,"GIRPutting2025",2006
71,71,"Robert Garrigus",85,13.19,91,12,"GIRPutting2025",2006
72,72,"Richard Johnson",94,13.16,114,15,"GIRPutting2025",2006
73,73,"Retief Goosen",68,13.04,69,9,"GIRPutting2025",2006
74,74,"Luke Donald",66,12.96,54,7,"GIRPutting2025",2006
75,75,"Rod Pampling",89,12.94,85,11,"GIRPutting2025",2006
76,76,"Steve Flesch",119,12.93,147,19,"GIRPutting2025",2006
77,77,"Mike Weir",88,12.86,70,9,"GIRPutting2025",2006
78,78,"Troy Matteson",101,12.8,125,16,"GIRPutting2025",2006
79,79,"Wes Short Jr",96,12.77,94,12,"GIRPutting2025",2006
80,80,"Roger Tambellini",64,12.73,55,7,"GIRPutting2025",2006
81,81,"Hunter Mahan",98,12.69,134,17,"GIRPutting2025",2006
82,82,"Billy Mayfair",94,12.62,103,13,"GIRPutting2025",2006
83,83,"Patrick Sheehan",104,12.61,111,14,"GIRPutting2025",2006
84,84,"Jim Furyk",89,12.5,120,15,"GIRPutting2025",2006
84,84,"Robert Gamez",94,12.5,112,14,"GIRPutting2025",2006
84,84,"Larry Mize",53,12.5,48,6,"GIRPutting2025",2006
87,87,"Charley Hoffman",100,12.39,113,14,"GIRPutting2025",2006
88,88,"Bob Estes",85,12.38,105,13,"GIRPutting2025",2006
88,88,"Duffy Waldorf",96,12.38,105,13,"GIRPutting2025",2006
90,90,"Paul Azinger",87,12.37,97,12,"GIRPutting2025",2006
91,91,"Rich Beem",85,12.35,81,10,"GIRPutting2025",2006
92,92,"Ryuji Imada",105,12.3,122,15,"GIRPutting2025",2006
93,93,"Nick Watney",97,12.24,98,12,"GIRPutting2025",2006
94,94,"Corey Pavin",74,12.2,82,10,"GIRPutting2025",2006
95,95,"Greg Chalmers",71,12.16,74,9,"GIRPutting2025",2006
96,96,"Michael Allen",84,12.09,91,11,"GIRPutting2025",2006
97,97,"Jimmy Walker",60,12,50,6,"GIRPutting2025",2006
98,98,"Tim Clark",80,11.9,84,10,"GIRPutting2025",2006
98,98,"Danny Ellis",68,11.9,84,10,"GIRPutting2025",2006
100,100,"Sean OHair",100,11.88,101,12,"GIRPutting2025",2006
101,101,"JL Lewis",57,11.86,59,7,"GIRPutting2025",2006
102,102,"Ryan Moore",68,11.76,68,8,"GIRPutting2025",2006
103,103,"Carl Pettersson",95,11.69,77,9,"GIRPutting2025",2006
104,104,"Brett Wetterich",82,11.58,95,11,"GIRPutting2025",2006
105,105,"Ryan Hietala",61,11.54,52,6,"GIRPutting2025",2006
106,106,"Mathew Goggin",72,11.39,79,9,"GIRPutting2025",2006
107,107,"David McKenzie",82,11.34,97,11,"GIRPutting2025",2006
108,108,"Alex Aragon",63,11.29,62,7,"GIRPutting2025",2006
109,109,"David Toms",76,11.22,98,11,"GIRPutting2025",2006
110,110,"JJ Henry",96,11.11,108,12,"GIRPutting2025",2006
111,111,"Camilo Villegas",95,11.01,109,12,"GIRPutting2025",2006
112,112,"Briny Baird",81,10.99,91,10,"GIRPutting2025",2006
113,113,"Chris DiMarco",83,10.98,82,9,"GIRPutting2025",2006
114,114,"Phil Mickelson",74,10.96,73,8,"GIRPutting2025",2006
114,114,"Bob Tway",81,10.96,73,8,"GIRPutting2025",2006
116,116,"Frank Lickliter II",99,10.91,110,12,"GIRPutting2025",2006
117,117,"Bob May",65,10.81,74,8,"GIRPutting2025",2006
118,118,"Freddie Jacobson",56,10.77,65,7,"GIRPutting2025",2006
119,119,"Todd Fischer",101,10.48,124,13,"GIRPutting2025",2006
120,120,"Greg Kraft",79,10.47,86,9,"GIRPutting2025",2006
120,120,"Mike Sposa",68,10.47,86,9,"GIRPutting2025",2006
122,122,"Mark Brooks",90,10.38,106,11,"GIRPutting2025",2006
123,123,"Kenny Perry",73,10.34,87,9,"GIRPutting2025",2006
124,124,"Bill Haas",99,10.28,107,11,"GIRPutting2025",2006
125,125,"Jeff Maggert",81,10.23,88,9,"GIRPutting2025",2006
126,126,"Ernie Els",69,10.2,49,5,"GIRPutting2025",2006
127,127,"Kent Jones",103,10.1,99,10,"GIRPutting2025",2006
127,127,"Vijay Singh",103,10.1,99,10,"GIRPutting2025",2006
129,129,"Shane Bertsch",104,10.09,109,11,"GIRPutting2025",2006
130,130,"Eric Axley",91,10,90,9,"GIRPutting2025",2006
130,130,"Tim Herron",82,10,80,8,"GIRPutting2025",2006
130,130,"Peter Lonard",77,10,80,8,"GIRPutting2025",2006
130,130,"Jesper Parnevik",84,10,100,10,"GIRPutting2025",2006
130,130,"Justin Rose",98,10,100,10,"GIRPutting2025",2006
135,135,"Henrik Bjornstad",97,9.84,122,12,"GIRPutting2025",2006
136,136,"Brian Davis",92,9.8,102,10,"GIRPutting2025",2006
137,137,"Lee Janzen",79,9.76,82,8,"GIRPutting2025",2006
138,138,"Carlos Franco",86,9.73,113,11,"GIRPutting2025",2006
139,139,"Brian Bateman",69,9.72,72,7,"GIRPutting2025",2006
140,140,"Greg Owen",79,9.64,83,8,"GIRPutting2025",2006
